,S&P 500,S&P 500 Utilities (Sector),S&P 500 Performance (%),S&P 500 Utilities (Sector) Performance (%),S&P 500 Utilities (Sector) Outperform/Underperform,overall,utilities and public transportation,fuels and utilities,shelter
2015-08-10,2104.18,224.289993,2.947248940771252,1.9499968181818206,UNDERPERFORM,237.498,214.74599999999998,229.115,280.737
2015-08-11,2084.07,225.270004,3.548040901096061,2.6707989121590003,UNDERPERFORM,237.498,214.74599999999998,229.115,280.737
2015-08-12,2086.05,228.830002,3.438273227186861,3.477436481312468,OUTPERFORM,237.498,214.74599999999998,229.115,280.737
2015-08-13,2083.39,228.690002,4.6792881332087255,3.6109101866123927,UNDERPERFORM,237.498,214.74599999999998,229.115,280.737
2015-08-14,2091.54,230.440002,7.639893159863931,5.146923614766874,UNDERPERFORM,237.498,214.74599999999998,229.115,280.737
2015-08-17,2102.44,231.5,9.386429972477028,5.649874626913909,UNDERPERFORM,237.498,214.74599999999998,229.115,280.737
2015-08-18,2096.92,230.860001,9.006222480986859,4.726909320205874,UNDERPERFORM,237.498,214.74599999999998,229.115,280.737
2015-08-19,2079.61,231.839996,7.269379165205203,5.689275594049614,UNDERPERFORM,237.498,214.74599999999998,229.115,280.737
2015-08-20,2035.73,230.470001,7.694627250989283,5.069521174300751,UNDERPERFORM,237.498,214.74599999999998,229.115,280.737
2015-08-21,1970.89,227.679993,2.5522416017982774,2.263741476211556,UNDERPERFORM,237.498,214.74599999999998,229.115,280.737
2015-08-24,1893.21,219.210007,0.6849861460488382,-0.6571181789700287,UNDERPERFORM,237.498,214.74599999999998,229.115,280.737
2015-08-25,1867.61,212.27999900000003,-0.7292713133793649,-5.206753101663342,UNDERPERFORM,237.498,214.74599999999998,229.115,280.737
2015-08-26,1940.51,215.839996,4.3660888599657,-1.3573429126396697,UNDERPERFORM,237.498,214.74599999999998,229.115,280.737
2015-08-27,1987.66,218.440002,6.349418669976847,-0.16909464987062695,UNDERPERFORM,237.498,214.74599999999998,229.115,280.737
2015-08-28,1988.87,217.789993,4.298599821700133,-2.174016031666537,UNDERPERFORM,237.498,214.74599999999998,229.115,280.737
2015-08-31,1972.18,214.27999900000003,5.0663796961237795,-2.9001242536743965,UNDERPERFORM,237.498,214.74599999999998,229.115,280.737
2015-09-01,1913.85,208.550003,0.5368690344236926,-6.20643248374817,UNDERPERFORM,237.498,214.74599999999998,229.115,280.737
2015-09-02,1948.86,208.570007,3.5003584800445964,-6.378486427769503,UNDERPERFORM,237.733,214.52599999999998,228.562,281.42900000000003
2015-09-03,1951.13,209.649994,3.0511894198673284,-7.39023351466046,UNDERPERFORM,237.733,214.52599999999998,228.562,281.42900000000003
2015-09-04,1921.22,206.509995,-0.98029109800849,-10.512635342329846,UNDERPERFORM,237.733,214.52599999999998,228.562,281.42900000000003
2015-09-08,1969.41,210.740005,1.5484330043622263,-9.623461992298799,UNDERPERFORM,237.733,214.52599999999998,228.562,281.42900000000003
2015-09-09,1942.04,208.070007,2.04988886144728,-11.096388128844293,UNDERPERFORM,237.733,214.52599999999998,228.562,281.42900000000003
2015-09-10,1952.29,207.669998,2.078921637830522,-12.31633106428528,UNDERPERFORM,237.733,214.52599999999998,228.562,281.42900000000003
2015-09-11,1961.05,209.330002,2.3806416246834994,-11.251958096662518,UNDERPERFORM,237.733,214.52599999999998,228.562,281.42900000000003
2015-09-14,1953.03,209.869995,3.881811653945366,-11.293800013420697,UNDERPERFORM,237.733,214.52599999999998,228.562,281.42900000000003
2015-09-15,1978.09,210.910004,6.725332354972369,-10.487221595943074,UNDERPERFORM,237.733,214.52599999999998,228.562,281.42900000000003
2015-09-16,1995.31,213.02999900000003,7.72590580981638,-9.908655716143977,UNDERPERFORM,237.733,214.52599999999998,228.562,281.42900000000003
2015-09-17,1990.2,215.830002,7.470327130560639,-8.472921491649387,UNDERPERFORM,237.733,214.52599999999998,228.562,281.42900000000003
2015-09-18,1958.03,214.490005,7.049992345878797,-7.303683855411569,UNDERPERFORM,237.733,214.52599999999998,228.562,281.42900000000003
2015-09-21,1966.97,215.410004,5.4800030030352165,-6.587164616118879,UNDERPERFORM,237.733,214.52599999999998,228.562,281.42900000000003
2015-09-22,1942.74,212.729996,2.4878928876649997,-8.302085686838101,UNDERPERFORM,237.733,214.52599999999998,228.562,281.42900000000003
2015-09-23,1938.76,213.240005,0.6196738667856971,-7.879726678412425,UNDERPERFORM,237.733,214.52599999999998,228.562,281.42900000000003
2015-09-24,1932.24,214.979996,0.7513700380117116,-8.628018992808661,UNDERPERFORM,237.733,214.52599999999998,228.562,281.42900000000003
2015-09-25,1931.34,217.139999,0.7070675468510368,-7.121773599608272,UNDERPERFORM,237.733,214.52599999999998,228.562,281.42900000000003
2015-09-28,1881.77,215.869995,-3.2757645849396,-8.684432961533828,UNDERPERFORM,237.733,214.52599999999998,228.562,281.42900000000003
2015-09-29,1884.09,216.059998,-1.9351782935245976,-8.681321842400969,UNDERPERFORM,237.733,214.52599999999998,228.562,281.42900000000003
2015-09-30,1920.03,219.820007,-0.5062700798010189,-7.514299278862735,UNDERPERFORM,237.733,214.52599999999998,228.562,281.42900000000003
2015-10-01,1923.82,217.210007,-1.4284982323103046,-9.507141646907247,UNDERPERFORM,237.733,214.52599999999998,228.562,281.42900000000003
2015-10-02,1951.36,220.070007,0.1699135032468435,-5.739492843879324,UNDERPERFORM,238.017,214.852,228.148,282.129
2015-10-05,1987.05,223.02999900000003,2.8371363657535564,-4.663590196942868,UNDERPERFORM,238.017,214.852,228.148,282.129
2015-10-06,1979.92,221.419998,0.07935906184446395,-4.884228421279269,UNDERPERFORM,238.017,214.852,228.148,282.129
2015-10-07,1995.83,220.740005,0.4721991492360633,-5.602117355492952,UNDERPERFORM,238.017,214.852,228.148,282.129
2015-10-08,2013.43,223.399994,1.0048158924450767,-5.029121371068679,UNDERPERFORM,238.017,214.852,228.148,282.129
2015-10-09,2014.89,222.490005,0.7450037250186226,-6.505019933163759,UNDERPERFORM,238.017,214.852,228.148,282.129
2015-10-12,2017.46,224.5,0.7843098073695209,-6.1807820772513455,UNDERPERFORM,238.017,214.852,228.148,282.129
2015-10-13,2003.69,223.919998,1.234299687762097,-7.187265754523475,UNDERPERFORM,238.017,214.852,228.148,282.129
2015-10-14,1994.24,223.910004,0.25034434915496284,-7.662171890342451,UNDERPERFORM,238.017,214.852,228.148,282.129
2015-10-15,2023.86,227.100006,1.7234879898671451,-6.42768487549672,UNDERPERFORM,238.017,214.852,228.148,282.129
2015-10-16,2033.11,227.600006,0.5400086045326935,-6.349007556058961,UNDERPERFORM,238.017,214.852,228.148,282.129
2015-10-19,2033.66,227.580002,0.6941831217444738,-6.438086942154109,UNDERPERFORM,238.017,214.852,228.148,282.129
2015-10-20,2030.77,228.289993,0.7361366714121909,-6.3540922403564455,UNDERPERFORM,238.017,214.852,228.148,282.129
2015-10-21,2018.94,227.940002,-0.4084411164057222,-7.416732421812333,UNDERPERFORM,238.017,214.852,228.148,282.129
2015-10-22,2052.51,230.630005,0.5841447816562928,-7.299324133185692,UNDERPERFORM,238.017,214.852,228.148,282.129
2015-10-23,2075.15,226.52999900000003,1.2475726734257897,-8.37276921688741,UNDERPERFORM,238.017,214.852,228.148,282.129
2015-10-26,2071.18,225.580002,0.9543770715539024,-8.64617162970559,UNDERPERFORM,238.017,214.852,228.148,282.129
2015-10-27,2065.89,224.940002,0.7849546297199472,-8.57583791266,UNDERPERFORM,238.017,214.852,228.148,282.129
2015-10-28,2090.35,222.399994,2.633659185647441,-10.261069198554907,UNDERPERFORM,238.017,214.852,228.148,282.129
2015-10-29,2089.41,221.0,2.626305293869158,-11.09502042726671,UNDERPERFORM,238.017,214.852,228.148,282.129
2015-10-30,2079.36,222.130005,2.0770231462163613,-10.319349506888853,UNDERPERFORM,238.017,214.852,228.148,282.129
2015-11-02,2104.05,222.449997,2.3863630833913296,-11.43096294902113,UNDERPERFORM,237.761,214.049,226.354,282.779
2015-11-03,2109.79,223.080002,2.2209840354659782,-10.970987840535917,UNDERPERFORM,237.761,214.049,226.354,282.779
2015-11-04,2102.31,224.020004,2.0667657082932944,-11.078470120864093,UNDERPERFORM,237.761,214.049,226.354,282.779
2015-11-05,2099.93,222.220001,1.3098351006860076,-12.134752486896483,UNDERPERFORM,237.761,214.049,226.354,282.779
2015-11-06,2099.2,214.139999,1.6005769240076795,-14.993451788441082,UNDERPERFORM,237.761,214.049,226.354,282.779
2015-11-09,2078.58,214.75999500000003,1.633605030388674,-13.108920729747176,UNDERPERFORM,237.761,214.049,226.354,282.779
2015-11-10,2081.72,216.199997,0.7287120281033177,-12.41999670898487,UNDERPERFORM,237.761,214.049,226.354,282.779
2015-11-11,2075.0,218.130005,1.6205415517823951,-11.613107829700375,UNDERPERFORM,237.761,214.049,226.354,282.779
2015-11-12,2045.97,215.630005,-0.07960539167806147,-13.024359979222,UNDERPERFORM,237.761,214.049,226.354,282.779
2015-11-13,2023.04,214.850006,-0.9280162978271167,-12.991531166487336,UNDERPERFORM,237.761,214.049,226.354,282.779
2015-11-16,2053.19,218.490005,-0.4137322235802987,-12.1577580051905,UNDERPERFORM,237.761,214.049,226.354,282.779
2015-11-17,2050.44,214.449997,-1.5357132566917397,-13.216787611926728,UNDERPERFORM,237.761,214.049,226.354,282.779
2015-11-18,2083.58,216.050003,0.03841020174957244,-12.452385170809578,UNDERPERFORM,237.761,214.049,226.354,282.779
2015-11-19,2081.24,218.179993,0.024510628481344554,-12.1658622101255,UNDERPERFORM,237.761,214.049,226.354,282.779
2015-11-20,2089.17,219.169998,-0.24685581137733337,-12.057620929068214,UNDERPERFORM,237.761,214.049,226.354,282.779
2015-11-23,2086.59,216.970001,-0.6764089870525569,-13.04853048951442,UNDERPERFORM,237.761,214.049,226.354,282.779
2015-11-24,2089.14,216.350006,-0.6307077625570923,-11.12434284135233,UNDERPERFORM,237.761,214.049,226.354,282.779
2015-11-25,2088.87,215.130005,-0.12479201331115908,-9.673759580751218,UNDERPERFORM,237.761,214.049,226.354,282.779
2015-11-27,2090.11,215.619995,-0.0702817965365754,-10.29662624904577,UNDERPERFORM,237.761,214.049,226.354,282.779
2015-11-30,2080.41,216.00999500000003,-0.35348382739643913,-10.302305156896697,UNDERPERFORM,237.761,214.049,226.354,282.779
2015-12-01,2102.63,217.660004,0.5225414734426614,-9.75953287428939,UNDERPERFORM,237.761,214.049,226.354,282.779
2015-12-02,2079.51,212.889999,-0.7464859317948491,-12.96758181199632,UNDERPERFORM,237.65200000000002,213.59099999999998,225.55599999999998,283.714
2015-12-03,2049.62,211.059998,-1.2616761649669295,-13.641569893000893,UNDERPERFORM,237.65200000000002,213.59099999999998,225.55599999999998,283.714
2015-12-04,2091.69,214.300003,1.277780467728662,-12.801103776064139,UNDERPERFORM,237.65200000000002,213.59099999999998,225.55599999999998,283.714
2015-12-07,2077.07,215.00999500000003,-0.2094713730463993,-13.19741719657751,UNDERPERFORM,237.65200000000002,213.59099999999998,225.55599999999998,283.714
2015-12-08,2063.59,214.5,0.010662169169872726,-13.389325472190494,UNDERPERFORM,237.65200000000002,213.59099999999998,225.55599999999998,283.714
2015-12-09,2047.62,214.570007,-0.17063848043995522,-14.305679996428289,UNDERPERFORM,237.65200000000002,213.59099999999998,225.55599999999998,283.714
2015-12-10,2052.23,211.02999900000003,0.07802480213396912,-15.398493702706094,UNDERPERFORM,237.65200000000002,213.59099999999998,225.55599999999998,283.714
2015-12-11,2012.37,210.389999,-2.176322467114533,-15.062575071407858,UNDERPERFORM,237.65200000000002,213.59099999999998,225.55599999999998,283.714
2015-12-14,2021.94,211.350006,-1.7851157775089943,-15.120479518072283,UNDERPERFORM,237.65200000000002,213.59099999999998,225.55599999999998,283.714
2015-12-15,2043.41,213.220001,-1.9660428230801275,-14.472523692669192,UNDERPERFORM,237.65200000000002,213.59099999999998,225.55599999999998,283.714
2015-12-16,2073.07,218.679993,0.4170582137701828,-12.492997898991543,UNDERPERFORM,237.65200000000002,213.59099999999998,225.55599999999998,283.714
2015-12-17,2041.89,218.910004,-1.076493016360558,-12.80570152796704,UNDERPERFORM,237.65200000000002,213.59099999999998,225.55599999999998,283.714
2015-12-18,2005.55,216.149994,-2.0062444725668316,-13.491558018524152,UNDERPERFORM,237.65200000000002,213.59099999999998,225.55599999999998,283.714
2015-12-21,2021.15,216.300003,-2.2021038777544355,-13.531877598206133,UNDERPERFORM,237.65200000000002,213.59099999999998,225.55599999999998,283.714
2015-12-22,2038.97,217.949997,-0.40249901084891127,-11.395235163756979,UNDERPERFORM,237.65200000000002,213.59099999999998,225.55599999999998,283.714
2015-12-23,2064.29,221.309998,0.8136235550368021,-8.250076042657707,UNDERPERFORM,237.65200000000002,213.59099999999998,225.55599999999998,283.714
2015-12-24,2060.99,221.130005,1.026940648222574,-9.17193845311932,UNDERPERFORM,237.65200000000002,213.59099999999998,225.55599999999998,283.714
2015-12-28,2056.5,221.550003,0.20367194199735206,-9.20081844262295,UNDERPERFORM,237.65200000000002,213.59099999999998,225.55599999999998,283.714
2015-12-29,2078.36,222.669998,1.480439835159486,-7.8467105109731765,UNDERPERFORM,237.65200000000002,213.59099999999998,225.55599999999998,283.714
2015-12-30,2063.36,222.339996,-0.6117356916466643,-8.996402410875826,UNDERPERFORM,237.65200000000002,213.59099999999998,225.55599999999998,283.714
2015-12-31,2043.94,220.0,-2.22908913486467,-9.688015360722124,UNDERPERFORM,237.65200000000002,213.59099999999998,225.55599999999998,283.714
2016-01-04,2012.66,219.410004,-3.705085881058312,-10.877776425705543,UNDERPERFORM,237.33599999999998,213.433,225.105,284.502
2016-01-05,2016.71,221.139999,-3.9231846636113232,-10.386191427058533,UNDERPERFORM,237.33599999999998,213.433,225.105,284.502
2016-01-06,1990.26,220.720001,-5.088318327483599,-11.057383364645656,UNDERPERFORM,237.33599999999998,213.433,225.105,284.502
2016-01-07,1943.09,219.160004,-7.442374471855306,-11.96625561718726,UNDERPERFORM,237.33599999999998,213.433,225.105,284.502
2016-01-08,1922.03,219.119995,-8.703438055157097,-11.92218189533799,UNDERPERFORM,237.33599999999998,213.433,225.105,284.502
2016-01-11,1923.67,220.440002,-8.35870098564644,-12.83855975898842,UNDERPERFORM,237.33599999999998,213.433,225.105,284.502
2016-01-12,1938.68,219.360001,-8.093732370662876,-13.107544620014389,UNDERPERFORM,237.33599999999998,213.433,225.105,284.502
2016-01-13,1890.28,219.350006,-10.50361483431418,-12.963255885036807,UNDERPERFORM,237.33599999999998,213.433,225.105,284.502
2016-01-14,1921.84,222.639999,-9.30952470836951,-12.197818017175832,UNDERPERFORM,237.33599999999998,213.433,225.105,284.502
2016-01-15,1880.33,220.660004,-11.115680602038314,-13.737294209492257,UNDERPERFORM,237.33599999999998,213.433,225.105,284.502
2016-01-19,1881.33,223.940002,-10.24488685969458,-12.211374216337367,UNDERPERFORM,237.33599999999998,213.433,225.105,284.502
2016-01-20,1859.33,218.809998,-10.568718555501045,-14.10120463394503,UNDERPERFORM,237.33599999999998,213.433,225.105,284.502
2016-01-21,1868.99,218.809998,-9.942081221209264,-14.550711907466763,UNDERPERFORM,237.33599999999998,213.433,225.105,284.502
2016-01-22,1906.9,222.630005,-7.945932898865548,-12.436576204523098,UNDERPERFORM,237.33599999999998,213.433,225.105,284.502
2016-01-25,1877.08,220.679993,-9.668477711634793,-13.773297762720604,UNDERPERFORM,237.33599999999998,213.433,225.105,284.502
2016-01-26,1903.63,222.350006,-8.091366441034742,-13.418477578119836,UNDERPERFORM,237.33599999999998,213.433,225.105,284.502
2016-01-27,1882.95,222.77999900000003,-9.614784591383652,-12.898308825924708,UNDERPERFORM,237.33599999999998,213.433,225.105,284.502
2016-01-28,1893.36,226.380005,-9.36090765474653,-11.635893972162103,UNDERPERFORM,237.33599999999998,213.433,225.105,284.502
2016-01-29,1940.24,230.770004,-6.9630055863242895,-9.516150276870505,UNDERPERFORM,237.33599999999998,213.433,225.105,284.502
2016-02-01,1939.38,233.179993,-8.230651297484526,-8.874909566121802,UNDERPERFORM,237.33599999999998,213.433,225.105,284.502
2016-02-02,1903.03,234.039993,-6.595628763969952,-8.620959874686863,UNDERPERFORM,238.08,214.225,225.63,285.122
2016-02-03,1912.53,236.839996,-4.399312185709858,-8.704038188449237,UNDERPERFORM,238.08,214.225,225.63,285.122
2016-02-04,1915.45,235.869995,-5.92508189716564,-9.367917387127767,UNDERPERFORM,238.08,214.225,225.63,285.122
2016-02-05,1880.05,236.589996,-9.210100590601566,-9.342071849859867,UNDERPERFORM,238.08,214.225,225.63,285.122
2016-02-08,1853.44,235.619995,-11.693014303002581,-11.653549156945676,OUTPERFORM,238.08,214.225,225.63,285.122
2016-02-09,1852.21,236.460007,-11.92325067167549,-11.292013515096144,OUTPERFORM,238.08,214.225,225.63,285.122
2016-02-10,1851.86,235.809998,-11.332742811998763,-12.171772958835437,UNDERPERFORM,238.08,214.225,225.63,285.122
2016-02-11,1829.08,231.389999,-12.889752491987071,-14.026162553346078,UNDERPERFORM,238.08,214.225,225.63,285.122
2016-02-12,1864.78,230.600006,-11.112064445397785,-12.740751656064885,UNDERPERFORM,238.08,214.225,225.63,285.122
2016-02-16,1895.58,231.990005,-11.00145546739284,-13.070030596733073,UNDERPERFORM,238.08,214.225,225.63,285.122
2016-02-17,1926.82,231.479996,-9.84203335267364,-13.186325015770795,UNDERPERFORM,238.08,214.225,225.63,285.122
2016-02-18,1917.83,235.27999900000003,-10.887302870631089,-10.539924334600748,OUTPERFORM,238.08,214.225,225.63,285.122
2016-02-19,1917.78,233.789993,-10.901632108825831,-11.780693491540195,UNDERPERFORM,238.08,214.225,225.63,285.122
2016-02-22,1945.5,236.399994,-10.086655112651643,-10.213078385363271,UNDERPERFORM,238.08,214.225,225.63,285.122
2016-02-23,1921.27,236.600006,-11.123909443318801,-10.399148757094212,OUTPERFORM,238.08,214.225,225.63,285.122
2016-02-24,1929.8,237.679993,-10.941487569742803,-10.200997700646008,OUTPERFORM,238.08,214.225,225.63,285.122
2016-02-25,1951.7,240.02999900000003,-9.801366127794886,-9.179314076908584,OUTPERFORM,238.08,214.225,225.63,285.122
2016-02-26,1948.05,233.470001,-10.352872960212057,-11.221388989903113,UNDERPERFORM,238.08,214.225,225.63,285.122
2016-02-29,1932.23,233.940002,-10.75850856976589,-11.533807203646894,UNDERPERFORM,238.08,214.225,225.63,285.122
2016-03-01,1978.35,232.789993,-9.04263389470491,-13.112129850486376,UNDERPERFORM,238.08,214.225,225.63,285.122
2016-03-02,1986.45,233.839996,-8.394359182468826,-12.596251725475572,UNDERPERFORM,238.99200000000002,214.83900000000003,226.06599999999997,285.853
2016-03-03,1993.4,235.229996,-8.103522990254374,-11.304247961005364,UNDERPERFORM,238.99200000000002,214.83900000000003,226.06599999999997,285.853
2016-03-04,1999.99,237.970001,-7.689076793840977,-9.213335289434909,UNDERPERFORM,238.99200000000002,214.83900000000003,226.06599999999997,285.853
2016-03-07,2001.76,239.289993,-7.755545929605634,-8.980601574300529,UNDERPERFORM,238.99200000000002,214.83900000000003,226.06599999999997,285.853
2016-03-08,1979.26,241.25999500000003,-8.94092749355907,-8.872523135033038,OUTPERFORM,238.99200000000002,214.83900000000003,226.06599999999997,285.853
2016-03-09,1989.26,242.490005,-8.364504062943379,-8.387168700085624,UNDERPERFORM,238.99200000000002,214.83900000000003,226.06599999999997,285.853
2016-03-10,1989.57,242.699997,-7.763452524999659,-7.767734603192144,UNDERPERFORM,238.99200000000002,214.83900000000003,226.06599999999997,285.853
2016-03-11,2022.19,243.02999900000003,-6.544073130941541,-7.077314889898911,UNDERPERFORM,238.99200000000002,214.83900000000003,226.06599999999997,285.853
2016-03-14,2019.64,243.240005,-6.681760425089522,-6.893777990430627,UNDERPERFORM,238.99200000000002,214.83900000000003,226.06599999999997,285.853
2016-03-15,2015.93,243.77999900000003,-7.647729823580873,-5.3832700652032495,OUTPERFORM,238.99200000000002,214.83900000000003,226.06599999999997,285.853
2016-03-16,2027.22,246.199997,-7.046205906762825,-4.3363337933051245,OUTPERFORM,238.99200000000002,214.83900000000003,226.06599999999997,285.853
2016-03-17,2040.59,248.789993,-6.469606827577978,-3.23221034852873,OUTPERFORM,238.99200000000002,214.83900000000003,226.06599999999997,285.853
2016-03-18,2049.58,247.229996,-5.787661630253405,-3.7865797559122782,OUTPERFORM,238.99200000000002,214.83900000000003,226.06599999999997,285.853
2016-03-21,2051.6,246.929993,-6.139199099639036,-4.019122494695648,OUTPERFORM,238.99200000000002,214.83900000000003,226.06599999999997,285.853
2016-03-22,2049.8,246.039993,-6.146837297680918,-4.439355247448818,OUTPERFORM,238.99200000000002,214.83900000000003,226.06599999999997,285.853
2016-03-23,2036.71,247.830002,-7.0059128370203005,-2.228970368139027,OUTPERFORM,238.99200000000002,214.83900000000003,226.06599999999997,285.853
2016-03-24,2035.94,248.580002,-6.528935105479416,-0.742692854634297,OUTPERFORM,238.99200000000002,214.83900000000003,226.06599999999997,285.853
2016-03-28,2037.05,247.690002,-6.652399849694346,-2.5418029323266533,OUTPERFORM,238.99200000000002,214.83900000000003,226.06599999999997,285.853
2016-03-29,2055.01,251.160004,-6.036067342776919,-2.3749311078798296,OUTPERFORM,238.99200000000002,214.83900000000003,226.06599999999997,285.853
2016-03-30,2063.95,250.570007,-5.491169346160718,-1.4047344038905063,OUTPERFORM,238.99200000000002,214.83900000000003,226.06599999999997,285.853
2016-03-31,2059.74,251.929993,-5.630795733607008,-1.1457770968229863,OUTPERFORM,238.99200000000002,214.83900000000003,226.06599999999997,285.853
2016-04-01,2072.78,252.910004,-5.218345603365493,-0.27994283337163806,OUTPERFORM,238.99200000000002,214.83900000000003,226.06599999999997,285.853
2016-04-04,2066.13,251.910004,-5.024730629206042,-0.6742335122276177,OUTPERFORM,239.55700000000002,215.583,227.22,286.855
2016-04-05,2045.17,247.160004,-5.859689661997624,-2.5855261603912716,OUTPERFORM,239.55700000000002,215.583,227.22,286.855
2016-04-06,2066.66,246.860001,-4.720060487588984,-0.6039619882269198,OUTPERFORM,239.55700000000002,215.583,227.22,286.855
2016-04-07,2041.91,246.789993,-6.350727854777604,-1.4062582510187993,OUTPERFORM,239.55700000000002,215.583,227.22,286.855
2016-04-08,2047.6,247.919998,-5.905924305644906,0.07669721191130296,OUTPERFORM,239.55700000000002,215.583,227.22,286.855
2016-04-11,2041.99,246.929993,-5.940256569704494,-0.6277966793875711,OUTPERFORM,239.55700000000002,215.583,227.22,286.855
2016-04-12,2061.72,248.729996,-5.02750062187337,0.5132097971693783,OUTPERFORM,239.55700000000002,215.583,227.22,286.855
2016-04-13,2082.42,247.110001,-4.475270415324905,-1.361169944736229,OUTPERFORM,239.55700000000002,215.583,227.22,286.855
2016-04-14,2082.78,246.77999900000003,-4.742782920493205,-2.585561500133715,OUTPERFORM,239.55700000000002,215.583,227.22,286.855
2016-04-15,2080.73,248.399994,-4.822611336773153,-1.837585040455425,OUTPERFORM,239.55700000000002,215.583,227.22,286.855
2016-04-18,2094.34,249.220001,-3.9866134873699166,-1.854838786216173,OUTPERFORM,239.55700000000002,215.583,227.22,286.855
2016-04-19,2100.8,249.52999900000003,-1.2693802548159772,2.099020100630633,OUTPERFORM,239.55700000000002,215.583,227.22,286.855
2016-04-20,2102.4,243.429993,-2.623388172521113,-2.095401391953833,OUTPERFORM,239.55700000000002,215.583,227.22,286.855
2016-04-21,2091.48,238.169998,-1.670882267209517,-2.8670469355674633,UNDERPERFORM,239.55700000000002,215.583,227.22,286.855
2016-04-22,2091.58,240.369995,-1.6083583830800108,-2.4155618020910596,UNDERPERFORM,239.55700000000002,215.583,227.22,286.855
2016-04-25,2087.79,240.820007,-2.769576110950711,-2.9147332846434226,UNDERPERFORM,239.55700000000002,215.583,227.22,286.855
2016-04-26,2091.7,241.199997,-2.2186278726229025,-3.6433404222459997,UNDERPERFORM,239.55700000000002,215.583,227.22,286.855
2016-04-27,2095.15,244.610001,-2.0555181569991254,-3.2435414203832225,UNDERPERFORM,239.55700000000002,215.583,227.22,286.855
2016-04-28,2075.81,244.399994,-2.9886529330392264,-3.138876339679242,UNDERPERFORM,239.55700000000002,215.583,227.22,286.855
2016-04-29,2065.3,245.75999500000003,-4.522171677946652,-4.603679927872051,UNDERPERFORM,239.55700000000002,215.583,227.22,286.855
2016-05-02,2081.43,247.699997,-4.397890849631169,-4.39246200826775,OUTPERFORM,240.222,216.25400000000002,227.69799999999998,287.819
2016-05-03,2063.37,247.660004,-4.680577819456833,-4.285988792270534,OUTPERFORM,240.222,216.25400000000002,227.69799999999998,287.819
2016-05-04,2051.12,250.389999,-4.425702436978707,-3.0285396663834008,OUTPERFORM,240.222,216.25400000000002,227.69799999999998,287.819
2016-05-05,2050.63,249.440002,-5.060349177982603,-2.176557077207797,OUTPERFORM,240.222,216.25400000000002,227.69799999999998,287.819
2016-05-06,2057.14,247.699997,-5.260734006640966,-2.5762057030481844,OUTPERFORM,240.222,216.25400000000002,227.69799999999998,287.819
2016-05-09,2058.69,249.0,-4.297276315238974,-0.62260457074238,OUTPERFORM,240.222,216.25400000000002,227.69799999999998,287.819
2016-05-10,2084.39,249.300003,-3.8685219091718293,0.20499618728635483,OUTPERFORM,240.222,216.25400000000002,227.69799999999998,287.819
2016-05-11,2064.46,249.899994,-4.476216916527842,1.8171414454274615,OUTPERFORM,240.222,216.25400000000002,227.69799999999998,287.819
2016-05-12,2064.11,251.059998,-4.016758971211198,4.560408543749084,OUTPERFORM,240.222,216.25400000000002,227.69799999999998,287.819
2016-05-13,2046.61,249.860001,-5.237691748505602,4.3169659432704455,OUTPERFORM,240.222,216.25400000000002,227.69799999999998,287.819
2016-05-16,2066.66,250.149994,-4.355391827913202,4.455486127534414,OUTPERFORM,240.222,216.25400000000002,227.69799999999998,287.819
2016-05-17,2047.21,245.979996,-4.946279495203676,2.7871789961738225,OUTPERFORM,240.222,216.25400000000002,227.69799999999998,287.819
2016-05-18,2047.63,241.210007,-5.362672508619637,-0.03729631118156718,OUTPERFORM,240.222,216.25400000000002,227.69799999999998,287.819
2016-05-19,2040.04,243.460007,-4.525138880438806,2.096787659659838,OUTPERFORM,240.222,216.25400000000002,227.69799999999998,287.819
2016-05-20,2052.32,244.0,-4.060434372049093,1.3204853864155819,OUTPERFORM,240.222,216.25400000000002,227.69799999999998,287.819
2016-05-23,2048.04,241.630005,-3.962861363156789,-0.9103961227706514,OUTPERFORM,240.222,216.25400000000002,227.69799999999998,287.819
2016-05-24,2076.06,244.320007,-2.668566981406295,0.7505183505154722,OUTPERFORM,240.222,216.25400000000002,227.69799999999998,287.819
2016-05-25,2090.54,243.600006,-1.6910416176816434,-0.09432637415964784,OUTPERFORM,240.222,216.25400000000002,227.69799999999998,287.819
2016-05-26,2090.1,246.190002,-2.3135165451486306,0.1464426624379067,OUTPERFORM,240.222,216.25400000000002,227.69799999999998,287.819
2016-05-27,2099.06,246.770004,-2.109322899421251,0.5992666049824624,OUTPERFORM,240.222,216.25400000000002,227.69799999999998,287.819
2016-05-31,2096.96,248.160004,-2.0725340207533693,1.2319511349920598,OUTPERFORM,240.222,216.25400000000002,227.69799999999998,287.819
2016-06-01,2099.33,248.949997,-1.9536139288983456,2.091445919423096,OUTPERFORM,240.222,216.25400000000002,227.69799999999998,287.819
2016-06-02,2105.26,248.77999900000003,-2.1414659768608124,1.6258153395529273,OUTPERFORM,240.101,216.278,229.517,288.524
2016-06-03,2099.13,252.910004,-2.0544429720599333,2.779695535994353,OUTPERFORM,240.101,216.278,229.517,288.524
2016-06-06,2109.41,252.449997,-1.4031774818526466,2.3681099616069456,OUTPERFORM,240.101,216.278,229.517,288.524
2016-06-07,2112.13,252.020004,-0.9802910400179998,2.7395030239767193,OUTPERFORM,240.101,216.278,229.517,288.524
