,S&P 500,S&P 500 Financials (Sector),S&P 500 Performance (%),S&P 500 Financials (Sector) Performance (%),S&P 500 Financials (Sector) Outperform/Underperform,overall,purchasing power of the consumer dollar,commodities,other services,housing,shelter,services,other personal services
2007-12-10,1515.96,426.670013,7.706626690065299,16.74236624667278,OUTPERFORM,212.174,,172.74,291.0,212.873,244.56400000000002,251.25400000000002,
2007-12-11,1477.65,405.619995,4.187525559488403,10.00162878997748,OUTPERFORM,212.174,,172.74,291.0,212.873,244.56400000000002,251.25400000000002,
2007-12-12,1486.59,401.850006,6.751545703268058,13.117524560168903,OUTPERFORM,212.174,,172.74,291.0,212.873,244.56400000000002,251.25400000000002,
2007-12-13,1488.41,399.880005,6.49147158147787,13.964888081895687,OUTPERFORM,212.174,,172.74,291.0,212.873,244.56400000000002,251.25400000000002,
2007-12-14,1467.95,392.529999,5.738755870573664,12.987534751589935,OUTPERFORM,212.174,,172.74,291.0,212.873,244.56400000000002,251.25400000000002,
2007-12-17,1445.9,388.950012,3.015146981290706,10.053193846721985,OUTPERFORM,212.174,,172.74,291.0,212.873,244.56400000000002,251.25400000000002,
2007-12-18,1454.98,389.339996,3.701961455126024,11.741240370199701,OUTPERFORM,212.174,,172.74,291.0,212.873,244.56400000000002,251.25400000000002,
2007-12-19,1453.0,389.769989,3.147672255902756,10.827713834185149,OUTPERFORM,212.174,,172.74,291.0,212.873,244.56400000000002,251.25400000000002,
2007-12-20,1460.12,387.220001,2.567488778212512,8.757440515624747,OUTPERFORM,212.174,,172.74,291.0,212.873,244.56400000000002,251.25400000000002,
2007-12-21,1484.46,395.130005,4.147051601361085,12.50213651699179,OUTPERFORM,212.174,,172.74,291.0,212.873,244.56400000000002,251.25400000000002,
2007-12-24,1496.45,402.130005,4.894051015329826,15.108057275945775,OUTPERFORM,212.174,,172.74,291.0,212.873,244.56400000000002,251.25400000000002,
2007-12-26,1497.66,400.209991,5.961511249469353,17.133484289708512,OUTPERFORM,212.174,,172.74,291.0,212.873,244.56400000000002,251.25400000000002,
2007-12-27,1476.27,391.109985,6.152253165649202,17.499850575310226,OUTPERFORM,212.174,,172.74,291.0,212.873,244.56400000000002,251.25400000000002,
2007-12-28,1478.49,389.429993,6.034352924301656,15.946645665683823,OUTPERFORM,212.174,,172.74,291.0,212.873,244.56400000000002,251.25400000000002,
2007-12-31,1468.36,392.079987,6.717638251945934,18.941866629875026,OUTPERFORM,212.174,,172.74,291.0,212.873,244.56400000000002,251.25400000000002,
2008-01-02,1447.16,382.399994,4.461688381997342,15.049036719281595,OUTPERFORM,212.687,,173.2,291.506,213.377,244.926,251.827,
2008-01-03,1447.16,379.920013,4.049351471053475,15.047088497356476,OUTPERFORM,212.687,,173.2,291.506,213.377,244.926,251.827,
2008-01-04,1411.63,369.070007,0.9561884055898195,9.9862943139009,OUTPERFORM,212.687,,173.2,291.506,213.377,244.926,251.827,
2008-01-07,1416.18,370.26001,1.1282651851640235,11.145800270978313,OUTPERFORM,212.687,,173.2,291.506,213.377,244.926,251.827,
2008-01-08,1390.19,357.160004,0.32619599183065784,9.15647643680404,OUTPERFORM,212.687,,173.2,291.506,213.377,244.926,251.827,
2008-01-09,1409.13,363.160004,2.2850506296955064,11.672813837411544,OUTPERFORM,212.687,,173.2,291.506,213.377,244.926,251.827,
2008-01-10,1420.33,371.619995,3.131716526285211,15.202433497525059,OUTPERFORM,212.687,,173.2,291.506,213.377,244.926,251.827,
2008-01-11,1401.02,370.880005,-0.21580428047434097,12.688384368746707,OUTPERFORM,212.687,,173.2,291.506,213.377,244.926,251.827,
2008-01-14,1416.25,374.630005,4.083987418055668,19.770451171923465,OUTPERFORM,212.687,,173.2,291.506,213.377,244.926,251.827,
2008-01-15,1380.95,360.730011,1.4092057337563135,18.051511187745596,OUTPERFORM,212.687,,173.2,291.506,213.377,244.926,251.827,
2008-01-16,1373.2,365.359985,1.086540443449846,18.27775723427174,OUTPERFORM,212.687,,173.2,291.506,213.377,244.926,251.827,
2008-01-17,1333.25,348.23999,-0.16772869882963892,16.55398325374513,OUTPERFORM,212.687,,173.2,291.506,213.377,244.926,251.827,
2008-01-18,1325.19,342.0299990000001,-1.095628680394356,12.207201346859131,OUTPERFORM,212.687,,173.2,291.506,213.377,244.926,251.827,
2008-01-22,1310.5,349.670013,-3.6418314301890353,12.412401224280845,OUTPERFORM,212.687,,173.2,291.506,213.377,244.926,251.827,
2008-01-23,1338.6,373.329987,-1.5836605055362107,18.77008317376987,OUTPERFORM,212.687,,173.2,291.506,213.377,244.926,251.827,
2008-01-24,1352.07,375.480011,0.08438631165197386,23.055748319474525,OUTPERFORM,212.687,,173.2,291.506,213.377,244.926,251.827,
2008-01-25,1330.61,366.190002,-0.5381930169456095,21.484261853132836,OUTPERFORM,212.687,,173.2,291.506,213.377,244.926,251.827,
2008-01-28,1353.96,378.420013,0.8288465405151824,24.44752340771441,OUTPERFORM,212.687,,173.2,291.506,213.377,244.926,251.827,
2008-01-29,1362.3,383.859985,3.3666431449318246,29.524903640415555,OUTPERFORM,212.687,,173.2,291.506,213.377,244.926,251.827,
2008-01-30,1355.81,379.5,2.8687405159332213,31.647418906308687,OUTPERFORM,212.687,,173.2,291.506,213.377,244.926,251.827,
2008-01-31,1378.55,389.709991,4.8893318826134236,33.20230429498538,OUTPERFORM,212.687,,173.2,291.506,213.377,244.926,251.827,
2008-02-01,1395.42,397.209991,5.556101878257458,35.24343710275366,OUTPERFORM,212.687,,173.2,291.506,213.377,244.926,251.827,
2008-02-04,1380.82,387.140015,7.611736741612418,37.93914682620756,OUTPERFORM,213.44799999999998,,173.692,292.493,214.422,245.65900000000002,252.919,
2008-02-05,1336.64,369.440002,4.557330371251123,33.44410113539964,OUTPERFORM,213.44799999999998,,173.692,292.493,214.422,245.65900000000002,252.919,
2008-02-06,1326.45,365.519989,3.628906250000008,34.903108622117344,OUTPERFORM,213.44799999999998,,173.692,292.493,214.422,245.65900000000002,252.919,
2008-02-07,1336.91,371.609985,4.0469760527974685,35.77769822954657,OUTPERFORM,213.44799999999998,,173.692,292.493,214.422,245.65900000000002,252.919,
2008-02-08,1331.29,363.079987,5.5306297165324425,34.58373057522326,OUTPERFORM,213.44799999999998,,173.692,292.493,214.422,245.65900000000002,252.919,
2008-02-11,1339.13,356.209991,6.036107371921773,32.47423523703547,OUTPERFORM,213.44799999999998,,173.692,292.493,214.422,245.65900000000002,252.919,
2008-02-12,1348.86,361.070007,7.709752377606183,38.65976010736774,OUTPERFORM,213.44799999999998,,173.692,292.493,214.422,245.65900000000002,252.919,
2008-02-13,1367.21,364.029999,7.341603203266067,32.235092847121805,OUTPERFORM,213.44799999999998,,173.692,292.493,214.422,245.65900000000002,252.919,
2008-02-14,1348.86,357.01001,8.369152158368731,36.83787589508341,OUTPERFORM,213.44799999999998,,173.692,292.493,214.422,245.65900000000002,252.919,
2008-02-15,1349.99,359.25,7.707098349276764,38.99098487642285,OUTPERFORM,213.44799999999998,,173.692,292.493,214.422,245.65900000000002,252.919,
2008-02-19,1348.78,356.519989,8.817336162453904,41.56607157824128,OUTPERFORM,213.44799999999998,,173.692,292.493,214.422,245.65900000000002,252.919,
2008-02-20,1360.03,361.459991,10.724578685988773,51.099402010285935,OUTPERFORM,213.44799999999998,,173.692,292.493,214.422,245.65900000000002,252.919,
2008-02-21,1342.53,357.26001,10.50448181346766,53.8918885347893,OUTPERFORM,213.44799999999998,,173.692,292.493,214.422,245.65900000000002,252.919,
2008-02-22,1353.11,362.890015,8.652116657030895,39.19831158273976,OUTPERFORM,213.44799999999998,,173.692,292.493,214.422,245.65900000000002,252.919,
2008-02-25,1371.8,358.920013,8.845372603783176,29.29861240388505,OUTPERFORM,213.44799999999998,,173.692,292.493,214.422,245.65900000000002,252.919,
2008-02-26,1381.29,367.839996,9.567059047498173,31.07182737287124,OUTPERFORM,213.44799999999998,,173.692,292.493,214.422,245.65900000000002,252.919,
2008-02-27,1380.02,370.850006,9.525396825396815,33.27463259991976,OUTPERFORM,213.44799999999998,,173.692,292.493,214.422,245.65900000000002,252.919,
2008-02-28,1367.68,362.26001,7.101018010963189,22.13755990281403,OUTPERFORM,213.44799999999998,,173.692,292.493,214.422,245.65900000000002,252.919,
2008-02-29,1330.63,345.160004,3.7779112300049267,14.227087119991634,OUTPERFORM,213.44799999999998,,173.692,292.493,214.422,245.65900000000002,252.919,
2008-03-03,1331.34,340.920013,6.291216248582887,20.983712023658008,OUTPERFORM,213.942,,173.97799999999998,293.387,214.997,245.608,253.59,
2008-03-04,1326.75,338.149994,5.4851481999745655,20.72905095832127,OUTPERFORM,213.942,,173.97799999999998,293.387,214.997,245.608,253.59,
2008-03-05,1333.7,335.769989,8.047019937295952,25.596616302784714,OUTPERFORM,213.942,,173.97799999999998,293.387,214.997,245.608,253.59,
2008-03-06,1304.34,323.5299990000001,3.256808106396436,12.58308265621122,OUTPERFORM,213.942,,173.97799999999998,293.387,214.997,245.608,253.59,
2008-03-07,1293.37,324.619995,0.7093579181785437,10.742670304256308,OUTPERFORM,213.942,,173.97799999999998,293.387,214.997,245.608,253.59,
2008-03-10,1273.37,314.670013,0.47262857233030253,8.735615152444009,OUTPERFORM,213.942,,173.97799999999998,293.387,214.997,245.608,253.59,
2008-03-11,1320.65,338.019989,4.787710960001923,16.086268674372818,OUTPERFORM,213.942,,173.97799999999998,293.387,214.997,245.608,253.59,
2008-03-12,1308.77,330.859985,4.784589394800687,15.073733186599414,OUTPERFORM,213.942,,173.97799999999998,293.387,214.997,245.608,253.59,
2008-03-13,1315.48,332.0,2.381545358321402,9.91558125802674,OUTPERFORM,213.942,,173.97799999999998,293.387,214.997,245.608,253.59,
2008-03-14,1288.14,318.470001,-0.08144648965628942,6.49745566319857,OUTPERFORM,213.942,,173.97799999999998,293.387,214.997,245.608,253.59,
2008-03-17,1276.6,313.619995,0.8317075675120522,10.417912229052927,OUTPERFORM,213.942,,173.97799999999998,293.387,214.997,245.608,253.59,
2008-03-18,1330.74,340.25,2.655208590471503,15.699814690212154,OUTPERFORM,213.942,,173.97799999999998,293.387,214.997,245.608,253.59,
2008-03-19,1298.42,333.369995,-0.5286060123188108,11.282834466135338,OUTPERFORM,213.942,,173.97799999999998,293.387,214.997,245.608,253.59,
2008-03-20,1329.51,356.51001,3.095557502772195,25.52726926772757,OUTPERFORM,213.942,,173.97799999999998,293.387,214.997,245.608,253.59,
2008-03-24,1349.88,359.0299990000001,4.98121835701455,30.27686208174265,OUTPERFORM,213.942,,173.97799999999998,293.387,214.997,245.608,253.59,
2008-03-25,1352.99,358.01001,4.645263084621742,26.675400302091145,OUTPERFORM,213.942,,173.97799999999998,293.387,214.997,245.608,253.59,
2008-03-26,1341.13,345.570007,3.306886458172853,20.921690884322473,OUTPERFORM,213.942,,173.97799999999998,293.387,214.997,245.608,253.59,
2008-03-27,1325.76,338.549988,3.6884091975598388,22.85890203845915,OUTPERFORM,213.942,,173.97799999999998,293.387,214.997,245.608,253.59,
2008-03-28,1315.22,334.019989,3.8312452139039443,25.021511676911157,OUTPERFORM,213.942,,173.97799999999998,293.387,214.997,245.608,253.59,
2008-03-31,1322.7,334.559998,3.7786181681234154,23.16300232865176,OUTPERFORM,213.942,,173.97799999999998,293.387,214.997,245.608,253.59,
2008-04-01,1370.18,359.640015,7.236327207838955,33.824524961841384,OUTPERFORM,213.942,,173.97799999999998,293.387,214.997,245.608,253.59,
2008-04-02,1367.53,357.230011,5.829592942268991,28.922016729900268,OUTPERFORM,215.208,,175.38400000000001,294.522,215.86599999999999,245.90200000000002,254.67700000000002,
2008-04-03,1369.31,358.609985,8.088629976950523,33.5804205551061,OUTPERFORM,215.208,,175.38400000000001,294.522,215.86599999999999,245.90200000000002,254.67700000000002,
2008-04-04,1370.4,353.609985,7.777367067502428,30.78259429723733,OUTPERFORM,215.208,,175.38400000000001,294.522,215.86599999999999,245.90200000000002,254.67700000000002,
2008-04-07,1372.54,357.089996,7.090804113415405,29.898146160017735,OUTPERFORM,215.208,,175.38400000000001,294.522,215.86599999999999,245.90200000000002,254.67700000000002,
2008-04-08,1365.54,351.089996,4.986622382138561,22.21603698393986,OUTPERFORM,215.208,,175.38400000000001,294.522,215.86599999999999,245.90200000000002,254.67700000000002,
2008-04-09,1354.49,344.880005,5.586087010749674,20.760534273056265,OUTPERFORM,215.208,,175.38400000000001,294.522,215.86599999999999,245.90200000000002,254.67700000000002,
2008-04-10,1360.55,343.519989,6.4943095540005435,18.145541747642667,OUTPERFORM,215.208,,175.38400000000001,294.522,215.86599999999999,245.90200000000002,254.67700000000002,
2008-04-11,1332.83,337.2799990000001,4.537326075703141,14.44471151302098,OUTPERFORM,215.208,,175.38400000000001,294.522,215.86599999999999,245.90200000000002,254.67700000000002,
2008-04-14,1328.32,329.059998,7.397136227290746,17.14905494237664,OUTPERFORM,215.208,,175.38400000000001,294.522,215.86599999999999,245.90200000000002,254.67700000000002,
2008-04-15,1334.43,332.640015,7.415218423742886,14.719280357544218,OUTPERFORM,215.208,,175.38400000000001,294.522,215.86599999999999,245.90200000000002,254.67700000000002,
2008-04-16,1364.71,343.609985,7.644799217536025,13.241931558163401,OUTPERFORM,215.208,,175.38400000000001,294.522,215.86599999999999,245.90200000000002,254.67700000000002,
2008-04-17,1365.56,348.5,11.518893271594344,22.966724914904546,OUTPERFORM,215.208,,175.38400000000001,294.522,215.86599999999999,245.90200000000002,254.67700000000002,
2008-04-18,1390.33,355.48999,12.847797149443196,26.333548118258566,OUTPERFORM,215.208,,175.38400000000001,294.522,215.86599999999999,245.90200000000002,254.67700000000002,
2008-04-21,1388.17,348.76001,11.138064929346303,22.084921107907828,OUTPERFORM,215.208,,175.38400000000001,294.522,215.86599999999999,245.90200000000002,254.67700000000002,
2008-04-22,1375.94,345.700012,9.925701046576663,22.31539676758667,OUTPERFORM,215.208,,175.38400000000001,294.522,215.86599999999999,245.90200000000002,254.67700000000002,
2008-04-23,1379.93,343.089996,15.697996143204485,35.705239498707854,OUTPERFORM,215.208,,175.38400000000001,294.522,215.86599999999999,245.90200000000002,254.67700000000002,
2008-04-24,1388.82,356.119995,14.438035596572195,32.6084568657661,OUTPERFORM,215.208,,175.38400000000001,294.522,215.86599999999999,245.90200000000002,254.67700000000002,
2008-04-25,1397.84,362.279999,20.879634033500793,48.14754615618231,OUTPERFORM,215.208,,175.38400000000001,294.522,215.86599999999999,245.90200000000002,254.67700000000002,
2008-04-28,1396.37,361.720001,15.73629725406336,32.39147927534045,OUTPERFORM,215.208,,175.38400000000001,294.522,215.86599999999999,245.90200000000002,254.67700000000002,
2008-04-29,1390.94,359.399994,10.824807980367801,18.391140663642712,OUTPERFORM,215.208,,175.38400000000001,294.522,215.86599999999999,245.90200000000002,254.67700000000002,
2008-04-30,1385.59,355.7799990000001,14.787629754202246,28.056730967633126,OUTPERFORM,215.208,,175.38400000000001,294.522,215.86599999999999,245.90200000000002,254.67700000000002,
2008-05-01,1409.34,369.700012,18.60934843715809,35.11934222722173,OUTPERFORM,215.208,,175.38400000000001,294.522,215.86599999999999,245.90200000000002,254.67700000000002,
2008-05-02,1413.9,370.850006,19.22892053935088,37.58625570128255,OUTPERFORM,217.463,,178.68599999999998,295.405,216.864,246.40599999999998,255.83900000000003,
2008-05-05,1407.49,365.480011,16.40037049901586,32.133045217649055,OUTPERFORM,217.463,,178.68599999999998,295.405,216.864,246.40599999999998,255.83900000000003,
2008-05-06,1418.26,368.73999,16.89566213621041,29.21923513557796,OUTPERFORM,217.463,,178.68599999999998,295.405,216.864,246.40599999999998,255.83900000000003,
2008-05-07,1392.57,355.25,25.862692286835,48.39181658459022,OUTPERFORM,217.463,,178.68599999999998,295.405,216.864,246.40599999999998,255.83900000000003,
2008-05-08,1397.68,350.880005,19.832641722967193,29.629087510727082,OUTPERFORM,217.463,,178.68599999999998,295.405,216.864,246.40599999999998,255.83900000000003,
2008-05-09,1388.28,347.410004,19.57004805953182,25.64102254381315,OUTPERFORM,217.463,,178.68599999999998,295.405,216.864,246.40599999999998,255.83900000000003,
2008-05-12,1403.58,353.420013,25.962953656172584,33.582796102809944,OUTPERFORM,217.463,,178.68599999999998,295.405,216.864,246.40599999999998,255.83900000000003,
2008-05-13,1403.04,348.429993,27.63843781556179,37.13936450594109,OUTPERFORM,217.463,,178.68599999999998,295.405,216.864,246.40599999999998,255.83900000000003,
2008-05-14,1408.66,351.690002,33.28350159430025,44.44900831950955,OUTPERFORM,217.463,,178.68599999999998,295.405,216.864,246.40599999999998,255.83900000000003,
2008-05-15,1423.57,356.040009,42.895716852534036,65.30015815636827,OUTPERFORM,217.463,,178.68599999999998,295.405,216.864,246.40599999999998,255.83900000000003,
2008-05-16,1425.35,351.220001,44.714398846630246,68.1202404265906,OUTPERFORM,217.463,,178.68599999999998,295.405,216.864,246.40599999999998,255.83900000000003,
2008-05-19,1426.63,349.350006,56.78631088447339,89.47282597155804,OUTPERFORM,217.463,,178.68599999999998,295.405,216.864,246.40599999999998,255.83900000000003,
2008-05-20,1413.4,341.670013,57.18066768977559,73.24308450845206,OUTPERFORM,217.463,,178.68599999999998,295.405,216.864,246.40599999999998,255.83900000000003,
2008-05-21,1390.71,332.859985,38.606667663327855,53.11651250341099,OUTPERFORM,217.463,,178.68599999999998,295.405,216.864,246.40599999999998,255.83900000000003,
2008-05-22,1394.35,335.869995,39.71302892756585,45.19084947744911,OUTPERFORM,217.463,,178.68599999999998,295.405,216.864,246.40599999999998,255.83900000000003,
2008-05-23,1375.93,329.640015,51.56084772647163,56.79970568995303,OUTPERFORM,217.463,,178.68599999999998,295.405,216.864,246.40599999999998,255.83900000000003,
2008-05-27,1385.35,332.380005,46.37638282810139,55.521244359342845,OUTPERFORM,217.463,,178.68599999999998,295.405,216.864,246.40599999999998,255.83900000000003,
2008-05-28,1390.84,330.230011,47.87517941629898,58.16371572942194,OUTPERFORM,217.463,,178.68599999999998,295.405,216.864,246.40599999999998,255.83900000000003,
2008-05-29,1398.26,335.559998,41.89770651512077,56.32162105056145,OUTPERFORM,217.463,,178.68599999999998,295.405,216.864,246.40599999999998,255.83900000000003,
2008-05-30,1400.38,333.130005,46.628972305114935,58.09880591005818,OUTPERFORM,217.463,,178.68599999999998,295.405,216.864,246.40599999999998,255.83900000000003,
2008-06-02,1385.67,327.200012,54.51615780905017,66.92174539492409,OUTPERFORM,219.016,,180.525,296.51099999999997,218.014,246.863,257.074,
2008-06-03,1377.65,325.200012,51.705189899902,67.3442127582544,OUTPERFORM,219.016,,180.525,296.51099999999997,218.014,246.863,257.074,
2008-06-04,1377.2,322.579987,57.07654230870127,72.64114350630526,OUTPERFORM,219.016,,180.525,296.51099999999997,218.014,246.863,257.074,
2008-06-05,1404.05,329.119995,65.39249870423598,83.64021491105784,OUTPERFORM,219.016,,180.525,296.51099999999997,218.014,246.863,257.074,
2008-06-06,1360.68,312.790009,44.67469777035864,55.13838744019412,OUTPERFORM,219.016,,180.525,296.51099999999997,218.014,246.863,257.074,
2008-06-09,1361.76,305.570007,46.41163758345965,56.038402634546244,OUTPERFORM,219.016,,180.525,296.51099999999997,218.014,246.863,257.074,
2008-06-10,1358.44,308.899994,42.380697837730196,55.797643500324945,OUTPERFORM,219.016,,180.525,296.51099999999997,218.014,246.863,257.074,
2008-06-11,1335.49,298.7799990000001,37.857032258064514,42.86806859685201,OUTPERFORM,219.016,,180.525,296.51099999999997,218.014,246.863,257.074,
2008-06-12,1339.87,304.820007,38.65983648970299,45.33231607389347,OUTPERFORM,219.016,,180.525,296.51099999999997,218.014,246.863,257.074,
2008-06-13,1360.03,311.059998,35.225453641561025,40.636589133086744,OUTPERFORM,219.016,,180.525,296.51099999999997,218.014,246.863,257.074,
2008-06-16,1360.14,314.329987,42.75638401712902,55.78628179042908,OUTPERFORM,219.016,,180.525,296.51099999999997,218.014,246.863,257.074,
2008-06-17,1350.93,305.130005,49.29382901600212,62.147952147070164,OUTPERFORM,219.016,,180.525,296.51099999999997,218.014,246.863,257.074,
2008-06-18,1337.81,301.429993,43.697569254234736,56.8151032316351,OUTPERFORM,219.016,,180.525,296.51099999999997,218.014,246.863,257.074,
2008-06-19,1342.83,304.079987,46.08522535655617,65.47670617862174,OUTPERFORM,219.016,,180.525,296.51099999999997,218.014,246.863,257.074,
2008-06-20,1317.93,296.359985,46.60770899382614,65.213500244913,OUTPERFORM,219.016,,180.525,296.51099999999997,218.014,246.863,257.074,
2008-06-23,1318.0,288.269989,54.64038484101843,72.62709166336035,OUTPERFORM,219.016,,180.525,296.51099999999997,218.014,246.863,257.074,
2008-06-24,1314.29,292.570007,44.22302450372548,63.60230594864051,OUTPERFORM,219.016,,180.525,296.51099999999997,218.014,246.863,257.074,
2008-06-25,1321.97,293.700012,51.37812181520458,73.2232419954602,OUTPERFORM,219.016,,180.525,296.51099999999997,218.014,246.863,257.074,
2008-06-26,1283.15,280.660004,50.825741992359696,76.08382317638387,OUTPERFORM,219.016,,180.525,296.51099999999997,218.014,246.863,257.074,
2008-06-27,1278.38,276.850006,48.80109879877084,75.07746616462828,OUTPERFORM,219.016,,180.525,296.51099999999997,218.014,246.863,257.074,
2008-06-30,1280.0,270.950012,58.69473579806095,93.75716515323698,OUTPERFORM,219.016,,180.525,296.51099999999997,218.014,246.863,257.074,
2008-07-01,1284.91,273.690002,70.7657753442135,118.72453333472066,OUTPERFORM,219.016,,180.525,296.51099999999997,218.014,246.863,257.074,
2008-07-02,1261.52,269.77999900000003,57.68408684674324,108.54978116458116,OUTPERFORM,218.69,,179.394,297.526,218.053,247.208,257.56,
2008-07-03,1262.9,268.890015,48.26076237658634,75.01302834556776,OUTPERFORM,218.69,,179.394,297.526,218.053,247.208,257.56,
2008-07-07,1252.31,260.399994,46.06071915930907,65.37532225563784,OUTPERFORM,218.69,,179.394,297.526,218.053,247.208,257.56,
2008-07-08,1273.7,275.290009,43.48639149242972,66.61018922980546,OUTPERFORM,218.69,,179.394,297.526,218.053,247.208,257.56,
2008-07-09,1244.69,260.899994,38.87909488529859,53.51573910295508,OUTPERFORM,218.69,,179.394,297.526,218.053,247.208,257.56,
2008-07-10,1253.39,258.470001,53.562196003479514,83.2470723166167,OUTPERFORM,218.69,,179.394,297.526,218.053,247.208,257.56,
2008-07-11,1239.49,251.839996,46.0267904478034,65.42300822967,OUTPERFORM,218.69,,179.394,297.526,218.053,247.208,257.56,
2008-07-14,1228.3,239.220001,41.063922640512665,48.81493063763609,OUTPERFORM,218.69,,179.394,297.526,218.053,247.208,257.56,
2008-07-15,1214.91,232.149994,43.73890821324626,47.163229160063395,OUTPERFORM,218.69,,179.394,297.526,218.053,247.208,257.56,
2008-07-16,1245.36,260.700012,42.15302430171104,52.13586045672349,OUTPERFORM,218.69,,179.394,297.526,218.053,247.208,257.56,
2008-07-17,1260.32,277.589996,38.542376607672836,51.61396147498958,OUTPERFORM,218.69,,179.394,297.526,218.053,247.208,257.56,
2008-07-18,1260.68,280.640015,41.86143337796935,61.16694822354136,OUTPERFORM,218.69,,179.394,297.526,218.053,247.208,257.56,
2008-07-21,1260.0,278.26001,40.11832213869491,60.890439333167514,OUTPERFORM,218.69,,179.394,297.526,218.053,247.208,257.56,
2008-07-22,1277.0,296.600006,46.178413214436965,87.37761015631614,OUTPERFORM,218.69,,179.394,297.526,218.053,247.208,257.56,
2008-07-23,1282.19,302.170013,45.74812726632036,87.06742702326147,OUTPERFORM,218.69,,179.394,297.526,218.053,247.208,257.56,
2008-07-24,1252.54,281.790009,44.20714507754124,81.6945104570123,OUTPERFORM,218.69,,179.394,297.526,218.053,247.208,257.56,
2008-07-25,1257.76,280.089996,37.73407214349855,62.34277958814569,OUTPERFORM,218.69,,179.394,297.526,218.053,247.208,257.56,
2008-07-28,1234.37,267.339996,36.4819442294509,56.91729990365968,OUTPERFORM,218.69,,179.394,297.526,218.053,247.208,257.56,
2008-07-29,1263.2,287.369995,42.68931863365264,73.93172331478198,OUTPERFORM,218.69,,179.394,297.526,218.053,247.208,257.56,
2008-07-30,1284.26,293.130005,44.64342028202009,76.658842503537,OUTPERFORM,218.69,,179.394,297.526,218.053,247.208,257.56,
2008-07-31,1267.38,289.390015,45.4034395328293,81.73198060374341,OUTPERFORM,218.69,,179.394,297.526,218.053,247.208,257.56,
2008-08-01,1260.31,291.179993,46.011168265443246,86.5103781229304,OUTPERFORM,218.69,,179.394,297.526,218.053,247.208,257.56,
2008-08-04,1249.01,287.519989,43.87029891147844,80.7847092900715,OUTPERFORM,218.877,,179.74,298.369,217.83599999999998,247.72299999999998,257.582,
2008-08-05,1284.88,302.049988,47.21356553620532,89.77756999805054,OUTPERFORM,218.877,,179.74,298.369,217.83599999999998,247.72299999999998,257.582,
2008-08-06,1289.19,299.040009,48.281613029375926,89.75824391797052,OUTPERFORM,218.877,,179.74,298.369,217.83599999999998,247.72299999999998,257.582,
2008-08-07,1266.07,284.0299990000001,42.152833917183145,73.09403737202848,OUTPERFORM,218.877,,179.74,298.369,217.83599999999998,247.72299999999998,257.582,
2008-08-08,1296.32,294.079987,43.517298643786326,74.22833058592526,OUTPERFORM,218.877,,179.74,298.369,217.83599999999998,247.72299999999998,257.582,
2008-08-11,1305.32,299.570007,40.08585533376261,74.81909736916958,OUTPERFORM,218.877,,179.74,298.369,217.83599999999998,247.72299999999998,257.582,
2008-08-12,1289.59,284.01001,39.04684888673242,69.91326365228588,OUTPERFORM,218.877,,179.74,298.369,217.83599999999998,247.72299999999998,257.582,
2008-08-13,1285.83,275.589996,37.566063977746865,61.74071108480963,OUTPERFORM,218.877,,179.74,298.369,217.83599999999998,247.72299999999998,257.582,
2008-08-14,1292.93,282.619995,42.605194948436555,74.84533330144356,OUTPERFORM,218.877,,179.74,298.369,217.83599999999998,247.72299999999998,257.582,
2008-08-15,1298.2,285.7799990000001,42.701680718454924,77.16198781429536,OUTPERFORM,218.877,,179.74,298.369,217.83599999999998,247.72299999999998,257.582,
2008-08-18,1278.6,275.559998,43.60644690290334,76.87913882889774,OUTPERFORM,218.877,,179.74,298.369,217.83599999999998,247.72299999999998,257.582,
2008-08-19,1266.69,267.170013,45.553053110564655,81.87203806148555,OUTPERFORM,218.877,,179.74,298.369,217.83599999999998,247.72299999999998,257.582,
2008-08-20,1274.54,271.640015,46.19805228323335,82.45567294278369,OUTPERFORM,218.877,,179.74,298.369,217.83599999999998,247.72299999999998,257.582,
2008-08-21,1277.72,268.73999,51.636562151384965,91.41025746767481,OUTPERFORM,218.877,,179.74,298.369,217.83599999999998,247.72299999999998,257.582,
2008-08-22,1292.2,277.089996,53.1514447578638,107.90065882278404,OUTPERFORM,218.877,,179.74,298.369,217.83599999999998,247.72299999999998,257.582,
2008-08-25,1266.84,268.459991,49.01896202889002,106.34894590243138,OUTPERFORM,218.877,,179.74,298.369,217.83599999999998,247.72299999999998,257.582,
2008-08-26,1271.51,270.380005,57.90839770497502,149.58921813737248,OUTPERFORM,218.877,,179.74,298.369,217.83599999999998,247.72299999999998,257.582,
2008-08-27,1281.66,274.899994,52.53499000285633,121.40784885928322,OUTPERFORM,218.877,,179.74,298.369,217.83599999999998,247.72299999999998,257.582,
2008-08-28,1300.68,287.269989,57.18187311178249,145.73993506005243,OUTPERFORM,218.877,,179.74,298.369,217.83599999999998,247.72299999999998,257.582,
2008-08-29,1282.83,285.589996,54.19556463729789,136.2004685733035,OUTPERFORM,218.877,,179.74,298.369,217.83599999999998,247.72299999999998,257.582,
2008-09-02,1277.58,290.76001,52.716449310876534,145.55358515147083,OUTPERFORM,216.995,,175.93099999999998,298.988,217.705,247.995,257.712,
2008-09-03,1274.98,294.709991,50.75853424932897,139.9137093752429,OUTPERFORM,216.995,,175.93099999999998,298.988,217.705,247.995,257.712,
