,S&P 500,S&P 500 Energy (Sector),S&P 500 Performance (%),S&P 500 Energy (Sector) Performance (%),S&P 500 Energy (Sector) Outperform/Underperform,overall,energy,energy commodities,fuels and utilities,transportation,transportation services,utilities and public transportation
2020-01-14,3283.15,454.26,24.831278254951393,94.32751540041069,OUTPERFORM,259.007,214.11900000000003,234.93200000000002,243.315,328.251,328.251,220.832
2020-01-15,3289.29,451.21,29.42470302620137,107.39566096708954,OUTPERFORM,259.007,214.11900000000003,234.93200000000002,243.315,328.251,328.251,220.832
2020-01-16,3316.81,451.74,26.275293624959552,105.51385287293571,OUTPERFORM,259.007,214.11900000000003,234.93200000000002,243.315,328.251,328.251,220.832
2020-01-17,3329.62,448.77,28.825848587203385,100.88182632050132,OUTPERFORM,259.007,214.11900000000003,234.93200000000002,243.315,328.251,328.251,220.832
2020-01-21,3320.79,440.32,34.41772920461445,106.68419076229819,OUTPERFORM,259.007,214.11900000000003,234.93200000000002,243.315,328.251,328.251,220.832
2020-01-22,3321.75,436.39,31.455538406743443,87.79962990058957,OUTPERFORM,259.007,214.11900000000003,234.93200000000002,243.315,328.251,328.251,220.832
2020-01-23,3325.54,434.81,33.6282723564985,89.6580301840705,OUTPERFORM,259.007,214.11900000000003,234.93200000000002,243.315,328.251,328.251,220.832
2020-01-24,3295.47,429.71,23.718689932724658,78.2511303770689,OUTPERFORM,259.007,214.11900000000003,234.93200000000002,243.315,328.251,328.251,220.832
2020-01-27,3243.63,417.87,21.968030503006307,69.93493289955266,OUTPERFORM,259.007,214.11900000000003,234.93200000000002,243.315,328.251,328.251,220.832
2020-01-28,3276.24,419.59,19.136866449937816,59.86817038786862,OUTPERFORM,259.007,214.11900000000003,234.93200000000002,243.315,328.251,328.251,220.832
2020-01-29,3273.4,415.12,17.333734792925704,59.88907291145091,OUTPERFORM,259.007,214.11900000000003,234.93200000000002,243.315,328.251,328.251,220.832
2020-01-30,3283.66,418.79,18.902966726172576,61.96387825347103,OUTPERFORM,259.007,214.11900000000003,234.93200000000002,243.315,328.251,328.251,220.832
2020-01-31,3225.52,405.45,13.332818001025991,57.53584333838442,OUTPERFORM,259.007,214.11900000000003,234.93200000000002,243.315,328.251,328.251,220.832
2020-02-03,3248.92,400.02,16.726546332490223,63.04719980435314,OUTPERFORM,258.165,203.912,214.34799999999998,242.43900000000002,322.298,322.298,217.928
2020-02-04,3297.59,400.81,17.790001964601455,70.1303111337493,OUTPERFORM,258.165,203.912,214.34799999999998,242.43900000000002,322.298,322.298,217.928
2020-02-05,3334.69,415.97,16.006971501725474,59.88392205096669,OUTPERFORM,258.165,203.912,214.34799999999998,242.43900000000002,322.298,322.298,217.928
2020-02-06,3345.78,411.64,18.511880304339833,63.608903020667725,OUTPERFORM,258.165,203.912,214.34799999999998,242.43900000000002,322.298,322.298,217.928
2020-02-07,3327.71,408.55,21.601938199783667,65.15078017624707,OUTPERFORM,258.165,203.912,214.34799999999998,242.43900000000002,322.298,322.298,217.928
2020-02-10,3352.09,405.24,19.747009084381517,58.14861067748984,OUTPERFORM,258.165,203.912,214.34799999999998,242.43900000000002,322.298,322.298,217.928
2020-02-11,3357.75,409.47,20.013939523911638,55.12577663282319,OUTPERFORM,258.165,203.912,214.34799999999998,242.43900000000002,322.298,322.298,217.928
2020-02-12,3379.45,415.03,19.131467811642942,56.90522097463233,OUTPERFORM,258.165,203.912,214.34799999999998,242.43900000000002,322.298,322.298,217.928
2020-02-13,3373.94,413.15,17.212556627108743,52.978857333283955,OUTPERFORM,258.165,203.912,214.34799999999998,242.43900000000002,322.298,322.298,217.928
2020-02-14,3380.16,409.82,18.047489164940856,48.49088735099096,OUTPERFORM,258.165,203.912,214.34799999999998,242.43900000000002,322.298,322.298,217.928
2020-02-18,3370.29,406.42,14.654823422951434,37.17429458620225,OUTPERFORM,258.165,203.912,214.34799999999998,242.43900000000002,322.298,322.298,217.928
2020-02-19,3386.15,411.79,16.265455307080344,42.16813395477301,OUTPERFORM,258.165,203.912,214.34799999999998,242.43900000000002,322.298,322.298,217.928
2020-02-20,3373.23,411.11,19.16550971311084,50.98795357719996,OUTPERFORM,258.165,203.912,214.34799999999998,242.43900000000002,322.298,322.298,217.928
2020-02-21,3337.75,405.93,17.41312958624426,43.75309866137829,OUTPERFORM,258.165,203.912,214.34799999999998,242.43900000000002,322.298,322.298,217.928
2020-02-24,3225.89,386.7,12.461477318681924,36.585193557502116,OUTPERFORM,258.165,203.912,214.34799999999998,242.43900000000002,322.298,322.298,217.928
2020-02-25,3128.21,369.92,9.822638515387471,34.18942939021294,OUTPERFORM,258.165,203.912,214.34799999999998,242.43900000000002,322.298,322.298,217.928
2020-02-26,3116.39,358.94,8.16329363908661,27.062904881588736,OUTPERFORM,258.165,203.912,214.34799999999998,242.43900000000002,322.298,322.298,217.928
2020-02-27,2978.76,339.3,1.6711038296129521,15.114503816793889,OUTPERFORM,258.165,203.912,214.34799999999998,242.43900000000002,322.298,322.298,217.928
2020-02-28,2954.22,343.53,0.8156105817794579,18.548554075505553,OUTPERFORM,258.165,203.912,214.34799999999998,242.43900000000002,322.298,322.298,217.928
2020-03-02,3090.23,353.68,7.669017323317506,25.00618527550984,OUTPERFORM,256.094,182.889,171.53,241.62,306.702,306.702,215.476
2020-03-03,3003.37,342.64,6.50248226950354,26.65976637586871,OUTPERFORM,256.094,182.889,171.53,241.62,306.702,306.702,215.476
2020-03-04,3130.12,350.25,9.732515337423319,28.263815138975357,OUTPERFORM,256.094,182.889,171.53,241.62,306.702,306.702,215.476
2020-03-05,3023.94,337.59,5.595558193944905,23.972678197642374,OUTPERFORM,256.094,182.889,171.53,241.62,306.702,306.702,215.476
2020-03-06,2972.37,318.64,0.6249344089698017,8.799125892033999,OUTPERFORM,256.094,182.889,171.53,241.62,306.702,306.702,215.476
2020-03-09,2746.56,254.65,-6.034335292547921,-10.460618846694791,UNDERPERFORM,256.094,182.889,171.53,241.62,306.702,306.702,215.476
2020-03-10,2882.23,267.37,-3.0077971200796916,-9.445912077491025,UNDERPERFORM,256.094,182.889,171.53,241.62,306.702,306.702,215.476
2020-03-11,2741.38,252.77,-7.024904104106822,-13.101622662266221,UNDERPERFORM,256.094,182.889,171.53,241.62,306.702,306.702,215.476
2020-03-12,2480.64,221.69,-16.065573770491802,-23.27472831729771,UNDERPERFORM,256.094,182.889,171.53,241.62,306.702,306.702,215.476
2020-03-13,2711.02,241.29,-9.384076984527557,-18.850474204614244,UNDERPERFORM,256.094,182.889,171.53,241.62,306.702,306.702,215.476
2020-03-16,2386.13,208.41,-21.40883295511061,-30.7124571960504,UNDERPERFORM,256.094,182.889,171.53,241.62,306.702,306.702,215.476
2020-03-17,2529.19,209.92,-16.5209441105313,-28.11943569374059,UNDERPERFORM,256.094,182.889,171.53,241.62,306.702,306.702,215.476
2020-03-18,2398.1,179.94,-21.226813300879343,-38.29006481703762,UNDERPERFORM,256.094,182.889,171.53,241.62,306.702,306.702,215.476
2020-03-19,2409.39,192.08,-21.151737882600884,-35.217537942664414,UNDERPERFORM,256.094,182.889,171.53,241.62,306.702,306.702,215.476
2020-03-20,2304.92,193.93,-25.184853383190188,-36.28478496566678,UNDERPERFORM,256.094,182.889,171.53,241.62,306.702,306.702,215.476
2020-03-23,2237.4,181.03,-28.35436633609467,-42.28279929858122,UNDERPERFORM,256.094,182.889,171.53,241.62,306.702,306.702,215.476
2020-03-24,2447.33,210.56,-21.36713415907594,-32.764951943034134,UNDERPERFORM,256.094,182.889,171.53,241.62,306.702,306.702,215.476
2020-03-25,2475.56,220.02,-22.49172649369272,-34.61904195887316,UNDERPERFORM,256.094,182.889,171.53,241.62,306.702,306.702,215.476
2020-03-26,2630.07,233.76,-18.633890093707738,-33.41309177918305,UNDERPERFORM,256.094,182.889,171.53,241.62,306.702,306.702,215.476
2020-03-27,2541.47,217.56,-20.756864285758837,-35.72061691189505,UNDERPERFORM,256.094,182.889,171.53,241.62,306.702,306.702,215.476
2020-03-30,2626.65,219.81,-17.663488122778304,-31.695721077654515,UNDERPERFORM,256.094,182.889,171.53,241.62,306.702,306.702,215.476
2020-03-31,2584.59,223.4,-13.907264914559804,-23.332990150657185,UNDERPERFORM,256.094,182.889,171.53,241.62,306.702,306.702,215.476
2020-04-01,2470.5,213.04,-18.76855697051599,-28.815824645816623,UNDERPERFORM,256.094,182.889,171.53,241.62,306.702,306.702,215.476
2020-04-02,2526.9,232.37,-17.59902693219505,-22.424384055551847,UNDERPERFORM,255.94400000000002,179.542,164.908,241.351,296.13,296.13,214.207
2020-04-03,2488.65,229.26,-20.35657366692908,-25.562518263579992,UNDERPERFORM,255.94400000000002,179.542,164.908,241.351,296.13,296.13,214.207
2020-04-06,2663.68,241.07,-14.447131675386782,-19.074154889388694,UNDERPERFORM,255.94400000000002,179.542,164.908,241.351,296.13,296.13,214.207
2020-04-07,2659.41,245.9,-14.634999711106978,-18.427599933654005,UNDERPERFORM,255.94400000000002,179.542,164.908,241.351,296.13,296.13,214.207
2020-04-08,2749.98,262.46,-11.22624881365124,-11.450742240215927,UNDERPERFORM,255.94400000000002,179.542,164.908,241.351,296.13,296.13,214.207
2020-04-09,2789.82,259.63,-10.521319109902304,-12.954705468199945,UNDERPERFORM,255.94400000000002,179.542,164.908,241.351,296.13,296.13,214.207
2020-04-13,2761.63,258.57,-11.805358175065228,-13.376884422110557,UNDERPERFORM,255.94400000000002,179.542,164.908,241.351,296.13,296.13,214.207
2020-04-14,2846.06,257.37,-6.696652493336785,-8.72433237578466,UNDERPERFORM,255.94400000000002,179.542,164.908,241.351,296.13,296.13,214.207
2020-04-15,2783.36,245.34,-9.741354709834749,-14.631685166498476,UNDERPERFORM,255.94400000000002,179.542,164.908,241.351,296.13,296.13,214.207
2020-04-16,2799.55,235.59,-6.962330303584185,-15.041471330688783,UNDERPERFORM,255.94400000000002,179.542,164.908,241.351,296.13,296.13,214.207
2020-04-17,2874.56,260.17,-5.8521439519985226,-7.498400056886856,UNDERPERFORM,255.94400000000002,179.542,164.908,241.351,296.13,296.13,214.207
2020-04-20,2823.16,251.6,-8.938841205177583,-12.474779099700829,UNDERPERFORM,255.94400000000002,179.542,164.908,241.351,296.13,296.13,214.207
2020-04-21,2736.56,247.38,-12.173204187607922,-11.744559400642174,OUTPERFORM,255.94400000000002,179.542,164.908,241.351,296.13,296.13,214.207
2020-04-22,2799.31,256.24,-10.565461452199843,-9.602765822338243,OUTPERFORM,255.94400000000002,179.542,164.908,241.351,296.13,296.13,214.207
2020-04-23,2797.8,263.96,-12.011120476016746,-7.222944711960921,OUTPERFORM,255.94400000000002,179.542,164.908,241.351,296.13,296.13,214.207
2020-04-24,2836.74,264.51,-9.810766472091881,-3.975168808538443,OUTPERFORM,255.94400000000002,179.542,164.908,241.351,296.13,296.13,214.207
2020-04-27,2878.48,270.07,-9.194495794873092,-1.8533997165388727,OUTPERFORM,255.94400000000002,179.542,164.908,241.351,296.13,296.13,214.207
2020-04-28,2863.39,275.99,-9.157849653400174,5.416141476643377,OUTPERFORM,255.94400000000002,179.542,164.908,241.351,296.13,296.13,214.207
2020-04-29,2939.51,296.28,-7.708851380202441,9.603432968333813,OUTPERFORM,255.94400000000002,179.542,164.908,241.351,296.13,296.13,214.207
2020-04-30,2912.43,289.65,-7.694867552817231,7.728642094692595,OUTPERFORM,255.94400000000002,179.542,164.908,241.351,296.13,296.13,214.207
2020-05-01,2830.71,272.28,-11.471703069879158,-2.2544514646754887,OUTPERFORM,255.94400000000002,179.542,164.908,241.351,296.13,296.13,214.207
2020-05-04,2842.74,282.38,-11.895641178220773,-0.5774241250616097,OUTPERFORM,257.217,188.437,182.485,242.34900000000002,302.027,302.027,214.25599999999997
2020-05-05,2868.44,283.12,-10.795286683231897,0.1946420356017997,OUTPERFORM,257.217,188.437,182.485,242.34900000000002,302.027,302.027,214.25599999999997
2020-05-06,2848.42,275.67,-11.669504113522677,-0.9343443418262765,OUTPERFORM,257.217,188.437,182.485,242.34900000000002,302.027,302.027,214.25599999999997
2020-05-07,2881.19,282.49,-11.398162271206457,3.3021282820156594,OUTPERFORM,257.217,188.437,182.485,242.34900000000002,302.027,302.027,214.25599999999997
2020-05-08,2929.8,294.75,-10.0543394836214,1.5398925175692524,OUTPERFORM,257.217,188.437,182.485,242.34900000000002,302.027,302.027,214.25599999999997
2020-05-11,2930.32,289.78,-10.552438629800786,1.1837005482034924,OUTPERFORM,257.217,188.437,182.485,242.34900000000002,302.027,302.027,214.25599999999997
2020-05-12,2870.12,282.93,-11.297231476731174,-1.000734805276604,OUTPERFORM,257.217,188.437,182.485,242.34900000000002,302.027,302.027,214.25599999999997
2020-05-13,2820.0,270.52,-12.303343357289243,-4.783358558304895,OUTPERFORM,257.217,188.437,182.485,242.34900000000002,302.027,302.027,214.25599999999997
2020-05-14,2852.5,273.07,-11.943841625481177,-4.088370622738924,OUTPERFORM,257.217,188.437,182.485,242.34900000000002,302.027,302.027,214.25599999999997
2020-05-15,2863.7,272.31,-11.02211009060291,-2.652557823615631,OUTPERFORM,257.217,188.437,182.485,242.34900000000002,302.027,302.027,214.25599999999997
2020-05-18,2953.91,292.87,-9.34588330612195,2.5096254812740693,OUTPERFORM,257.217,188.437,182.485,242.34900000000002,302.027,302.027,214.25599999999997
2020-05-19,2922.94,284.4,-9.958659610254383,3.7994087375451624,OUTPERFORM,257.217,188.437,182.485,242.34900000000002,302.027,302.027,214.25599999999997
2020-05-20,2971.61,295.26,-9.156191151654468,8.515564702855682,OUTPERFORM,257.217,188.437,182.485,242.34900000000002,302.027,302.027,214.25599999999997
2020-05-21,2948.51,290.88,-10.505037015003293,6.623657490561197,OUTPERFORM,257.217,188.437,182.485,242.34900000000002,302.027,302.027,214.25599999999997
2020-05-22,2955.45,288.94,-10.617236905377581,3.373761225000904,OUTPERFORM,257.217,188.437,182.485,242.34900000000002,302.027,302.027,214.25599999999997
2020-05-26,2991.77,297.34,-10.096851645396166,5.268002549033479,OUTPERFORM,257.217,188.437,182.485,242.34900000000002,302.027,302.027,214.25599999999997
2020-05-27,3036.13,300.79,-9.346522710172101,7.252629702264235,OUTPERFORM,257.217,188.437,182.485,242.34900000000002,302.027,302.027,214.25599999999997
2020-05-28,3029.73,292.04,-9.594841374042161,4.080687123561089,OUTPERFORM,257.217,188.437,182.485,242.34900000000002,302.027,302.027,214.25599999999997
2020-05-29,3044.31,291.59,-9.408207780459277,0.8124740699764876,OUTPERFORM,257.217,188.437,182.485,242.34900000000002,302.027,302.027,214.25599999999997
2020-06-01,3055.73,296.5,-8.337907843860703,2.755155085773686,OUTPERFORM,257.217,188.437,182.485,242.34900000000002,302.027,302.027,214.25599999999997
2020-06-02,3080.82,304.37,-8.860916768973615,4.929844520288218,OUTPERFORM,258.543,192.55599999999998,191.13099999999997,242.54,311.591,311.591,216.826
2020-06-03,3122.87,313.65,-7.427455142095729,10.31972143083253,OUTPERFORM,258.543,192.55599999999998,191.13099999999997,242.54,311.591,311.591,216.826
2020-06-04,3112.35,313.17,-7.723438634982283,9.122269068608668,OUTPERFORM,258.543,192.55599999999998,191.13099999999997,242.54,311.591,311.591,216.826
2020-06-05,3193.93,336.52,-5.560631462541288,18.002664983519168,OUTPERFORM,258.543,192.55599999999998,191.13099999999997,242.54,311.591,311.591,216.826
2020-06-08,3232.39,351.06,-4.643074181805318,25.248849405972386,OUTPERFORM,258.543,192.55599999999998,191.13099999999997,242.54,311.591,311.591,216.826
2020-06-09,3207.18,338.46,-4.968220809813772,22.165674066053054,OUTPERFORM,258.543,192.55599999999998,191.13099999999997,242.54,311.591,311.591,216.826
2020-06-10,3190.14,321.81,-5.770770135075676,18.683385579937315,OUTPERFORM,258.543,192.55599999999998,191.13099999999997,242.54,311.591,311.591,216.826
2020-06-11,3002.1,291.39,-11.629125504833448,8.142512525514945,OUTPERFORM,258.543,192.55599999999998,191.13099999999997,242.54,311.591,311.591,216.826
2020-06-12,3041.31,299.28,-11.365146534237958,8.094051359843956,OUTPERFORM,258.543,192.55599999999998,191.13099999999997,242.54,311.591,311.591,216.826
2020-06-15,3066.59,299.54,-10.948652871106557,9.74573166263648,OUTPERFORM,258.543,192.55599999999998,191.13099999999997,242.54,311.591,311.591,216.826
2020-06-16,3124.74,307.99,-10.17584003357548,15.416900880644558,OUTPERFORM,258.543,192.55599999999998,191.13099999999997,242.54,311.591,311.591,216.826
2020-06-17,3113.49,297.89,-10.648720781736532,11.35242224880384,OUTPERFORM,258.543,192.55599999999998,191.13099999999997,242.54,311.591,311.591,216.826
2020-06-18,3115.34,301.45,-11.193525674100135,10.631972988843197,OUTPERFORM,258.543,192.55599999999998,191.13099999999997,242.54,311.591,311.591,216.826
2020-06-19,3097.74,296.4,-11.500981341652604,11.21951219512194,OUTPERFORM,258.543,192.55599999999998,191.13099999999997,242.54,311.591,311.591,216.826
2020-06-22,3117.86,298.27,-11.591453645811178,12.959666729786012,OUTPERFORM,258.543,192.55599999999998,191.13099999999997,242.54,311.591,311.591,216.826
2020-06-23,3131.29,298.5,-12.554316864199466,13.519680547632639,OUTPERFORM,258.543,192.55599999999998,191.13099999999997,242.54,311.591,311.591,216.826
2020-06-24,3050.33,281.97,-11.714123633164109,7.960027567195049,OUTPERFORM,258.543,192.55599999999998,191.13099999999997,242.54,311.591,311.591,216.826
2020-06-25,3083.76,287.39,-10.01470691224875,10.398740012292551,OUTPERFORM,258.543,192.55599999999998,191.13099999999997,242.54,311.591,311.591,216.826
2020-06-26,3009.05,277.3,-9.688040242028428,10.62352894243428,OUTPERFORM,258.543,192.55599999999998,191.13099999999997,242.54,311.591,311.591,216.826
2020-06-29,3053.24,281.26,-10.171346529526682,11.518179295031917,OUTPERFORM,258.543,192.55599999999998,191.13099999999997,242.54,311.591,311.591,216.826
2020-06-30,3100.29,287.46,-7.154429667074957,18.315772143562704,OUTPERFORM,258.543,192.55599999999998,191.13099999999997,242.54,311.591,311.591,216.826
2020-07-01,3115.86,280.3,-6.737863554596412,15.075129320962311,OUTPERFORM,258.543,192.55599999999998,191.13099999999997,242.54,311.591,311.591,216.826
2020-07-02,3130.01,283.46,-7.493039834019988,15.655473499530782,OUTPERFORM,259.58,194.285,194.926,242.88,312.568,312.568,217.50099999999998
2020-07-06,3179.72,284.51,-6.511819357873694,16.97639996710796,OUTPERFORM,259.58,194.285,194.926,242.88,312.568,312.568,217.50099999999998
2020-07-07,3145.32,275.46,-7.094098638601787,8.851655733818053,OUTPERFORM,259.58,194.285,194.926,242.88,312.568,312.568,217.50099999999998
2020-07-08,3169.94,275.17,-5.57251840179207,8.514078397349945,OUTPERFORM,259.58,194.285,194.926,242.88,312.568,312.568,217.50099999999998
2020-07-09,3152.05,261.81,-5.043576233555347,4.452423698384189,OUTPERFORM,259.58,194.285,194.926,242.88,312.568,312.568,217.50099999999998
2020-07-10,3185.04,270.32,-2.926493267419672,11.495153639925771,OUTPERFORM,259.58,194.285,194.926,242.88,312.568,312.568,217.50099999999998
2020-07-13,3155.22,268.87,-4.836272496131899,12.047841306884477,OUTPERFORM,259.58,194.285,194.926,242.88,312.568,312.568,217.50099999999998
2020-07-14,3197.52,278.56,-1.2172064802343008,21.6153678236193,OUTPERFORM,259.58,194.285,194.926,242.88,312.568,312.568,217.50099999999998
2020-07-15,3226.56,284.02,-0.6169550204984331,23.89635316698655,OUTPERFORM,259.58,194.285,194.926,242.88,312.568,312.568,217.50099999999998
2020-07-16,3215.57,282.57,-2.51299091090994,23.34453708149635,OUTPERFORM,259.58,194.285,194.926,242.88,312.568,312.568,217.50099999999998
2020-07-17,3224.73,278.27,-3.7853562477622615,18.70574183090179,OUTPERFORM,259.58,194.285,194.926,242.88,312.568,312.568,217.50099999999998
2020-07-20,3251.84,273.46,-2.507292825298968,19.922817173178963,OUTPERFORM,259.58,194.285,194.926,242.88,312.568,312.568,217.50099999999998
2020-07-21,3257.3,290.28,-3.1430270591733533,27.601213240142396,OUTPERFORM,259.58,194.285,194.926,242.88,312.568,312.568,217.50099999999998
2020-07-22,3276.02,286.39,-3.0992664458116437,29.96460337629332,OUTPERFORM,259.58,194.285,194.926,242.88,312.568,312.568,217.50099999999998
2020-07-23,3235.66,285.79,-3.3681356094181214,28.416086272747698,OUTPERFORM,259.58,194.285,194.926,242.88,312.568,312.568,217.50099999999998
2020-07-24,3215.63,284.11,-5.662098849097729,24.03841955904824,OUTPERFORM,259.58,194.285,194.926,242.88,312.568,312.568,217.50099999999998
2020-07-27,3239.41,284.71,-3.616239456106163,26.223621209434288,OUTPERFORM,259.58,194.285,194.926,242.88,312.568,312.568,217.50099999999998
2020-07-28,3218.44,279.73,-5.878430741785956,22.24892928939779,OUTPERFORM,259.58,194.285,194.926,242.88,312.568,312.568,217.50099999999998
2020-07-29,3258.44,285.7,-5.4656017268040475,20.315000421123553,OUTPERFORM,259.58,194.285,194.926,242.88,312.568,312.568,217.50099999999998
2020-07-30,3246.22,273.99,-6.6408215971217714,17.250085587127707,OUTPERFORM,259.58,194.285,194.926,242.88,312.568,312.568,217.50099999999998
2020-07-31,3271.12,272.09,-7.444358302539166,16.07439955633292,OUTPERFORM,259.58,194.285,194.926,242.88,312.568,312.568,217.50099999999998
2020-08-03,3294.61,272.81,-6.188050445196791,18.22239556248917,OUTPERFORM,260.19,196.875,197.69400000000002,244.982,309.632,309.632,219.17
2020-08-04,3306.51,279.51,-5.221474086113043,20.754309413746917,OUTPERFORM,260.19,196.875,197.69400000000002,244.982,309.632,309.632,219.17
2020-08-05,3327.77,282.46,-4.466115854323727,20.61661969425228,OUTPERFORM,260.19,196.875,197.69400000000002,244.982,309.632,309.632,219.17
2020-08-06,3349.16,280.45,-3.8650213415771795,22.585016172742357,OUTPERFORM,260.19,196.875,197.69400000000002,244.982,309.632,309.632,219.17
2020-08-07,3351.28,280.59,-2.207229815694556,25.280171451533672,OUTPERFORM,260.19,196.875,197.69400000000002,244.982,309.632,309.632,219.17
2020-08-10,3360.47,289.24,-2.4004391365970434,27.694141539004914,OUTPERFORM,260.19,196.875,197.69400000000002,244.982,309.632,309.632,219.17
2020-08-11,3333.69,288.55,-2.9651643400202543,29.971622899869388,OUTPERFORM,260.19,196.875,197.69400000000002,244.982,309.632,309.632,219.17
2020-08-12,3380.35,290.07,-2.1178575875418715,25.441100155682395,OUTPERFORM,260.19,196.875,197.69400000000002,244.982,309.632,309.632,219.17
2020-08-13,3373.43,284.31,-2.6536695725445036,23.634545138284913,OUTPERFORM,260.19,196.875,197.69400000000002,244.982,309.632,309.632,219.17
2020-08-14,3372.85,286.99,-0.8268229358094903,29.280598225145283,OUTPERFORM,260.19,196.875,197.69400000000002,244.982,309.632,309.632,219.17
2020-08-17,3381.99,285.18,-0.2562907735321529,30.266764114745115,OUTPERFORM,260.19,196.875,197.69400000000002,244.982,309.632,309.632,219.17
2020-08-18,3389.78,280.29,3.630354964644167,33.66874910582289,OUTPERFORM,260.19,196.875,197.69400000000002,244.982,309.632,309.632,219.17
2020-08-19,3374.85,277.05,1.9558262414239858,28.020886280670965,OUTPERFORM,260.19,196.875,197.69400000000002,244.982,309.632,309.632,219.17
2020-08-20,3385.51,271.15,3.533682369203306,25.05765150816344,OUTPERFORM,260.19,196.875,197.69400000000002,244.982,309.632,309.632,219.17
2020-08-21,3397.16,269.45,2.6257914833969664,19.87809761089112,OUTPERFORM,260.19,196.875,197.69400000000002,244.982,309.632,309.632,219.17
2020-08-24,3431.28,276.87,1.843783020099976,24.10686270115201,OUTPERFORM,260.19,196.875,197.69400000000002,244.982,309.632,309.632,219.17
2020-08-25,3443.62,272.94,0.005227330808721398,22.148131573058862,OUTPERFORM,260.19,196.875,197.69400000000002,244.982,309.632,309.632,219.17
2020-08-26,3478.73,266.85,-0.9035878591063806,19.47080945558739,OUTPERFORM,260.19,196.875,197.69400000000002,244.982,309.632,309.632,219.17
2020-08-27,3484.55,267.52,-0.70922996261511,22.389971635099258,OUTPERFORM,260.19,196.875,197.69400000000002,244.982,309.632,309.632,219.17
2020-08-28,3508.01,272.48,-1.1967328545275269,9.136059598670254,OUTPERFORM,260.19,196.875,197.69400000000002,244.982,309.632,309.632,219.17
2020-08-31,3500.31,266.5,-1.2754087541213988,4.113763331640419,OUTPERFORM,260.19,196.875,197.69400000000002,244.982,309.632,309.632,219.17
2020-09-01,3526.65,264.05,-1.287835954162997,4.030415254905062,OUTPERFORM,260.19,196.875,197.69400000000002,244.982,309.632,309.632,219.17
2020-09-02,3580.84,262.95,1.2391822471522485,7.234615227763941,OUTPERFORM,260.35200000000003,196.435,196.32,245.40900000000002,309.817,309.817,220.61599999999999
2020-09-03,3455.06,261.18,-3.628578999483989,2.604596346493815,OUTPERFORM,260.35200000000003,196.435,196.32,245.40900000000002,309.817,309.817,220.61599999999999
2020-09-04,3426.96,260.32,-5.5129573107686625,-3.9728503449039,OUTPERFORM,260.35200000000003,196.435,196.32,245.40900000000002,309.817,309.817,220.61599999999999
2020-09-08,3331.84,250.67,-7.693245380977576,-7.990750256937307,UNDERPERFORM,260.35200000000003,196.435,196.32,245.40900000000002,309.817,309.817,220.61599999999999
2020-09-09,3398.96,252.21,-4.732061023771017,-4.682539682539688,OUTPERFORM,260.35200000000003,196.435,196.32,245.40900000000002,309.817,309.817,220.61599999999999
2020-09-10,3339.19,242.96,-6.77523193192382,-9.562627954587743,UNDERPERFORM,260.35200000000003,196.435,196.32,245.40900000000002,309.817,309.817,220.61599999999999
2020-09-11,3340.97,243.58,-6.087633589502861,-8.853465050142194,UNDERPERFORM,260.35200000000003,196.435,196.32,245.40900000000002,309.817,309.817,220.61599999999999
2020-09-14,3383.54,245.09,-5.424042441979104,-14.35809630302607,UNDERPERFORM,260.35200000000003,196.435,196.32,245.40900000000002,309.817,309.817,220.61599999999999
2020-09-15,3401.2,243.22,-6.442464536324655,-19.182588469845484,UNDERPERFORM,260.35200000000003,196.435,196.32,245.40900000000002,309.817,309.817,220.61599999999999
2020-09-16,3385.49,253.06,-6.726819390299344,-13.825512497446034,UNDERPERFORM,260.35200000000003,196.435,196.32,245.40900000000002,309.817,309.817,220.61599999999999
2020-09-17,3357.01,253.58,-7.732626053018532,-12.55560536570226,UNDERPERFORM,260.35200000000003,196.435,196.32,245.40900000000002,309.817,309.817,220.61599999999999
2020-09-18,3319.47,250.65,-8.343204579153596,-8.661905108957079,UNDERPERFORM,260.35200000000003,196.435,196.32,245.40900000000002,309.817,309.817,220.61599999999999
2020-09-21,3281.06,242.45,-10.41352100369971,-12.034685436470504,UNDERPERFORM,260.35200000000003,196.435,196.32,245.40900000000002,309.817,309.817,220.61599999999999
2020-09-22,3315.57,239.96,-9.63311629022543,-15.5962011959198,UNDERPERFORM,260.35200000000003,196.435,196.32,245.40900000000002,309.817,309.817,220.61599999999999
2020-09-23,3236.92,229.05,-11.72164768512457,-20.28607224890373,UNDERPERFORM,260.35200000000003,196.435,196.32,245.40900000000002,309.817,309.817,220.61599999999999
2020-09-24,3246.59,229.24,-12.233450117865862,-24.32824981844589,UNDERPERFORM,260.35200000000003,196.435,196.32,245.40900000000002,309.817,309.817,220.61599999999999
2020-09-25,3298.46,229.09,-10.658295322809563,-22.486888851294196,UNDERPERFORM,260.35200000000003,196.435,196.32,245.40900000000002,309.817,309.817,220.61599999999999
2020-09-28,3351.6,234.42,-9.471267472482946,-21.909457343682337,UNDERPERFORM,260.35200000000003,196.435,196.32,245.40900000000002,309.817,309.817,220.61599999999999
2020-09-29,3335.47,228.03,-9.185040377693444,-24.277744570631597,UNDERPERFORM,260.35200000000003,196.435,196.32,245.40900000000002,309.817,309.817,220.61599999999999
2020-09-30,3363.0,227.49,-8.317657642921406,-26.60429101467978,UNDERPERFORM,260.35200000000003,196.435,196.32,245.40900000000002,309.817,309.817,220.61599999999999
