,S&P 500,S&P 500 Consumer Staples (Sector),S&P 500 Performance (%),S&P 500 Consumer Staples (Sector) Performance (%),S&P 500 Consumer Staples (Sector) Outperform/Underperform,overall,food and beverages,food,nondurables,household furnishings and operations,household furnishings and supplies,tobacco and smoking products,domestically produced farm food,footwear,infants' and toddlers' apparel,men's apparel,women's apparel
2020-05-05,2868.44,591.320007,-26.576582341663446,-11.416718153364148,OUTPERFORM,257.217,268.95,269.656,223.34599999999998,125.6,91.88600000000001,1165.761,263.731,130.153,113.60700000000001,114.72399999999999,97.565
2020-05-06,2848.42,584.820007,-26.520830646201464,-12.457333953148531,OUTPERFORM,257.217,268.95,269.656,223.34599999999998,125.6,91.88600000000001,1165.761,263.731,130.153,113.60700000000001,114.72399999999999,97.565
2020-05-07,2881.19,582.400024,-25.768736296719975,-12.796089437818292,OUTPERFORM,257.217,268.95,269.656,223.34599999999998,125.6,91.88600000000001,1165.761,263.731,130.153,113.60700000000001,114.72399999999999,97.565
2020-05-08,2929.8,595.630005,-25.363590740377482,-10.791095847618127,OUTPERFORM,257.217,268.95,269.656,223.34599999999998,125.6,91.88600000000001,1165.761,263.731,130.153,113.60700000000001,114.72399999999999,97.565
2020-05-11,2930.32,594.469971,-23.477152720834393,-9.953349495097463,OUTPERFORM,257.217,268.95,269.656,223.34599999999998,125.6,91.88600000000001,1165.761,263.731,130.153,113.60700000000001,114.72399999999999,97.565
2020-05-12,2870.12,589.3099980000002,-24.691497317082778,-9.251761747522401,OUTPERFORM,257.217,268.95,269.656,223.34599999999998,125.6,91.88600000000001,1165.761,263.731,130.153,113.60700000000001,114.72399999999999,97.565
2020-05-13,2820.0,583.950012,-27.726035542387915,-10.943863536067777,OUTPERFORM,257.217,268.95,269.656,223.34599999999998,125.6,91.88600000000001,1165.761,263.731,130.153,113.60700000000001,114.72399999999999,97.565
2020-05-14,2852.5,582.119995,-26.297512589495874,-11.066976781553972,OUTPERFORM,257.217,268.95,269.656,223.34599999999998,125.6,91.88600000000001,1165.761,263.731,130.153,113.60700000000001,114.72399999999999,97.565
2020-05-15,2863.7,586.530029,-25.028536123066615,-9.899065221243507,OUTPERFORM,257.217,268.95,269.656,223.34599999999998,125.6,91.88600000000001,1165.761,263.731,130.153,113.60700000000001,114.72399999999999,97.565
2020-05-18,2953.91,596.289978,-21.615138239126217,-7.908883706563707,OUTPERFORM,257.217,268.95,269.656,223.34599999999998,125.6,91.88600000000001,1165.761,263.731,130.153,113.60700000000001,114.72399999999999,97.565
2020-05-19,2922.94,585.849976,-23.920206978765933,-11.428100171056766,OUTPERFORM,257.217,268.95,269.656,223.34599999999998,125.6,91.88600000000001,1165.761,263.731,130.153,113.60700000000001,114.72399999999999,97.565
2020-05-20,2971.61,592.219971,-22.236644117916438,-10.749757861498143,OUTPERFORM,257.217,268.95,269.656,223.34599999999998,125.6,91.88600000000001,1165.761,263.731,130.153,113.60700000000001,114.72399999999999,97.565
2020-05-21,2948.51,586.039978,-23.918058336601778,-11.679778546817266,OUTPERFORM,257.217,268.95,269.656,223.34599999999998,125.6,91.88600000000001,1165.761,263.731,130.153,113.60700000000001,114.72399999999999,97.565
2020-05-22,2955.45,587.97998,-24.196100861544934,-12.513396451720427,OUTPERFORM,257.217,268.95,269.656,223.34599999999998,125.6,91.88600000000001,1165.761,263.731,130.153,113.60700000000001,114.72399999999999,97.565
2020-05-26,2991.77,591.1099849999998,-24.05402935517117,-11.889041184499572,OUTPERFORM,257.217,268.95,269.656,223.34599999999998,125.6,91.88600000000001,1165.761,263.731,130.153,113.60700000000001,114.72399999999999,97.565
2020-05-27,3036.13,600.3099980000002,-23.006131857765244,-11.152055473323097,OUTPERFORM,257.217,268.95,269.656,223.34599999999998,125.6,91.88600000000001,1165.761,263.731,130.153,113.60700000000001,114.72399999999999,97.565
2020-05-28,3029.73,604.799988,-23.664000967512735,-10.880588436860773,OUTPERFORM,257.217,268.95,269.656,223.34599999999998,125.6,91.88600000000001,1165.761,263.731,130.153,113.60700000000001,114.72399999999999,97.565
2020-05-29,3044.31,605.780029,-23.17605880823982,-10.795328319554297,OUTPERFORM,257.217,268.95,269.656,223.34599999999998,125.6,91.88600000000001,1165.761,263.731,130.153,113.60700000000001,114.72399999999999,97.565
2020-06-01,3055.73,609.539978,-23.10926695721317,-10.194039461760617,OUTPERFORM,257.217,268.95,269.656,223.34599999999998,125.6,91.88600000000001,1165.761,263.731,130.153,113.60700000000001,114.72399999999999,97.565
2020-06-02,3080.82,610.76001,-21.316524750604017,-9.586689969602979,OUTPERFORM,258.543,267.97700000000003,268.657,224.601,126.021,92.208,1178.0539999999999,260.98400000000004,131.966,114.834,114.075,98.566
2020-06-03,3122.87,612.01001,-20.194474968694898,-9.626402959957424,OUTPERFORM,258.543,267.97700000000003,268.657,224.601,126.021,92.208,1178.0539999999999,260.98400000000004,131.966,114.834,114.075,98.566
2020-06-04,3112.35,608.400024,-21.018172405655,-11.188959250080298,OUTPERFORM,258.543,267.97700000000003,268.657,224.601,126.021,92.208,1178.0539999999999,260.98400000000004,131.966,114.834,114.075,98.566
2020-06-05,3193.93,617.23999,-18.324672933522912,-10.2561918092565,OUTPERFORM,258.543,267.97700000000003,268.657,224.601,126.021,92.208,1178.0539999999999,260.98400000000004,131.966,114.834,114.075,98.566
2020-06-08,3232.39,623.159973,-16.886766740204774,-8.98788344113538,OUTPERFORM,258.543,267.97700000000003,268.657,224.601,126.021,92.208,1178.0539999999999,260.98400000000004,131.966,114.834,114.075,98.566
2020-06-09,3207.18,617.5,-17.96486525200025,-10.681995886841545,OUTPERFORM,258.543,267.97700000000003,268.657,224.601,126.021,92.208,1178.0539999999999,260.98400000000004,131.966,114.834,114.075,98.566
2020-06-10,3190.14,616.580017,-19.735617203500276,-12.367817221187627,OUTPERFORM,258.543,267.97700000000003,268.657,224.601,126.021,92.208,1178.0539999999999,260.98400000000004,131.966,114.834,114.075,98.566
2020-06-11,3002.1,593.1099849999998,-24.401109015408874,-16.56679315378974,OUTPERFORM,258.543,267.97700000000003,268.657,224.601,126.021,92.208,1178.0539999999999,260.98400000000004,131.966,114.834,114.075,98.566
2020-06-12,3041.31,592.039978,-23.17111063394425,-15.761019381514284,OUTPERFORM,258.543,267.97700000000003,268.657,224.601,126.021,92.208,1178.0539999999999,260.98400000000004,131.966,114.834,114.075,98.566
2020-06-15,3066.59,598.320007,-22.812109069216614,-14.459727764112296,OUTPERFORM,258.543,267.97700000000003,268.657,224.601,126.021,92.208,1178.0539999999999,260.98400000000004,131.966,114.834,114.075,98.566
2020-06-16,3124.74,607.869995,-22.267635520551664,-12.883904785705758,OUTPERFORM,258.543,267.97700000000003,268.657,224.601,126.021,92.208,1178.0539999999999,260.98400000000004,131.966,114.834,114.075,98.566
2020-06-17,3113.49,606.669983,-23.649859854680464,-14.158165046288252,OUTPERFORM,258.543,267.97700000000003,268.657,224.601,126.021,92.208,1178.0539999999999,260.98400000000004,131.966,114.834,114.075,98.566
2020-06-18,3115.34,609.929993,-23.530047079731165,-13.982910478776056,OUTPERFORM,258.543,267.97700000000003,268.657,224.601,126.021,92.208,1178.0539999999999,260.98400000000004,131.966,114.834,114.075,98.566
2020-06-19,3097.74,606.01001,-24.074069535165876,-14.37149793247816,OUTPERFORM,258.543,267.97700000000003,268.657,224.601,126.021,92.208,1178.0539999999999,260.98400000000004,131.966,114.834,114.075,98.566
2020-06-22,3117.86,604.380005,-23.902108040427905,-14.665724673490999,OUTPERFORM,258.543,267.97700000000003,268.657,224.601,126.021,92.208,1178.0539999999999,260.98400000000004,131.966,114.834,114.075,98.566
2020-06-23,3131.29,603.539978,-24.15980430149196,-14.744604970417964,OUTPERFORM,258.543,267.97700000000003,268.657,224.601,126.021,92.208,1178.0539999999999,260.98400000000004,131.966,114.834,114.075,98.566
2020-06-24,3050.33,593.619995,-26.106167892848575,-16.522056007974605,OUTPERFORM,258.543,267.97700000000003,268.657,224.601,126.021,92.208,1178.0539999999999,260.98400000000004,131.966,114.834,114.075,98.566
2020-06-25,3083.76,598.039978,-25.541639805002426,-15.48571518248294,OUTPERFORM,258.543,267.97700000000003,268.657,224.601,126.021,92.208,1178.0539999999999,260.98400000000004,131.966,114.834,114.075,98.566
2020-06-26,3009.05,585.6900019999998,-27.047320263973262,-17.164272407851332,OUTPERFORM,258.543,267.97700000000003,268.657,224.601,126.021,92.208,1178.0539999999999,260.98400000000004,131.966,114.834,114.075,98.566
2020-06-29,3053.24,596.52002,-26.7881891991694,-16.306082390578357,OUTPERFORM,258.543,267.97700000000003,268.657,224.601,126.021,92.208,1178.0539999999999,260.98400000000004,131.966,114.834,114.075,98.566
2020-06-30,3100.29,601.330017,-25.927315211911694,-16.173410870790907,OUTPERFORM,258.543,267.97700000000003,268.657,224.601,126.021,92.208,1178.0539999999999,260.98400000000004,131.966,114.834,114.075,98.566
2020-07-01,3115.86,601.630005,-25.158169319235412,-15.732194847277349,OUTPERFORM,258.543,267.97700000000003,268.657,224.601,126.021,92.208,1178.0539999999999,260.98400000000004,131.966,114.834,114.075,98.566
2020-07-02,3130.01,604.429993,-24.3033756233464,-15.823410194110332,OUTPERFORM,259.58,268.289,268.95799999999997,225.52900000000002,127.235,93.111,1180.537,260.645,132.048,115.198,114.84,98.741
2020-07-06,3179.72,607.630005,-23.810208414202272,-15.767219428082813,OUTPERFORM,259.58,268.289,268.95799999999997,225.52900000000002,127.235,93.111,1180.537,260.645,132.048,115.198,114.84,98.741
2020-07-07,3145.32,613.73999,-23.933852158897974,-14.192241873470813,OUTPERFORM,259.58,268.289,268.95799999999997,225.52900000000002,127.235,93.111,1180.537,260.645,132.048,115.198,114.84,98.741
2020-07-08,3169.94,612.460022,-24.16719894166983,-14.234496805138475,OUTPERFORM,259.58,268.289,268.95799999999997,225.52900000000002,127.235,93.111,1180.537,260.645,132.048,115.198,114.84,98.741
2020-07-09,3152.05,607.849976,-24.729321189601727,-13.883970154020375,OUTPERFORM,259.58,268.289,268.95799999999997,225.52900000000002,127.235,93.111,1180.537,260.645,132.048,115.198,114.84,98.741
2020-07-10,3185.04,619.330017,-23.925172927733406,-12.22523089884885,OUTPERFORM,259.58,268.289,268.95799999999997,225.52900000000002,127.235,93.111,1180.537,260.645,132.048,115.198,114.84,98.741
2020-07-13,3155.22,617.880005,-24.573649711463542,-12.465466817299697,OUTPERFORM,259.58,268.289,268.95799999999997,225.52900000000002,127.235,93.111,1180.537,260.645,132.048,115.198,114.84,98.741
2020-07-14,3197.52,627.320007,-24.075916485217753,-12.063696402592605,OUTPERFORM,259.58,268.289,268.95799999999997,225.52900000000002,127.235,93.111,1180.537,260.645,132.048,115.198,114.84,98.741
2020-07-15,3226.56,627.3900150000002,-22.831169266018847,-12.09208294331685,OUTPERFORM,259.58,268.289,268.95799999999997,225.52900000000002,127.235,93.111,1180.537,260.645,132.048,115.198,114.84,98.741
2020-07-16,3215.57,628.77002,-23.304775488591968,-12.676893204808993,OUTPERFORM,259.58,268.289,268.95799999999997,225.52900000000002,127.235,93.111,1180.537,260.645,132.048,115.198,114.84,98.741
2020-07-17,3224.73,631.380005,-22.569189321577266,-11.841829230115374,OUTPERFORM,259.58,268.289,268.95799999999997,225.52900000000002,127.235,93.111,1180.537,260.645,132.048,115.198,114.84,98.741
2020-07-20,3251.84,625.299988,-21.97313075422487,-12.600464391354294,OUTPERFORM,259.58,268.289,268.95799999999997,225.52900000000002,127.235,93.111,1180.537,260.645,132.048,115.198,114.84,98.741
2020-07-21,3257.3,631.429993,-22.475140541029404,-12.897797153221113,OUTPERFORM,259.58,268.289,268.95799999999997,225.52900000000002,127.235,93.111,1180.537,260.645,132.048,115.198,114.84,98.741
2020-07-22,3276.02,636.280029,-22.600292964135527,-12.233602155640178,OUTPERFORM,259.58,268.289,268.95799999999997,225.52900000000002,127.235,93.111,1180.537,260.645,132.048,115.198,114.84,98.741
2020-07-23,3235.66,637.4400019999998,-22.74766439930953,-12.74519027163411,OUTPERFORM,259.58,268.289,268.95799999999997,225.52900000000002,127.235,93.111,1180.537,260.645,132.048,115.198,114.84,98.741
2020-07-24,3215.63,636.52002,-22.554129235808396,-12.105936530175931,OUTPERFORM,259.58,268.289,268.95799999999997,225.52900000000002,127.235,93.111,1180.537,260.645,132.048,115.198,114.84,98.741
2020-07-27,3239.41,639.97998,-20.27127471056155,-10.44596847007565,OUTPERFORM,259.58,268.289,268.95799999999997,225.52900000000002,127.235,93.111,1180.537,260.645,132.048,115.198,114.84,98.741
2020-07-28,3218.44,641.869995,-21.740060790273553,-11.417331457377799,OUTPERFORM,259.58,268.289,268.95799999999997,225.52900000000002,127.235,93.111,1180.537,260.645,132.048,115.198,114.84,98.741
2020-07-29,3258.44,642.8599849999998,-21.932029181690773,-11.663507044597099,OUTPERFORM,259.58,268.289,268.95799999999997,225.52900000000002,127.235,93.111,1180.537,260.645,132.048,115.198,114.84,98.741
2020-07-30,3246.22,642.8900150000002,-22.02753111121253,-11.526870740184524,OUTPERFORM,259.58,268.289,268.95799999999997,225.52900000000002,127.235,93.111,1180.537,260.645,132.048,115.198,114.84,98.741
2020-07-31,3271.12,642.01001,-20.754488435812522,-11.4139020439033,OUTPERFORM,259.58,268.289,268.95799999999997,225.52900000000002,127.235,93.111,1180.537,260.645,132.048,115.198,114.84,98.741
2020-08-03,3294.61,640.400024,-19.949801733856866,-11.344909631449884,OUTPERFORM,260.19,268.428,269.124,225.639,127.115,92.88600000000001,1183.975,259.54400000000004,130.976,111.34700000000001,114.40700000000001,99.484
2020-08-04,3306.51,649.090027,-20.49976918194233,-10.89925243859563,OUTPERFORM,260.19,268.428,269.124,225.639,127.115,92.88600000000001,1183.975,259.54400000000004,130.976,111.34700000000001,114.40700000000001,99.484
2020-08-05,3327.77,647.6400150000002,-19.9258396577363,-11.071443665908397,OUTPERFORM,260.19,268.428,269.124,225.639,127.115,92.88600000000001,1183.975,259.54400000000004,130.976,111.34700000000001,114.40700000000001,99.484
2020-08-06,3349.16,647.75,-20.202046675641228,-11.33150256852754,OUTPERFORM,260.19,268.428,269.124,225.639,127.115,92.88600000000001,1183.975,259.54400000000004,130.976,111.34700000000001,114.40700000000001,99.484
2020-08-07,3351.28,651.179993,-19.98147144429614,-10.920509419563217,OUTPERFORM,260.19,268.428,269.124,225.639,127.115,92.88600000000001,1183.975,259.54400000000004,130.976,111.34700000000001,114.40700000000001,99.484
2020-08-10,3360.47,654.130005,-19.912344881660825,-10.358763498881963,OUTPERFORM,260.19,268.428,269.124,225.639,127.115,92.88600000000001,1183.975,259.54400000000004,130.976,111.34700000000001,114.40700000000001,99.484
2020-08-11,3333.69,649.530029,-20.643055740701953,-10.463990514821353,OUTPERFORM,260.19,268.428,269.124,225.639,127.115,92.88600000000001,1183.975,259.54400000000004,130.976,111.34700000000001,114.40700000000001,99.484
2020-08-12,3380.35,658.210022,-19.594159049120975,-9.269980145094747,OUTPERFORM,260.19,268.428,269.124,225.639,127.115,92.88600000000001,1183.975,259.54400000000004,130.976,111.34700000000001,114.40700000000001,99.484
2020-08-13,3373.43,656.960022,-19.719231611312605,-9.173103673869054,OUTPERFORM,260.19,268.428,269.124,225.639,127.115,92.88600000000001,1183.975,259.54400000000004,130.976,111.34700000000001,114.40700000000001,99.484
2020-08-14,3372.85,656.8099980000002,-19.849006207047324,-9.597542063955055,OUTPERFORM,260.19,268.428,269.124,225.639,127.115,92.88600000000001,1183.975,259.54400000000004,130.976,111.34700000000001,114.40700000000001,99.484
2020-08-17,3381.99,660.5,-19.339113013821162,-9.55152345087299,OUTPERFORM,260.19,268.428,269.124,225.639,127.115,92.88600000000001,1183.975,259.54400000000004,130.976,111.34700000000001,114.40700000000001,99.484
2020-08-18,3389.78,662.849976,-19.86127298818645,-9.529530159556165,OUTPERFORM,260.19,268.428,269.124,225.639,127.115,92.88600000000001,1183.975,259.54400000000004,130.976,111.34700000000001,114.40700000000001,99.484
2020-08-19,3374.85,657.97998,-20.15062036853015,-10.0358260409375,OUTPERFORM,260.19,268.428,269.124,225.639,127.115,92.88600000000001,1183.975,259.54400000000004,130.976,111.34700000000001,114.40700000000001,99.484
2020-08-20,3385.51,656.3099980000002,-19.912425542786583,-9.494453301823357,OUTPERFORM,260.19,268.428,269.124,225.639,127.115,92.88600000000001,1183.975,259.54400000000004,130.976,111.34700000000001,114.40700000000001,99.484
2020-08-21,3397.16,658.049988,-19.489993008733165,-8.863652248963128,OUTPERFORM,260.19,268.428,269.124,225.639,127.115,92.88600000000001,1183.975,259.54400000000004,130.976,111.34700000000001,114.40700000000001,99.484
2020-08-24,3431.28,663.580017,-19.057931014960438,-8.690862463754067,OUTPERFORM,260.19,268.428,269.124,225.639,127.115,92.88600000000001,1183.975,259.54400000000004,130.976,111.34700000000001,114.40700000000001,99.484
2020-08-25,3443.62,662.72998,-18.924811180381585,-8.893074772734156,OUTPERFORM,260.19,268.428,269.124,225.639,127.115,92.88600000000001,1183.975,259.54400000000004,130.976,111.34700000000001,114.40700000000001,99.484
2020-08-26,3478.73,663.409973,-18.24659530216325,-8.67908034724586,OUTPERFORM,260.19,268.428,269.124,225.639,127.115,92.88600000000001,1183.975,259.54400000000004,130.976,111.34700000000001,114.40700000000001,99.484
2020-08-27,3484.55,667.469971,-17.94475096489183,-7.861463424042514,OUTPERFORM,260.19,268.428,269.124,225.639,127.115,92.88600000000001,1183.975,259.54400000000004,130.976,111.34700000000001,114.40700000000001,99.484
2020-08-28,3508.01,673.669983,-16.944622013874078,-5.841002671704832,OUTPERFORM,260.19,268.428,269.124,225.639,127.115,92.88600000000001,1183.975,259.54400000000004,130.976,111.34700000000001,114.40700000000001,99.484
2020-08-31,3500.31,671.530029,-17.090808316713478,-6.482562792163038,OUTPERFORM,260.19,268.428,269.124,225.639,127.115,92.88600000000001,1183.975,259.54400000000004,130.976,111.34700000000001,114.40700000000001,99.484
2020-09-01,3526.65,672.23999,-15.35599851192262,-4.807489755427008,OUTPERFORM,260.19,268.428,269.124,225.639,127.115,92.88600000000001,1183.975,259.54400000000004,130.976,111.34700000000001,114.40700000000001,99.484
2020-09-02,3580.84,684.98999,-15.242177717709037,-4.061681593043065,OUTPERFORM,260.35200000000003,268.904,269.557,225.31799999999998,126.771,92.404,1186.127,260.122,132.548,107.47,112.705,99.33200000000001
2020-09-03,3455.06,672.070007,-18.636316538088373,-6.035733963924472,OUTPERFORM,260.35200000000003,268.904,269.557,225.31799999999998,126.771,92.404,1186.127,260.122,132.548,107.47,112.705,99.33200000000001
2020-09-04,3426.96,670.47998,-19.210531278878985,-5.722884979977216,OUTPERFORM,260.35200000000003,268.904,269.557,225.31799999999998,126.771,92.404,1186.127,260.122,132.548,107.47,112.705,99.33200000000001
2020-09-08,3331.84,656.6099849999998,-21.906766452048398,-7.9759549003264425,OUTPERFORM,260.35200000000003,268.904,269.557,225.31799999999998,126.771,92.404,1186.127,260.122,132.548,107.47,112.705,99.33200000000001
2020-09-09,3398.96,666.369995,-20.598033031980744,-7.34823532868778,OUTPERFORM,260.35200000000003,268.904,269.557,225.31799999999998,126.771,92.404,1186.127,260.122,132.548,107.47,112.705,99.33200000000001
2020-09-10,3339.19,658.030029,-22.174469364495952,-8.537074428459391,OUTPERFORM,260.35200000000003,268.904,269.557,225.31799999999998,126.771,92.404,1186.127,260.122,132.548,107.47,112.705,99.33200000000001
2020-09-11,3340.97,662.0599980000002,-22.154573838482694,-7.594173545620908,OUTPERFORM,260.35200000000003,268.904,269.557,225.31799999999998,126.771,92.404,1186.127,260.122,132.548,107.47,112.705,99.33200000000001
2020-09-14,3383.54,665.150024,-21.267248400232695,-7.8254443323733,OUTPERFORM,260.35200000000003,268.904,269.557,225.31799999999998,126.771,92.404,1186.127,260.122,132.548,107.47,112.705,99.33200000000001
2020-09-15,3401.2,664.469971,-21.26742501053255,-7.658640414968609,OUTPERFORM,260.35200000000003,268.904,269.557,225.31799999999998,126.771,92.404,1186.127,260.122,132.548,107.47,112.705,99.33200000000001
2020-09-16,3385.49,661.080017,-22.21448691968,-8.412298699012998,OUTPERFORM,260.35200000000003,268.904,269.557,225.31799999999998,126.771,92.404,1186.127,260.122,132.548,107.47,112.705,99.33200000000001
2020-09-17,3357.01,656.76001,-22.712580061424546,-8.636138037427344,OUTPERFORM,260.35200000000003,268.904,269.557,225.31799999999998,126.771,92.404,1186.127,260.122,132.548,107.47,112.705,99.33200000000001
2020-09-18,3319.47,650.710022,-23.83269888690792,-9.977448819754809,OUTPERFORM,260.35200000000003,268.904,269.557,225.31799999999998,126.771,92.404,1186.127,260.122,132.548,107.47,112.705,99.33200000000001
2020-09-21,3281.06,646.369995,-24.063950824149117,-10.30736509071427,OUTPERFORM,260.35200000000003,268.904,269.557,225.31799999999998,126.771,92.404,1186.127,260.122,132.548,107.47,112.705,99.33200000000001
2020-09-22,3315.57,650.530029,-24.12101932693298,-10.253148852970362,OUTPERFORM,260.35200000000003,268.904,269.557,225.31799999999998,126.771,92.404,1186.127,260.122,132.548,107.47,112.705,99.33200000000001
2020-09-23,3236.92,640.349976,-26.17575485274698,-11.473172768303064,OUTPERFORM,260.35200000000003,268.904,269.557,225.31799999999998,126.771,92.404,1186.127,260.122,132.548,107.47,112.705,99.33200000000001
2020-09-24,3246.59,645.23999,-25.69388974208152,-10.763828709050571,OUTPERFORM,260.35200000000003,268.904,269.557,225.31799999999998,126.771,92.404,1186.127,260.122,132.548,107.47,112.705,99.33200000000001
2020-09-25,3298.46,647.900024,-24.59456370162083,-11.20886647423186,OUTPERFORM,260.35200000000003,268.904,269.557,225.31799999999998,126.771,92.404,1186.127,260.122,132.548,107.47,112.705,99.33200000000001
2020-09-28,3351.6,655.299988,-23.128969296082825,-10.569773046741727,OUTPERFORM,260.35200000000003,268.904,269.557,225.31799999999998,126.771,92.404,1186.127,260.122,132.548,107.47,112.705,99.33200000000001
2020-09-29,3335.47,651.25,-22.91780290074784,-11.259334555653954,OUTPERFORM,260.35200000000003,268.904,269.557,225.31799999999998,126.771,92.404,1186.127,260.122,132.548,107.47,112.705,99.33200000000001
2020-09-30,3363.0,659.1400150000002,-21.028345728180643,-9.909244780713644,OUTPERFORM,260.35200000000003,268.904,269.557,225.31799999999998,126.771,92.404,1186.127,260.122,132.548,107.47,112.705,99.33200000000001
2020-10-01,3380.8,662.4400019999998,-21.79613514501303,-9.386369954275676,OUTPERFORM,260.35200000000003,268.904,269.557,225.31799999999998,126.771,92.404,1186.127,260.122,132.548,107.47,112.705,99.33200000000001
2020-10-02,3348.44,658.429993,-23.17783554233037,-9.810286443015459,OUTPERFORM,260.721,268.999,269.563,225.391,127.605,93.277,1192.609,258.692,133.95600000000002,111.022,113.46700000000001,98.67200000000001
2020-10-05,3408.63,663.530029,-21.954307747259282,-8.877041832140453,OUTPERFORM,260.721,268.999,269.563,225.391,127.605,93.277,1192.609,258.692,133.95600000000002,111.022,113.46700000000001,98.67200000000001
2020-10-06,3360.95,659.119995,-23.818903438286952,-10.578088041340427,OUTPERFORM,260.721,268.999,269.563,225.391,127.605,93.277,1192.609,258.692,133.95600000000002,111.022,113.46700000000001,98.67200000000001
2020-10-07,3419.45,666.9400019999998,-22.677113719105446,-9.685022596930803,OUTPERFORM,260.721,268.999,269.563,225.391,127.605,93.277,1192.609,258.692,133.95600000000002,111.022,113.46700000000001,98.67200000000001
2020-10-08,3446.83,670.869995,-21.688939579139653,-9.349242383993861,OUTPERFORM,260.721,268.999,269.563,225.391,127.605,93.277,1192.609,258.692,133.95600000000002,111.022,113.46700000000001,98.67200000000001
2020-10-09,3477.13,676.0599980000002,-20.98581115474113,-7.849795422347028,OUTPERFORM,260.721,268.999,269.563,225.391,127.605,93.277,1192.609,258.692,133.95600000000002,111.022,113.46700000000001,98.67200000000001
2020-10-12,3534.22,684.039978,-20.02489166468665,-7.292810157928353,OUTPERFORM,260.721,268.999,269.563,225.391,127.605,93.277,1192.609,258.692,133.95600000000002,111.022,113.46700000000001,98.67200000000001
2020-10-13,3511.93,683.97998,-20.097332125972077,-7.410113865731683,OUTPERFORM,260.721,268.999,269.563,225.391,127.605,93.277,1192.609,258.692,133.95600000000002,111.022,113.46700000000001,98.67200000000001
2020-10-14,3488.67,680.4400019999998,-20.479991611885584,-7.620457589444074,OUTPERFORM,260.721,268.999,269.563,225.391,127.605,93.277,1192.609,258.692,133.95600000000002,111.022,113.46700000000001,98.67200000000001
2020-10-15,3483.34,680.539978,-21.247527214767747,-8.061231573003468,OUTPERFORM,260.721,268.999,269.563,225.391,127.605,93.277,1192.609,258.692,133.95600000000002,111.022,113.46700000000001,98.67200000000001
2020-10-16,3483.81,681.080017,-20.870337477797506,-6.81370233955162,OUTPERFORM,260.721,268.999,269.563,225.391,127.605,93.277,1192.609,258.692,133.95600000000002,111.022,113.46700000000001,98.67200000000001
2020-10-19,3426.92,671.960022,-22.627170305479673,-8.581840156726827,OUTPERFORM,260.721,268.999,269.563,225.391,127.605,93.277,1192.609,258.692,133.95600000000002,111.022,113.46700000000001,98.67200000000001
2020-10-20,3443.12,671.25,-22.391423908829456,-8.63244510698894,OUTPERFORM,260.721,268.999,269.563,225.391,127.605,93.277,1192.609,258.692,133.95600000000002,111.022,113.46700000000001,98.67200000000001
2020-10-21,3435.56,672.0599980000002,-22.488973118097633,-8.811397829036615,OUTPERFORM,260.721,268.999,269.563,225.391,127.605,93.277,1192.609,258.692,133.95600000000002,111.022,113.46700000000001,98.67200000000001
2020-10-22,3453.49,670.570007,-22.161717473375788,-9.649819427236073,OUTPERFORM,260.721,268.999,269.563,225.391,127.605,93.277,1192.609,258.692,133.95600000000002,111.022,113.46700000000001,98.67200000000001
2020-10-23,3465.39,671.6099849999998,-22.085797153584995,-9.789252505597856,OUTPERFORM,260.721,268.999,269.563,225.391,127.605,93.277,1192.609,258.692,133.95600000000002,111.022,113.46700000000001,98.67200000000001
2020-10-26,3400.97,663.070007,-23.75925556454741,-10.862111463441938,OUTPERFORM,260.721,268.999,269.563,225.391,127.605,93.277,1192.609,258.692,133.95600000000002,111.022,113.46700000000001,98.67200000000001
2020-10-27,3390.68,661.460022,-24.111906893464642,-11.794742593721985,OUTPERFORM,260.721,268.999,269.563,225.391,127.605,93.277,1192.609,258.692,133.95600000000002,111.022,113.46700000000001,98.67200000000001
2020-10-28,3271.03,642.150024,-26.981210837308655,-14.909823039827986,OUTPERFORM,260.721,268.999,269.563,225.391,127.605,93.277,1192.609,258.692,133.95600000000002,111.022,113.46700000000001,98.67200000000001
2020-10-29,3310.11,642.429993,-25.583397780615456,-14.90993470198676,OUTPERFORM,260.721,268.999,269.563,225.391,127.605,93.277,1192.609,258.692,133.95600000000002,111.022,113.46700000000001,98.67200000000001
2020-10-30,3269.96,639.460022,-25.687287371002242,-14.210199131917955,OUTPERFORM,260.721,268.999,269.563,225.391,127.605,93.277,1192.609,258.692,133.95600000000002,111.022,113.46700000000001,98.67200000000001
2020-11-02,3310.24,649.880005,-24.866312587952255,-13.549895755845053,OUTPERFORM,261.564,269.82,270.469,227.834,127.87200000000001,93.164,1199.508,259.404,134.10399999999998,110.447,114.34,98.61399999999999
2020-11-03,3369.16,660.409973,-24.146548482890452,-12.310126223643813,OUTPERFORM,261.564,269.82,270.469,227.834,127.87200000000001,93.164,1199.508,259.404,134.10399999999998,110.447,114.34,98.61399999999999
2020-11-04,3443.44,660.780029,-23.129435454165947,-11.948828245204957,OUTPERFORM,261.564,269.82,270.469,227.834,127.87200000000001,93.164,1199.508,259.404,134.10399999999998,110.447,114.34,98.61399999999999
2020-11-05,3510.45,665.97998,-21.750556703512746,-10.580311760749439,OUTPERFORM,261.564,269.82,270.469,227.834,127.87200000000001,93.164,1199.508,259.404,134.10399999999998,110.447,114.34,98.61399999999999
