,S&P 500,S&P 500 Materials (Sector),S&P 500 Performance (%),S&P 500 Materials (Sector) Performance (%),S&P 500 Materials (Sector) Outperform/Underperform,overall,transportation,energy,energy commodities,fuels and utilities,transportation services
1994-02-17,470.34,103.25,3.7545221918291682,6.961567460494833,OUTPERFORM,147.1,132.6,104.3,95.9,123.4,168.2
1994-02-18,467.69,102.639999,3.2177616914214946,5.8144319587629,OUTPERFORM,147.1,132.6,104.3,95.9,123.4,168.2
1994-02-22,471.46,102.330002,4.483301198945089,5.5492575208640815,OUTPERFORM,147.1,132.6,104.3,95.9,123.4,168.2
1994-02-23,470.69,101.989998,5.666180267145582,6.672938953321417,OUTPERFORM,147.1,132.6,104.3,95.9,123.4,168.2
1994-02-24,464.26,100.519997,3.8705924467513864,4.926924689135959,OUTPERFORM,147.1,132.6,104.3,95.9,123.4,168.2
1994-02-25,466.07,101.190002,3.693238703361734,4.643231788311231,OUTPERFORM,147.1,132.6,104.3,95.9,123.4,168.2
1994-02-28,467.14,101.459999,3.7742974564034304,5.172590389006015,OUTPERFORM,147.1,132.6,104.3,95.9,123.4,168.2
1994-03-01,464.44,100.5,2.0814559201705496,2.3317391541771704,OUTPERFORM,147.1,132.6,104.3,95.9,123.4,168.2
1994-03-02,464.81,100.07,2.0797645715289637,1.0195861300138498,UNDERPERFORM,147.2,132.8,103.7,95.5,122.9,168.2
1994-03-03,463.01,99.870003,0.9176111595466496,-0.38898762439681933,UNDERPERFORM,147.2,132.8,103.7,95.5,122.9,168.2
1994-03-04,464.74,100.410004,1.4915594767530793,0.6818419528173525,UNDERPERFORM,147.2,132.8,103.7,95.5,122.9,168.2
1994-03-07,466.91,101.169998,2.146138700503175,1.6886119547414369,UNDERPERFORM,147.2,132.8,103.7,95.5,122.9,168.2
1994-03-08,465.88,100.82,1.3642000826787903,0.7897640786740379,UNDERPERFORM,147.2,132.8,103.7,95.5,122.9,168.2
1994-03-09,467.06,101.269997,1.6054646710755405,1.2699970000000116,UNDERPERFORM,147.2,132.8,103.7,95.5,122.9,168.2
1994-03-10,463.9,100.800003,0.8851097144596975,0.779850053384834,UNDERPERFORM,147.2,132.8,103.7,95.5,122.9,168.2
1994-03-11,466.44,101.050003,0.8584340605876983,0.7980079800498752,UNDERPERFORM,147.2,132.8,103.7,95.5,122.9,168.2
1994-03-14,467.39,101.610001,1.4169162001475444,1.6100009999999942,OUTPERFORM,147.2,132.8,103.7,95.5,122.9,168.2
1994-03-15,467.01,101.410004,1.2663442981980522,1.8684087834733631,OUTPERFORM,147.2,132.8,103.7,95.5,122.9,168.2
1994-03-16,469.42,101.989998,2.2100289590001543,1.9899979999999928,UNDERPERFORM,147.2,132.8,103.7,95.5,122.9,168.2
1994-03-17,470.9,103.18,2.5680120232624004,3.6047837575975183,OUTPERFORM,147.2,132.8,103.7,95.5,122.9,168.2
1994-03-18,471.06,103.459999,2.2465325258839597,3.7296982901483533,OUTPERFORM,147.2,132.8,103.7,95.5,122.9,168.2
1994-03-21,468.54,102.279999,1.7812920884563654,2.5055121517890466,OUTPERFORM,147.2,132.8,103.7,95.5,122.9,168.2
1994-03-22,468.8,102.839996,1.7626117912650896,2.044053403890178,OUTPERFORM,147.2,132.8,103.7,95.5,122.9,168.2
1994-03-23,468.54,103.580002,1.673068159625024,2.3821330904839844,OUTPERFORM,147.2,132.8,103.7,95.5,122.9,168.2
1994-03-24,464.35,102.610001,0.5783226477213743,1.0836360736156792,OUTPERFORM,147.2,132.8,103.7,95.5,122.9,168.2
1994-03-25,460.58,101.550003,-0.23393839622233292,-0.5873705220289627,UNDERPERFORM,147.2,132.8,103.7,95.5,122.9,168.2
1994-03-28,460.0,101.300003,-0.35525517719434685,-0.7349338343478506,UNDERPERFORM,147.2,132.8,103.7,95.5,122.9,168.2
1994-03-29,452.48,98.940002,-2.895036161126252,-3.6892834511062844,UNDERPERFORM,147.2,132.8,103.7,95.5,122.9,168.2
1994-03-30,445.55,97.269997,-5.076909966338572,-5.544771638820012,UNDERPERFORM,147.2,132.8,103.7,95.5,122.9,168.2
1994-03-31,445.77,97.110001,-5.165407935326039,-5.946730266343825,UNDERPERFORM,147.2,132.8,103.7,95.5,122.9,168.2
1994-04-04,438.92,95.57,-6.5551084711843455,-7.902088500590409,UNDERPERFORM,147.5,132.4,102.8,94.0,122.8,167.2
1994-04-05,448.29,97.589996,-3.9961451975586204,-5.390214146578498,UNDERPERFORM,147.5,132.4,102.8,94.0,122.8,167.2
1994-04-06,448.05,97.68,-3.5995524764404596,-4.497457024808926,UNDERPERFORM,147.5,132.4,102.8,94.0,122.8,167.2
1994-04-07,450.88,98.230003,-3.2072474346313995,-2.963548267404481,OUTPERFORM,147.5,132.4,102.8,94.0,122.8,167.2
1994-04-08,447.1,97.739998,-4.026960889537623,-3.5904508854937123,OUTPERFORM,147.5,132.4,102.8,94.0,122.8,167.2
1994-04-11,449.87,98.279999,-3.758771179188769,-3.048242979730398,OUTPERFORM,147.5,132.4,102.8,94.0,122.8,167.2
1994-04-12,447.57,97.720001,-4.430731124017761,-2.5042421678865945,OUTPERFORM,147.5,132.4,102.8,94.0,122.8,167.2
1994-04-13,446.26,97.07,-5.129785922319774,-1.0196798205363566,OUTPERFORM,147.5,132.4,102.8,94.0,122.8,167.2
1994-04-14,446.38,96.910004,-4.723485091033275,0.9058756673690604,OUTPERFORM,147.5,132.4,102.8,94.0,122.8,167.2
1994-04-15,446.18,96.239998,-5.1528421410654275,0.20824343806493673,OUTPERFORM,147.5,132.4,102.8,94.0,122.8,167.2
1994-04-18,442.46,95.199997,-5.939625850340136,-1.9466464907465841,OUTPERFORM,147.5,132.4,102.8,94.0,122.8,167.2
1994-04-19,442.54,94.040001,-6.398189471012506,-4.0506080185571225,OUTPERFORM,147.5,132.4,102.8,94.0,122.8,167.2
1994-04-20,441.96,92.910004,-7.665308680664373,-6.369040420164051,OUTPERFORM,147.5,132.4,102.8,94.0,122.8,167.2
1994-04-21,448.73,93.360001,-6.736085131146852,-6.057553010391025,OUTPERFORM,147.5,132.4,102.8,94.0,122.8,167.2
1994-04-22,447.63,93.440002,-6.900854807512324,-6.597359990030382,OUTPERFORM,147.5,132.4,102.8,94.0,122.8,167.2
1994-04-25,452.71,95.93,-5.91865998877783,-3.9355106755907143,OUTPERFORM,147.5,132.4,102.8,94.0,122.8,167.2
1994-04-26,451.87,96.639999,-5.897665507403316,-3.388983338888163,OUTPERFORM,147.5,132.4,102.8,94.0,122.8,167.2
1994-04-28,449.1,96.470001,-6.721222946869931,-3.732160500271031,OUTPERFORM,147.5,132.4,102.8,94.0,122.8,167.2
1994-04-29,450.91,97.029999,-6.382227758745973,-3.9021510953535565,OUTPERFORM,147.5,132.4,102.8,94.0,122.8,167.2
1994-05-02,453.02,97.879997,-6.119573101233033,-3.328398024691359,OUTPERFORM,147.9,133.2,103.1,94.8,122.8,168.0
1994-05-03,453.03,97.830002,-6.503075081520626,-4.285292087714431,OUTPERFORM,147.9,133.2,103.1,94.8,122.8,168.0
1994-05-04,451.72,97.190002,-6.9040847450640985,-4.799680861972011,OUTPERFORM,147.9,133.2,103.1,94.8,122.8,168.0
1994-05-05,451.38,97.519997,-6.3468680623275375,-4.025198267639018,OUTPERFORM,147.9,133.2,103.1,94.8,122.8,168.0
1994-05-06,447.82,96.779999,-7.2298641034139965,-5.154843148227728,OUTPERFORM,147.9,133.2,103.1,94.8,122.8,168.0
1994-05-09,442.32,95.980003,-8.813160987074031,-5.957275249015781,OUTPERFORM,147.9,133.2,103.1,94.8,122.8,168.0
1994-05-10,446.01,96.099998,-8.39990963422399,-6.161513283409303,OUTPERFORM,147.9,133.2,103.1,94.8,122.8,168.0
1994-05-11,441.49,95.93,-9.55112577083035,-6.300055859544518,OUTPERFORM,147.9,133.2,103.1,94.8,122.8,168.0
1994-05-12,443.75,96.239998,-8.280109960521697,-5.4709754537073945,OUTPERFORM,147.9,133.2,103.1,94.8,122.8,168.0
1994-05-13,444.14,96.860001,-8.873797164488394,-5.23431958941708,OUTPERFORM,147.9,133.2,103.1,94.8,122.8,168.0
1994-05-16,444.49,97.059998,-8.475239369916599,-4.138273580246921,OUTPERFORM,147.9,133.2,103.1,94.8,122.8,168.0
1994-05-17,449.37,97.650002,-7.371220085337948,-2.8551483144194756,OUTPERFORM,147.9,133.2,103.1,94.8,122.8,168.0
1994-05-18,453.69,98.910004,-6.536607473940093,-1.4840617234250675,OUTPERFORM,147.9,133.2,103.1,94.8,122.8,168.0
1994-05-19,456.48,100.400002,-6.002512200646581,0.3799290255927401,OUTPERFORM,147.9,133.2,103.1,94.8,122.8,168.0
1994-05-20,454.92,100.349998,-5.641748942172075,0.5309537166900524,OUTPERFORM,147.9,133.2,103.1,94.8,122.8,168.0
1994-05-23,453.2,100.580002,-6.196961543237989,0.8523001849302991,OUTPERFORM,147.9,133.2,103.1,94.8,122.8,168.0
1994-05-24,454.81,100.379997,-5.8676214918453535,0.5207250098064886,OUTPERFORM,147.9,133.2,103.1,94.8,122.8,168.0
1994-05-25,456.34,100.82,-6.787589108809778,-0.24735331948154693,OUTPERFORM,147.9,133.2,103.1,94.8,122.8,168.0
1994-05-26,457.06,100.849998,-6.73196612590552,-0.24727992576221158,OUTPERFORM,147.9,133.2,103.1,94.8,122.8,168.0
1994-05-27,457.33,101.029999,-7.214591491002054,-0.46305517241378436,OUTPERFORM,147.9,133.2,103.1,94.8,122.8,168.0
1994-05-31,456.5,101.0,-7.192811254777586,-0.9998010488081133,OUTPERFORM,147.9,133.2,103.1,94.8,122.8,168.0
1994-06-01,457.63,100.800003,-7.626006741890556,-1.2345630263484675,OUTPERFORM,147.9,133.2,103.1,94.8,122.8,168.0
1994-06-02,457.65,100.599998,-7.642476590248625,-1.7482185931069316,OUTPERFORM,148.4,134.4,104.5,97.3,122.8,168.6
1994-06-03,460.13,101.110001,-7.258032007094773,-1.4906449872432392,OUTPERFORM,148.4,134.4,104.5,97.3,122.8,168.6
1994-06-06,458.88,100.720001,-7.310077362797185,-1.6406259445190252,OUTPERFORM,148.4,134.4,104.5,97.3,122.8,168.6
1994-06-07,458.21,100.290001,-7.557447495309388,-2.4416361155164545,OUTPERFORM,148.4,134.4,104.5,97.3,122.8,168.6
1994-06-08,457.06,100.269997,-7.841516281883254,-3.316943431847874,OUTPERFORM,148.4,134.4,104.5,97.3,122.8,168.6
1994-06-09,457.86,100.470001,-8.605305706928556,-4.122530736496522,OUTPERFORM,148.4,134.4,104.5,97.3,122.8,168.6
1994-06-10,458.67,100.769997,-8.849364069952303,-3.8362476969534542,OUTPERFORM,148.4,134.4,104.5,97.3,122.8,168.6
1994-06-13,459.1,102.059998,-8.89065290732287,-3.2514930941604625,OUTPERFORM,148.4,134.4,104.5,97.3,122.8,168.6
1994-06-14,462.37,102.57,-8.0994593735093,-3.3361614990466415,OUTPERFORM,148.4,134.4,104.5,97.3,122.8,168.6
1994-06-15,460.61,102.559998,-8.285213651387835,-5.186280950102273,OUTPERFORM,148.4,134.4,104.5,97.3,122.8,168.6
1994-06-16,461.93,102.860001,-7.745002097022224,-4.449606048312016,OUTPERFORM,148.4,134.4,104.5,97.3,122.8,168.6
1994-06-17,458.45,102.300003,-8.648002391152742,-4.784064505136554,OUTPERFORM,148.4,134.4,104.5,97.3,122.8,168.6
1994-06-20,455.48,100.900002,-9.848784735967065,-6.651858882481598,OUTPERFORM,148.4,134.4,104.5,97.3,122.8,168.6
1994-06-21,451.34,100.419998,-10.726506715192752,-7.803892908628218,OUTPERFORM,148.4,134.4,104.5,97.3,122.8,168.6
1994-06-22,453.09,100.889999,-10.47067657287386,-7.711307171606285,OUTPERFORM,148.4,134.4,104.5,97.3,122.8,168.6
1994-06-23,449.63,100.059998,-11.21401208483077,-7.710754615583015,OUTPERFORM,148.4,134.4,104.5,97.3,122.8,168.6
1994-06-24,442.8,98.230003,-12.664444488274384,-9.540467245251582,OUTPERFORM,148.4,134.4,104.5,97.3,122.8,168.6
1994-06-27,447.31,98.949997,-11.51662611516625,-8.742970580097765,OUTPERFORM,148.4,134.4,104.5,97.3,122.8,168.6
1994-06-28,446.07,98.540001,-12.047242541948467,-9.238278529980647,OUTPERFORM,148.4,134.4,104.5,97.3,122.8,168.6
1994-06-29,447.63,98.75,-12.096695010113311,-8.67474083070584,OUTPERFORM,148.4,134.4,104.5,97.3,122.8,168.6
1994-06-30,444.27,98.099998,-12.222156362989745,-8.531470396270402,OUTPERFORM,148.4,134.4,104.5,97.3,122.8,168.6
1994-07-01,446.2,98.480003,-11.708253358925147,-7.339100558328015,OUTPERFORM,148.4,134.4,104.5,97.3,122.8,168.6
1994-07-05,446.37,98.269997,-11.595896379624493,-7.788310969315937,OUTPERFORM,149.0,136.0,106.7,101.3,123.0,169.4
1994-07-06,446.13,98.589996,-11.708128005699702,-7.85981682242991,OUTPERFORM,149.0,136.0,106.7,101.3,123.0,169.4
1994-07-07,448.38,98.779999,-11.821274754665778,-8.384345204971243,OUTPERFORM,149.0,136.0,106.7,101.3,123.0,169.4
1994-07-08,449.55,99.290001,-12.349626625592226,-8.673657021029635,OUTPERFORM,149.0,136.0,106.7,101.3,123.0,169.4
1994-07-11,448.06,99.230003,-12.50537004491311,-8.695249355907265,OUTPERFORM,149.0,136.0,106.7,101.3,123.0,169.4
1994-07-12,447.95,99.230003,-12.622400811453982,-8.230827935748497,OUTPERFORM,149.0,136.0,106.7,101.3,123.0,169.4
1994-07-13,448.73,99.32,-12.621945282835156,-8.69645071425309,OUTPERFORM,149.0,136.0,106.7,101.3,123.0,169.4
1994-07-14,453.41,100.440002,-11.909619008762217,-7.853209174311915,OUTPERFORM,149.0,136.0,106.7,101.3,123.0,169.4
1994-07-15,454.16,101.32,-11.6866954458834,-7.156599665259778,OUTPERFORM,149.0,136.0,106.7,101.3,123.0,169.4
1994-07-18,455.22,101.889999,-11.58373149982519,-6.685596543903349,OUTPERFORM,149.0,136.0,106.7,101.3,123.0,169.4
1994-07-19,453.86,102.470001,-12.799723332308643,-6.283149123217457,OUTPERFORM,149.0,136.0,106.7,101.3,123.0,169.4
1994-07-20,451.6,101.93,-13.243938986437154,-6.529117656237016,OUTPERFORM,149.0,136.0,106.7,101.3,123.0,169.4
1994-07-21,452.61,101.910004,-12.97969699300161,-6.099691385789107,OUTPERFORM,149.0,136.0,106.7,101.3,123.0,169.4
1994-07-22,453.11,102.129997,-13.522024582029168,-7.002370242214528,OUTPERFORM,149.0,136.0,106.7,101.3,123.0,169.4
1994-07-25,454.25,102.309998,-13.238215295286103,-6.455156630104508,OUTPERFORM,149.0,136.0,106.7,101.3,123.0,169.4
1994-07-26,453.36,102.470001,-13.540315813563197,-6.6927690766709125,OUTPERFORM,149.0,136.0,106.7,101.3,123.0,169.4
1994-07-27,452.57,102.0,-13.692621622137047,-7.767425907131775,OUTPERFORM,149.0,136.0,106.7,101.3,123.0,169.4
1994-07-28,454.24,102.080002,-13.568642374655116,-8.497665982389135,OUTPERFORM,149.0,136.0,106.7,101.3,123.0,169.4
1994-07-29,458.26,102.860001,-13.1655739568727,-8.544500679785717,OUTPERFORM,149.0,136.0,106.7,101.3,123.0,169.4
1994-08-01,461.01,104.080002,-12.718907968723393,-8.089011093059195,OUTPERFORM,149.0,136.0,106.7,101.3,123.0,169.4
1994-08-02,460.56,104.650002,-12.61881723490239,-6.803810608212569,OUTPERFORM,149.3,136.1,106.1,100.7,122.7,169.6
1994-08-03,461.45,105.160004,-11.18788252049734,-4.978760368279767,OUTPERFORM,149.3,136.1,106.1,100.7,122.7,169.6
1994-08-04,458.4,104.470001,-11.708623047439293,-5.576643217431709,OUTPERFORM,149.3,136.1,106.1,100.7,122.7,169.6
1994-08-05,457.09,103.900002,-12.710780101212638,-6.522716931665018,OUTPERFORM,149.3,136.1,106.1,100.7,122.7,169.6
1994-08-08,457.89,103.800003,-13.375205736014683,-8.084651554060041,OUTPERFORM,149.3,136.1,106.1,100.7,122.7,169.6
1994-08-09,457.92,104.059998,-13.372807930232122,-7.984789388444236,OUTPERFORM,149.3,136.1,106.1,100.7,122.7,169.6
1994-08-10,460.3,104.32,-12.919275809228326,-6.665471235540976,OUTPERFORM,149.3,136.1,106.1,100.7,122.7,169.6
1994-08-11,458.88,103.540001,-12.368948725293604,-6.611348247189996,OUTPERFORM,149.3,136.1,106.1,100.7,122.7,169.6
1994-08-12,461.94,103.459999,-11.772794988349444,-6.649826641706635,OUTPERFORM,149.3,136.1,106.1,100.7,122.7,169.6
1994-08-15,461.23,102.970001,-13.530183727034117,-8.250914864539382,OUTPERFORM,149.3,136.1,106.1,100.7,122.7,169.6
1994-08-16,465.01,103.440002,-12.836229357626205,-8.03698502746305,OUTPERFORM,149.3,136.1,106.1,100.7,122.7,169.6
1994-08-17,465.17,102.599998,-12.64577191038665,-7.550914375087913,OUTPERFORM,149.3,136.1,106.1,100.7,122.7,169.6
1994-08-18,463.17,102.379997,-13.523151605675876,-8.63008098268413,OUTPERFORM,149.3,136.1,106.1,100.7,122.7,169.6
1994-08-19,463.68,102.489998,-13.419848753617769,-9.043310259140934,OUTPERFORM,149.3,136.1,106.1,100.7,122.7,169.6
1994-08-22,462.32,102.220001,-13.281938739144294,-9.323163062454631,OUTPERFORM,149.3,136.1,106.1,100.7,122.7,169.6
1994-08-23,464.51,102.529999,-12.743495820418904,-9.241393208450088,OUTPERFORM,149.3,136.1,106.1,100.7,122.7,169.6
1994-08-24,469.03,104.800003,-11.15846497708074,-6.311458910142498,OUTPERFORM,149.3,136.1,106.1,100.7,122.7,169.6
1994-08-25,468.08,104.470001,-11.82941531042797,-6.806420282005721,OUTPERFORM,149.3,136.1,106.1,100.7,122.7,169.6
1994-08-26,473.8,106.080002,-11.612722693778554,-5.521906889222549,OUTPERFORM,149.3,136.1,106.1,100.7,122.7,169.6
1994-08-29,474.59,107.370003,-11.534661770462474,-3.91086010221694,OUTPERFORM,149.3,136.1,106.1,100.7,122.7,169.6
1994-08-30,476.07,108.440002,-11.366175156389636,-3.169922371103173,OUTPERFORM,149.3,136.1,106.1,100.7,122.7,169.6
1994-08-31,475.49,108.809998,-11.918566956264009,-3.0732263838726848,OUTPERFORM,149.3,136.1,106.1,100.7,122.7,169.6
1994-09-01,473.17,108.150002,-13.214849051758925,-4.772385313022798,OUTPERFORM,149.3,136.1,106.1,100.7,122.7,169.6
1994-09-02,470.99,107.790001,-13.576645014495947,-4.678104798760074,OUTPERFORM,149.4,136.2,105.7,100.1,122.5,169.5
1994-09-06,471.86,107.919998,-13.257840361778007,-4.487122833651158,OUTPERFORM,149.4,136.2,105.7,100.1,122.5,169.5
1994-09-07,470.99,107.419998,-14.531729181410713,-6.84242488669542,OUTPERFORM,149.4,136.2,105.7,100.1,122.5,169.5
1994-09-08,473.14,108.220001,-13.929162649396964,-6.22996512503371,OUTPERFORM,149.4,136.2,105.7,100.1,122.5,169.5
1994-09-09,468.18,107.080002,-13.958061492658002,-6.464011885114996,OUTPERFORM,149.4,136.2,105.7,100.1,122.5,169.5
1994-09-12,466.21,106.709999,-14.051582692697673,-6.6077392506959765,OUTPERFORM,149.4,136.2,105.7,100.1,122.5,169.5
1994-09-13,467.51,107.349998,-14.175830227819286,-6.277285609592409,OUTPERFORM,149.4,136.2,105.7,100.1,122.5,169.5
1994-09-14,468.8,107.300003,-13.802930847445161,-7.0593280309916295,OUTPERFORM,149.4,136.2,105.7,100.1,122.5,169.5
1994-09-15,474.81,108.339996,-12.838916934373568,-6.8763970045176865,OUTPERFORM,149.4,136.2,105.7,100.1,122.5,169.5
1994-09-16,471.19,108.739998,-13.873402913597399,-6.988286477177774,OUTPERFORM,149.4,136.2,105.7,100.1,122.5,169.5
1994-09-19,470.85,109.639999,-13.962284837188898,-7.312538614316189,OUTPERFORM,149.4,136.2,105.7,100.1,122.5,169.5
1994-09-20,463.36,107.959999,-16.359501074026607,-10.145653597242553,OUTPERFORM,149.4,136.2,105.7,100.1,122.5,169.5
1994-09-21,461.46,107.190002,-17.058791811204777,-13.220527361249857,OUTPERFORM,149.4,136.2,105.7,100.1,122.5,169.5
1994-09-22,461.27,107.139999,-17.214953606489715,-13.784500212066476,OUTPERFORM,149.4,136.2,105.7,100.1,122.5,169.5
1994-09-23,459.67,107.849998,-17.143732650780485,-11.959185306122444,OUTPERFORM,149.4,136.2,105.7,100.1,122.5,169.5
1994-09-26,460.82,107.800003,-17.84128795307458,-13.330112879806544,OUTPERFORM,149.4,136.2,105.7,100.1,122.5,169.5
1994-09-27,462.05,108.419998,-17.638146167557935,-12.324118960888919,OUTPERFORM,149.4,136.2,105.7,100.1,122.5,169.5
1994-09-28,464.84,109.610001,-16.97654896497527,-10.806410699051272,OUTPERFORM,149.4,136.2,105.7,100.1,122.5,169.5
1994-09-29,462.24,109.160004,-17.856127381290875,-11.446413031063841,OUTPERFORM,149.4,136.2,105.7,100.1,122.5,169.5
1994-09-30,462.71,108.690002,-17.145364036815536,-10.668197758990672,OUTPERFORM,149.4,136.2,105.7,100.1,122.5,169.5
1994-10-03,461.74,108.25,-16.196595157718974,-9.67876361583252,OUTPERFORM,149.8,136.7,106.1,100.6,122.7,170.1
1994-10-04,454.59,106.190002,-17.875853596849367,-11.758346742840175,OUTPERFORM,149.8,136.7,106.1,100.6,122.7,170.1
1994-10-05,453.52,105.029999,-18.080994183736145,-12.328884499276683,OUTPERFORM,149.8,136.7,106.1,100.6,122.7,170.1
1994-10-06,452.36,104.730003,-18.73237159333848,-13.014949119353004,OUTPERFORM,149.8,136.7,106.1,100.6,122.7,170.1
1994-10-07,455.1,104.650002,-18.891463197291035,-13.261499987376713,OUTPERFORM,149.8,136.7,106.1,100.6,122.7,170.1
1994-10-10,459.04,105.760002,-18.263563682982852,-11.408942320546378,OUTPERFORM,149.8,136.7,106.1,100.6,122.7,170.1
1994-10-11,465.79,106.379997,-17.591380347475315,-11.29086159591164,OUTPERFORM,149.8,136.7,106.1,100.6,122.7,170.1
1994-10-12,465.47,106.050003,-17.312987405183577,-11.492235853780663,OUTPERFORM,149.8,136.7,106.1,100.6,122.7,170.1
1994-10-13,467.79,106.669998,-16.772230722698634,-10.713989196333895,OUTPERFORM,149.8,136.7,106.1,100.6,122.7,170.1
1994-10-14,469.1,107.309998,-16.178257451218634,-10.380825294485142,OUTPERFORM,149.8,136.7,106.1,100.6,122.7,170.1
1994-10-17,468.96,107.730003,-16.077308518253396,-10.07512495638252,OUTPERFORM,149.8,136.7,106.1,100.6,122.7,170.1
1994-10-18,467.66,107.18,-16.302460850111856,-10.987462470311016,OUTPERFORM,149.8,136.7,106.1,100.6,122.7,170.1
1994-10-19,470.28,107.239998,-15.862167674526795,-10.81171009334182,OUTPERFORM,149.8,136.7,106.1,100.6,122.7,170.1
1994-10-20,466.85,106.980003,-16.63839437173008,-11.484360321989406,OUTPERFORM,149.8,136.7,106.1,100.6,122.7,170.1
1994-10-21,464.89,106.440002,-17.04170309962705,-11.668048132780074,OUTPERFORM,149.8,136.7,106.1,100.6,122.7,170.1
1994-10-24,460.83,105.389999,-17.666291472369632,-11.903367346903803,OUTPERFORM,149.8,136.7,106.1,100.6,122.7,170.1
1994-10-25,461.53,104.43,-17.206924387837486,-12.081157704000312,OUTPERFORM,149.8,136.7,106.1,100.6,122.7,170.1
1994-10-26,462.62,103.910004,-16.661562573183698,-12.260403613949178,OUTPERFORM,149.8,136.7,106.1,100.6,122.7,170.1
1994-10-27,465.85,104.43,-16.773859291814052,-12.155112184264272,OUTPERFORM,149.8,136.7,106.1,100.6,122.7,170.1
1994-10-28,473.77,105.690002,-15.181624505433533,-10.982902948296891,OUTPERFORM,149.8,136.7,106.1,100.6,122.7,170.1
1994-10-31,472.35,104.860001,-15.647266817865246,-12.514600262684795,OUTPERFORM,149.8,136.7,106.1,100.6,122.7,170.1
1994-11-01,468.42,102.720001,-16.209931310818536,-14.442776352536669,OUTPERFORM,149.8,136.7,106.1,100.6,122.7,170.1
1994-11-02,466.51,101.739998,-16.57695677831227,-15.216668333333338,OUTPERFORM,150.1,137.1,105.9,100.5,122.7,170.8
1994-11-03,467.91,101.760002,-16.161688556019417,-15.348138385726129,OUTPERFORM,150.1,137.1,105.9,100.5,122.7,170.8
1994-11-04,462.28,100.849998,-17.379182156133833,-16.174881824867114,OUTPERFORM,150.1,137.1,105.9,100.5,122.7,170.8
1994-11-07,463.07,100.650002,-16.884445561259287,-15.81632344958721,OUTPERFORM,150.1,137.1,105.9,100.5,122.7,170.8
1994-11-08,465.65,101.190002,-16.46934309188104,-15.173106587533681,OUTPERFORM,150.1,137.1,105.9,100.5,122.7,170.8
1994-11-09,465.4,100.769997,-16.907695054454575,-15.835634782369457,OUTPERFORM,150.1,137.1,105.9,100.5,122.7,170.8
1994-11-10,464.37,100.269997,-16.93587335658706,-16.2182511697861,OUTPERFORM,150.1,137.1,105.9,100.5,122.7,170.8
1994-11-11,462.35,99.480003,-17.437499999999993,-16.73223221953434,OUTPERFORM,150.1,137.1,105.9,100.5,122.7,170.8
1994-11-14,466.04,99.830002,-16.915068102403186,-16.06692422957923,OUTPERFORM,150.1,137.1,105.9,100.5,122.7,170.8
1994-11-15,465.03,100.099998,-17.236776535915144,-15.69106757286951,OUTPERFORM,150.1,137.1,105.9,100.5,122.7,170.8
1994-11-16,465.62,99.800003,-17.419835414301932,-16.35936724773717,OUTPERFORM,150.1,137.1,105.9,100.5,122.7,170.8
1994-11-17,463.57,98.959999,-18.55333204490749,-18.160766922936944,OUTPERFORM,150.1,137.1,105.9,100.5,122.7,170.8
1994-11-18,461.47,98.220001,-19.064489538207894,-19.26017313176863,UNDERPERFORM,150.1,137.1,105.9,100.5,122.7,170.8
1994-11-21,458.3,97.339996,-19.637377474618166,-20.082107058733,UNDERPERFORM,150.1,137.1,105.9,100.5,122.7,170.8
