,S&P 500,S&P 500 Consumer Discretionary (Sector),S&P 500 Performance (%),S&P 500 Consumer Discretionary (Sector) Performance (%),S&P 500 Consumer Discretionary (Sector) Outperform/Underperform,overall,durables,jewelry and watches,jewelry,watches,sporting goods,"pets, pet products and services"
2009-03-16,753.89,140.080002,-24.390219440767048,-30.718630686793304,UNDERPERFORM,212.709,109.404,148.952,156.63299999999998,118.273,120.32799999999999,153.39700000000002
2009-03-17,778.12,146.350006,-22.995012271395776,-30.0095639404238,UNDERPERFORM,212.709,109.404,148.952,156.63299999999998,118.273,120.32799999999999,153.39700000000002
2009-03-18,794.35,151.050003,-21.125012411875687,-26.831039751685324,UNDERPERFORM,212.709,109.404,148.952,156.63299999999998,118.273,120.32799999999999,153.39700000000002
2009-03-19,784.04,149.240005,-21.15050032684669,-26.954135156909942,UNDERPERFORM,212.709,109.404,148.952,156.63299999999998,118.273,120.32799999999999,153.39700000000002
2009-03-20,768.54,146.03999299999995,-23.589942434455814,-29.697205116202884,UNDERPERFORM,212.709,109.404,148.952,156.63299999999998,118.273,120.32799999999999,153.39700000000002
2009-03-23,822.92,156.679993,-18.74240913175279,-24.191988433055545,UNDERPERFORM,212.709,109.404,148.952,156.63299999999998,118.273,120.32799999999999,153.39700000000002
2009-03-24,806.12,154.270004,-19.716360087243178,-24.184191550701627,UNDERPERFORM,212.709,109.404,148.952,156.63299999999998,118.273,120.32799999999999,153.39700000000002
2009-03-25,813.88,155.949997,-16.928133261204614,-20.853632490740093,UNDERPERFORM,212.709,109.404,148.952,156.63299999999998,118.273,120.32799999999999,153.39700000000002
2009-03-26,832.86,162.169998,-15.844675497893235,-18.805386648082646,UNDERPERFORM,212.709,109.404,148.952,156.63299999999998,118.273,120.32799999999999,153.39700000000002
2009-03-27,815.94,158.830002,-18.116131104108547,-21.227000911893047,UNDERPERFORM,212.709,109.404,148.952,156.63299999999998,118.273,120.32799999999999,153.39700000000002
2009-03-30,787.53,153.529999,-21.82316328657793,-24.44761886160458,UNDERPERFORM,212.709,109.404,148.952,156.63299999999998,118.273,120.32799999999999,153.39700000000002
2009-03-31,797.87,154.820007,-22.244744817908067,-25.330370412469772,UNDERPERFORM,212.709,109.404,148.952,156.63299999999998,118.273,120.32799999999999,153.39700000000002
2009-04-01,811.08,157.990005,-20.914223309964207,-23.078043834062235,UNDERPERFORM,212.709,109.404,148.952,156.63299999999998,118.273,120.32799999999999,153.39700000000002
2009-04-02,834.38,166.259995,-18.834630350194548,-20.021170386252397,UNDERPERFORM,213.02200000000002,109.65,148.748,156.395,118.037,120.26799999999999,153.474
2009-04-03,842.5,168.869995,-18.054312726140907,-19.127438045375587,UNDERPERFORM,213.02200000000002,109.65,148.748,156.395,118.037,120.26799999999999,153.474
2009-04-06,835.48,166.809998,-18.96254049545093,-20.3770892601432,UNDERPERFORM,213.02200000000002,109.65,148.748,156.395,118.037,120.26799999999999,153.474
2009-04-07,815.55,161.639999,-20.738048263730292,-22.678786567632827,UNDERPERFORM,213.02200000000002,109.65,148.748,156.395,118.037,120.26799999999999,153.474
2009-04-08,825.16,166.199997,-19.151104230761696,-19.26552210596755,UNDERPERFORM,213.02200000000002,109.65,148.748,156.395,118.037,120.26799999999999,153.474
2009-04-09,856.56,173.240005,-14.17578453769388,-14.135602055303387,OUTPERFORM,213.02200000000002,109.65,148.748,156.395,118.037,120.26799999999999,153.474
2009-04-13,858.73,172.479996,-13.673787383764768,-14.056507907155236,UNDERPERFORM,213.02200000000002,109.65,148.748,156.395,118.037,120.26799999999999,153.474
2009-04-14,841.5,168.639999,-16.12176547984531,-17.05685953473335,UNDERPERFORM,213.02200000000002,109.65,148.748,156.395,118.037,120.26799999999999,153.474
2009-04-15,852.06,166.809998,-16.168831168831176,-19.138104774670282,UNDERPERFORM,213.02200000000002,109.65,148.748,156.395,118.037,120.26799999999999,153.474
2009-04-16,865.3,175.399994,-15.612596182915784,-15.45765982813101,OUTPERFORM,213.02200000000002,109.65,148.748,156.395,118.037,120.26799999999999,153.474
2009-04-17,869.6,177.600006,-15.848147323804628,-15.705536895860861,OUTPERFORM,213.02200000000002,109.65,148.748,156.395,118.037,120.26799999999999,153.474
2009-04-20,832.39,169.779999,-20.279847530024718,-20.544737662921953,UNDERPERFORM,213.02200000000002,109.65,148.748,156.395,118.037,120.26799999999999,153.474
2009-04-21,850.08,173.71000700000005,-18.475540168595895,-18.20792781316676,OUTPERFORM,213.02200000000002,109.65,148.748,156.395,118.037,120.26799999999999,153.474
2009-04-22,843.55,175.21000700000005,-19.61137476890236,-17.992037481639223,OUTPERFORM,213.02200000000002,109.65,148.748,156.395,118.037,120.26799999999999,153.474
2009-04-23,851.92,175.350006,-19.067478601217914,-18.263176797012903,OUTPERFORM,213.02200000000002,109.65,148.748,156.395,118.037,120.26799999999999,153.474
2009-04-24,866.23,180.029999,-18.949998128672473,-17.659165832689194,OUTPERFORM,213.02200000000002,109.65,148.748,156.395,118.037,120.26799999999999,153.474
2009-04-27,857.51,176.779999,-19.51965762231461,-18.83751865238069,OUTPERFORM,213.02200000000002,109.65,148.748,156.395,118.037,120.26799999999999,153.474
2009-04-28,855.16,177.190002,-19.951324534306845,-19.444446098785583,OUTPERFORM,213.02200000000002,109.65,148.748,156.395,118.037,120.26799999999999,153.474
2009-04-29,873.64,181.179993,-17.941878158285284,-16.992720172397124,OUTPERFORM,213.02200000000002,109.65,148.748,156.395,118.037,120.26799999999999,153.474
2009-04-30,872.81,183.509995,-18.5553253830506,-16.15954367325604,OUTPERFORM,213.02200000000002,109.65,148.748,156.395,118.037,120.26799999999999,153.474
2009-05-01,877.52,182.300003,-17.282984720088223,-17.015655130688213,OUTPERFORM,213.02200000000002,109.65,148.748,156.395,118.037,120.26799999999999,153.474
2009-05-04,907.24,188.470001,-13.660328517862919,-11.925792515402767,OUTPERFORM,214.79,109.98299999999999,148.499,156.088,116.867,120.524,153.55
2009-05-05,903.8,188.550003,-13.460617782799378,-11.115825882340413,OUTPERFORM,214.79,109.98299999999999,148.499,156.088,116.867,120.524,153.55
2009-05-06,919.53,190.210007,-13.495079869799998,-12.094462240168646,OUTPERFORM,214.79,109.98299999999999,148.499,156.088,116.867,120.524,153.55
2009-05-07,907.39,186.789993,-14.446403484787051,-14.087942821156673,OUTPERFORM,214.79,109.98299999999999,148.499,156.088,116.867,120.524,153.55
2009-05-08,929.23,188.660004,-12.094638059560292,-12.851068234498674,UNDERPERFORM,214.79,109.98299999999999,148.499,156.088,116.867,120.524,153.55
2009-05-11,909.24,186.449997,-11.711414283633525,-11.843973049645395,UNDERPERFORM,214.79,109.98299999999999,148.499,156.088,116.867,120.524,153.55
2009-05-12,908.35,180.619995,-11.398640278577076,-13.483742137591758,UNDERPERFORM,214.79,109.98299999999999,148.499,156.088,116.867,120.524,153.55
2009-05-13,883.92,174.850006,-15.045268438959702,-17.686654907133548,UNDERPERFORM,214.79,109.98299999999999,148.499,156.088,116.867,120.524,153.55
2009-05-14,893.07,176.199997,-15.326342536407767,-17.95110733410943,UNDERPERFORM,214.79,109.98299999999999,148.499,156.088,116.867,120.524,153.55
2009-05-15,882.88,174.990005,-16.518844910077725,-18.89975355425215,UNDERPERFORM,214.79,109.98299999999999,148.499,156.088,116.867,120.524,153.55
2009-05-18,909.71,182.460007,-14.619701918384198,-16.715352686549643,UNDERPERFORM,214.79,109.98299999999999,148.499,156.088,116.867,120.524,153.55
2009-05-19,908.13,182.220001,-15.246059225937714,-16.836292196447943,UNDERPERFORM,214.79,109.98299999999999,148.499,156.088,116.867,120.524,153.55
2009-05-20,903.47,180.490005,-16.04921064124365,-17.69721726816392,UNDERPERFORM,214.79,109.98299999999999,148.499,156.088,116.867,120.524,153.55
2009-05-21,888.33,176.28999299999995,-17.225281636988786,-19.951870225707147,UNDERPERFORM,214.79,109.98299999999999,148.499,156.088,116.867,120.524,153.55
2009-05-22,887.0,176.880005,-18.774381421585684,-20.901525375671337,UNDERPERFORM,214.79,109.98299999999999,148.499,156.088,116.867,120.524,153.55
2009-05-26,910.33,183.570007,-16.983110819289404,-18.00884013582045,UNDERPERFORM,214.79,109.98299999999999,148.499,156.088,116.867,120.524,153.55
2009-05-27,893.06,179.399994,-17.893130332450735,-19.421489936316426,UNDERPERFORM,214.79,109.98299999999999,148.499,156.088,116.867,120.524,153.55
2009-05-28,906.83,179.070007,-17.40397664653751,-20.66368284681325,UNDERPERFORM,214.79,109.98299999999999,148.499,156.088,116.867,120.524,153.55
2009-05-29,919.14,179.470001,-15.757153593752859,-19.613900824462537,UNDERPERFORM,214.79,109.98299999999999,148.499,156.088,116.867,120.524,153.55
2009-06-01,942.87,189.949997,-12.810245977436663,-13.670864035226415,UNDERPERFORM,214.79,109.98299999999999,148.499,156.088,116.867,120.524,153.55
2009-06-02,944.74,191.679993,-13.55738349909874,-14.313815122670748,UNDERPERFORM,214.726,109.92399999999999,149.126,157.158,115.333,119.686,154.157
2009-06-03,931.76,189.779999,-13.693960726194875,-14.540463359376577,UNDERPERFORM,214.726,109.92399999999999,149.126,157.158,115.333,119.686,154.157
2009-06-04,942.46,189.270004,-11.667838230470029,-14.314815131127778,UNDERPERFORM,214.726,109.92399999999999,149.126,157.158,115.333,119.686,154.157
2009-06-05,940.09,188.039993,-11.596656040473574,-13.429406132287447,UNDERPERFORM,214.726,109.92399999999999,149.126,157.158,115.333,119.686,154.157
2009-06-08,939.14,189.570007,-9.92586056415028,-10.245726661994759,UNDERPERFORM,214.726,109.92399999999999,149.126,157.158,115.333,119.686,154.157
2009-06-09,942.43,191.050003,-11.60105430021292,-11.942294968675949,UNDERPERFORM,214.726,109.92399999999999,149.126,157.158,115.333,119.686,154.157
2009-06-10,939.15,189.059998,-9.365077833215917,-10.440552995531416,UNDERPERFORM,214.726,109.92399999999999,149.126,157.158,115.333,119.686,154.157
2009-06-11,944.89,188.770004,-9.396095428045426,-11.379743471661985,UNDERPERFORM,214.726,109.92399999999999,149.126,157.158,115.333,119.686,154.157
2009-06-12,946.21,187.550003,-9.48909997034657,-12.18747015462618,UNDERPERFORM,214.726,109.92399999999999,149.126,157.158,115.333,119.686,154.157
2009-06-15,923.72,183.479996,-11.732441471571908,-13.980312508481308,UNDERPERFORM,214.726,109.92399999999999,149.126,157.158,115.333,119.686,154.157
2009-06-16,911.97,179.169998,-14.499873433149268,-18.108686990999633,UNDERPERFORM,214.726,109.92399999999999,149.126,157.158,115.333,119.686,154.157
2009-06-17,910.71,180.899994,-14.831197979986898,-18.152207616465343,UNDERPERFORM,214.726,109.92399999999999,149.126,157.158,115.333,119.686,154.157
2009-06-18,918.37,180.410004,-15.98327661287371,-20.13015760292728,UNDERPERFORM,214.726,109.92399999999999,149.126,157.158,115.333,119.686,154.157
2009-06-19,921.23,182.020004,-15.716233154316972,-19.467303433903137,UNDERPERFORM,214.726,109.92399999999999,149.126,157.158,115.333,119.686,154.157
2009-06-22,893.04,177.110001,-18.704426905535687,-22.012330990427188,UNDERPERFORM,214.726,109.92399999999999,149.126,157.158,115.333,119.686,154.157
2009-06-23,895.1,175.779999,-17.672271071704493,-21.90332440107229,UNDERPERFORM,214.726,109.92399999999999,149.126,157.158,115.333,119.686,154.157
2009-06-24,900.94,176.740005,-17.6080038043677,-22.58092320323476,UNDERPERFORM,214.726,109.92399999999999,149.126,157.158,115.333,119.686,154.157
2009-06-25,920.26,181.899994,-17.041377445235728,-21.615101453202634,UNDERPERFORM,214.726,109.92399999999999,149.126,157.158,115.333,119.686,154.157
2009-06-26,918.9,181.110001,-17.240074933352545,-21.400050962590488,UNDERPERFORM,214.726,109.92399999999999,149.126,157.158,115.333,119.686,154.157
2009-06-29,927.23,183.039993,-16.450711839971166,-20.289165607952675,UNDERPERFORM,214.726,109.92399999999999,149.126,157.158,115.333,119.686,154.157
2009-06-30,919.32,182.149994,-16.03616768654672,-19.73649757877415,UNDERPERFORM,214.726,109.92399999999999,149.126,157.158,115.333,119.686,154.157
2009-07-01,923.33,182.830002,-15.397936557386071,-18.98705792675206,UNDERPERFORM,214.726,109.92399999999999,149.126,157.158,115.333,119.686,154.157
2009-07-02,896.42,176.080002,-18.966951113682384,-22.66338395398668,UNDERPERFORM,215.445,109.12899999999999,147.714,155.571,115.15100000000001,119.55799999999999,154.211
2009-07-06,898.72,176.350006,-18.7156876045765,-22.40506758648184,UNDERPERFORM,215.445,109.12899999999999,147.714,155.571,115.15100000000001,119.55799999999999,154.211
2009-07-07,881.03,171.919998,-20.672951387950988,-25.09585439010362,UNDERPERFORM,215.445,109.12899999999999,147.714,155.571,115.15100000000001,119.55799999999999,154.211
2009-07-08,879.56,173.149994,-19.41657733923353,-23.422231111307646,UNDERPERFORM,215.445,109.12899999999999,147.714,155.571,115.15100000000001,119.55799999999999,154.211
2009-07-09,882.68,174.28999299999995,-19.43630605222567,-22.644359084322595,UNDERPERFORM,215.445,109.12899999999999,147.714,155.571,115.15100000000001,119.55799999999999,154.211
2009-07-10,879.13,173.75,-20.717674007539266,-23.897331907470832,UNDERPERFORM,215.445,109.12899999999999,147.714,155.571,115.15100000000001,119.55799999999999,154.211
2009-07-13,901.05,176.320007,-18.768706501748955,-22.99091474084379,UNDERPERFORM,215.445,109.12899999999999,147.714,155.571,115.15100000000001,119.55799999999999,154.211
2009-07-14,905.84,179.75,-17.644919630518586,-20.916007947609028,UNDERPERFORM,215.445,109.12899999999999,147.714,155.571,115.15100000000001,119.55799999999999,154.211
2009-07-15,932.68,184.710007,-15.669361109604163,-19.33004053225296,UNDERPERFORM,215.445,109.12899999999999,147.714,155.571,115.15100000000001,119.55799999999999,154.211
2009-07-16,940.74,186.919998,-14.730115567641056,-18.55692472129592,UNDERPERFORM,215.445,109.12899999999999,147.714,155.571,115.15100000000001,119.55799999999999,154.211
2009-07-17,940.38,187.080002,-13.87988351008298,-18.02646517383899,UNDERPERFORM,215.445,109.12899999999999,147.714,155.571,115.15100000000001,119.55799999999999,154.211
2009-07-20,951.13,191.470001,-13.214106482959998,-15.948200843526772,UNDERPERFORM,215.445,109.12899999999999,147.714,155.571,115.15100000000001,119.55799999999999,154.211
2009-07-21,954.58,190.729996,-13.404998412482417,-17.422178129531197,UNDERPERFORM,215.445,109.12899999999999,147.714,155.571,115.15100000000001,119.55799999999999,154.211
2009-07-22,954.07,192.550003,-13.768856029862352,-17.477391955793152,UNDERPERFORM,215.445,109.12899999999999,147.714,155.571,115.15100000000001,119.55799999999999,154.211
2009-07-23,976.29,197.119995,-12.370412257317497,-16.261682232668196,UNDERPERFORM,215.445,109.12899999999999,147.714,155.571,115.15100000000001,119.55799999999999,154.211
2009-07-24,979.26,196.779999,-11.613549592483285,-16.13178416801381,UNDERPERFORM,215.445,109.12899999999999,147.714,155.571,115.15100000000001,119.55799999999999,154.211
2009-07-27,982.18,197.229996,-11.449899926071527,-16.079485727521302,UNDERPERFORM,215.445,109.12899999999999,147.714,155.571,115.15100000000001,119.55799999999999,154.211
2009-07-28,979.62,196.649994,-10.625136851324712,-15.31007900917415,UNDERPERFORM,215.445,109.12899999999999,147.714,155.571,115.15100000000001,119.55799999999999,154.211
2009-07-29,975.15,195.639999,-11.548613567716137,-16.185416555440124,UNDERPERFORM,215.445,109.12899999999999,147.714,155.571,115.15100000000001,119.55799999999999,154.211
2009-07-30,986.75,198.929993,-11.4267761770118,-16.0101380786961,UNDERPERFORM,215.445,109.12899999999999,147.714,155.571,115.15100000000001,119.55799999999999,154.211
2009-07-31,987.48,199.220001,-11.675998640453656,-15.837947231356386,UNDERPERFORM,215.445,109.12899999999999,147.714,155.571,115.15100000000001,119.55799999999999,154.211
2009-08-03,1002.63,203.100006,-10.526597595909292,-14.548968368574455,UNDERPERFORM,215.861,109.387,149.668,157.686,114.985,120.13600000000001,154.35299999999998
2009-08-04,1005.65,203.619995,-10.726333357005903,-14.427401736844736,UNDERPERFORM,215.861,109.387,149.668,157.686,114.985,120.13600000000001,154.35299999999998
2009-08-05,1002.72,202.419998,-11.089042189079423,-14.910253120813199,UNDERPERFORM,215.861,109.387,149.668,157.686,114.985,120.13600000000001,154.35299999999998
2009-08-06,997.08,202.190002,-11.465103889184869,-15.249194757327567,UNDERPERFORM,215.861,109.387,149.668,157.686,114.985,120.13600000000001,154.35299999999998
2009-08-07,1010.48,209.100006,-10.292785994566866,-11.920804008107933,UNDERPERFORM,215.861,109.387,149.668,157.686,114.985,120.13600000000001,154.35299999999998
2009-08-10,1007.1,206.440002,-9.685230024213066,-12.179352596011961,UNDERPERFORM,215.861,109.387,149.668,157.686,114.985,120.13600000000001,154.35299999999998
2009-08-11,994.35,204.309998,-12.23664816106056,-13.596383341052675,UNDERPERFORM,215.861,109.387,149.668,157.686,114.985,120.13600000000001,154.35299999999998
2009-08-12,1005.81,207.729996,-11.500897476507232,-12.578907343214107,UNDERPERFORM,215.861,109.387,149.668,157.686,114.985,120.13600000000001,154.35299999999998
2009-08-13,1012.73,206.679993,-10.940605378405477,-13.009808291759906,UNDERPERFORM,215.861,109.387,149.668,157.686,114.985,120.13600000000001,154.35299999999998
2009-08-14,1004.09,203.479996,-12.052308419973901,-15.085760650048819,UNDERPERFORM,215.861,109.387,149.668,157.686,114.985,120.13600000000001,154.35299999999998
2009-08-17,979.73,197.039993,-14.43256650771193,-17.762943211278547,UNDERPERFORM,215.861,109.387,149.668,157.686,114.985,120.13600000000001,154.35299999999998
2009-08-18,989.67,199.729996,-13.71514760501491,-16.55665308925195,UNDERPERFORM,215.861,109.387,149.668,157.686,114.985,120.13600000000001,154.35299999999998
2009-08-19,996.46,201.630005,-12.300434774955548,-14.43303095583529,UNDERPERFORM,215.861,109.387,149.668,157.686,114.985,120.13600000000001,154.35299999999998
2009-08-20,1007.37,203.210007,-12.072306403184141,-14.814502433688926,UNDERPERFORM,215.861,109.387,149.668,157.686,114.985,120.13600000000001,154.35299999999998
2009-08-21,1026.13,207.339996,-10.651655260087411,-13.119630750964939,UNDERPERFORM,215.861,109.387,149.668,157.686,114.985,120.13600000000001,154.35299999999998
2009-08-24,1025.57,205.389999,-9.723334771088798,-13.15800459088422,UNDERPERFORM,215.861,109.387,149.668,157.686,114.985,120.13600000000001,154.35299999999998
2009-08-25,1028.0,207.880005,-10.626570338106289,-13.126327434845964,UNDERPERFORM,215.861,109.387,149.668,157.686,114.985,120.13600000000001,154.35299999999998
2009-08-26,1028.12,208.809998,-9.658711468841174,-11.70077743066268,UNDERPERFORM,215.861,109.387,149.668,157.686,114.985,120.13600000000001,154.35299999999998
2009-08-27,1030.98,209.5,-7.657996560619084,-10.24762154269232,UNDERPERFORM,215.861,109.387,149.668,157.686,114.985,120.13600000000001,154.35299999999998
2009-08-28,1028.93,209.050003,-5.754927822964751,-8.751637920079325,UNDERPERFORM,215.861,109.387,149.668,157.686,114.985,120.13600000000001,154.35299999999998
2009-08-31,1020.62,205.860001,-6.943963237841677,-10.448931389226301,UNDERPERFORM,215.861,109.387,149.668,157.686,114.985,120.13600000000001,154.35299999999998
2009-09-01,998.04,201.759995,-8.618621643150803,-12.312573989527131,UNDERPERFORM,215.861,109.387,149.668,157.686,114.985,120.13600000000001,154.35299999999998
2009-09-02,994.75,200.690002,-9.362186788154903,-13.083582843228658,UNDERPERFORM,216.50900000000001,110.684,150.24,158.57399999999998,115.088,120.66799999999999,154.18
2009-09-03,1003.24,203.320007,-7.495412759444175,-11.376510865456456,UNDERPERFORM,216.50900000000001,110.684,150.24,158.57399999999998,115.088,120.66799999999999,154.18
2009-09-04,1016.4,206.289993,-5.3516719900919,-9.573493850578751,UNDERPERFORM,216.50900000000001,110.684,150.24,158.57399999999998,115.088,120.66799999999999,154.18
2009-09-08,1025.39,207.470001,-5.85756387774401,-10.049856320395135,UNDERPERFORM,216.50900000000001,110.684,150.24,158.57399999999998,115.088,120.66799999999999,154.18
2009-09-09,1033.37,210.690002,-6.339955769858252,-9.60226727070893,UNDERPERFORM,216.50900000000001,110.684,150.24,158.57399999999998,115.088,120.66799999999999,154.18
2009-09-10,1044.14,213.679993,-4.842884222805466,-8.82792270401337,UNDERPERFORM,216.50900000000001,110.684,150.24,158.57399999999998,115.088,120.66799999999999,154.18
2009-09-11,1042.73,212.380005,-1.9170170537385456,-6.719952771607818,UNDERPERFORM,216.50900000000001,110.684,150.24,158.57399999999998,115.088,120.66799999999999,154.18
2009-09-14,1049.34,213.649994,-1.5803937384518796,-5.719079891800549,UNDERPERFORM,216.50900000000001,110.684,150.24,158.57399999999998,115.088,120.66799999999999,154.18
2009-09-15,1052.63,214.52999900000003,-0.3889319984101913,-4.944837122204449,UNDERPERFORM,216.50900000000001,110.684,150.24,158.57399999999998,115.088,120.66799999999999,154.18
2009-09-16,1068.76,218.639999,-0.16440608302507043,-4.4697846915232375,UNDERPERFORM,216.50900000000001,110.684,150.24,158.57399999999998,115.088,120.66799999999999,154.18
2009-09-17,1065.49,217.809998,-0.24716092610450602,-4.398017781696728,UNDERPERFORM,216.50900000000001,110.684,150.24,158.57399999999998,115.088,120.66799999999999,154.18
2009-09-18,1068.3,219.960007,-0.9430025869982539,-4.498089477741296,UNDERPERFORM,216.50900000000001,110.684,150.24,158.57399999999998,115.088,120.66799999999999,154.18
2009-09-21,1064.66,218.270004,-1.0088237208394024,-5.219501222530331,UNDERPERFORM,216.50900000000001,110.684,150.24,158.57399999999998,115.088,120.66799999999999,154.18
2009-09-22,1071.66,218.880005,-2.119886379204816,-6.489512344911407,UNDERPERFORM,216.50900000000001,110.684,150.24,158.57399999999998,115.088,120.66799999999999,154.18
2009-09-23,1060.87,219.679993,-3.514292730398094,-6.9073664193129325,UNDERPERFORM,216.50900000000001,110.684,150.24,158.57399999999998,115.088,120.66799999999999,154.18
2009-09-24,1050.78,213.990005,-5.057149311045861,-9.876177898617101,UNDERPERFORM,216.50900000000001,110.684,150.24,158.57399999999998,115.088,120.66799999999999,154.18
2009-09-25,1044.38,212.130005,-5.841304759414689,-10.967006861558948,UNDERPERFORM,216.50900000000001,110.684,150.24,158.57399999999998,115.088,120.66799999999999,154.18
2009-09-28,1062.98,216.380005,-4.064042743296536,-9.068751624301296,UNDERPERFORM,216.50900000000001,110.684,150.24,158.57399999999998,115.088,120.66799999999999,154.18
2009-09-29,1060.61,217.419998,-3.105243924721357,-8.118161938085589,UNDERPERFORM,216.50900000000001,110.684,150.24,158.57399999999998,115.088,120.66799999999999,154.18
2009-09-30,1057.08,216.479996,-4.357424631754192,-9.713478588422596,UNDERPERFORM,216.50900000000001,110.684,150.24,158.57399999999998,115.088,120.66799999999999,154.18
2009-10-01,1029.85,211.5,-6.626833735289328,-11.746294473097297,UNDERPERFORM,216.50900000000001,110.684,150.24,158.57399999999998,115.088,120.66799999999999,154.18
2009-10-02,1025.21,208.770004,-7.177973544350779,-13.092164211588686,UNDERPERFORM,217.234,111.15899999999999,151.389,159.95600000000002,114.56,119.001,153.458
2009-10-05,1040.46,212.419998,-6.744584166136358,-12.97829054539229,UNDERPERFORM,217.234,111.15899999999999,151.389,159.95600000000002,114.56,119.001,153.458
2009-10-06,1054.72,214.75,-5.68625872969033,-11.759869987259519,UNDERPERFORM,217.234,111.15899999999999,151.389,159.95600000000002,114.56,119.001,153.458
2009-10-07,1057.58,215.770004,-5.471089301835019,-11.362605182344964,UNDERPERFORM,217.234,111.15899999999999,151.389,159.95600000000002,114.56,119.001,153.458
2009-10-08,1065.48,219.080002,-5.11946000338388,-10.87062679978893,UNDERPERFORM,217.234,111.15899999999999,151.389,159.95600000000002,114.56,119.001,153.458
2009-10-09,1071.49,219.110001,-5.902344779134106,-12.243669039192895,UNDERPERFORM,217.234,111.15899999999999,151.389,159.95600000000002,114.56,119.001,153.458
2009-10-12,1076.19,219.300003,-5.472990777338593,-12.476051743902072,UNDERPERFORM,217.234,111.15899999999999,151.389,159.95600000000002,114.56,119.001,153.458
2009-10-13,1073.19,220.229996,-5.897671971590157,-12.031160087130177,UNDERPERFORM,217.234,111.15899999999999,151.389,159.95600000000002,114.56,119.001,153.458
2009-10-14,1092.02,223.619995,-4.677857211441927,-10.968667921874975,UNDERPERFORM,217.234,111.15899999999999,151.389,159.95600000000002,114.56,119.001,153.458
2009-10-15,1096.56,223.889999,-4.666852135206567,-11.355270699263997,UNDERPERFORM,217.234,111.15899999999999,151.389,159.95600000000002,114.56,119.001,153.458
2009-10-16,1087.68,222.639999,-5.418307985286819,-12.05561878565936,UNDERPERFORM,217.234,111.15899999999999,151.389,159.95600000000002,114.56,119.001,153.458
2009-10-19,1097.91,225.710007,-4.571885511642659,-10.955495280976734,UNDERPERFORM,217.234,111.15899999999999,151.389,159.95600000000002,114.56,119.001,153.458
2009-10-20,1091.06,223.25999500000003,-5.899297949045257,-12.412710766874302,UNDERPERFORM,217.234,111.15899999999999,151.389,159.95600000000002,114.56,119.001,153.458
2009-10-21,1081.4,220.02999900000003,-7.272275147700668,-14.097764459020578,UNDERPERFORM,217.234,111.15899999999999,151.389,159.95600000000002,114.56,119.001,153.458
2009-10-22,1092.91,223.699997,-6.254771278831372,-12.699029921129789,UNDERPERFORM,217.234,111.15899999999999,151.389,159.95600000000002,114.56,119.001,153.458
2009-10-23,1079.6,222.070007,-6.923010604362457,-12.80429829444828,UNDERPERFORM,217.234,111.15899999999999,151.389,159.95600000000002,114.56,119.001,153.458
2009-10-26,1066.95,220.889999,-8.479940985237722,-14.390354074466693,UNDERPERFORM,217.234,111.15899999999999,151.389,159.95600000000002,114.56,119.001,153.458
2009-10-27,1063.41,217.210007,-9.433046322082827,-16.180445154330958,UNDERPERFORM,217.234,111.15899999999999,151.389,159.95600000000002,114.56,119.001,153.458
2009-10-28,1042.63,211.210007,-10.712328297879626,-18.113436695204356,UNDERPERFORM,217.234,111.15899999999999,151.389,159.95600000000002,114.56,119.001,153.458
2009-10-29,1066.11,216.960007,-8.54571813370164,-16.33180028793183,UNDERPERFORM,217.234,111.15899999999999,151.389,159.95600000000002,114.56,119.001,153.458
2009-10-30,1036.19,211.100006,-11.177877403372216,-19.025701464102738,UNDERPERFORM,217.234,111.15899999999999,151.389,159.95600000000002,114.56,119.001,153.458
2009-11-02,1042.88,213.00999500000003,-11.109595813231953,-18.27738350149356,UNDERPERFORM,217.347,111.477,150.689,159.065,114.26,118.314,153.23
2009-11-03,1045.41,213.580002,-10.89774732158837,-18.080699148202296,UNDERPERFORM,217.347,111.477,150.689,159.065,114.26,118.314,153.23
2009-11-04,1046.5,213.300003,-10.511958817543599,-17.54609712361438,UNDERPERFORM,217.347,111.477,150.689,159.065,114.26,118.314,153.23
2009-11-05,1066.63,218.789993,-9.461845344198272,-16.043749822476983,UNDERPERFORM,217.347,111.477,150.689,159.065,114.26,118.314,153.23
2009-11-06,1069.3,221.020004,-9.949134272047433,-16.17552504918335,UNDERPERFORM,217.347,111.477,150.689,159.065,114.26,118.314,153.23
2009-11-09,1093.08,225.880005,-8.101291364003238,-14.462074823968917,UNDERPERFORM,217.347,111.477,150.689,159.065,114.26,118.314,153.23
2009-11-10,1093.01,226.020004,-7.563956192650856,-13.959418980856375,UNDERPERFORM,217.347,111.477,150.689,159.065,114.26,118.314,153.23
2009-11-11,1098.51,227.100006,-7.411247092141204,-14.42459804008217,UNDERPERFORM,217.347,111.477,150.689,159.065,114.26,118.314,153.23
2009-11-12,1087.24,225.080002,-8.969582290245059,-15.927087569374399,UNDERPERFORM,217.347,111.477,150.689,159.065,114.26,118.314,153.23
2009-11-13,1093.48,228.289993,-8.608585183204065,-14.724888620238307,UNDERPERFORM,217.347,111.477,150.689,159.065,114.26,118.314,153.23
2009-11-16,1109.3,232.059998,-7.349870542052949,-13.815646816621607,UNDERPERFORM,217.347,111.477,150.689,159.065,114.26,118.314,153.23
