,S&P 500,S&P 500 Energy (Sector),S&P 500 Performance (%),S&P 500 Energy (Sector) Performance (%),S&P 500 Energy (Sector) Outperform/Underperform,overall,energy,energy commodities,fuels and utilities,transportation,transportation services,utilities and public transportation
2015-06-22,2122.85,563.5,2.3060240963855394,13.075410362403183,OUTPERFORM,238.03400000000002,211.623,235.726,229.53599999999997,291.671,291.671,214.73
2015-06-23,2124.2,565.27,3.8236142269925555,16.212660101560395,OUTPERFORM,238.03400000000002,211.623,235.726,229.53599999999997,291.671,291.671,214.73
2015-06-24,2108.58,561.72,4.22829009807022,16.17306419589677,OUTPERFORM,238.03400000000002,211.623,235.726,229.53599999999997,291.671,291.671,214.73
2015-06-25,2102.31,555.98,2.3923747923962235,11.360814004726993,OUTPERFORM,238.03400000000002,211.623,235.726,229.53599999999997,291.671,291.671,214.73
2015-06-26,2101.49,557.32,2.4897095257603086,12.93440596567308,OUTPERFORM,238.03400000000002,211.623,235.726,229.53599999999997,291.671,291.671,214.73
2015-06-29,2057.64,547.54,-1.244972595244731,9.197878026404993,OUTPERFORM,238.03400000000002,211.623,235.726,229.53599999999997,291.671,291.671,214.73
2015-06-30,2063.11,551.11,-0.8711152966500602,11.335353535353532,OUTPERFORM,238.03400000000002,211.623,235.726,229.53599999999997,291.671,291.671,214.73
2015-07-01,2077.42,543.91,-0.5624243120473715,11.033764749111974,OUTPERFORM,238.03400000000002,211.623,235.726,229.53599999999997,291.671,291.671,214.73
2015-07-02,2076.78,546.28,-0.47014506922777866,10.782584007625061,OUTPERFORM,238.033,208.579,229.435,229.567,291.638,291.638,214.854
2015-07-06,2068.76,539.38,-0.9755210277913262,7.041079579281617,OUTPERFORM,238.033,208.579,229.435,229.567,291.638,291.638,214.854
2015-07-07,2081.34,544.14,-0.3604819830817507,8.886798871390544,OUTPERFORM,238.033,208.579,229.435,229.567,291.638,291.638,214.854
2015-07-08,2046.68,533.49,-2.0778810684605187,7.4847886529395335,OUTPERFORM,238.033,208.579,229.435,229.567,291.638,291.638,214.854
2015-07-09,2051.31,535.53,-1.3987627438822092,7.480030506161439,OUTPERFORM,238.033,208.579,229.435,229.567,291.638,291.638,214.854
2015-07-10,2076.62,538.25,-1.2370222055235636,7.261712600386594,OUTPERFORM,238.033,208.579,229.435,229.567,291.638,291.638,214.854
2015-07-13,2099.6,541.64,0.9660929738255497,11.40042368523888,OUTPERFORM,238.033,208.579,229.435,229.567,291.638,291.638,214.854
2015-07-14,2108.95,546.16,2.8946829168333688,14.63593812312407,OUTPERFORM,238.033,208.579,229.435,229.567,291.638,291.638,214.854
2015-07-15,2107.4,537.33,0.7510673187709482,13.375110773515653,OUTPERFORM,238.033,208.579,229.435,229.567,291.638,291.638,214.854
2015-07-16,2124.29,537.62,2.273394733928069,17.75451200280358,OUTPERFORM,238.033,208.579,229.435,229.567,291.638,291.638,214.854
2015-07-17,2126.64,531.86,3.055354988151704,18.256809338521407,OUTPERFORM,238.033,208.579,229.435,229.567,291.638,291.638,214.854
2015-07-20,2128.28,525.01,3.9392074701360746,15.199455830078556,OUTPERFORM,238.033,208.579,229.435,229.567,291.638,291.638,214.854
2015-07-21,2119.21,525.51,3.263766731799067,14.602551521099105,OUTPERFORM,238.033,208.579,229.435,229.567,291.638,291.638,214.854
2015-07-22,2114.15,522.13,5.0577180140829014,17.825066570384074,OUTPERFORM,238.033,208.579,229.435,229.567,291.638,291.638,214.854
2015-07-23,2102.15,520.56,3.9669822052088577,16.526761130884402,OUTPERFORM,238.033,208.579,229.435,229.567,291.638,291.638,214.854
2015-07-24,2079.65,510.24,1.773506051159579,11.054521710741106,OUTPERFORM,238.033,208.579,229.435,229.567,291.638,291.638,214.854
2015-07-27,2067.64,503.33,-0.26193037379347306,10.116169682119502,OUTPERFORM,238.033,208.579,229.435,229.567,291.638,291.638,214.854
2015-07-28,2093.25,518.36,2.515316691888403,16.29200879436443,OUTPERFORM,238.033,208.579,229.435,229.567,291.638,291.638,214.854
2015-07-29,2108.57,525.0,5.136745531151066,19.731800766283513,OUTPERFORM,238.033,208.579,229.435,229.567,291.638,291.638,214.854
2015-07-30,2108.63,521.6,4.328228978551807,18.902161028540164,OUTPERFORM,238.033,208.579,229.435,229.567,291.638,291.638,214.854
2015-07-31,2103.84,508.05,3.1815083105685815,14.417944733463962,OUTPERFORM,238.033,208.579,229.435,229.567,291.638,291.638,214.854
2015-08-03,2098.04,497.85,1.6349447025369557,7.5548738333909515,OUTPERFORM,237.498,197.24599999999998,206.209,229.115,291.907,291.907,214.74599999999998
2015-08-04,2093.32,495.55,1.5686636034139223,8.040639239540415,OUTPERFORM,237.498,197.24599999999998,206.209,229.115,291.907,291.907,214.74599999999998
2015-08-05,2099.84,491.84,2.1074641380987247,9.18858918858918,OUTPERFORM,237.498,197.24599999999998,206.209,229.115,291.907,291.907,214.74599999999998
2015-08-06,2083.56,499.63,0.25019727092514543,10.152564046033774,OUTPERFORM,237.498,197.24599999999998,206.209,229.115,291.907,291.907,214.74599999999998
2015-08-07,2077.57,490.35,0.6886825372208527,9.715167923388446,OUTPERFORM,237.498,197.24599999999998,206.209,229.115,291.907,291.907,214.74599999999998
2015-08-10,2104.18,505.61,2.947248940771252,12.748639728837752,OUTPERFORM,237.498,197.24599999999998,206.209,229.115,291.907,291.907,214.74599999999998
2015-08-11,2084.07,504.66,3.548040901096061,12.710217755443898,OUTPERFORM,237.498,197.24599999999998,206.209,229.115,291.907,291.907,214.74599999999998
2015-08-12,2086.05,514.03,3.438273227186861,14.226350525543863,OUTPERFORM,237.498,197.24599999999998,206.209,229.115,291.907,291.907,214.74599999999998
2015-08-13,2083.39,507.11,4.6792881332087255,16.92375089345417,OUTPERFORM,237.498,197.24599999999998,206.209,229.115,291.907,291.907,214.74599999999998
2015-08-14,2091.54,506.05,7.639893159863931,19.506435234384224,OUTPERFORM,237.498,197.24599999999998,206.209,229.115,291.907,291.907,214.74599999999998
2015-08-17,2102.44,505.81,9.386429972477028,21.073796586638593,OUTPERFORM,237.498,197.24599999999998,206.209,229.115,291.907,291.907,214.74599999999998
2015-08-18,2096.92,503.79,9.006222480986859,23.17001613613028,OUTPERFORM,237.498,197.24599999999998,206.209,229.115,291.907,291.907,214.74599999999998
2015-08-19,2079.61,489.75,7.269379165205203,19.29119473876506,OUTPERFORM,237.498,197.24599999999998,206.209,229.115,291.907,291.907,214.74599999999998
2015-08-20,2035.73,478.94,7.694627250989283,18.767048554282596,OUTPERFORM,237.498,197.24599999999998,206.209,229.115,291.907,291.907,214.74599999999998
2015-08-21,1970.89,462.29,2.5522416017982774,9.729408972228825,OUTPERFORM,237.498,197.24599999999998,206.209,229.115,291.907,291.907,214.74599999999998
2015-08-24,1893.21,438.36,0.6849861460488382,7.126099706744871,OUTPERFORM,237.498,197.24599999999998,206.209,229.115,291.907,291.907,214.74599999999998
2015-08-25,1867.61,432.4,-0.7292713133793649,8.01358912869703,OUTPERFORM,237.498,197.24599999999998,206.209,229.115,291.907,291.907,214.74599999999998
2015-08-26,1940.51,447.55,4.3660888599657,15.175768181584237,OUTPERFORM,237.498,197.24599999999998,206.209,229.115,291.907,291.907,214.74599999999998
2015-08-27,1987.66,469.53,6.349418669976847,17.444158183046078,OUTPERFORM,237.498,197.24599999999998,206.209,229.115,291.907,291.907,214.74599999999998
2015-08-28,1988.87,479.16,4.298599821700133,14.898208761959575,OUTPERFORM,237.498,197.24599999999998,206.209,229.115,291.907,291.907,214.74599999999998
2015-08-31,1972.18,484.21,5.0663796961237795,21.602752454858233,OUTPERFORM,237.498,197.24599999999998,206.209,229.115,291.907,291.907,214.74599999999998
2015-09-01,1913.85,466.5,0.5368690344236926,12.888394153518522,OUTPERFORM,237.498,197.24599999999998,206.209,229.115,291.907,291.907,214.74599999999998
2015-09-02,1948.86,470.8,3.5003584800445964,14.658678551423488,OUTPERFORM,237.733,195.61599999999999,203.608,228.562,292.578,292.578,214.52599999999998
2015-09-03,1951.13,472.35,3.0511894198673284,11.519029181225804,OUTPERFORM,237.733,195.61599999999999,203.608,228.562,292.578,292.578,214.52599999999998
2015-09-04,1921.22,464.18,-0.98029109800849,6.789058366116829,OUTPERFORM,237.733,195.61599999999999,203.608,228.562,292.578,292.578,214.52599999999998
2015-09-08,1969.41,471.03,1.5484330043622263,10.433029329707178,OUTPERFORM,237.733,195.61599999999999,203.608,228.562,292.578,292.578,214.52599999999998
2015-09-09,1942.04,461.89,2.04988886144728,11.93805588541792,OUTPERFORM,237.733,195.61599999999999,203.608,228.562,292.578,292.578,214.52599999999998
2015-09-10,1952.29,464.39,2.078921637830522,8.25194060467609,OUTPERFORM,237.733,195.61599999999999,203.608,228.562,292.578,292.578,214.52599999999998
2015-09-11,1961.05,460.95,2.3806416246834994,7.4901476109414,OUTPERFORM,237.733,195.61599999999999,203.608,228.562,292.578,292.578,214.52599999999998
2015-09-14,1953.03,457.24,3.881811653945366,8.838161433910162,OUTPERFORM,237.733,195.61599999999999,203.608,228.562,292.578,292.578,214.52599999999998
2015-09-15,1978.09,462.23,6.725332354972369,9.952663003401607,OUTPERFORM,237.733,195.61599999999999,203.608,228.562,292.578,292.578,214.52599999999998
2015-09-16,1995.31,475.03,7.72590580981638,15.8609756097561,OUTPERFORM,237.733,195.61599999999999,203.608,228.562,292.578,292.578,214.52599999999998
2015-09-17,1990.2,474.86,7.470327130560639,16.401519794092412,OUTPERFORM,237.733,195.61599999999999,203.608,228.562,292.578,292.578,214.52599999999998
2015-09-18,1958.03,462.41,7.049992345878797,13.832406085372462,OUTPERFORM,237.733,195.61599999999999,203.608,228.562,292.578,292.578,214.52599999999998
2015-09-21,1966.97,465.06,5.4800030030352165,11.605471562275028,OUTPERFORM,237.733,195.61599999999999,203.608,228.562,292.578,292.578,214.52599999999998
2015-09-22,1942.74,460.02,2.4878928876649997,9.518141129416247,OUTPERFORM,237.733,195.61599999999999,203.608,228.562,292.578,292.578,214.52599999999998
2015-09-23,1938.76,453.71,0.6196738667856971,4.952579227388387,OUTPERFORM,237.733,195.61599999999999,203.608,228.562,292.578,292.578,214.52599999999998
2015-09-24,1932.24,455.58,0.7513700380117116,6.379302292999589,OUTPERFORM,237.733,195.61599999999999,203.608,228.562,292.578,292.578,214.52599999999998
2015-09-25,1931.34,456.85,0.7070675468510368,7.048292991541127,OUTPERFORM,237.733,195.61599999999999,203.608,228.562,292.578,292.578,214.52599999999998
2015-09-28,1881.77,440.49,-3.2757645849396,0.9580344250647466,OUTPERFORM,237.733,195.61599999999999,203.608,228.562,292.578,292.578,214.52599999999998
2015-09-29,1884.09,440.55,-1.9351782935245976,4.326513213981253,OUTPERFORM,237.733,195.61599999999999,203.608,228.562,292.578,292.578,214.52599999999998
2015-09-30,1920.03,451.33,-0.5062700798010189,5.9261171610965,OUTPERFORM,237.733,195.61599999999999,203.608,228.562,292.578,292.578,214.52599999999998
2015-10-01,1923.82,451.58,-1.4284982323103046,5.788647597629248,OUTPERFORM,237.733,195.61599999999999,203.608,228.562,292.578,292.578,214.52599999999998
2015-10-02,1951.36,469.69,0.1699135032468435,9.615160213773954,OUTPERFORM,238.017,195.114,203.28,228.148,294.481,294.481,214.852
2015-10-05,1987.05,483.09,2.8371363657535564,14.060065165037528,OUTPERFORM,238.017,195.114,203.28,228.148,294.481,294.481,214.852
2015-10-06,1979.92,493.86,0.07935906184446395,14.068599145397865,OUTPERFORM,238.017,195.114,203.28,228.148,294.481,294.481,214.852
2015-10-07,1995.83,500.41,0.4721991492360633,12.816755343132847,OUTPERFORM,238.017,195.114,203.28,228.148,294.481,294.481,214.852
2015-10-08,2013.43,509.88,1.0048158924450767,13.498352773573142,OUTPERFORM,238.017,195.114,203.28,228.148,294.481,294.481,214.852
2015-10-09,2014.89,506.18,0.7450037250186226,11.663100306633423,OUTPERFORM,238.017,195.114,203.28,228.148,294.481,294.481,214.852
2015-10-12,2017.46,500.69,0.7843098073695209,7.902676608766868,OUTPERFORM,238.017,195.114,203.28,228.148,294.481,294.481,214.852
2015-10-13,2003.69,496.2,1.234299687762097,11.54070943667671,OUTPERFORM,238.017,195.114,203.28,228.148,294.481,294.481,214.852
2015-10-14,1994.24,500.9,0.25034434915496284,10.892185078591975,OUTPERFORM,238.017,195.114,203.28,228.148,294.481,294.481,214.852
2015-10-15,2023.86,509.05,1.7234879898671451,12.669042296540578,OUTPERFORM,238.017,195.114,203.28,228.148,294.481,294.481,214.852
2015-10-16,2033.11,509.95,0.5400086045326935,10.402684563758392,OUTPERFORM,238.017,195.114,203.28,228.148,294.481,294.481,214.852
2015-10-19,2033.66,500.12,0.6941831217444738,8.946737828123297,OUTPERFORM,238.017,195.114,203.28,228.148,294.481,294.481,214.852
2015-10-20,2030.77,500.96,0.7361366714121909,9.28685180741291,OUTPERFORM,238.017,195.114,203.28,228.148,294.481,294.481,214.852
2015-10-21,2018.94,495.77,-0.4084411164057222,6.44551798174986,OUTPERFORM,238.017,195.114,203.28,228.148,294.481,294.481,214.852
2015-10-22,2052.51,505.85,0.5841447816562928,7.074063882479953,OUTPERFORM,238.017,195.114,203.28,228.148,294.481,294.481,214.852
2015-10-23,2075.15,504.85,1.2475726734257897,6.654695257209253,OUTPERFORM,238.017,195.114,203.28,228.148,294.481,294.481,214.852
2015-10-26,2071.18,492.13,0.9543770715539024,4.490636545076221,OUTPERFORM,238.017,195.114,203.28,228.148,294.481,294.481,214.852
2015-10-27,2065.89,486.44,0.7849546297199472,3.6213360599863575,OUTPERFORM,238.017,195.114,203.28,228.148,294.481,294.481,214.852
2015-10-28,2090.35,497.23,2.633659185647441,8.19226250054399,OUTPERFORM,238.017,195.114,203.28,228.148,294.481,294.481,214.852
2015-10-29,2089.41,498.71,2.626305293869158,7.983284254287204,OUTPERFORM,238.017,195.114,203.28,228.148,294.481,294.481,214.852
2015-10-30,2079.36,502.11,2.0770231462163613,9.0926867422761,OUTPERFORM,238.017,195.114,203.28,228.148,294.481,294.481,214.852
2015-11-02,2104.05,514.36,2.3863630833913296,11.364669712256692,OUTPERFORM,237.761,190.143,194.695,226.354,295.147,295.147,214.049
2015-11-03,2109.79,527.38,2.2209840354659782,13.870535907069147,OUTPERFORM,237.761,190.143,194.695,226.354,295.147,295.147,214.049
2015-11-04,2102.31,521.87,2.0667657082932944,12.85871845332065,OUTPERFORM,237.761,190.143,194.695,226.354,295.147,295.147,214.049
2015-11-05,2099.93,516.43,1.3098351006860076,13.252192982456123,OUTPERFORM,237.761,190.143,194.695,226.354,295.147,295.147,214.049
2015-11-06,2099.2,514.21,1.6005769240076795,13.344501509908092,OUTPERFORM,237.761,190.143,194.695,226.354,295.147,295.147,214.049
2015-11-09,2078.58,506.73,1.633605030388674,12.566642971387942,OUTPERFORM,237.761,190.143,194.695,226.354,295.147,295.147,214.049
2015-11-10,2081.72,508.03,0.7287120281033177,10.532613898437827,OUTPERFORM,237.761,190.143,194.695,226.354,295.147,295.147,214.049
2015-11-11,2075.0,498.34,1.6205415517823951,9.093695271453583,OUTPERFORM,237.761,190.143,194.695,226.354,295.147,295.147,214.049
2015-11-12,2045.97,486.41,-0.07960539167806147,4.373109027315847,OUTPERFORM,237.761,190.143,194.695,226.354,295.147,295.147,214.049
2015-11-13,2023.04,483.52,-0.9280162978271167,4.168731283796867,OUTPERFORM,237.761,190.143,194.695,226.354,295.147,295.147,214.049
2015-11-16,2053.19,499.26,-0.4137322235802987,4.59211463527045,OUTPERFORM,237.761,190.143,194.695,226.354,295.147,295.147,214.049
2015-11-17,2050.44,493.49,-1.5357132566917397,2.960567494262456,OUTPERFORM,237.761,190.143,194.695,226.354,295.147,295.147,214.049
2015-11-18,2083.58,501.42,0.03841020174957244,4.178180382705543,OUTPERFORM,237.761,190.143,194.695,226.354,295.147,295.147,214.049
2015-11-19,2081.24,495.0,0.024510628481344554,4.155707522356655,OUTPERFORM,237.761,190.143,194.695,226.354,295.147,295.147,214.049
2015-11-20,2089.17,489.86,-0.24685581137733337,1.4644048136871035,OUTPERFORM,237.761,190.143,194.695,226.354,295.147,295.147,214.049
2015-11-23,2086.59,493.11,-0.6764089870525569,0.2500609904854789,OUTPERFORM,237.761,190.143,194.695,226.354,295.147,295.147,214.049
2015-11-24,2089.14,503.9,-0.6307077625570923,1.62552436269765,OUTPERFORM,237.761,190.143,194.695,226.354,295.147,295.147,214.049
2015-11-25,2088.87,499.73,-0.12479201331115908,1.2829347385488576,OUTPERFORM,237.761,190.143,194.695,226.354,295.147,295.147,214.049
2015-11-27,2090.11,496.34,-0.0702817965365754,-0.7240579246339696,UNDERPERFORM,237.761,190.143,194.695,226.354,295.147,295.147,214.049
2015-11-30,2080.41,498.26,-0.35348382739643913,0.7481397605952678,OUTPERFORM,237.761,190.143,194.695,226.354,295.147,295.147,214.049
2015-12-01,2102.63,501.81,0.5225414734426614,0.06780066604183954,UNDERPERFORM,237.761,190.143,194.695,226.354,295.147,295.147,214.049
2015-12-02,2079.51,486.21,-0.7464859317948491,-4.625434002236217,UNDERPERFORM,237.65200000000002,185.235,185.077,225.55599999999998,295.589,295.589,213.59099999999998
2015-12-03,2049.62,476.43,-1.2616761649669295,-5.267239322357431,UNDERPERFORM,237.65200000000002,185.235,185.077,225.55599999999998,295.589,295.589,213.59099999999998
2015-12-04,2091.69,473.94,1.277780467728662,-5.668564149516342,UNDERPERFORM,237.65200000000002,185.235,185.077,225.55599999999998,295.589,295.589,213.59099999999998
2015-12-07,2077.07,456.56,-0.2094713730463993,-9.154943589947672,UNDERPERFORM,237.65200000000002,185.235,185.077,225.55599999999998,295.589,295.589,213.59099999999998
2015-12-08,2063.59,449.75,0.010662169169872726,-8.46274398062402,UNDERPERFORM,237.65200000000002,185.235,185.077,225.55599999999998,295.589,295.589,213.59099999999998
2015-12-09,2047.62,455.74,-0.17063848043995522,-6.02136346764548,UNDERPERFORM,237.65200000000002,185.235,185.077,225.55599999999998,295.589,295.589,213.59099999999998
2015-12-10,2052.23,458.55,0.07802480213396912,-6.1367776799786995,UNDERPERFORM,237.65200000000002,185.235,185.077,225.55599999999998,295.589,295.589,213.59099999999998
2015-12-11,2012.37,443.14,-2.176322467114533,-9.116265715047478,UNDERPERFORM,237.65200000000002,185.235,185.077,225.55599999999998,295.589,295.589,213.59099999999998
2015-12-14,2021.94,446.73,-1.7851157775089943,-7.225037381624844,UNDERPERFORM,237.65200000000002,185.235,185.077,225.55599999999998,295.589,295.589,213.59099999999998
2015-12-15,2043.41,459.45,-1.9660428230801275,-6.227038941954444,UNDERPERFORM,237.65200000000002,185.235,185.077,225.55599999999998,295.589,295.589,213.59099999999998
2015-12-16,2073.07,457.09,0.4170582137701828,-6.582873492744746,UNDERPERFORM,237.65200000000002,185.235,185.077,225.55599999999998,295.589,295.589,213.59099999999998
2015-12-17,2041.89,445.74,-1.076493016360558,-9.267816068557,UNDERPERFORM,237.65200000000002,185.235,185.077,225.55599999999998,295.589,295.589,213.59099999999998
2015-12-18,2005.55,438.48,-2.0062444725668316,-9.619705245800258,UNDERPERFORM,237.65200000000002,185.235,185.077,225.55599999999998,295.589,295.589,213.59099999999998
2015-12-21,2021.15,438.68,-2.2021038777544355,-10.9893677461245,UNDERPERFORM,237.65200000000002,185.235,185.077,225.55599999999998,295.589,295.589,213.59099999999998
2015-12-22,2038.97,444.03,-0.40249901084891127,-10.10810591950766,UNDERPERFORM,237.65200000000002,185.235,185.077,225.55599999999998,295.589,295.589,213.59099999999998
2015-12-23,2064.29,462.88,0.8136235550368021,-5.382146726354731,UNDERPERFORM,237.65200000000002,185.235,185.077,225.55599999999998,295.589,295.589,213.59099999999998
2015-12-24,2060.99,458.67,1.026940648222574,-6.475949676814219,UNDERPERFORM,237.65200000000002,185.235,185.077,225.55599999999998,295.589,295.589,213.59099999999998
2015-12-28,2056.5,450.45,0.20367194199735206,-8.53807106598985,UNDERPERFORM,237.65200000000002,185.235,185.077,225.55599999999998,295.589,295.589,213.59099999999998
2015-12-29,2078.36,453.58,1.480439835159486,-7.673831623514083,UNDERPERFORM,237.65200000000002,185.235,185.077,225.55599999999998,295.589,295.589,213.59099999999998
2015-12-30,2063.36,446.93,-0.6117356916466643,-9.480698343257588,UNDERPERFORM,237.65200000000002,185.235,185.077,225.55599999999998,295.589,295.589,213.59099999999998
2015-12-31,2043.94,448.44,-2.22908913486467,-10.524950617530282,UNDERPERFORM,237.65200000000002,185.235,185.077,225.55599999999998,295.589,295.589,213.59099999999998
2016-01-04,2012.66,447.75,-3.705085881058312,-10.295708618824372,UNDERPERFORM,237.33599999999998,176.40099999999998,166.90099999999998,225.105,295.617,295.617,213.433
2016-01-05,2016.71,450.01,-3.9231846636113232,-9.886258961111782,UNDERPERFORM,237.33599999999998,176.40099999999998,166.90099999999998,225.105,295.617,295.617,213.433
2016-01-06,1990.26,433.71,-5.088318327483599,-12.653562653562666,UNDERPERFORM,237.33599999999998,176.40099999999998,166.90099999999998,225.105,295.617,295.617,213.433
2016-01-07,1943.09,423.45,-7.442374471855306,-14.850191031570482,UNDERPERFORM,237.33599999999998,176.40099999999998,166.90099999999998,225.105,295.617,295.617,213.433
2016-01-08,1922.03,417.77,-8.703438055157097,-15.722902503479851,UNDERPERFORM,237.33599999999998,176.40099999999998,166.90099999999998,225.105,295.617,295.617,213.433
2016-01-11,1923.67,409.02,-8.35870098564644,-17.254354554834016,UNDERPERFORM,237.33599999999998,176.40099999999998,166.90099999999998,225.105,295.617,295.617,213.433
2016-01-12,1938.68,410.55,-8.093732370662876,-18.567518248175187,UNDERPERFORM,237.33599999999998,176.40099999999998,166.90099999999998,225.105,295.617,295.617,213.433
2016-01-13,1890.28,403.26,-10.50361483431418,-21.68644281747033,UNDERPERFORM,237.33599999999998,176.40099999999998,166.90099999999998,225.105,295.617,295.617,213.433
2016-01-14,1921.84,421.3,-9.30952470836951,-18.017474556811763,UNDERPERFORM,237.33599999999998,176.40099999999998,166.90099999999998,225.105,295.617,295.617,213.433
2016-01-15,1880.33,409.2,-11.115680602038314,-19.968707216898107,UNDERPERFORM,237.33599999999998,176.40099999999998,166.90099999999998,225.105,295.617,295.617,213.433
2016-01-19,1881.33,400.32,-10.24488685969458,-20.119724633343306,UNDERPERFORM,237.33599999999998,176.40099999999998,166.90099999999998,225.105,295.617,295.617,213.433
2016-01-20,1859.33,388.58,-10.568718555501045,-22.22644757120269,UNDERPERFORM,237.33599999999998,176.40099999999998,166.90099999999998,225.105,295.617,295.617,213.433
2016-01-21,1868.99,399.79,-9.942081221209264,-19.942728983940082,UNDERPERFORM,237.33599999999998,176.40099999999998,166.90099999999998,225.105,295.617,295.617,213.433
2016-01-22,1906.9,417.03,-7.945932898865548,-16.210242912539428,UNDERPERFORM,237.33599999999998,176.40099999999998,166.90099999999998,225.105,295.617,295.617,213.433
2016-01-25,1877.08,398.19,-9.668477711634793,-19.824826336454237,UNDERPERFORM,237.33599999999998,176.40099999999998,166.90099999999998,225.105,295.617,295.617,213.433
2016-01-26,1903.63,413.24,-8.091366441034742,-17.487320793898007,UNDERPERFORM,237.33599999999998,176.40099999999998,166.90099999999998,225.105,295.617,295.617,213.433
2016-01-27,1882.95,410.61,-9.614784591383652,-18.707186695703825,UNDERPERFORM,237.33599999999998,176.40099999999998,166.90099999999998,225.105,295.617,295.617,213.433
2016-01-28,1893.36,423.56,-9.36090765474653,-17.02060967008855,UNDERPERFORM,237.33599999999998,176.40099999999998,166.90099999999998,225.105,295.617,295.617,213.433
2016-01-29,1940.24,434.67,-6.9630055863242895,-14.33554719063479,UNDERPERFORM,237.33599999999998,176.40099999999998,166.90099999999998,225.105,295.617,295.617,213.433
2016-02-01,1939.38,426.53,-8.230651297484526,-17.313508064516135,UNDERPERFORM,237.33599999999998,176.40099999999998,166.90099999999998,225.105,295.617,295.617,213.433
2016-02-02,1903.03,412.63,-6.595628763969952,-17.095957566503262,UNDERPERFORM,238.08,182.234,178.887,225.63,296.485,296.485,214.225
2016-02-03,1912.53,428.99,-4.399312185709858,-11.561217968540616,UNDERPERFORM,238.08,182.234,178.887,225.63,296.485,296.485,214.225
2016-02-04,1915.45,428.83,-5.92508189716564,-13.865343670911512,UNDERPERFORM,238.08,182.234,178.887,225.63,296.485,296.485,214.225
2016-02-05,1880.05,420.11,-9.210100590601566,-17.289784025357825,UNDERPERFORM,238.08,182.234,178.887,225.63,296.485,296.485,214.225
2016-02-08,1853.44,420.39,-11.693014303002581,-17.95507328402194,UNDERPERFORM,238.08,182.234,178.887,225.63,296.485,296.485,214.225
2016-02-09,1852.21,410.0,-11.92325067167549,-20.355873268711512,UNDERPERFORM,238.08,182.234,178.887,225.63,296.485,296.485,214.225
2016-02-10,1851.86,407.95,-11.332742811998763,-19.224219863773172,UNDERPERFORM,238.08,182.234,178.887,225.63,296.485,296.485,214.225
2016-02-11,1829.08,406.22,-12.889752491987071,-20.0118145121591,UNDERPERFORM,238.08,182.234,178.887,225.63,296.485,296.485,214.225
2016-02-12,1864.78,416.7,-11.112064445397785,-17.07957733866634,UNDERPERFORM,238.08,182.234,178.887,225.63,296.485,296.485,214.225
2016-02-16,1895.58,420.04,-11.00145546739284,-17.479027916936797,UNDERPERFORM,238.08,182.234,178.887,225.63,296.485,296.485,214.225
2016-02-17,1926.82,432.3,-9.84203335267364,-15.20869292327004,UNDERPERFORM,238.08,182.234,178.887,225.63,296.485,296.485,214.225
2016-02-18,1917.83,428.26,-10.887302870631089,-17.85241593616328,UNDERPERFORM,238.08,182.234,178.887,225.63,296.485,296.485,214.225
2016-02-19,1917.78,426.77,-10.901632108825831,-17.55307845372177,UNDERPERFORM,238.08,182.234,178.887,225.63,296.485,296.485,214.225
2016-02-22,1945.5,436.31,-10.086655112651643,-16.053872053872055,UNDERPERFORM,238.08,182.234,178.887,225.63,296.485,296.485,214.225
2016-02-23,1921.27,422.28,-11.123909443318801,-18.732920210923375,UNDERPERFORM,238.08,182.234,178.887,225.63,296.485,296.485,214.225
2016-02-24,1929.8,426.08,-10.941487569742803,-17.955827701076398,UNDERPERFORM,238.08,182.234,178.887,225.63,296.485,296.485,214.225
2016-02-25,1951.7,426.87,-9.801366127794886,-17.374136229022707,UNDERPERFORM,238.08,182.234,178.887,225.63,296.485,296.485,214.225
2016-02-26,1948.05,428.49,-10.352872960212057,-16.9206607724523,UNDERPERFORM,238.08,182.234,178.887,225.63,296.485,296.485,214.225
2016-02-29,1932.23,423.54,-10.75850856976589,-17.13329811586547,UNDERPERFORM,238.08,182.234,178.887,225.63,296.485,296.485,214.225
2016-03-01,1978.35,432.95,-9.04263389470491,-15.57466557466558,UNDERPERFORM,238.08,182.234,178.887,225.63,296.485,296.485,214.225
2016-03-02,1986.45,443.56,-8.394359182468826,-11.746916036609633,UNDERPERFORM,238.99200000000002,186.713,188.208,226.06599999999997,298.876,298.876,214.83900000000003
2016-03-03,1993.4,449.24,-8.103522990254374,-10.979887050430982,UNDERPERFORM,238.99200000000002,186.713,188.208,226.06599999999997,298.876,298.876,214.83900000000003
2016-03-04,1999.99,453.31,-7.689076793840977,-9.236344706070799,UNDERPERFORM,238.99200000000002,186.713,188.208,226.06599999999997,298.876,298.876,214.83900000000003
2016-03-07,2001.76,464.02,-7.755545929605634,-6.941018390389675,OUTPERFORM,238.99200000000002,186.713,188.208,226.06599999999997,298.876,298.876,214.83900000000003
2016-03-08,1979.26,444.86,-8.94092749355907,-11.423053182804688,UNDERPERFORM,238.99200000000002,186.713,188.208,226.06599999999997,298.876,298.876,214.83900000000003
2016-03-09,1989.26,451.7,-8.364504062943379,-6.961894953656023,OUTPERFORM,238.99200000000002,186.713,188.208,226.06599999999997,298.876,298.876,214.83900000000003
2016-03-10,1989.57,451.81,-7.763452524999659,-7.763759594969777,UNDERPERFORM,238.99200000000002,186.713,188.208,226.06599999999997,298.876,298.876,214.83900000000003
