,S&P 500,S&P 500 Materials (Sector),S&P 500 Performance (%),S&P 500 Materials (Sector) Performance (%),S&P 500 Materials (Sector) Outperform/Underperform,overall,transportation,energy,energy commodities,fuels and utilities,transportation services
2016-03-21,2051.6,283.769989,-2.2735825239481144,-3.7545811796849904,UNDERPERFORM,238.99200000000002,194.49099999999999,186.713,188.208,226.06599999999997,298.876
2016-03-22,2049.8,283.940002,-2.634353951530932,-4.100238291350644,UNDERPERFORM,238.99200000000002,194.49099999999999,186.713,188.208,226.06599999999997,298.876
2016-03-23,2036.71,280.459991,-2.9736128777160142,-6.062435396988453,UNDERPERFORM,238.99200000000002,194.49099999999999,186.713,188.208,226.06599999999997,298.876
2016-03-24,2035.94,280.51001,-3.4829644308123964,-6.8846439834024835,UNDERPERFORM,238.99200000000002,194.49099999999999,186.713,188.208,226.06599999999997,298.876
2016-03-28,2037.05,281.880005,-3.5547054395326128,-6.442299253275275,UNDERPERFORM,238.99200000000002,194.49099999999999,186.713,188.208,226.06599999999997,298.876
2016-03-29,2055.01,282.880005,-3.0253123938238313,-6.711079135237707,UNDERPERFORM,238.99200000000002,194.49099999999999,186.713,188.208,226.06599999999997,298.876
2016-03-30,2063.95,284.320007,-2.43585380150132,-5.62931228634268,UNDERPERFORM,238.99200000000002,194.49099999999999,186.713,188.208,226.06599999999997,298.876
2016-03-31,2059.74,281.809998,-1.7332436416722885,-5.8153114947287925,UNDERPERFORM,238.99200000000002,194.49099999999999,186.713,188.208,226.06599999999997,298.876
2016-04-01,2072.78,283.73999,-0.3020595846199625,-3.9537006587295753,UNDERPERFORM,238.99200000000002,194.49099999999999,186.713,188.208,226.06599999999997,298.876
2016-04-04,2066.13,280.970001,-0.4428232754466799,-4.148331386273463,UNDERPERFORM,239.55700000000002,195.47400000000002,188.59599999999998,191.453,227.22,299.736
2016-04-05,2045.17,278.970001,-1.2710596186338408,-5.196087976752262,UNDERPERFORM,239.55700000000002,195.47400000000002,188.59599999999998,191.453,227.22,299.736
2016-04-06,2066.66,281.420013,-0.5452384275189015,-4.7099768436315355,UNDERPERFORM,239.55700000000002,195.47400000000002,188.59599999999998,191.453,227.22,299.736
2016-04-07,2041.91,277.890015,-1.415108003978316,-6.349204765809812,UNDERPERFORM,239.55700000000002,195.47400000000002,188.59599999999998,191.453,227.22,299.736
2016-04-08,2047.6,280.540009,-1.711268450738035,-5.941125328869945,UNDERPERFORM,239.55700000000002,195.47400000000002,188.59599999999998,191.453,227.22,299.736
2016-04-11,2041.99,281.929993,-2.2456795442577504,-5.192185580122166,UNDERPERFORM,239.55700000000002,195.47400000000002,188.59599999999998,191.453,227.22,299.736
2016-04-12,2061.72,285.209991,-1.1378839099474902,-4.2115899244332455,UNDERPERFORM,239.55700000000002,195.47400000000002,188.59599999999998,191.453,227.22,299.736
2016-04-13,2082.42,288.660004,-1.4621543353585897,-4.543647576924215,UNDERPERFORM,239.55700000000002,195.47400000000002,188.59599999999998,191.453,227.22,299.736
2016-04-14,2082.78,288.25,2.226846830044038,-0.3112550643870948,UNDERPERFORM,239.55700000000002,195.47400000000002,188.59599999999998,191.453,227.22,299.736
2016-04-15,2080.73,289.359985,4.008417727213653,3.58331082334038,UNDERPERFORM,239.55700000000002,195.47400000000002,188.59599999999998,191.453,227.22,299.736
2016-04-18,2094.34,290.690002,2.8608755015741005,3.2903419075165807,OUTPERFORM,239.55700000000002,195.47400000000002,188.59599999999998,191.453,227.22,299.736
2016-04-19,2100.8,296.890015,1.4501851968108603,3.738779456034247,OUTPERFORM,239.55700000000002,195.47400000000002,188.59599999999998,191.453,227.22,299.736
2016-04-20,2102.4,296.059998,0.16866298847946215,1.8718612255154587,OUTPERFORM,239.55700000000002,195.47400000000002,188.59599999999998,191.453,227.22,299.736
2016-04-21,2091.48,294.660004,-0.5454242849330604,1.3308555590711535,OUTPERFORM,239.55700000000002,195.47400000000002,188.59599999999998,191.453,227.22,299.736
2016-04-22,2091.58,296.619995,0.14507672787338333,3.9531783690079036,OUTPERFORM,239.55700000000002,195.47400000000002,188.59599999999998,191.453,227.22,299.736
2016-04-25,2087.79,294.799988,-0.5686445400122864,2.9473402158475492,OUTPERFORM,239.55700000000002,195.47400000000002,188.59599999999998,191.453,227.22,299.736
2016-04-26,2091.7,298.130005,-0.295533628866973,3.820170235127862,OUTPERFORM,239.55700000000002,195.47400000000002,188.59599999999998,191.453,227.22,299.736
2016-04-27,2095.15,300.209991,-1.6315319968073672,2.0185551439294125,OUTPERFORM,239.55700000000002,195.47400000000002,188.59599999999998,191.453,227.22,299.736
2016-04-28,2075.81,297.5,-2.8706320537535746,0.6155326850268095,OUTPERFORM,239.55700000000002,195.47400000000002,188.59599999999998,191.453,227.22,299.736
2016-04-29,2065.3,295.619995,-4.035053481650808,-1.8330410191418678,OUTPERFORM,239.55700000000002,195.47400000000002,188.59599999999998,191.453,227.22,299.736
2016-05-02,2081.43,296.679993,-3.2985973992185613,-1.7778497643906377,OUTPERFORM,240.222,197.236,192.899,200.364,227.69799999999998,300.527
2016-05-03,2063.37,291.51001,-4.639168110918545,-4.281720083338159,OUTPERFORM,240.222,197.236,192.899,200.364,227.69799999999998,300.527
2016-05-04,2051.12,288.73999,-5.117174128248536,-5.569545610311688,UNDERPERFORM,240.222,197.236,192.899,200.364,227.69799999999998,300.527
2016-05-05,2050.63,287.23999,-5.36529311594035,-6.697848374156202,UNDERPERFORM,240.222,197.236,192.899,200.364,227.69799999999998,300.527
2016-05-06,2057.14,289.670013,-4.9284123154849535,-5.256092603391527,UNDERPERFORM,240.222,197.236,192.899,200.364,227.69799999999998,300.527
2016-05-09,2058.69,286.040009,-5.2613413590302915,-6.602233507404387,UNDERPERFORM,240.222,197.236,192.899,200.364,227.69799999999998,300.527
2016-05-10,2084.39,291.0,-3.7308848727813593,-4.376973808363505,UNDERPERFORM,240.222,197.236,192.899,200.364,227.69799999999998,300.527
2016-05-11,2064.46,289.540009,-5.083608042187926,-5.047054849733989,OUTPERFORM,240.222,197.236,192.899,200.364,227.69799999999998,300.527
2016-05-12,2064.11,290.929993,-4.813048771489703,-4.494124556728451,OUTPERFORM,240.222,197.236,192.899,200.364,227.69799999999998,300.527
2016-05-13,2046.61,288.040009,-5.650522317188978,-6.117789225369375,UNDERPERFORM,240.222,197.236,192.899,200.364,227.69799999999998,300.527
2016-05-16,2066.66,292.660004,-4.611876782763624,-4.677215007000735,UNDERPERFORM,240.222,197.236,192.899,200.364,227.69799999999998,300.527
2016-05-17,2047.21,291.549988,-5.661133793535655,-4.945883199837375,OUTPERFORM,240.222,197.236,192.899,200.364,227.69799999999998,300.527
2016-05-18,2047.63,287.049988,-5.795454545454537,-5.9746537594684295,UNDERPERFORM,240.222,197.236,192.899,200.364,227.69799999999998,300.527
2016-05-19,2040.04,288.130005,-6.025317388660623,-4.995381841847113,OUTPERFORM,240.222,197.236,192.899,200.364,227.69799999999998,300.527
2016-05-20,2052.32,289.959991,-4.854359930089059,-4.180296297889841,OUTPERFORM,240.222,197.236,192.899,200.364,227.69799999999998,300.527
2016-05-23,2048.04,293.399994,-5.349410062898896,-3.280043449216219,OUTPERFORM,240.222,197.236,192.899,200.364,227.69799999999998,300.527
2016-05-24,2076.06,295.329987,-4.0748527203419265,-3.008310059716568,OUTPERFORM,240.222,197.236,192.899,200.364,227.69799999999998,300.527
2016-05-25,2090.54,298.790009,-4.229752573446877,-2.2123970759246103,OUTPERFORM,240.222,197.236,192.899,200.364,227.69799999999998,300.527
2016-05-26,2090.1,295.51001,-4.162979334125061,-3.465956217593691,OUTPERFORM,240.222,197.236,192.899,200.364,227.69799999999998,300.527
2016-05-27,2099.06,295.579987,-3.789635795282653,-3.1266413726835585,OUTPERFORM,240.222,197.236,192.899,200.364,227.69799999999998,300.527
2016-05-31,2096.96,293.98999,-3.6097614790231103,-3.7108662191272623,UNDERPERFORM,240.222,197.236,192.899,200.364,227.69799999999998,300.527
2016-06-01,2099.33,294.839996,-3.955549252215451,-3.8011009755979264,OUTPERFORM,240.222,197.236,192.899,200.364,227.69799999999998,300.527
2016-06-02,2105.26,296.079987,-3.607518142899657,-2.2418886360796475,OUTPERFORM,240.101,194.65400000000002,189.046,189.868,229.517,300.422
2016-06-03,2099.13,298.559998,-4.1558797342647775,-2.3707530974837465,OUTPERFORM,240.101,194.65400000000002,189.046,189.868,229.517,300.422
2016-06-06,2109.41,301.25,-3.1558891720037785,-1.0250665477061993,OUTPERFORM,240.101,194.65400000000002,189.046,189.868,229.517,300.422
2016-06-07,2112.13,301.290009,-3.211866814528308,-0.9370703818765813,OUTPERFORM,240.101,194.65400000000002,189.046,189.868,229.517,300.422
2016-06-08,2119.12,303.230011,-3.104681255772701,-0.9473079909301907,OUTPERFORM,240.101,194.65400000000002,189.046,189.868,229.517,300.422
2016-06-09,2115.48,301.2799990000001,-3.1315966609734014,-1.7736052367840038,OUTPERFORM,240.101,194.65400000000002,189.046,189.868,229.517,300.422
2016-06-10,2096.07,299.209991,-3.966297694535048,-2.384835659119122,OUTPERFORM,240.101,194.65400000000002,189.046,189.868,229.517,300.422
2016-06-13,2079.06,295.420013,-4.931181123965434,-4.376250699966011,OUTPERFORM,240.101,194.65400000000002,189.046,189.868,229.517,300.422
2016-06-14,2075.32,293.130005,-4.602287353362988,-4.005102371222613,OUTPERFORM,240.101,194.65400000000002,189.046,189.868,229.517,300.422
2016-06-15,2071.5,294.26001,-4.647705146676351,-4.106099073165237,OUTPERFORM,240.101,194.65400000000002,189.046,189.868,229.517,300.422
2016-06-16,2077.99,295.329987,-4.1977095858075515,-3.170496065573769,OUTPERFORM,240.101,194.65400000000002,189.046,189.868,229.517,300.422
2016-06-17,2071.22,296.730011,-5.00646676267441,-3.624672271362883,OUTPERFORM,240.101,194.65400000000002,189.046,189.868,229.517,300.422
2016-06-20,2083.25,298.26001,-4.267687443707146,-2.916473852885637,OUTPERFORM,240.101,194.65400000000002,189.046,189.868,229.517,300.422
2016-06-21,2088.9,297.369995,-3.7794513922476236,-2.3030454973545167,OUTPERFORM,240.101,194.65400000000002,189.046,189.868,229.517,300.422
2016-06-22,2085.45,297.75,-3.9343854509272913,-2.4953319333158475,OUTPERFORM,240.101,194.65400000000002,189.046,189.868,229.517,300.422
2016-06-23,2113.32,302.399994,-3.0578262185891547,-1.7831110891985302,OUTPERFORM,240.101,194.65400000000002,189.046,189.868,229.517,300.422
2016-06-24,2037.41,289.149994,-6.817807617723459,-5.921591555134054,OUTPERFORM,240.101,194.65400000000002,189.046,189.868,229.517,300.422
2016-06-27,2000.54,279.350006,-8.490686866469055,-9.009479528045361,UNDERPERFORM,240.101,194.65400000000002,189.046,189.868,229.517,300.422
2016-06-28,2036.09,281.429993,-6.657039380186136,-7.924096671174796,UNDERPERFORM,240.101,194.65400000000002,189.046,189.868,229.517,300.422
2016-06-29,2070.77,286.190002,-2.6806904751834004,-3.591040520309108,UNDERPERFORM,240.101,194.65400000000002,189.046,189.868,229.517,300.422
2016-06-30,2098.86,290.619995,-2.7873499333036844,-3.023224176329986,UNDERPERFORM,240.101,194.65400000000002,189.046,189.868,229.517,300.422
2016-07-01,2102.95,290.790009,-1.131630168028519,-1.071644886224088,OUTPERFORM,240.101,194.65400000000002,189.046,189.868,229.517,300.422
2016-07-05,2088.55,285.339996,-1.7508949698226917,-2.71063205565929,UNDERPERFORM,240.545,194.205,188.77200000000002,188.11599999999999,230.613,300.347
2016-07-06,2099.73,286.359985,-2.213518623734445,-2.941982014378264,UNDERPERFORM,240.545,194.205,188.77200000000002,188.11599999999999,230.613,300.347
2016-07-07,2097.9,287.160004,-1.928794480076279,-2.2966213834626714,UNDERPERFORM,240.545,194.205,188.77200000000002,188.11599999999999,230.613,300.347
2016-07-08,2129.9,294.269989,-0.4310183626911934,-0.0713196115711856,OUTPERFORM,240.545,194.205,188.77200000000002,188.11599999999999,230.613,300.347
2016-07-11,2137.16,295.679993,-0.12150895427526232,0.7256021417381353,OUTPERFORM,240.545,194.205,188.77200000000002,188.11599999999999,230.613,300.347
2016-07-12,2152.14,301.140015,-0.5076001331410174,1.070650401584805,OUTPERFORM,240.545,194.205,188.77200000000002,188.11599999999999,230.613,300.347
2016-07-13,2152.43,302.049988,-1.1367916295391245,1.0775361041661435,OUTPERFORM,240.545,194.205,188.77200000000002,188.11599999999999,230.613,300.347
2016-07-14,2163.75,304.549988,-0.04342423164518383,2.428278786424576,OUTPERFORM,240.545,194.205,188.77200000000002,188.11599999999999,230.613,300.347
2016-07-15,2161.74,305.769989,0.7287638041097777,3.3879928994082764,OUTPERFORM,240.545,194.205,188.77200000000002,188.11599999999999,230.613,300.347
2016-07-18,2166.89,307.859985,0.32223266494748604,3.674009954241053,OUTPERFORM,240.545,194.205,188.77200000000002,188.11599999999999,230.613,300.347
2016-07-19,2163.78,305.73999,-0.3495489023059073,1.9439118142921208,OUTPERFORM,240.545,194.205,188.77200000000002,188.11599999999999,230.613,300.347
2016-07-20,2173.02,306.26001,1.0176047007851574,2.8615638765891127,OUTPERFORM,240.545,194.205,188.77200000000002,188.11599999999999,230.613,300.347
2016-07-21,2165.17,304.320007,-0.14297112444483506,1.4839804162467107,OUTPERFORM,240.545,194.205,188.77200000000002,188.11599999999999,230.613,300.347
2016-07-22,2175.03,304.929993,0.6399222654081216,1.6433310000000034,OUTPERFORM,240.545,194.205,188.77200000000002,188.11599999999999,230.613,300.347
2016-07-25,2168.48,304.619995,0.8365535296606996,3.110720718190585,OUTPERFORM,240.545,194.205,188.77200000000002,188.11599999999999,230.613,300.347
2016-07-26,2169.18,306.809998,0.4375546943367947,3.1606179595760953,OUTPERFORM,240.545,194.205,188.77200000000002,188.11599999999999,230.613,300.347
2016-07-27,2166.58,307.019989,0.2688856287341945,2.4629467462815358,OUTPERFORM,240.545,194.205,188.77200000000002,188.11599999999999,230.613,300.347
2016-07-28,2170.06,306.720001,0.7577516320447231,4.248521500072999,OUTPERFORM,240.545,194.205,188.77200000000002,188.11599999999999,230.613,300.347
2016-07-29,2173.6,305.290009,0.4594067459767315,3.2815768907145326,OUTPERFORM,240.545,194.205,188.77200000000002,188.11599999999999,230.613,300.347
2016-08-01,2170.84,303.2799990000001,1.5963645383366254,3.937759911443739,OUTPERFORM,240.545,194.205,188.77200000000002,188.11599999999999,230.613,300.347
2016-08-02,2157.03,302.609985,0.8344318851148724,3.9575351809754356,OUTPERFORM,241.176,195.762,192.243,193.97799999999998,232.021,299.937
2016-08-03,2163.79,303.350006,1.4649128977046066,4.726231378495727,OUTPERFORM,241.176,195.762,192.243,193.97799999999998,232.021,299.937
2016-08-04,2164.25,304.48999,1.4660240602349717,4.740118821716033,OUTPERFORM,241.176,195.762,192.243,193.97799999999998,232.021,299.937
2016-08-05,2182.87,305.549988,2.6508347049141623,5.0252622114489,OUTPERFORM,241.176,195.762,192.243,193.97799999999998,232.021,299.937
2016-08-08,2180.89,306.119995,1.929799962609824,4.242998988721669,OUTPERFORM,241.176,195.762,192.243,193.97799999999998,232.021,299.937
2016-08-09,2181.74,305.119995,1.746498841108246,3.1542600210002325,OUTPERFORM,241.176,195.762,192.243,193.97799999999998,232.021,299.937
2016-08-10,2175.49,305.320007,1.5947957820803715,3.2812435437596044,OUTPERFORM,241.176,195.762,192.243,193.97799999999998,232.021,299.937
2016-08-11,2185.79,306.48999,2.08438416559249,3.789367576946878,OUTPERFORM,241.176,195.762,192.243,193.97799999999998,232.021,299.937
2016-08-12,2184.05,302.869995,1.5209196171670714,2.3105752873376684,OUTPERFORM,241.176,195.762,192.243,193.97799999999998,232.021,299.937
2016-08-15,2190.15,305.809998,2.1925567853076977,4.339964575249455,OUTPERFORM,241.176,195.762,192.243,193.97799999999998,232.021,299.937
2016-08-16,2178.15,304.369995,1.809827851343604,3.9586023770701306,OUTPERFORM,241.176,195.762,192.243,193.97799999999998,232.021,299.937
2016-08-17,2182.22,304.140015,2.3056295240595492,3.947509880002875,OUTPERFORM,241.176,195.762,192.243,193.97799999999998,232.021,299.937
2016-08-18,2187.02,306.130005,2.8503440070353436,4.46340813363213,OUTPERFORM,241.176,195.762,192.243,193.97799999999998,232.021,299.937
2016-08-19,2183.87,306.720001,2.714766126566781,4.596921108884255,OUTPERFORM,241.176,195.762,192.243,193.97799999999998,232.021,299.937
2016-08-22,2182.64,306.519989,3.3583997878506633,5.008562966945451,OUTPERFORM,241.176,195.762,192.243,193.97799999999998,232.021,299.937
2016-08-23,2186.9,308.940002,4.240350057675624,6.457611724702472,OUTPERFORM,241.176,195.762,192.243,193.97799999999998,232.021,299.937
2016-08-24,2175.44,305.359985,4.154816963986496,5.234852438042936,OUTPERFORM,241.176,195.762,192.243,193.97799999999998,232.021,299.937
2016-08-25,2172.47,306.859985,4.186209344037439,5.392217606921035,OUTPERFORM,241.176,195.762,192.243,193.97799999999998,232.021,299.937
2016-08-26,2169.04,305.0,1.7602462092778826,3.27430786769376,OUTPERFORM,241.176,195.762,192.243,193.97799999999998,232.021,299.937
2016-08-29,2180.38,307.890015,1.9078689076258648,3.9115853761020114,OUTPERFORM,241.176,195.762,192.243,193.97799999999998,232.021,299.937
2016-08-30,2176.12,307.220001,0.5944731562548933,1.5267663279557198,OUTPERFORM,241.176,195.762,192.243,193.97799999999998,232.021,299.937
2016-08-31,2170.95,304.380005,0.16009374942327348,-0.39921497907301484,UNDERPERFORM,241.176,195.762,192.243,193.97799999999998,232.021,299.937
2016-09-01,2170.86,305.369995,0.29614913719422375,1.2567173431173417,OUTPERFORM,241.176,195.762,192.243,193.97799999999998,232.021,299.937
2016-09-02,2179.98,307.890015,0.7291377876351701,1.876121362331662,OUTPERFORM,241.74099999999999,197.15099999999998,195.979,201.918,232.364,300.301
2016-09-06,2186.48,307.350006,0.2793078302505636,1.2718758862524604,OUTPERFORM,241.74099999999999,197.15099999999998,195.979,201.918,232.364,300.301
2016-09-07,2186.16,307.01001,0.4235302764430626,1.276636144522203,OUTPERFORM,241.74099999999999,197.15099999999998,195.979,201.918,232.364,300.301
2016-09-08,2181.3,305.649994,-0.26610336881376373,0.8779181120802004,OUTPERFORM,241.74099999999999,197.15099999999998,195.979,201.918,232.364,300.301
2016-09-09,2127.81,296.850006,-2.479032036298645,-1.8320740517837497,OUTPERFORM,241.74099999999999,197.15099999999998,195.979,201.918,232.364,300.301
2016-09-12,2159.04,299.679993,-1.7805639210619617,-2.119743843104571,UNDERPERFORM,241.74099999999999,197.15099999999998,195.979,201.918,232.364,300.301
2016-09-13,2127.02,293.940002,-3.446303576130083,-4.595911627473326,UNDERPERFORM,241.74099999999999,197.15099999999998,195.979,201.918,232.364,300.301
2016-09-14,2125.77,293.290009,-3.580953590478597,-5.252779722285106,UNDERPERFORM,241.74099999999999,197.15099999999998,195.979,201.918,232.364,300.301
2016-09-15,2147.26,295.040009,-2.9859714911785185,-4.98212634111217,UNDERPERFORM,241.74099999999999,197.15099999999998,195.979,201.918,232.364,300.301
2016-09-16,2139.16,293.910004,-2.84141489381029,-4.87734043093162,UNDERPERFORM,241.74099999999999,197.15099999999998,195.979,201.918,232.364,300.301
2016-09-19,2139.12,294.480011,-2.972793990910161,-4.7729852144931195,UNDERPERFORM,241.74099999999999,197.15099999999998,195.979,201.918,232.364,300.301
2016-09-20,2139.76,293.549988,-2.6855435440078845,-6.082035488111314,UNDERPERFORM,241.74099999999999,197.15099999999998,195.979,201.918,232.364,300.301
2016-09-21,2163.12,297.950012,-1.2760830275480584,-4.665148000720432,UNDERPERFORM,241.74099999999999,197.15099999999998,195.979,201.918,232.364,300.301
2016-09-22,2177.18,298.829987,-0.6738292388056344,-4.417229829009573,UNDERPERFORM,241.74099999999999,197.15099999999998,195.979,201.918,232.364,300.301
2016-09-23,2164.69,297.329987,-1.815204720802277,-5.64846816157667,UNDERPERFORM,241.74099999999999,197.15099999999998,195.979,201.918,232.364,300.301
2016-09-26,2146.1,295.75,-2.9892913485487504,-6.218285747318253,UNDERPERFORM,241.74099999999999,197.15099999999998,195.979,201.918,232.364,300.301
2016-09-27,2159.93,296.950012,-3.632632119035406,-7.208917502962597,UNDERPERFORM,241.74099999999999,197.15099999999998,195.979,201.918,232.364,300.301
2016-09-28,2171.37,299.910004,-3.330973782271318,-6.926731290711463,UNDERPERFORM,241.74099999999999,197.15099999999998,195.979,201.918,232.364,300.301
2016-09-29,2151.13,297.73999,-4.7974578784083395,-7.548516971222496,UNDERPERFORM,241.74099999999999,197.15099999999998,195.979,201.918,232.364,300.301
2016-09-30,2168.27,299.869995,-3.9296221466042836,-6.503917714142437,UNDERPERFORM,241.74099999999999,197.15099999999998,195.979,201.918,232.364,300.301
2016-10-03,2161.2,300.0,-4.865036184036764,-6.2529325254544466,UNDERPERFORM,242.02599999999998,197.331,196.372,203.24,232.169,301.747
2016-10-04,2150.49,295.429993,-4.561794361996752,-6.5597682092640275,UNDERPERFORM,242.02599999999998,197.331,196.372,203.24,232.169,301.747
2016-10-05,2159.73,297.410004,-4.522486439171902,-6.598206187498635,UNDERPERFORM,242.02599999999998,197.331,196.372,203.24,232.169,301.747
2016-10-06,2160.77,299.640015,-4.308989535311136,-5.518067469347887,UNDERPERFORM,242.02599999999998,197.331,196.372,203.24,232.169,301.747
2016-10-07,2153.74,294.220001,-4.808334033139905,-7.107002563138853,UNDERPERFORM,242.02599999999998,197.331,196.372,203.24,232.169,301.747
2016-10-10,2163.66,295.589996,-4.716482587327608,-6.750999929051382,UNDERPERFORM,242.02599999999998,197.331,196.372,203.24,232.169,301.747
2016-10-11,2136.73,291.790009,-5.670631031529494,-8.033910136264243,UNDERPERFORM,242.02599999999998,197.331,196.372,203.24,232.169,301.747
2016-10-12,2139.18,291.089996,-5.386207628617945,-7.812900056596794,UNDERPERFORM,242.02599999999998,197.331,196.372,203.24,232.169,301.747
2016-10-13,2132.55,289.660004,-5.797357528746028,-8.390523998921374,UNDERPERFORM,242.02599999999998,197.331,196.372,203.24,232.169,301.747
2016-10-14,2132.98,290.709991,-5.989739430908648,-8.483917603929768,UNDERPERFORM,242.02599999999998,197.331,196.372,203.24,232.169,301.747
2016-10-17,2126.5,290.929993,-5.485528374342197,-7.47678693883228,UNDERPERFORM,242.02599999999998,197.331,196.372,203.24,232.169,301.747
2016-10-18,2139.6,293.660004,-4.875381236495569,-6.623417807352139,UNDERPERFORM,242.02599999999998,197.331,196.372,203.24,232.169,301.747
2016-10-19,2144.29,295.790009,-4.222741342576253,-5.244103917938192,UNDERPERFORM,242.02599999999998,197.331,196.372,203.24,232.169,301.747
2016-10-20,2141.34,295.619995,-5.159378695473082,-5.96131533725578,UNDERPERFORM,242.02599999999998,197.331,196.372,203.24,232.169,301.747
2016-10-21,2141.16,295.299988,-5.706925024771559,-7.348146626041219,UNDERPERFORM,242.02599999999998,197.331,196.372,203.24,232.169,301.747
2016-10-24,2151.33,296.0299990000001,-5.185985015425299,-6.873664796878276,UNDERPERFORM,242.02599999999998,197.331,196.372,203.24,232.169,301.747
2016-10-25,2143.16,293.089996,-5.877082802659672,-7.798543038276351,UNDERPERFORM,242.02599999999998,197.331,196.372,203.24,232.169,301.747
2016-10-26,2139.43,292.7799990000001,-5.706289391335018,-7.904754390805491,UNDERPERFORM,242.02599999999998,197.331,196.372,203.24,232.169,301.747
2016-10-27,2133.04,292.589996,-5.987923663449257,-8.025273293494184,UNDERPERFORM,242.02599999999998,197.331,196.372,203.24,232.169,301.747
2016-10-28,2126.41,293.049988,-6.5445739500378135,-8.64740803071582,UNDERPERFORM,242.02599999999998,197.331,196.372,203.24,232.169,301.747
2016-10-31,2126.15,293.23999,-6.355155828826131,-8.393988397456587,UNDERPERFORM,242.02599999999998,197.331,196.372,203.24,232.169,301.747
2016-11-01,2111.72,291.899994,-7.162452080329196,-8.618476537361364,UNDERPERFORM,242.02599999999998,197.331,196.372,203.24,232.169,301.747
2016-11-02,2097.94,290.200012,-7.493749696854779,-8.84246692930799,UNDERPERFORM,242.637,199.146,199.513,210.25400000000002,232.253,303.421
2016-11-03,2088.66,290.170013,-8.065091179590567,-9.38700214453042,UNDERPERFORM,242.637,199.146,199.513,210.25400000000002,232.253,303.421
2016-11-04,2085.18,291.160004,-7.885797083522927,-8.509297024550545,UNDERPERFORM,242.637,199.146,199.513,210.25400000000002,232.253,303.421
2016-11-07,2131.52,295.329987,-6.154598007317357,-7.9968887850467185,UNDERPERFORM,242.637,199.146,199.513,210.25400000000002,232.253,303.421
2016-11-08,2139.56,296.299988,-5.546530107716752,-7.8926960247897355,UNDERPERFORM,242.637,199.146,199.513,210.25400000000002,232.253,303.421
2016-11-09,2163.26,302.600006,-5.123088326235592,-8.25854666818513,UNDERPERFORM,242.637,199.146,199.513,210.25400000000002,232.253,303.421
2016-11-10,2167.48,305.600006,-5.694905519998949,-8.007226080413265,UNDERPERFORM,242.637,199.146,199.513,210.25400000000002,232.253,303.421
2016-11-11,2164.45,301.579987,-5.757441175958345,-9.432716881369307,UNDERPERFORM,242.637,199.146,199.513,210.25400000000002,232.253,303.421
2016-11-14,2164.2,302.220001,-5.68660690550794,-8.980847847164098,UNDERPERFORM,242.637,199.146,199.513,210.25400000000002,232.253,303.421
2016-11-15,2180.39,303.48999,-4.406593888377408,-7.635887148537757,UNDERPERFORM,242.637,199.146,199.513,210.25400000000002,232.253,303.421
2016-11-16,2176.94,303.140015,-4.472830832825037,-7.1518195703335286,UNDERPERFORM,242.637,199.146,199.513,210.25400000000002,232.253,303.421
2016-11-17,2187.12,302.98999,-4.05474764756203,-7.723470545634781,UNDERPERFORM,242.637,199.146,199.513,210.25400000000002,232.253,303.421
2016-11-18,2181.9,302.390015,-4.338294933906206,-7.41840070140225,UNDERPERFORM,242.637,199.146,199.513,210.25400000000002,232.253,303.421
2016-11-21,2198.18,306.170013,-4.3196281045694835,-6.427261072349843,UNDERPERFORM,242.637,199.146,199.513,210.25400000000002,232.253,303.421
2016-11-22,2202.94,308.100006,-3.9091670447011118,-5.592155558287315,UNDERPERFORM,242.637,199.146,199.513,210.25400000000002,232.253,303.421
2016-11-23,2204.72,309.549988,-3.853332635581841,-4.394962951371218,UNDERPERFORM,242.637,199.146,199.513,210.25400000000002,232.253,303.421
2016-11-25,2213.35,310.51001,-3.543864695141352,-4.31419665606001,UNDERPERFORM,242.637,199.146,199.513,210.25400000000002,232.253,303.421
2016-11-28,2201.72,308.980011,-4.599479173436983,-4.750455713009538,UNDERPERFORM,242.637,199.146,199.513,210.25400000000002,232.253,303.421
2016-11-29,2204.66,309.23999,-4.811536634860325,-5.535189342093849,UNDERPERFORM,242.637,199.146,199.513,210.25400000000002,232.253,303.421
2016-11-30,2198.81,312.559998,-5.559540427359611,-5.135368591449996,OUTPERFORM,242.637,199.146,199.513,210.25400000000002,232.253,303.421
2016-12-01,2191.08,312.5299990000001,-6.267165187929402,-5.230759916401118,OUTPERFORM,242.637,199.146,199.513,210.25400000000002,232.253,303.421
2016-12-02,2191.95,312.640015,-6.6957539640310815,-5.044794229309035,OUTPERFORM,243.618,202.082,205.36900000000003,221.873,233.43400000000003,305.057
2016-12-05,2204.71,315.130005,-6.071437700769411,-4.236181269476802,OUTPERFORM,243.618,202.082,205.36900000000003,221.873,233.43400000000003,305.057
2016-12-06,2212.23,315.359985,-5.908998111570451,-3.9063953542104013,OUTPERFORM,243.618,202.082,205.36900000000003,221.873,233.43400000000003,305.057
2016-12-07,2241.35,320.019989,-5.243554946773887,-2.850555504076313,OUTPERFORM,243.618,202.082,205.36900000000003,221.873,233.43400000000003,305.057
2016-12-08,2246.19,322.230011,-4.936050989918828,-2.4491389648099604,OUTPERFORM,243.618,202.082,205.36900000000003,221.873,233.43400000000003,305.057
2016-12-09,2259.53,322.049988,-4.411522076647434,-1.942576846201749,OUTPERFORM,243.618,202.082,205.36900000000003,221.873,233.43400000000003,305.057
