,S&P 500,S&P 500 Industrials (Sector),S&P 500 Performance (%),S&P 500 Industrials (Sector) Performance (%),S&P 500 Industrials (Sector) Outperform/Underperform,overall,energy,commodities,communication,transportation,services,durable
2010-04-22,1208.67,287.200012,18.1980871912222,22.473352665245216,OUTPERFORM,217.29,206.63099999999997,173.36700000000002,84.738,190.231,260.932,111.206
2010-04-23,1217.28,289.220001,18.40554053265373,23.203408306709285,OUTPERFORM,217.29,206.63099999999997,173.36700000000002,84.738,190.231,260.932,111.206
2010-04-26,1212.05,289.920013,14.315221594499516,19.23013992054383,OUTPERFORM,217.29,206.63099999999997,173.36700000000002,84.738,190.231,260.932,111.206
2010-04-27,1183.71,282.459991,10.601261387526284,14.644039803473486,OUTPERFORM,217.29,206.63099999999997,173.36700000000002,84.738,190.231,260.932,111.206
2010-04-28,1191.36,284.799988,10.519870867193571,14.690713583944115,OUTPERFORM,217.29,206.63099999999997,173.36700000000002,84.738,190.231,260.932,111.206
2010-04-29,1206.78,290.730011,11.868366164542298,17.675873615120796,OUTPERFORM,217.29,206.63099999999997,173.36700000000002,84.738,190.231,260.932,111.206
2010-04-30,1186.69,284.429993,8.339876202822882,13.012555988111462,OUTPERFORM,217.29,206.63099999999997,173.36700000000002,84.738,190.231,260.932,111.206
2010-05-03,1202.26,290.410004,9.778390569500628,15.109600879017027,OUTPERFORM,217.199,203.764,172.929,84.62200000000001,189.426,261.188,110.98899999999999
2010-05-04,1173.6,280.850006,7.033416022180061,11.39094928427895,OUTPERFORM,217.199,203.764,172.929,84.62200000000001,189.426,261.188,110.98899999999999
2010-05-05,1165.87,276.75,9.483697693636817,13.650365768353767,OUTPERFORM,217.199,203.764,172.929,84.62200000000001,189.426,261.188,110.98899999999999
2010-05-06,1128.15,267.429993,5.31155192532089,9.177381618828928,OUTPERFORM,217.199,203.764,172.929,84.62200000000001,189.426,261.188,110.98899999999999
2010-05-07,1110.88,261.859985,2.5288883966478437,5.202675984047644,OUTPERFORM,217.199,203.764,172.929,84.62200000000001,189.426,261.188,110.98899999999999
2010-05-10,1159.73,276.730011,8.427528305238475,11.575682016358634,OUTPERFORM,217.199,203.764,172.929,84.62200000000001,189.426,261.188,110.98899999999999
2010-05-11,1155.79,276.130005,5.679958305521771,7.943398287349179,OUTPERFORM,217.199,203.764,172.929,84.62200000000001,189.426,261.188,110.98899999999999
2010-05-12,1171.67,281.660004,6.258502167485891,7.940523431129587,OUTPERFORM,217.199,203.764,172.929,84.62200000000001,189.426,261.188,110.98899999999999
2010-05-13,1157.44,277.670013,3.8053470372463094,4.599571466119712,OUTPERFORM,217.199,203.764,172.929,84.62200000000001,189.426,261.188,110.98899999999999
2010-05-14,1135.68,271.73999,1.9607843137255054,3.138873104570239,OUTPERFORM,217.199,203.764,172.929,84.62200000000001,189.426,261.188,110.98899999999999
2010-05-17,1136.94,270.899994,2.78538688942529,3.0665036229874376,OUTPERFORM,217.199,203.764,172.929,84.62200000000001,189.426,261.188,110.98899999999999
2010-05-18,1120.8,267.23999,1.7493849463927402,1.8600416523121721,OUTPERFORM,217.199,203.764,172.929,84.62200000000001,189.426,261.188,110.98899999999999
2010-05-19,1115.05,263.890015,1.220951343500376,0.40331318815611805,UNDERPERFORM,217.199,203.764,172.929,84.62200000000001,189.426,261.188,110.98899999999999
2010-05-20,1071.59,251.889999,-4.820315136873143,-6.025223644877586,UNDERPERFORM,217.199,203.764,172.929,84.62200000000001,189.426,261.188,110.98899999999999
2010-05-21,1087.69,255.77999900000003,-2.9246916445031523,-4.144804814042924,UNDERPERFORM,217.199,203.764,172.929,84.62200000000001,189.426,261.188,110.98899999999999
2010-05-24,1073.65,251.720001,-4.7540896348603585,-6.336743813953493,UNDERPERFORM,217.199,203.764,172.929,84.62200000000001,189.426,261.188,110.98899999999999
2010-05-25,1074.03,247.990005,-4.59935513097236,-7.820686941310228,UNDERPERFORM,217.199,203.764,172.929,84.62200000000001,189.426,261.188,110.98899999999999
2010-05-26,1067.95,251.960007,-4.786740843764492,-5.855097600136427,UNDERPERFORM,217.199,203.764,172.929,84.62200000000001,189.426,261.188,110.98899999999999
2010-05-27,1103.06,260.339996,-2.1927841176105467,-3.2876429043601774,UNDERPERFORM,217.199,203.764,172.929,84.62200000000001,189.426,261.188,110.98899999999999
2010-05-28,1089.41,256.480011,-2.8232208802383307,-3.968839492267917,UNDERPERFORM,217.199,203.764,172.929,84.62200000000001,189.426,261.188,110.98899999999999
2010-06-01,1070.71,251.100006,-1.7219381901291464,-2.352707813012811,UNDERPERFORM,217.199,203.764,172.929,84.62200000000001,189.426,261.188,110.98899999999999
2010-06-02,1098.38,257.339996,1.3630365168280312,0.9176454901960618,UNDERPERFORM,217.605,206.877,173.391,84.682,191.082,261.525,111.085
2010-06-03,1102.83,258.670013,2.184850590687981,1.6864564492794942,UNDERPERFORM,217.605,206.877,173.391,84.682,191.082,261.525,111.085
2010-06-04,1064.88,246.830002,-1.34336378291241,-2.9336549629776387,UNDERPERFORM,217.605,206.877,173.391,84.682,191.082,261.525,111.085
2010-06-07,1050.47,240.539993,-3.8506599300712097,-7.070005904342535,UNDERPERFORM,217.605,206.877,173.391,84.682,191.082,261.525,111.085
2010-06-08,1062.0,242.949997,-2.939241061636333,-6.272904040955741,UNDERPERFORM,217.605,206.877,173.391,84.682,191.082,261.525,111.085
2010-06-09,1055.69,242.589996,-1.8537973094837512,-4.379188463293515,UNDERPERFORM,217.605,206.877,173.391,84.682,191.082,261.525,111.085
2010-06-10,1086.84,251.179993,1.4136550681633553,-0.35703308190231375,UNDERPERFORM,217.605,206.877,173.391,84.682,191.082,261.525,111.085
2010-06-11,1091.6,252.440002,2.2710238345075684,1.2635922373346098,UNDERPERFORM,217.605,206.877,173.391,84.682,191.082,261.525,111.085
2010-06-14,1089.63,252.070007,3.5897972182874494,3.142521392620501,UNDERPERFORM,217.605,206.877,173.391,84.682,191.082,261.525,111.085
2010-06-15,1115.23,259.660004,5.6759497029365225,6.43111978345241,OUTPERFORM,217.605,206.877,173.391,84.682,191.082,261.525,111.085
2010-06-16,1114.61,259.179993,6.435133018849903,6.5531934189855034,OUTPERFORM,217.605,206.877,173.391,84.682,191.082,261.525,111.085
2010-06-17,1116.04,259.649994,4.832846447928318,4.545817746231995,UNDERPERFORM,217.605,206.877,173.391,84.682,191.082,261.525,111.085
2010-06-18,1117.51,260.570007,6.539106890897295,6.66421649125839,OUTPERFORM,217.605,206.877,173.391,84.682,191.082,261.525,111.085
2010-06-21,1113.2,261.350006,6.086741063345191,7.308562012212327,OUTPERFORM,217.605,206.877,173.391,84.682,191.082,261.525,111.085
2010-06-22,1095.31,254.979996,1.3903674013459266,0.7985408539303185,UNDERPERFORM,217.605,206.877,173.391,84.682,191.082,261.525,111.085
2010-06-23,1092.04,253.869995,0.17796532428218104,-0.9442482792998752,UNDERPERFORM,217.605,206.877,173.391,84.682,191.082,261.525,111.085
2010-06-24,1073.69,249.339996,-2.7903776335207464,-4.088935246032488,UNDERPERFORM,217.605,206.877,173.391,84.682,191.082,261.525,111.085
2010-06-25,1076.76,250.770004,-1.3811547479484099,-2.855043996181683,UNDERPERFORM,217.605,206.877,173.391,84.682,191.082,261.525,111.085
2010-06-28,1074.57,249.360001,-2.2113625815610494,-4.173391729408227,UNDERPERFORM,217.605,206.877,173.391,84.682,191.082,261.525,111.085
2010-06-29,1041.24,239.649994,-5.700157583002774,-8.021491062206454,UNDERPERFORM,217.605,206.877,173.391,84.682,191.082,261.525,111.085
2010-06-30,1030.71,238.289993,-7.105583344599154,-9.31613084628169,UNDERPERFORM,217.605,206.877,173.391,84.682,191.082,261.525,111.085
2010-07-01,1027.37,236.960007,-8.425884659951887,-10.665407351555146,UNDERPERFORM,217.605,206.877,173.391,84.682,191.082,261.525,111.085
2010-07-02,1022.58,234.5,-8.787797698688781,-11.29855716039183,UNDERPERFORM,217.923,208.77,173.829,84.735,192.287,261.722,111.23899999999999
2010-07-06,1028.06,234.75,-8.622574595358511,-11.291238497312495,UNDERPERFORM,217.923,208.77,173.829,84.735,192.287,261.722,111.23899999999999
2010-07-07,1060.27,243.160004,-5.7252858641722915,-7.8380807737732034,UNDERPERFORM,217.923,208.77,173.829,84.735,192.287,261.722,111.23899999999999
2010-07-08,1070.25,246.380005,-4.916532662870132,-7.435100512242887,UNDERPERFORM,217.923,208.77,173.829,84.735,192.287,261.722,111.23899999999999
2010-07-09,1077.96,248.320007,-5.666354543147434,-8.101100895266299,UNDERPERFORM,217.923,208.77,173.829,84.735,192.287,261.722,111.23899999999999
2010-07-12,1078.75,247.059998,-5.3545421046166775,-8.709310336819442,UNDERPERFORM,217.923,208.77,173.829,84.735,192.287,261.722,111.23899999999999
2010-07-13,1095.34,251.679993,-3.433014775893084,-6.549834227503193,UNDERPERFORM,217.923,208.77,173.829,84.735,192.287,261.722,111.23899999999999
2010-07-14,1095.17,252.289993,-2.636842900704983,-4.907468658606673,UNDERPERFORM,217.923,208.77,173.829,84.735,192.287,261.722,111.23899999999999
2010-07-15,1096.48,252.130005,-4.5435155440640145,-7.560034830430795,UNDERPERFORM,217.923,208.77,173.829,84.735,192.287,261.722,111.23899999999999
2010-07-16,1064.88,243.50999500000003,-6.766127337675975,-10.011090317566351,UNDERPERFORM,217.923,208.77,173.829,84.735,192.287,261.722,111.23899999999999
2010-07-19,1071.25,244.949997,-6.661148383723969,-9.968026354334592,UNDERPERFORM,217.923,208.77,173.829,84.735,192.287,261.722,111.23899999999999
2010-07-20,1083.48,248.910004,-5.3506066932813905,-8.488969117647061,UNDERPERFORM,217.923,208.77,173.829,84.735,192.287,261.722,111.23899999999999
2010-07-21,1069.59,248.020004,-6.274973711882237,-8.41887689634392,UNDERPERFORM,217.923,208.77,173.829,84.735,192.287,261.722,111.23899999999999
2010-07-22,1093.67,255.809998,-4.58629955332216,-5.6782543088539805,UNDERPERFORM,217.923,208.77,173.829,84.735,192.287,261.722,111.23899999999999
2010-07-23,1102.66,260.940002,-3.0227874374466723,-2.703307336565064,OUTPERFORM,217.923,208.77,173.829,84.735,192.287,261.722,111.23899999999999
2010-07-26,1115.01,265.459991,-3.940555675209989,-3.6407852786230044,OUTPERFORM,217.923,208.77,173.829,84.735,192.287,261.722,111.23899999999999
2010-07-27,1113.84,263.470001,-3.9768269869048467,-4.922227540808377,UNDERPERFORM,217.923,208.77,173.829,84.735,192.287,261.722,111.23899999999999
2010-07-28,1106.13,262.839996,-4.484223615356708,-4.9953039110055215,UNDERPERFORM,217.923,208.77,173.829,84.735,192.287,261.722,111.23899999999999
2010-07-29,1101.53,262.359985,-5.460241170664726,-5.957425387010973,UNDERPERFORM,217.923,208.77,173.829,84.735,192.287,261.722,111.23899999999999
2010-07-30,1101.6,262.829987,-5.468025949953659,-5.534997444973677,UNDERPERFORM,217.923,208.77,173.829,84.735,192.287,261.722,111.23899999999999
2010-08-02,1125.86,268.040009,-3.753729365601788,-3.5862021658860543,OUTPERFORM,218.275,209.832,174.38299999999998,84.749,193.31599999999997,261.884,111.28299999999999
2010-08-03,1120.46,266.839996,-4.892623716153121,-5.409432710185769,UNDERPERFORM,218.275,209.832,174.38299999999998,84.749,193.31599999999997,261.884,111.28299999999999
2010-08-04,1127.24,268.75,-3.9674223255893204,-4.383252105586621,UNDERPERFORM,218.275,209.832,174.38299999999998,84.749,193.31599999999997,261.884,111.28299999999999
2010-08-05,1125.81,269.02999900000003,-4.283321572194976,-3.441962591378267,OUTPERFORM,218.275,209.832,174.38299999999998,84.749,193.31599999999997,261.884,111.28299999999999
2010-08-06,1121.64,267.630005,-5.323665707219483,-4.075267025089612,OUTPERFORM,218.275,209.832,174.38299999999998,84.749,193.31599999999997,261.884,111.28299999999999
2010-08-09,1127.79,269.190002,-3.268719444206203,-2.027226596767129,OUTPERFORM,218.275,209.832,174.38299999999998,84.749,193.31599999999997,261.884,111.28299999999999
2010-08-10,1121.06,267.079987,-4.84734800580563,-4.076430803200148,OUTPERFORM,218.275,209.832,174.38299999999998,84.749,193.31599999999997,261.884,111.28299999999999
2010-08-11,1089.47,257.149994,-7.692372866995401,-8.295000059983604,UNDERPERFORM,218.275,209.832,174.38299999999998,84.749,193.31599999999997,261.884,111.28299999999999
2010-08-12,1083.61,255.0,-8.407715454576191,-9.107107144128623,UNDERPERFORM,218.275,209.832,174.38299999999998,84.749,193.31599999999997,261.884,111.28299999999999
2010-08-13,1079.25,254.380005,-8.971677265903066,-9.505514204791588,UNDERPERFORM,218.275,209.832,174.38299999999998,84.749,193.31599999999997,261.884,111.28299999999999
2010-08-16,1079.38,254.289993,-8.962248237238956,-9.301994673146108,UNDERPERFORM,218.275,209.832,174.38299999999998,84.749,193.31599999999997,261.884,111.28299999999999
2010-08-17,1092.54,258.839996,-7.603704173537995,-7.052576208063998,OUTPERFORM,218.275,209.832,174.38299999999998,84.749,193.31599999999997,261.884,111.28299999999999
2010-08-18,1094.16,259.209991,-7.570663467874095,-6.624645029726695,OUTPERFORM,218.275,209.832,174.38299999999998,84.749,193.31599999999997,261.884,111.28299999999999
2010-08-19,1075.63,253.699997,-9.096056657032259,-8.678593705616022,OUTPERFORM,218.275,209.832,174.38299999999998,84.749,193.31599999999997,261.884,111.28299999999999
2010-08-20,1071.69,252.080002,-9.514682787618845,-9.343305828549997,OUTPERFORM,218.275,209.832,174.38299999999998,84.749,193.31599999999997,261.884,111.28299999999999
2010-08-23,1067.36,249.289993,-10.574159873321221,-11.044104376395381,UNDERPERFORM,218.275,209.832,174.38299999999998,84.749,193.31599999999997,261.884,111.28299999999999
2010-08-24,1051.87,244.389999,-12.194897993255216,-12.913802998364343,UNDERPERFORM,218.275,209.832,174.38299999999998,84.749,193.31599999999997,261.884,111.28299999999999
2010-08-25,1055.33,243.970001,-13.57263361341785,-14.895179148019222,UNDERPERFORM,218.275,209.832,174.38299999999998,84.749,193.31599999999997,261.884,111.28299999999999
2010-08-26,1047.22,243.240005,-14.571929681445518,-15.60320162530382,UNDERPERFORM,218.275,209.832,174.38299999999998,84.749,193.31599999999997,261.884,111.28299999999999
2010-08-27,1064.59,248.360001,-12.97036582873493,-13.535715900839563,UNDERPERFORM,218.275,209.832,174.38299999999998,84.749,193.31599999999997,261.884,111.28299999999999
2010-08-30,1048.92,244.289993,-13.555299159386847,-14.178816740112065,UNDERPERFORM,218.275,209.832,174.38299999999998,84.749,193.31599999999997,261.884,111.28299999999999
2010-08-31,1049.33,243.550003,-13.898302303255095,-14.312354932850491,UNDERPERFORM,218.275,209.832,174.38299999999998,84.749,193.31599999999997,261.884,111.28299999999999
2010-09-01,1080.29,252.960007,-10.980272590932316,-10.40271361610625,OUTPERFORM,218.275,209.832,174.38299999999998,84.749,193.31599999999997,261.884,111.28299999999999
2010-09-02,1090.1,256.290009,-9.098489839144108,-8.27129044247581,OUTPERFORM,219.035,216.71,175.737,84.602,196.845,262.075,111.20100000000001
2010-09-03,1104.51,259.970001,-7.784596117720732,-7.130351337521734,OUTPERFORM,219.035,216.71,175.737,84.602,196.845,262.075,111.20100000000001
2010-09-07,1091.84,258.140015,-7.34083541252949,-6.3318630041999,OUTPERFORM,219.035,216.71,175.737,84.602,196.845,262.075,111.20100000000001
2010-09-08,1098.87,260.220001,-6.7640146276482955,-5.511980149135354,OUTPERFORM,219.035,216.71,175.737,84.602,196.845,262.075,111.20100000000001
2010-09-09,1104.18,260.549988,-7.730489934736651,-7.0692325689130975,OUTPERFORM,219.035,216.71,175.737,84.602,196.845,262.075,111.20100000000001
2010-09-10,1109.55,262.769989,-7.516691255532503,-6.71992268143744,OUTPERFORM,219.035,216.71,175.737,84.602,196.845,262.075,111.20100000000001
2010-09-13,1121.9,265.25,-6.339744874106712,-5.527652387378201,OUTPERFORM,219.035,216.71,175.737,84.602,196.845,262.075,111.20100000000001
2010-09-14,1121.1,264.369995,-5.050265513707631,-4.652502799356329,OUTPERFORM,219.035,216.71,175.737,84.602,196.845,262.075,111.20100000000001
2010-09-15,1125.07,264.630005,-6.115074894646799,-6.504382212622106,UNDERPERFORM,219.035,216.71,175.737,84.602,196.845,262.075,111.20100000000001
2010-09-16,1124.66,263.839996,-5.443080544812506,-6.100083397035672,UNDERPERFORM,219.035,216.71,175.737,84.602,196.845,262.075,111.20100000000001
2010-09-17,1125.59,266.170013,-5.234222401832023,-4.8305135648369575,OUTPERFORM,219.035,216.71,175.737,84.602,196.845,262.075,111.20100000000001
2010-09-20,1142.71,270.209991,-3.2052856719325673,-3.479200065188781,UNDERPERFORM,219.035,216.71,175.737,84.602,196.845,262.075,111.20100000000001
2010-09-21,1139.78,270.630005,-5.496364224298755,-5.772774805734393,UNDERPERFORM,219.035,216.71,175.737,84.602,196.845,262.075,111.20100000000001
2010-09-22,1134.28,269.320007,-7.142681718828026,-7.624757988328234,UNDERPERFORM,219.035,216.71,175.737,84.602,196.845,262.075,111.20100000000001
2010-09-23,1124.83,265.309998,-8.155400053890316,-9.261607993008925,UNDERPERFORM,219.035,216.71,175.737,84.602,196.845,262.075,111.20100000000001
2010-09-24,1148.67,272.75,-6.086892537118171,-6.55086008412753,UNDERPERFORM,219.035,216.71,175.737,84.602,196.845,262.075,111.20100000000001
2010-09-27,1142.16,270.600006,-6.667211440245147,-7.704899841707425,UNDERPERFORM,219.035,216.71,175.737,84.602,196.845,262.075,111.20100000000001
2010-09-28,1147.7,272.070007,-6.5603933956426825,-6.936890228762316,UNDERPERFORM,219.035,216.71,175.737,84.602,196.845,262.075,111.20100000000001
2010-09-29,1144.73,272.0,-7.1589618815896205,-7.179910030647041,UNDERPERFORM,219.035,216.71,175.737,84.602,196.845,262.075,111.20100000000001
2010-09-30,1141.2,270.820007,-7.997420187036441,-8.525295943560751,UNDERPERFORM,219.035,216.71,175.737,84.602,196.845,262.075,111.20100000000001
2010-10-01,1146.24,271.209991,-7.595569385550527,-8.741885940025663,UNDERPERFORM,219.035,216.71,175.737,84.602,196.845,262.075,111.20100000000001
2010-10-04,1137.03,268.190002,-8.421459580054602,-9.82482149457219,UNDERPERFORM,219.59,219.49599999999998,176.497,84.506,198.783,262.41,111.005
2010-10-05,1160.75,275.48999,-6.02964630068894,-6.922771889484125,UNDERPERFORM,219.59,219.49599999999998,176.497,84.506,198.783,262.41,111.005
2010-10-06,1159.97,277.109985,-6.670045942053459,-7.417063629127418,UNDERPERFORM,219.59,219.49599999999998,176.497,84.506,198.783,262.41,111.005
2010-10-07,1158.06,276.660004,-6.901624715614485,-7.260660529550056,UNDERPERFORM,219.59,219.49599999999998,176.497,84.506,198.783,262.41,111.005
2010-10-08,1165.15,278.980011,-6.569746928825726,-6.492372921219259,OUTPERFORM,219.59,219.49599999999998,176.497,84.506,198.783,262.41,111.005
2010-10-11,1165.32,278.230011,-7.116212338593975,-7.423303830406159,UNDERPERFORM,219.59,219.49599999999998,176.497,84.506,198.783,262.41,111.005
2010-10-12,1169.77,278.01001,-7.075561628165605,-7.739016362815554,UNDERPERFORM,219.59,219.49599999999998,176.497,84.506,198.783,262.41,111.005
2010-10-13,1178.1,282.100006,-6.259697478456683,-5.991729465117579,OUTPERFORM,219.59,219.49599999999998,176.497,84.506,198.783,262.41,111.005
2010-10-14,1173.81,281.070007,-6.658237511331643,-6.673973215255002,UNDERPERFORM,219.59,219.49599999999998,176.497,84.506,198.783,262.41,111.005
2010-10-15,1176.19,278.619995,-6.541068406289973,-7.610177228267911,UNDERPERFORM,219.59,219.49599999999998,176.497,84.506,198.783,262.41,111.005
2010-10-18,1184.71,279.0,-5.9589769642318435,-7.404333791804685,UNDERPERFORM,219.59,219.49599999999998,176.497,84.506,198.783,262.41,111.005
2010-10-19,1165.9,274.76001,-7.312303240372686,-8.784274255413738,UNDERPERFORM,219.59,219.49599999999998,176.497,84.506,198.783,262.41,111.005
2010-10-20,1178.17,278.429993,-6.318978403994791,-7.535202702165289,UNDERPERFORM,219.59,219.49599999999998,176.497,84.506,198.783,262.41,111.005
2010-10-21,1180.26,280.410004,-7.202780158349508,-7.862913949699857,UNDERPERFORM,219.59,219.49599999999998,176.497,84.506,198.783,262.41,111.005
2010-10-22,1183.08,280.549988,-6.858762399622121,-7.4458984469170435,UNDERPERFORM,219.59,219.49599999999998,176.497,84.506,198.783,262.41,111.005
2010-10-25,1185.62,281.100006,-7.123832800651753,-7.699879469376302,UNDERPERFORM,219.59,219.49599999999998,176.497,84.506,198.783,262.41,111.005
2010-10-26,1185.64,280.369995,-6.9246771597911705,-7.818510428772186,UNDERPERFORM,219.59,219.49599999999998,176.497,84.506,198.783,262.41,111.005
2010-10-27,1182.45,278.480011,-7.003539127015335,-8.418829615380119,UNDERPERFORM,219.59,219.49599999999998,176.497,84.506,198.783,262.41,111.005
2010-10-28,1183.78,277.600006,-6.77062413860996,-8.986591620386497,UNDERPERFORM,219.59,219.49599999999998,176.497,84.506,198.783,262.41,111.005
2010-10-29,1183.26,277.809998,-7.157428912183795,-9.188681291014456,UNDERPERFORM,219.59,219.49599999999998,176.497,84.506,198.783,262.41,111.005
2010-11-01,1184.38,278.059998,-7.899157049985995,-9.87293922145187,UNDERPERFORM,219.59,219.49599999999998,176.497,84.506,198.783,262.41,111.005
2010-11-02,1193.57,280.23999,-7.025456471614633,-9.234011336032399,UNDERPERFORM,220.472,227.13,177.94799999999998,84.01899999999999,202.454,262.733,111.03399999999999
2010-11-03,1197.96,280.630005,-7.367541987566106,-9.456668003764168,UNDERPERFORM,220.472,227.13,177.94799999999998,84.01899999999999,202.454,262.733,111.03399999999999
2010-11-04,1221.06,286.670013,-5.711108708745815,-8.083234447812714,UNDERPERFORM,220.472,227.13,177.94799999999998,84.01899999999999,202.454,262.733,111.03399999999999
2010-11-05,1225.85,288.209991,-4.373907888167761,-6.413170729050965,UNDERPERFORM,220.472,227.13,177.94799999999998,84.01899999999999,202.454,262.733,111.03399999999999
2010-11-08,1223.25,287.23999,-4.453001734022777,-6.585580233034582,UNDERPERFORM,220.472,227.13,177.94799999999998,84.01899999999999,202.454,262.733,111.03399999999999
2010-11-09,1213.4,284.649994,-5.450578563914743,-8.572622323795498,UNDERPERFORM,220.472,227.13,177.94799999999998,84.01899999999999,202.454,262.733,111.03399999999999
2010-11-10,1218.71,284.230011,-5.587834278454329,-9.518350212995408,UNDERPERFORM,220.472,227.13,177.94799999999998,84.01899999999999,202.454,262.733,111.03399999999999
2010-11-11,1213.54,282.329987,-6.013104292197847,-9.402181282254885,UNDERPERFORM,220.472,227.13,177.94799999999998,84.01899999999999,202.454,262.733,111.03399999999999
2010-11-12,1199.21,279.399994,-7.513322998850869,-11.307217396925251,UNDERPERFORM,220.472,227.13,177.94799999999998,84.01899999999999,202.454,262.733,111.03399999999999
2010-11-15,1197.75,279.929993,-7.832771596103239,-11.643839778085718,UNDERPERFORM,220.472,227.13,177.94799999999998,84.01899999999999,202.454,262.733,111.03399999999999
2010-11-16,1178.34,275.589996,-7.678204867041694,-11.385853376205791,UNDERPERFORM,220.472,227.13,177.94799999999998,84.01899999999999,202.454,262.733,111.03399999999999
2010-11-17,1178.59,275.399994,-8.360806145616273,-12.108253808747737,UNDERPERFORM,220.472,227.13,177.94799999999998,84.01899999999999,202.454,262.733,111.03399999999999
2010-11-18,1196.69,280.369995,-8.481251768520703,-12.043548059871123,UNDERPERFORM,220.472,227.13,177.94799999999998,84.01899999999999,202.454,262.733,111.03399999999999
2010-11-19,1199.73,281.700012,-7.998282248107791,-11.370495990064121,UNDERPERFORM,220.472,227.13,177.94799999999998,84.01899999999999,202.454,262.733,111.03399999999999
2010-11-22,1197.84,280.769989,-8.358962588937347,-11.64920826695971,UNDERPERFORM,220.472,227.13,177.94799999999998,84.01899999999999,202.454,262.733,111.03399999999999
2010-11-23,1180.73,277.269989,-9.927757901241153,-13.00241698416037,UNDERPERFORM,220.472,227.13,177.94799999999998,84.01899999999999,202.454,262.733,111.03399999999999
2010-11-24,1198.35,283.040009,-9.150524999052356,-12.115751488019322,UNDERPERFORM,220.472,227.13,177.94799999999998,84.01899999999999,202.454,262.733,111.03399999999999
2010-11-26,1189.4,280.980011,-10.20482118725321,-13.331276804517833,UNDERPERFORM,220.472,227.13,177.94799999999998,84.01899999999999,202.454,262.733,111.03399999999999
2010-11-29,1187.76,279.679993,-10.07812973169403,-13.398364264497998,UNDERPERFORM,220.472,227.13,177.94799999999998,84.01899999999999,202.454,262.733,111.03399999999999
2010-11-30,1180.55,279.950012,-10.690915142941437,-13.983279130613624,UNDERPERFORM,220.472,227.13,177.94799999999998,84.01899999999999,202.454,262.733,111.03399999999999
2010-12-01,1206.07,287.209991,-9.260053417597724,-12.371862876133067,UNDERPERFORM,220.472,227.13,177.94799999999998,84.01899999999999,202.454,262.733,111.03399999999999
2010-12-02,1221.53,291.549988,-8.315569833073134,-11.001559400489135,UNDERPERFORM,221.187,229.25799999999998,178.945,83.833,204.232,263.159,111.10600000000001
2010-12-03,1224.71,292.390015,-7.778555884368332,-10.455389735875409,UNDERPERFORM,221.187,229.25799999999998,178.945,83.833,204.232,263.159,111.10600000000001
2010-12-06,1223.12,291.869995,-8.471024904214563,-10.713089538693922,UNDERPERFORM,221.187,229.25799999999998,178.945,83.833,204.232,263.159,111.10600000000001
2010-12-07,1223.75,293.190002,-8.704669397133758,-10.729833374261899,UNDERPERFORM,221.187,229.25799999999998,178.945,83.833,204.232,263.159,111.10600000000001
2010-12-08,1228.28,292.350006,-8.54275098472833,-11.058717576195287,UNDERPERFORM,221.187,229.25799999999998,178.945,83.833,204.232,263.159,111.10600000000001
2010-12-09,1233.0,293.040009,-6.267104542966617,-8.786995663015384,UNDERPERFORM,221.187,229.25799999999998,178.945,83.833,204.232,263.159,111.10600000000001
2010-12-10,1240.4,296.059998,-5.124674927336703,-5.812359544302725,UNDERPERFORM,221.187,229.25799999999998,178.945,83.833,204.232,263.159,111.10600000000001
2010-12-13,1240.46,297.190002,-5.025648878340084,-5.842284544525478,UNDERPERFORM,221.187,229.25799999999998,178.945,83.833,204.232,263.159,111.10600000000001
2010-12-14,1241.59,297.410004,-5.931599842409929,-6.67440362344931,UNDERPERFORM,221.187,229.25799999999998,178.945,83.833,204.232,263.159,111.10600000000001
2010-12-15,1235.23,295.980011,-6.931028766896219,-7.58710755459947,UNDERPERFORM,221.187,229.25799999999998,178.945,83.833,204.232,263.159,111.10600000000001
2010-12-16,1242.87,299.309998,-4.8578843018226685,-4.483657031066035,OUTPERFORM,221.187,229.25799999999998,178.945,83.833,204.232,263.159,111.10600000000001
2010-12-17,1243.91,298.320007,-4.931827214087003,-5.183866046088015,UNDERPERFORM,221.187,229.25799999999998,178.945,83.833,204.232,263.159,111.10600000000001
2010-12-20,1247.08,298.350006,-6.3029219291193765,-7.571486823806861,UNDERPERFORM,221.187,229.25799999999998,178.945,83.833,204.232,263.159,111.10600000000001
2010-12-21,1254.6,300.540009,-5.037278128902867,-5.60039773848664,UNDERPERFORM,221.187,229.25799999999998,178.945,83.833,204.232,263.159,111.10600000000001
2010-12-22,1258.84,301.329987,-3.914878676161926,-4.297147508280541,UNDERPERFORM,221.187,229.25799999999998,178.945,83.833,204.232,263.159,111.10600000000001
2010-12-23,1256.77,300.079987,-4.921244950144499,-6.365459092548509,UNDERPERFORM,221.187,229.25799999999998,178.945,83.833,204.232,263.159,111.10600000000001
2010-12-27,1257.54,301.170013,-4.73326161724823,-5.928465205593603,UNDERPERFORM,221.187,229.25799999999998,178.945,83.833,204.232,263.159,111.10600000000001
2010-12-28,1258.51,301.570007,-2.8260147786674406,-3.7501594974750585,UNDERPERFORM,221.187,229.25799999999998,178.945,83.833,204.232,263.159,111.10600000000001
2010-12-29,1259.78,301.309998,-3.411844082558957,-4.955520643841805,UNDERPERFORM,221.187,229.25799999999998,178.945,83.833,204.232,263.159,111.10600000000001
