,S&P 500,S&P 500 Real Estate (Sector),S&P 500 Performance (%),S&P 500 Communication Services (Sector) Performance (%),S&P 500 Communication Services (Sector) Outperform/Underperform,overall,communication,information technology commodities,education and communication commodities,education and communication services
2010-10-05,1160.75,124.589996,-12.542758547942313,-1.6498294916324707,OUTPERFORM,219.59,84.506,96.07700000000001,98.38600000000001,101.62899999999999
2010-10-06,1159.97,121.959999,-11.203907129132752,-2.5021960988790837,OUTPERFORM,219.59,84.506,96.07700000000001,98.38600000000001,101.62899999999999
2010-10-07,1158.06,121.169998,-11.493075723762658,-3.1027628204055246,OUTPERFORM,219.59,84.506,96.07700000000001,98.38600000000001,101.62899999999999
2010-10-08,1165.15,120.849998,-12.45858283808049,-3.536080009068332,OUTPERFORM,219.59,84.506,96.07700000000001,98.38600000000001,101.62899999999999
2010-10-11,1165.32,121.230003,-11.795027059758556,-2.3441243945877654,OUTPERFORM,219.59,84.506,96.07700000000001,98.38600000000001,101.62899999999999
2010-10-12,1169.77,121.190002,-10.713440650927774,-2.5020120071919894,OUTPERFORM,219.59,84.506,96.07700000000001,98.38600000000001,101.62899999999999
2010-10-13,1178.1,121.110001,-10.872887382548303,-4.0560895811750814,OUTPERFORM,219.59,84.506,96.07700000000001,98.38600000000001,101.62899999999999
2010-10-14,1173.81,121.510002,-11.07634732807079,-4.480777489826093,OUTPERFORM,219.59,84.506,96.07700000000001,98.38600000000001,101.62899999999999
2010-10-15,1176.19,120.940002,-9.182231625112912,-4.357449688195714,OUTPERFORM,219.59,84.506,96.07700000000001,98.38600000000001,101.62899999999999
2010-10-18,1184.71,121.720001,-9.167510043855609,-3.1816735349850966,OUTPERFORM,219.59,84.506,96.07700000000001,98.38600000000001,101.62899999999999
2010-10-19,1165.9,120.190002,-10.065643826317693,-2.868915514286652,OUTPERFORM,219.59,84.506,96.07700000000001,98.38600000000001,101.62899999999999
2010-10-20,1178.17,121.910004,-8.089743889786005,-0.9264518262547372,OUTPERFORM,219.59,84.506,96.07700000000001,98.38600000000001,101.62899999999999
2010-10-21,1180.26,121.330002,-6.096047355356127,0.06598103092783081,OUTPERFORM,219.59,84.506,96.07700000000001,98.38600000000001,101.62899999999999
2010-10-22,1183.08,120.959999,-7.116163678045417,-2.3255790479838168,OUTPERFORM,219.59,84.506,96.07700000000001,98.38600000000001,101.62899999999999
2010-10-25,1185.62,121.400002,-7.316234238318975,-2.8877689322811095,OUTPERFORM,219.59,84.506,96.07700000000001,98.38600000000001,101.62899999999999
2010-10-26,1185.64,121.510002,-8.683128205918145,-2.760881104040336,OUTPERFORM,219.59,84.506,96.07700000000001,98.38600000000001,101.62899999999999
2010-10-27,1182.45,121.010002,-8.604311430934397,-3.5238762656461864,OUTPERFORM,219.59,84.506,96.07700000000001,98.38600000000001,101.62899999999999
2010-10-28,1183.78,121.330002,-8.767359773109117,-3.2147407210055823,OUTPERFORM,219.59,84.506,96.07700000000001,98.38600000000001,101.62899999999999
2010-10-29,1183.26,121.400002,-9.651359894934576,-4.236014141421807,OUTPERFORM,219.59,84.506,96.07700000000001,98.38600000000001,101.62899999999999
2010-11-01,1184.38,121.82,-9.850814431420297,-4.649344009872514,OUTPERFORM,219.59,84.506,96.07700000000001,98.38600000000001,101.62899999999999
2010-11-02,1193.57,122.860001,-8.900999091734796,-5.419548364259352,OUTPERFORM,220.472,84.01899999999999,94.682,97.859,101.552
2010-11-03,1197.96,123.5,-9.206936275995881,-6.047924824220418,OUTPERFORM,220.472,84.01899999999999,94.682,97.859,101.552
2010-11-04,1221.06,125.239998,-8.070709047927371,-6.27853527357124,OUTPERFORM,220.472,84.01899999999999,94.682,97.859,101.552
2010-11-05,1225.85,124.489998,-7.540936620833749,-6.574110318949344,OUTPERFORM,220.472,84.01899999999999,94.682,97.859,101.552
2010-11-08,1223.25,124.139999,-8.192673426347753,-6.5562714389339245,OUTPERFORM,220.472,84.01899999999999,94.682,97.859,101.552
2010-11-09,1213.4,123.959999,-8.963364769257298,-7.048591728789811,OUTPERFORM,220.472,84.01899999999999,94.682,97.859,101.552
2010-11-10,1218.71,123.870003,-8.548509338676158,-6.997521480628855,OUTPERFORM,220.472,84.01899999999999,94.682,97.859,101.552
2010-11-11,1213.54,123.029999,-9.134881770669544,-6.703568920283942,OUTPERFORM,220.472,84.01899999999999,94.682,97.859,101.552
2010-11-12,1199.21,121.910004,-10.071165570561902,-7.54587966368968,OUTPERFORM,220.472,84.01899999999999,94.682,97.859,101.552
2010-11-15,1197.75,122.220001,-9.819526114879872,-7.549165072976516,OUTPERFORM,220.472,84.01899999999999,94.682,97.859,101.552
2010-11-16,1178.34,120.25,-11.032420760158868,-9.190453242568386,OUTPERFORM,220.472,84.01899999999999,94.682,97.859,101.552
2010-11-17,1178.59,120.040001,-10.31609545260852,-8.673159484583692,OUTPERFORM,220.472,84.01899999999999,94.682,97.859,101.552
2010-11-18,1196.69,121.849998,-8.956109585289218,-7.084033148421776,OUTPERFORM,220.472,84.01899999999999,94.682,97.859,101.552
2010-11-19,1199.73,121.860001,-8.732465082311414,-7.274385287998553,OUTPERFORM,220.472,84.01899999999999,94.682,97.859,101.552
2010-11-22,1197.84,121.480003,-9.232541222114465,-8.15755702252795,OUTPERFORM,220.472,84.01899999999999,94.682,97.859,101.552
2010-11-23,1180.73,120.449997,-9.532310709962156,-7.701151724137933,OUTPERFORM,220.472,84.01899999999999,94.682,97.859,101.552
2010-11-24,1198.35,121.089996,-8.705489783791197,-7.004078419256987,OUTPERFORM,220.472,84.01899999999999,94.682,97.859,101.552
2010-11-26,1189.4,120.669998,-10.595628250999711,-7.878469048077363,OUTPERFORM,220.472,84.01899999999999,94.682,97.859,101.552
2010-11-29,1187.76,119.25,-11.187545798501553,-9.142857142857142,OUTPERFORM,220.472,84.01899999999999,94.682,97.859,101.552
2010-11-30,1180.55,119.660004,-11.585845347313239,-8.705273815999725,OUTPERFORM,220.472,84.01899999999999,94.682,97.859,101.552
2010-12-01,1206.07,121.389999,-10.47845966568689,-8.715594336459443,OUTPERFORM,220.472,84.01899999999999,94.682,97.859,101.552
2010-12-02,1221.53,122.660004,-9.894073735302367,-8.972167717996292,OUTPERFORM,221.187,83.833,93.54299999999999,97.45299999999999,101.68799999999999
2010-12-03,1224.71,122.75,-9.979566035516873,-9.026898118937865,OUTPERFORM,221.187,83.833,93.54299999999999,97.45299999999999,101.68799999999999
2010-12-06,1223.12,122.709999,-10.302799187450962,-8.520948326531597,OUTPERFORM,221.187,83.833,93.54299999999999,97.45299999999999,101.68799999999999
2010-12-07,1223.75,123.18,-10.099028812388887,-8.0334491857033,OUTPERFORM,221.187,83.833,93.54299999999999,97.45299999999999,101.68799999999999
2010-12-08,1228.28,123.18,-9.46027627485957,-9.139194777794767,OUTPERFORM,221.187,83.833,93.54299999999999,97.45299999999999,101.68799999999999
2010-12-09,1233.0,124.480003,-8.484992429415428,-8.193814682316248,OUTPERFORM,221.187,83.833,93.54299999999999,97.45299999999999,101.68799999999999
2010-12-10,1240.4,125.25,-7.093101640326549,-6.446074602402363,OUTPERFORM,221.187,83.833,93.54299999999999,97.45299999999999,101.68799999999999
2010-12-13,1240.46,125.410004,-7.442172810028358,-6.494177844250581,OUTPERFORM,221.187,83.833,93.54299999999999,97.45299999999999,101.68799999999999
2010-12-14,1241.59,127.330002,-7.776927705026404,-5.161621672933925,OUTPERFORM,221.187,83.833,93.54299999999999,97.45299999999999,101.68799999999999
2010-12-15,1235.23,126.540001,-8.984202304812994,-6.935353335769989,OUTPERFORM,221.187,83.833,93.54299999999999,97.45299999999999,101.68799999999999
2010-12-16,1242.87,126.800003,-7.392256795422036,-5.920756832770124,OUTPERFORM,221.187,83.833,93.54299999999999,97.45299999999999,101.68799999999999
2010-12-17,1243.91,126.379997,-7.7662848033218435,-6.833761452285792,OUTPERFORM,221.187,83.833,93.54299999999999,97.45299999999999,101.68799999999999
2010-12-20,1247.08,127.0,-6.7791922378286245,-5.8631708290513345,OUTPERFORM,221.187,83.833,93.54299999999999,97.45299999999999,101.68799999999999
2010-12-21,1254.6,127.239998,-5.631567466734877,-4.909947013077454,OUTPERFORM,221.187,83.833,93.54299999999999,97.45299999999999,101.68799999999999
2010-12-22,1258.84,127.480003,-5.277731794308426,-5.056975346481707,OUTPERFORM,221.187,83.833,93.54299999999999,97.45299999999999,101.68799999999999
2010-12-23,1256.77,127.550003,-6.258764209207279,-5.237743451512178,OUTPERFORM,221.187,83.833,93.54299999999999,97.45299999999999,101.68799999999999
2010-12-27,1257.54,128.21000700000002,-6.405180113128905,-4.966271441219416,OUTPERFORM,221.187,83.833,93.54299999999999,97.45299999999999,101.68799999999999
2010-12-28,1258.51,128.119995,-5.607266345151396,-5.341714576651013,OUTPERFORM,221.187,83.833,93.54299999999999,97.45299999999999,101.68799999999999
2010-12-29,1259.78,128.520004,-4.371588847476405,-4.630447633958434,UNDERPERFORM,221.187,83.833,93.54299999999999,97.45299999999999,101.68799999999999
2010-12-30,1257.88,128.330002,-4.436745981098234,-5.0181325955285905,UNDERPERFORM,221.187,83.833,93.54299999999999,97.45299999999999,101.68799999999999
2010-12-31,1257.64,128.740005,-4.7581542935469905,-4.0757035352811055,OUTPERFORM,221.187,83.833,93.54299999999999,97.45299999999999,101.68799999999999
2011-01-03,1271.87,130.330002,-4.059772646697201,-3.480705794865624,OUTPERFORM,221.898,83.708,93.023,97.163,101.816
2011-01-04,1270.2,131.660004,-4.575163398692805,-2.8052582338933707,OUTPERFORM,221.898,83.708,93.023,97.163,101.816
2011-01-05,1276.56,132.490005,-5.102586975914369,-2.8238162776534126,OUTPERFORM,221.898,83.708,93.023,97.163,101.816
2011-01-06,1273.85,128.78999299999998,-3.0961165417823677,-4.195492296127712,UNDERPERFORM,221.898,83.708,93.023,97.163,101.816
2011-01-07,1271.5,127.260002,-3.1562752296373064,-4.92342450847556,UNDERPERFORM,221.898,83.708,93.023,97.163,101.816
2011-01-10,1269.75,126.43,-2.338942899335472,-3.9504708671856403,UNDERPERFORM,221.898,83.708,93.023,97.163,101.816
2011-01-11,1274.48,124.510002,-0.9089000676426928,-4.465587286647943,UNDERPERFORM,221.898,83.708,93.023,97.163,101.816
2011-01-12,1285.96,125.080002,0.07938113841892136,-3.7920107604034636,UNDERPERFORM,221.898,83.708,93.023,97.163,101.816
2011-01-13,1283.76,125.599998,0.32823783175466303,-3.5626588005736037,UNDERPERFORM,221.898,83.708,93.023,97.163,101.816
2011-01-14,1293.24,125.910004,0.3289371605896152,-3.242911579078178,UNDERPERFORM,221.898,83.708,93.023,97.163,101.816
2011-01-18,1295.02,124.089996,1.8914538387700741,-3.9551092249638375,UNDERPERFORM,221.898,83.708,93.023,97.163,101.816
2011-01-19,1281.92,123.809998,0.7933450225266148,-4.805474470328697,UNDERPERFORM,221.898,83.708,93.023,97.163,101.816
2011-01-20,1280.26,123.730003,-0.5908981496579591,-5.614458177266258,UNDERPERFORM,221.898,83.708,93.023,97.163,101.816
2011-01-21,1283.35,124.440002,1.4169208642189846,-3.6245300350267073,UNDERPERFORM,221.898,83.708,93.023,97.163,101.816
2011-01-24,1290.84,125.059998,1.8301726042093902,-3.2866754819685484,UNDERPERFORM,221.898,83.708,93.023,97.163,101.816
2011-01-25,1291.18,125.889999,1.5477782147070407,-3.8346992946390768,UNDERPERFORM,221.898,83.708,93.023,97.163,101.816
2011-01-26,1296.63,127.5,1.4291748803154203,-2.694038790307862,UNDERPERFORM,221.898,83.708,93.023,97.163,101.816
2011-01-27,1299.54,125.620003,0.31030011115227296,-4.8981703353219945,UNDERPERFORM,221.898,83.708,93.023,97.163,101.816
2011-01-28,1276.34,123.620003,-0.8390695650822844,-5.9280121473856635,UNDERPERFORM,221.898,83.708,93.023,97.163,101.816
2011-01-31,1286.12,123.239998,0.2041293338527428,-6.016934873143653,UNDERPERFORM,221.898,83.708,93.023,97.163,101.816
2011-02-01,1307.59,125.330002,3.085655721549907,-3.6812120996469466,UNDERPERFORM,221.898,83.708,93.023,97.163,101.816
2011-02-02,1304.03,124.5,1.8693852042809267,-5.337594119902855,UNDERPERFORM,223.046,83.588,92.09899999999999,96.78200000000001,101.94
2011-02-03,1307.1,125.900002,0.8043681121642221,-4.916548450523406,UNDERPERFORM,223.046,83.588,92.09899999999999,96.78200000000001,101.94
2011-02-04,1310.87,125.93,0.2646453675587468,-5.479243578150372,UNDERPERFORM,223.046,83.588,92.09899999999999,96.78200000000001,101.94
2011-02-07,1319.05,125.589996,-0.12039617155319426,-6.51332459470969,UNDERPERFORM,223.046,83.588,92.09899999999999,96.78200000000001,101.94
2011-02-08,1324.57,126.07,-1.1271432516963276,-7.362771911610622,UNDERPERFORM,223.046,83.588,92.09899999999999,96.78200000000001,101.94
2011-02-09,1320.88,126.309998,-1.2706670254432395,-6.995066740226308,UNDERPERFORM,223.046,83.588,92.09899999999999,96.78200000000001,101.94
2011-02-10,1321.87,127.279999,-1.2955302340168284,-5.5716257808545055,UNDERPERFORM,223.046,83.588,92.09899999999999,96.78200000000001,101.94
2011-02-11,1329.15,127.910004,-1.7787203854509936,-5.097191757658348,UNDERPERFORM,223.046,83.588,92.09899999999999,96.78200000000001,101.94
2011-02-14,1332.32,127.510002,-0.8542937937193074,-4.878777212709206,UNDERPERFORM,223.046,83.588,92.09899999999999,96.78200000000001,101.94
2011-02-15,1328.01,127.18,0.6457040220084975,-4.253558619987075,UNDERPERFORM,223.046,83.588,92.09899999999999,96.78200000000001,101.94
2011-02-16,1336.32,126.279999,1.7265004110715187,-4.787759753156918,UNDERPERFORM,223.046,83.588,92.09899999999999,96.78200000000001,101.94
2011-02-17,1340.43,127.07,1.723431381477103,-4.076395379509357,UNDERPERFORM,223.046,83.588,92.09899999999999,96.78200000000001,101.94
2011-02-18,1343.01,126.940002,2.6083568268812085,-3.4750157202880216,UNDERPERFORM,223.046,83.588,92.09899999999999,96.78200000000001,101.94
2011-02-22,1315.44,125.019997,-0.05318583129454435,-4.564887786259542,UNDERPERFORM,223.046,83.588,92.09899999999999,96.78200000000001,101.94
2011-02-23,1307.4,123.830002,0.15014094864567173,-4.7094999163408975,UNDERPERFORM,223.046,83.588,92.09899999999999,96.78200000000001,101.94
2011-02-24,1306.1,123.589996,-1.5549508943040524,-5.642082933030479,UNDERPERFORM,223.046,83.588,92.09899999999999,96.78200000000001,101.94
2011-02-25,1319.88,124.849998,-0.4495263380196568,-4.6436991713579285,UNDERPERFORM,223.046,83.588,92.09899999999999,96.78200000000001,101.94
2011-02-28,1327.22,126.68,-1.2338145557374558,-3.6800515912392973,UNDERPERFORM,223.046,83.588,92.09899999999999,96.78200000000001,101.94
2011-03-01,1306.33,125.089996,-2.8765371518639116,-4.431204098336028,UNDERPERFORM,223.046,83.588,92.09899999999999,96.78200000000001,101.94
2011-03-02,1308.44,125.050003,-2.1675900794807967,-3.144603801838719,UNDERPERFORM,224.093,83.49,91.67399999999999,96.64,102.05
2011-03-03,1330.97,125.279999,-0.07282610327792316,-3.1165409189782833,UNDERPERFORM,224.093,83.49,91.67399999999999,96.64,102.05
2011-03-04,1321.15,124.139999,1.2460820452298682,-3.6180154436797674,UNDERPERFORM,224.093,83.49,91.67399999999999,96.64,102.05
2011-03-07,1310.13,124.300003,0.7273174594631948,-1.2786918821795945,UNDERPERFORM,224.093,83.49,91.67399999999999,96.64,102.05
2011-03-08,1321.82,126.230003,2.2858823165258224,0.6779438669152205,UNDERPERFORM,224.093,83.49,91.67399999999999,96.64,102.05
2011-03-09,1320.02,127.209999,2.570438404276798,0.5374219595149166,UNDERPERFORM,224.093,83.49,91.67399999999999,96.64,102.05
2011-03-10,1295.11,126.449997,3.2741916191539433,1.0549029262743481,UNDERPERFORM,224.093,83.49,91.67399999999999,96.64,102.05
2011-03-11,1304.28,125.720001,3.4863608232699184,0.2711788228867196,UNDERPERFORM,224.093,83.49,91.67399999999999,96.64,102.05
2011-03-14,1296.39,123.739998,8.02619847175583,0.962793749392854,UNDERPERFORM,224.093,83.49,91.67399999999999,96.64,102.05
2011-03-15,1281.87,123.050003,6.877720155413614,1.0760678671934976,UNDERPERFORM,224.093,83.49,91.67399999999999,96.64,102.05
2011-03-16,1256.88,121.25,12.275561431404425,5.233465498754852,UNDERPERFORM,224.093,83.49,91.67399999999999,96.64,102.05
2011-03-17,1273.72,123.839996,8.630056373824125,2.9940103625084813,UNDERPERFORM,224.093,83.49,91.67399999999999,96.64,102.05
2011-03-18,1279.21,125.010002,14.137727970305857,6.891838569264785,UNDERPERFORM,224.093,83.49,91.67399999999999,96.64,102.05
2011-03-21,1298.38,124.959999,10.722813480693127,4.726784277572915,UNDERPERFORM,224.093,83.49,91.67399999999999,96.64,102.05
2011-03-22,1293.77,125.43,9.752207734919116,5.1294963562064755,UNDERPERFORM,224.093,83.49,91.67399999999999,96.64,102.05
2011-03-23,1297.54,125.360001,7.725261313917087,2.8552708284034445,UNDERPERFORM,224.093,83.49,91.67399999999999,96.64,102.05
2011-03-24,1309.66,126.769997,9.80079814883128,4.114647599956522,UNDERPERFORM,224.093,83.49,91.67399999999999,96.64,102.05
2011-03-25,1313.8,127.760002,10.04363886120161,3.273787917498905,UNDERPERFORM,224.093,83.49,91.67399999999999,96.64,102.05
2011-03-28,1310.19,129.899994,14.863455047560592,7.7025063618065825,UNDERPERFORM,224.093,83.49,91.67399999999999,96.64,102.05
2011-03-29,1319.44,131.449997,17.437006577483483,10.425063756509868,UNDERPERFORM,224.093,83.49,91.67399999999999,96.64,102.05
2011-03-30,1328.26,133.630005,18.191525333238424,11.32122949582448,UNDERPERFORM,224.093,83.49,91.67399999999999,96.64,102.05
2011-03-31,1325.83,133.25,14.064610487374708,8.148690107529344,UNDERPERFORM,224.093,83.49,91.67399999999999,96.64,102.05
2011-04-01,1332.41,132.850006,13.146229619565242,6.407695737408026,UNDERPERFORM,224.093,83.49,91.67399999999999,96.64,102.05
2011-04-04,1332.87,133.360001,14.974941126743557,8.625889271627173,UNDERPERFORM,224.80599999999998,83.382,90.956,96.307,102.204
2011-04-05,1332.63,133.190002,13.241842284160455,8.302161937660713,UNDERPERFORM,224.80599999999998,83.382,90.956,96.307,102.204
2011-04-06,1335.54,131.869995,10.367909559698528,5.919674698795174,UNDERPERFORM,224.80599999999998,83.382,90.956,96.307,102.204
2011-04-07,1333.51,131.860001,9.942123140850168,4.875525215727561,UNDERPERFORM,224.80599999999998,83.382,90.956,96.307,102.204
2011-04-08,1328.17,132.199997,8.965534215556769,6.888742723156516,UNDERPERFORM,224.80599999999998,83.382,90.956,96.307,102.204
2011-04-11,1324.46,132.419998,9.966622938841919,8.12443612211613,UNDERPERFORM,224.80599999999998,83.382,90.956,96.307,102.204
2011-04-12,1314.16,131.440002,11.941531725682953,8.502561569279843,UNDERPERFORM,224.80599999999998,83.382,90.956,96.307,102.204
2011-04-13,1314.41,131.139999,12.80165459476159,9.410977728925584,UNDERPERFORM,224.80599999999998,83.382,90.956,96.307,102.204
2011-04-14,1314.52,131.419998,9.669453204518529,8.396568927690007,UNDERPERFORM,224.80599999999998,83.382,90.956,96.307,102.204
2011-04-15,1319.68,132.270004,11.280883717008173,9.731211965063768,UNDERPERFORM,224.80599999999998,83.382,90.956,96.307,102.204
2011-04-18,1305.14,130.5,13.07451721060795,9.525805966834987,UNDERPERFORM,224.80599999999998,83.382,90.956,96.307,102.204
2011-04-19,1312.62,130.21000700000002,12.935892692747796,8.580728128431092,UNDERPERFORM,224.80599999999998,83.382,90.956,96.307,102.204
2011-04-20,1330.36,130.990005,13.4277456154561,7.792962667699865,UNDERPERFORM,224.80599999999998,83.382,90.956,96.307,102.204
2011-04-21,1337.38,131.25,12.509674597032006,7.679055768964282,UNDERPERFORM,224.80599999999998,83.382,90.956,96.307,102.204
2011-04-25,1335.25,131.070007,10.432466855786494,6.578308507603481,UNDERPERFORM,224.80599999999998,83.382,90.956,96.307,102.204
2011-04-26,1347.24,132.979996,10.791852040690465,7.67611012145748,UNDERPERFORM,224.80599999999998,83.382,90.956,96.307,102.204
2011-04-27,1355.66,134.75,12.587929473710457,9.410519343601198,UNDERPERFORM,224.80599999999998,83.382,90.956,96.307,102.204
2011-04-28,1360.48,134.929993,13.176218086832115,9.01672155651745,UNDERPERFORM,224.80599999999998,83.382,90.956,96.307,102.204
2011-04-29,1363.61,134.139999,16.871507422263356,10.65830547221327,UNDERPERFORM,224.80599999999998,83.382,90.956,96.307,102.204
2011-05-02,1361.22,133.940002,20.50887071071923,12.535712801269838,UNDERPERFORM,224.80599999999998,83.29799999999999,89.37299999999999,95.46799999999999,102.40700000000001
2011-05-03,1356.62,135.570007,19.375588465633587,13.106963014291996,UNDERPERFORM,224.80599999999998,83.29799999999999,89.37299999999999,95.46799999999999,102.40700000000001
2011-05-04,1347.32,135.589996,15.853648050217117,11.440780988588495,UNDERPERFORM,224.80599999999998,83.29799999999999,89.37299999999999,95.46799999999999,102.40700000000001
2011-05-05,1335.1,133.880005,13.588796814647154,8.73944260706363,UNDERPERFORM,224.80599999999998,83.29799999999999,89.37299999999999,95.46799999999999,102.40700000000001
2011-05-06,1340.2,134.119995,16.431810678852553,9.619940492357015,UNDERPERFORM,224.80599999999998,83.29799999999999,89.37299999999999,95.46799999999999,102.40700000000001
2011-05-09,1346.29,134.259995,16.019476042743875,8.827098755926933,UNDERPERFORM,224.80599999999998,83.29799999999999,89.37299999999999,95.46799999999999,102.40700000000001
2011-05-10,1357.16,135.970001,19.951918827667892,11.441684100619876,UNDERPERFORM,224.80599999999998,83.29799999999999,89.37299999999999,95.46799999999999,102.40700000000001
2011-05-11,1342.08,134.779999,22.092737643623252,11.730085676782377,UNDERPERFORM,224.80599999999998,83.29799999999999,89.37299999999999,95.46799999999999,102.40700000000001
2011-05-12,1348.65,135.649994,19.991992526357926,12.609990973020002,UNDERPERFORM,224.80599999999998,83.29799999999999,89.37299999999999,95.46799999999999,102.40700000000001
2011-05-13,1337.77,134.910004,16.934870589057983,12.782143969683734,UNDERPERFORM,224.80599999999998,83.29799999999999,89.37299999999999,95.46799999999999,102.40700000000001
2011-05-16,1329.47,133.809998,14.120535292754322,10.79738455239012,UNDERPERFORM,224.80599999999998,83.29799999999999,89.37299999999999,95.46799999999999,102.40700000000001
2011-05-17,1328.98,134.270004,15.017395669257262,11.18748076867373,UNDERPERFORM,224.80599999999998,83.29799999999999,89.37299999999999,95.46799999999999,102.40700000000001
2011-05-18,1340.68,134.600006,12.201123115935353,9.493212397299278,UNDERPERFORM,224.80599999999998,83.29799999999999,89.37299999999999,95.46799999999999,102.40700000000001
2011-05-19,1343.6,134.910004,12.384361878314397,10.827241169130652,UNDERPERFORM,224.80599999999998,83.29799999999999,89.37299999999999,95.46799999999999,102.40700000000001
2011-05-20,1333.27,135.350006,10.43860012424933,10.175016852666129,UNDERPERFORM,224.80599999999998,83.29799999999999,89.37299999999999,95.46799999999999,102.40700000000001
2011-05-23,1317.37,134.759995,9.447019922569488,9.258958464697864,UNDERPERFORM,224.80599999999998,83.29799999999999,89.37299999999999,95.46799999999999,102.40700000000001
2011-05-24,1316.28,135.110001,7.488281696581689,8.67921573359074,OUTPERFORM,224.80599999999998,83.29799999999999,89.37299999999999,95.46799999999999,102.40700000000001
2011-05-25,1320.47,134.21000700000002,9.960361740752477,8.592937408946932,UNDERPERFORM,224.80599999999998,83.29799999999999,89.37299999999999,95.46799999999999,102.40700000000001
2011-05-26,1325.69,135.029999,8.186032088005346,8.501407999230404,OUTPERFORM,224.80599999999998,83.29799999999999,89.37299999999999,95.46799999999999,102.40700000000001
2011-05-27,1331.1,135.46000700000002,10.01917545541704,9.26837614529019,UNDERPERFORM,224.80599999999998,83.29799999999999,89.37299999999999,95.46799999999999,102.40700000000001
2011-05-31,1345.2,136.339996,10.680522301483464,10.316368972129442,UNDERPERFORM,224.80599999999998,83.29799999999999,89.37299999999999,95.46799999999999,102.40700000000001
2011-06-01,1314.55,134.429993,6.161922067433867,8.236711954187893,OUTPERFORM,224.80599999999998,83.29799999999999,89.37299999999999,95.46799999999999,102.40700000000001
2011-06-02,1312.94,133.850006,4.684298232325235,8.371794860791937,OUTPERFORM,225.395,83.178,89.154,95.436,102.49600000000001
2011-06-03,1300.16,131.630005,5.7857694967658135,8.489246542664697,OUTPERFORM,225.395,83.178,89.154,95.436,102.49600000000001
2011-06-06,1286.17,130.330002,3.5563607085346227,6.749124637533788,OUTPERFORM,225.395,83.178,89.154,95.436,102.49600000000001
2011-06-07,1284.94,130.009995,0.02724604737700531,3.3958939620788,OUTPERFORM,225.395,83.178,89.154,95.436,102.49600000000001
2011-06-08,1279.56,130.240005,-0.430320055404676,3.095070797196686,OUTPERFORM,225.395,83.178,89.154,95.436,102.49600000000001
2011-06-09,1289.0,130.130005,2.848480012766297,4.808312506175505,OUTPERFORM,225.395,83.178,89.154,95.436,102.49600000000001
2011-06-10,1270.98,129.199997,4.325770758774672,5.083367346483136,OUTPERFORM,225.395,83.178,89.154,95.436,102.49600000000001
2011-06-13,1271.83,130.059998,2.740932223927617,5.12447215385976,OUTPERFORM,225.395,83.178,89.154,95.436,102.49600000000001
2011-06-14,1287.87,131.089996,2.1187011854259863,4.1471302737635,OUTPERFORM,225.395,83.178,89.154,95.436,102.49600000000001
2011-06-15,1265.42,129.119995,0.9726865778827642,3.5030020040080156,OUTPERFORM,225.395,83.178,89.154,95.436,102.49600000000001
2011-06-16,1267.64,129.309998,0.5170007612281369,3.2250348022280217,OUTPERFORM,225.395,83.178,89.154,95.436,102.49600000000001
2011-06-17,1271.5,130.910004,-0.3464167032415921,3.7486162624821517,OUTPERFORM,225.395,83.178,89.154,95.436,102.49600000000001
2011-06-20,1278.36,131.029999,4.007810593116923,5.874270267060933,OUTPERFORM,225.395,83.178,89.154,95.436,102.49600000000001
2011-06-21,1295.52,132.089996,4.502702266677416,5.444239772752613,OUTPERFORM,225.395,83.178,89.154,95.436,102.49600000000001
2011-06-22,1287.14,131.410004,1.8427819757091513,4.194418707712844,OUTPERFORM,225.395,83.178,89.154,95.436,102.49600000000001
2011-06-23,1283.5,131.130005,2.5339915959673442,5.283020346454759,OUTPERFORM,225.395,83.178,89.154,95.436,102.49600000000001
2011-06-24,1268.45,130.119995,0.845914724799468,3.8136262586126124,OUTPERFORM,225.395,83.178,89.154,95.436,102.49600000000001
2011-06-27,1280.1,131.520004,3.4917657711555306,5.486047481552769,OUTPERFORM,225.395,83.178,89.154,95.436,102.49600000000001
2011-06-28,1296.67,132.410004,6.622647249882818,7.904820372462051,OUTPERFORM,225.395,83.178,89.154,95.436,102.49600000000001
2011-06-29,1307.41,133.229996,7.5482252293011864,8.697067797992997,OUTPERFORM,225.395,83.178,89.154,95.436,102.49600000000001
2011-06-30,1320.64,134.339996,10.700933796040179,10.869025515705633,OUTPERFORM,225.395,83.178,89.154,95.436,102.49600000000001
2011-07-01,1339.67,136.089996,12.763038281539352,12.79734251475604,OUTPERFORM,225.395,83.178,89.154,95.436,102.49600000000001
2011-07-05,1337.88,135.809998,15.156783928248663,14.986027305172911,UNDERPERFORM,226.106,83.13,87.71799999999999,94.571,102.95200000000001
2011-07-06,1339.22,134.78999299999998,15.58252133912157,14.40332116788321,UNDERPERFORM,226.106,83.13,87.71799999999999,94.571,102.95200000000001
2011-07-07,1353.22,134.779999,13.47281036434531,11.962121912995238,UNDERPERFORM,226.106,83.13,87.71799999999999,94.571,102.95200000000001
2011-07-08,1343.8,134.050003,12.434006308620372,10.611437237207078,UNDERPERFORM,226.106,83.13,87.71799999999999,94.571,102.95200000000001
2011-07-11,1319.49,132.830002,5.816545839481613,6.853836487070031,OUTPERFORM,226.106,83.13,87.71799999999999,94.571,102.95200000000001
