,S&P 500,S&P 500 Energy (Sector),S&P 500 Performance (%),S&P 500 Energy (Sector) Performance (%),S&P 500 Energy (Sector) Outperform/Underperform,overall,energy,energy commodities,fuels and utilities,transportation,transportation services,utilities and public transportation
2017-02-16,2347.22,526.07,-11.164853797185703,2.4818342976253183,OUTPERFORM,243.892,202.528,214.955,234.39,307.092,307.092,215.40599999999998
2017-02-17,2351.16,523.3,-10.922013760494654,1.9720176156514224,OUTPERFORM,243.892,202.528,214.955,234.39,307.092,307.092,215.40599999999998
2017-02-21,2365.38,526.88,-10.046889795670012,3.216706500019595,OUTPERFORM,243.892,202.528,214.955,234.39,307.092,307.092,215.40599999999998
2017-02-22,2362.82,518.55,-10.13399156419842,2.91140747797094,OUTPERFORM,243.892,202.528,214.955,234.39,307.092,307.092,215.40599999999998
2017-02-23,2363.81,521.17,-10.359198780423062,3.1060201396719833,OUTPERFORM,243.892,202.528,214.955,234.39,307.092,307.092,215.40599999999998
2017-02-24,2367.34,516.53,-10.71695266830096,1.3260882358710813,OUTPERFORM,243.892,202.528,214.955,234.39,307.092,307.092,215.40599999999998
2017-02-27,2369.75,521.01,-10.91131921548576,1.482275029216984,OUTPERFORM,243.892,202.528,214.955,234.39,307.092,307.092,215.40599999999998
2017-02-28,2363.64,519.74,-11.278438202626774,1.5632938601633617,OUTPERFORM,243.892,202.528,214.955,234.39,307.092,307.092,215.40599999999998
2017-03-01,2395.96,530.4,-10.0227200180258,3.78835316217907,OUTPERFORM,243.892,202.528,214.955,234.39,307.092,307.092,215.40599999999998
2017-03-02,2381.92,525.9,-10.18435073774232,3.243158349365882,OUTPERFORM,244.19299999999998,202.954,213.665,236.326,307.57,307.57,215.933
2017-03-03,2383.12,523.98,-10.938370063644287,2.8945094650852266,OUTPERFORM,244.19299999999998,202.954,213.665,236.326,307.57,307.57,215.933
2017-03-06,2375.31,525.53,-11.703764831831565,2.490443872376935,OUTPERFORM,244.19299999999998,202.954,213.665,236.326,307.57,307.57,215.933
2017-03-07,2368.39,520.78,-11.675685351691422,1.4532845008961015,OUTPERFORM,244.19299999999998,202.954,213.665,236.326,307.57,307.57,215.933
2017-03-08,2362.98,507.54,-11.80442287953718,-2.4674276490257108,OUTPERFORM,244.19299999999998,202.954,213.665,236.326,307.57,307.57,215.933
2017-03-09,2364.87,510.54,-11.90879731204626,-3.891116507595871,OUTPERFORM,244.19299999999998,202.954,213.665,236.326,307.57,307.57,215.933
2017-03-10,2372.6,510.15,-11.58034389976672,-4.171988879705468,OUTPERFORM,244.19299999999998,202.954,213.665,236.326,307.57,307.57,215.933
2017-03-13,2373.47,510.37,-11.45420630479389,-4.914764788076386,OUTPERFORM,244.19299999999998,202.954,213.665,236.326,307.57,307.57,215.933
2017-03-14,2365.45,504.73,-11.823143046722983,-5.663233837354909,OUTPERFORM,244.19299999999998,202.954,213.665,236.326,307.57,307.57,215.933
2017-03-15,2385.26,515.23,-11.24746050291343,-3.7888407529130474,OUTPERFORM,244.19299999999998,202.954,213.665,236.326,307.57,307.57,215.933
2017-03-16,2381.38,512.24,-10.930165581367513,-3.9688044843553705,OUTPERFORM,244.19299999999998,202.954,213.665,236.326,307.57,307.57,215.933
2017-03-17,2378.25,511.82,-11.779761926842024,-5.730020444624529,OUTPERFORM,244.19299999999998,202.954,213.665,236.326,307.57,307.57,215.933
2017-03-20,2373.47,511.18,-12.516862878078626,-7.263887377090816,OUTPERFORM,244.19299999999998,202.954,213.665,236.326,307.57,307.57,215.933
2017-03-21,2344.02,507.58,-13.949023307721387,-8.463327983264502,OUTPERFORM,244.19299999999998,202.954,213.665,236.326,307.57,307.57,215.933
2017-03-22,2348.45,507.05,-14.388567887282877,-8.542414458613656,OUTPERFORM,244.19299999999998,202.954,213.665,236.326,307.57,307.57,215.933
2017-03-23,2345.96,505.24,-14.621266436414327,-9.396743418693054,OUTPERFORM,244.19299999999998,202.954,213.665,236.326,307.57,307.57,215.933
2017-03-24,2343.98,502.92,-14.80432815152165,-9.525608505585836,OUTPERFORM,244.19299999999998,202.954,213.665,236.326,307.57,307.57,215.933
2017-03-27,2341.59,500.87,-14.796432612990905,-9.805157386731977,OUTPERFORM,244.19299999999998,202.954,213.665,236.326,307.57,307.57,215.933
2017-03-28,2358.57,507.32,-14.777999392967079,-10.45608585145439,OUTPERFORM,244.19299999999998,202.954,213.665,236.326,307.57,307.57,215.933
2017-03-29,2361.13,513.51,-15.257479614103586,-10.228663333449884,OUTPERFORM,244.19299999999998,202.954,213.665,236.326,307.57,307.57,215.933
2017-03-30,2368.06,515.92,-14.708149343399057,-8.680260549419438,OUTPERFORM,244.19299999999998,202.954,213.665,236.326,307.57,307.57,215.933
2017-03-31,2362.72,514.01,-15.694222425211246,-9.787988346379306,OUTPERFORM,244.19299999999998,202.954,213.665,236.326,307.57,307.57,215.933
2017-04-03,2358.84,513.13,-15.69640068190834,-9.219092774750548,OUTPERFORM,244.00400000000002,198.449,202.58,237.524,308.569,308.569,216.274
2017-04-04,2360.16,516.78,-16.017507027719468,-8.479438954415041,OUTPERFORM,244.00400000000002,198.449,202.58,237.524,308.569,308.569,216.274
2017-04-05,2352.95,515.04,-16.94405517884058,-10.663983903420526,OUTPERFORM,244.00400000000002,198.449,202.58,237.524,308.569,308.569,216.274
2017-04-06,2357.49,519.14,-16.96435175564347,-9.81516225418665,OUTPERFORM,244.00400000000002,198.449,202.58,237.524,308.569,308.569,216.274
2017-04-07,2355.54,517.13,-16.986544683070548,-9.940614061057806,OUTPERFORM,244.00400000000002,198.449,202.58,237.524,308.569,308.569,216.274
2017-04-10,2357.16,521.12,-16.979484018666902,-8.536927829261442,OUTPERFORM,244.00400000000002,198.449,202.58,237.524,308.569,308.569,216.274
2017-04-11,2353.78,520.68,-18.068690890990535,-9.168934477705681,OUTPERFORM,244.00400000000002,198.449,202.58,237.524,308.569,308.569,216.274
2017-04-12,2344.93,518.9,-17.82353786362857,-8.056771267076568,OUTPERFORM,244.00400000000002,198.449,202.58,237.524,308.569,308.569,216.274
2017-04-13,2328.95,509.4,-17.48422458661508,-7.879270123153159,OUTPERFORM,244.00400000000002,198.449,202.58,237.524,308.569,308.569,216.274
2017-04-17,2349.01,510.38,-16.814162425942246,-7.782094136778395,OUTPERFORM,244.00400000000002,198.449,202.58,237.524,308.569,308.569,216.274
2017-04-18,2342.19,505.94,-17.00189228839325,-9.579297279908495,OUTPERFORM,244.00400000000002,198.449,202.58,237.524,308.569,308.569,216.274
2017-04-19,2338.17,498.72,-15.349024122687926,-7.029808176276486,OUTPERFORM,244.00400000000002,198.449,202.58,237.524,308.569,308.569,216.274
2017-04-20,2355.84,500.67,-11.064803279802483,-2.4168242150193975,OUTPERFORM,244.00400000000002,198.449,202.58,237.524,308.569,308.569,216.274
2017-04-21,2348.69,498.53,-12.854619797116285,-3.482924184929914,OUTPERFORM,244.00400000000002,198.449,202.58,237.524,308.569,308.569,216.274
2017-04-24,2374.15,501.23,-11.467150943818371,-1.3132506398897292,OUTPERFORM,244.00400000000002,198.449,202.58,237.524,308.569,308.569,216.274
2017-04-25,2388.61,505.94,-7.454087562960088,2.670562928690301,OUTPERFORM,244.00400000000002,198.449,202.58,237.524,308.569,308.569,216.274
2017-04-26,2387.45,503.91,-8.860300433280543,2.620967741935476,OUTPERFORM,244.00400000000002,198.449,202.58,237.524,308.569,308.569,216.274
2017-04-27,2388.77,498.31,-10.061370481927712,-0.16828608634678055,OUTPERFORM,244.00400000000002,198.449,202.58,237.524,308.569,308.569,216.274
2017-04-28,2384.2,498.95,-10.46737816097998,0.40851646140223075,OUTPERFORM,244.00400000000002,198.449,202.58,237.524,308.569,308.569,216.274
2017-05-01,2388.33,497.84,-11.498426979615584,-1.2006588739605917,OUTPERFORM,244.00400000000002,198.449,202.58,237.524,308.569,308.569,216.274
2017-05-02,2391.17,495.37,-12.4498388986526,-1.2735172193877542,OUTPERFORM,244.16299999999998,197.808,200.428,238.105,309.612,309.612,216.514
2017-05-03,2388.13,496.99,-12.593788201535737,-0.7052665228162613,OUTPERFORM,244.16299999999998,197.808,200.428,238.105,309.612,309.612,216.514
2017-05-04,2389.52,487.54,-12.029039929903629,-2.039422130241708,OUTPERFORM,244.16299999999998,197.808,200.428,238.105,309.612,309.612,216.514
2017-05-05,2399.29,495.45,-11.1811589106107,1.2279339653481491,OUTPERFORM,244.16299999999998,197.808,200.428,238.105,309.612,309.612,216.514
2017-05-08,2399.38,498.95,-11.264219884909533,0.8529905200816534,OUTPERFORM,244.16299999999998,197.808,200.428,238.105,309.612,309.612,216.514
2017-05-09,2396.92,494.67,-12.753612637862632,-2.1598528451907573,OUTPERFORM,244.16299999999998,197.808,200.428,238.105,309.612,309.612,216.514
2017-05-10,2399.63,499.94,-13.669952511152673,-1.7625906348863296,OUTPERFORM,244.16299999999998,197.808,200.428,238.105,309.612,309.612,216.514
2017-05-11,2394.44,498.94,-12.747970323727909,-0.6392512197550437,OUTPERFORM,244.16299999999998,197.808,200.428,238.105,309.612,309.612,216.514
2017-05-12,2390.9,497.35,-11.899418902436775,1.361403794811178,OUTPERFORM,244.16299999999998,197.808,200.428,238.105,309.612,309.612,216.514
2017-05-15,2402.32,500.45,-10.283193970877658,2.1597566701369697,OUTPERFORM,244.16299999999998,197.808,200.428,238.105,309.612,309.612,216.514
2017-05-16,2400.67,498.24,-10.797213190896427,1.2971170658317321,OUTPERFORM,244.16299999999998,197.808,200.428,238.105,309.612,309.612,216.514
2017-05-17,2357.03,492.61,-13.374422074724169,-0.9052322423608428,OUTPERFORM,244.16299999999998,197.808,200.428,238.105,309.612,309.612,216.514
2017-05-18,2365.72,492.05,-13.28387314341012,-1.0576903742132604,OUTPERFORM,244.16299999999998,197.808,200.428,238.105,309.612,309.612,216.514
2017-05-19,2381.73,498.15,-12.65476015842747,1.007745650675207,OUTPERFORM,244.16299999999998,197.808,200.428,238.105,309.612,309.612,216.514
2017-05-22,2394.02,497.31,-12.594150355790678,0.9561510353227831,OUTPERFORM,244.16299999999998,197.808,200.428,238.105,309.612,309.612,216.514
2017-05-23,2398.42,498.13,-13.929310944996898,-0.8064837309331385,OUTPERFORM,244.16299999999998,197.808,200.428,238.105,309.612,309.612,216.514
2017-05-24,2404.39,495.96,-13.60500463525236,-1.1815338022275856,OUTPERFORM,244.16299999999998,197.808,200.428,238.105,309.612,309.612,216.514
2017-05-25,2415.07,487.09,-12.665487775330785,-2.243763421438183,OUTPERFORM,244.16299999999998,197.808,200.428,238.105,309.612,309.612,216.514
2017-05-26,2415.82,487.49,-12.135385600186211,-1.5251292824822293,OUTPERFORM,244.16299999999998,197.808,200.428,238.105,309.612,309.612,216.514
2017-05-30,2412.91,481.11,-12.172545708014692,-2.4018663150420894,OUTPERFORM,244.16299999999998,197.808,200.428,238.105,309.612,309.612,216.514
2017-05-31,2411.8,479.19,-12.362237055824654,-3.763581226276791,OUTPERFORM,244.16299999999998,197.808,200.428,238.105,309.612,309.612,216.514
2017-06-01,2430.06,482.37,-10.426404022234347,-1.4565883554647607,OUTPERFORM,244.16299999999998,197.808,200.428,238.105,309.612,309.612,216.514
2017-06-02,2439.07,476.67,-10.227314552400857,-3.4318591600656423,OUTPERFORM,244.243,195.99400000000003,196.403,238.25400000000002,310.184,310.184,216.37400000000002
2017-06-05,2436.1,477.46,-10.170985239294527,-5.748351691736742,OUTPERFORM,244.243,195.99400000000003,196.403,238.25400000000002,310.184,310.184,216.37400000000002
2017-06-06,2429.33,483.2,-8.108363688632181,-2.6336470066697593,OUTPERFORM,244.243,195.99400000000003,196.403,238.25400000000002,310.184,310.184,216.37400000000002
2017-06-07,2433.14,476.05,-5.993215519306416,-3.4988141331008915,OUTPERFORM,244.243,195.99400000000003,196.403,238.25400000000002,310.184,310.184,216.37400000000002
2017-06-08,2433.79,474.73,-8.454232570386122,-5.445455812934441,OUTPERFORM,244.243,195.99400000000003,196.403,238.25400000000002,310.184,310.184,216.37400000000002
2017-06-09,2431.77,486.49,-6.9221700821397665,-2.2464685434123055,OUTPERFORM,244.243,195.99400000000003,196.403,238.25400000000002,310.184,310.184,216.37400000000002
2017-06-12,2429.39,489.77,-6.741266794625722,0.4079708065111376,OUTPERFORM,244.243,195.99400000000003,196.403,238.25400000000002,310.184,310.184,216.37400000000002
2017-06-13,2440.35,493.02,-7.592952322530078,-1.0576170503120763,OUTPERFORM,244.243,195.99400000000003,196.403,238.25400000000002,310.184,310.184,216.37400000000002
2017-06-14,2437.92,483.99,-5.575781988318596,-0.8928022934370894,OUTPERFORM,244.243,195.99400000000003,196.403,238.25400000000002,310.184,310.184,216.37400000000002
2017-06-15,2432.46,480.7,-6.96092868480942,-3.6267767998556577,OUTPERFORM,244.243,195.99400000000003,196.403,238.25400000000002,310.184,310.184,216.37400000000002
2017-06-16,2433.15,488.95,-7.998669031152983,-1.8369805259987992,OUTPERFORM,244.243,195.99400000000003,196.403,238.25400000000002,310.184,310.184,216.37400000000002
2017-06-19,2453.46,485.6,-7.863033453005064,-4.247347872382368,OUTPERFORM,244.243,195.99400000000003,196.403,238.25400000000002,310.184,310.184,216.37400000000002
2017-06-20,2437.03,479.55,-6.428947156235232,-3.6661309762957006,OUTPERFORM,244.243,195.99400000000003,196.403,238.25400000000002,310.184,310.184,216.37400000000002
2017-06-21,2435.61,471.88,-6.79445575471842,-5.648531381840726,OUTPERFORM,244.243,195.99400000000003,196.403,238.25400000000002,310.184,310.184,216.37400000000002
2017-06-22,2434.5,471.28,-8.369622902136719,-8.795696011456666,UNDERPERFORM,244.243,195.99400000000003,196.403,238.25400000000002,310.184,310.184,216.37400000000002
2017-06-23,2438.3,474.83,-7.716704703295363,-9.055563003964684,UNDERPERFORM,244.243,195.99400000000003,196.403,238.25400000000002,310.184,310.184,216.37400000000002
2017-06-26,2439.07,473.69,-8.442974635790657,-9.268694452957405,UNDERPERFORM,244.243,195.99400000000003,196.403,238.25400000000002,310.184,310.184,216.37400000000002
2017-06-27,2419.38,472.88,-8.919173286149906,-10.39696826148745,UNDERPERFORM,244.243,195.99400000000003,196.403,238.25400000000002,310.184,310.184,216.37400000000002
2017-06-28,2440.69,475.57,-8.856018283392586,-10.791596323391484,UNDERPERFORM,244.243,195.99400000000003,196.403,238.25400000000002,310.184,310.184,216.37400000000002
2017-06-29,2419.7,476.16,-10.593077863870326,-11.036376884703769,UNDERPERFORM,244.243,195.99400000000003,196.403,238.25400000000002,310.184,310.184,216.37400000000002
2017-06-30,2423.41,477.91,-10.53037686809617,-12.068077276908918,UNDERPERFORM,244.243,195.99400000000003,196.403,238.25400000000002,310.184,310.184,216.37400000000002
2017-07-03,2429.01,487.49,-9.807176036804755,-10.430676514900961,UNDERPERFORM,245.183,201.45,208.25799999999998,238.49200000000002,311.07099999999997,311.07099999999997,216.28
2017-07-05,2432.54,477.67,-8.898409821207876,-11.784368767082809,UNDERPERFORM,245.183,201.45,208.25799999999998,238.49200000000002,311.07099999999997,311.07099999999997,216.28
2017-07-06,2409.75,472.4,-9.756992686187637,-13.28609714012996,UNDERPERFORM,245.183,201.45,208.25799999999998,238.49200000000002,311.07099999999997,311.07099999999997,216.28
2017-07-07,2425.18,471.95,-7.9474371432041835,-12.428330209860272,UNDERPERFORM,245.183,201.45,208.25799999999998,238.49200000000002,311.07099999999997,311.07099999999997,216.28
2017-07-10,2427.43,473.2,-8.030991892096695,-12.905838180078044,UNDERPERFORM,245.183,201.45,208.25799999999998,238.49200000000002,311.07099999999997,311.07099999999997,216.28
2017-07-11,2425.53,475.69,-9.05194717541451,-13.744582857350085,UNDERPERFORM,245.183,201.45,208.25799999999998,238.49200000000002,311.07099999999997,311.07099999999997,216.28
2017-07-12,2443.25,477.09,-8.48942473716342,-12.425199162964862,UNDERPERFORM,245.183,201.45,208.25799999999998,238.49200000000002,311.07099999999997,311.07099999999997,216.28
2017-07-13,2447.83,479.19,-7.561035478937339,-12.004186866460987,UNDERPERFORM,245.183,201.45,208.25799999999998,238.49200000000002,311.07099999999997,311.07099999999997,216.28
2017-07-14,2459.27,481.78,-7.365149917131242,-11.03519592273885,UNDERPERFORM,245.183,201.45,208.25799999999998,238.49200000000002,311.07099999999997,311.07099999999997,216.28
2017-07-17,2459.14,481.13,-6.697727712498159,-11.504929370217765,UNDERPERFORM,245.183,201.45,208.25799999999998,238.49200000000002,311.07099999999997,311.07099999999997,216.28
2017-07-18,2460.61,478.78,-6.431078475737051,-11.730978411164983,UNDERPERFORM,245.183,201.45,208.25799999999998,238.49200000000002,311.07099999999997,311.07099999999997,216.28
2017-07-19,2473.83,485.46,-7.118291519925513,-10.898612436678668,UNDERPERFORM,245.183,201.45,208.25799999999998,238.49200000000002,311.07099999999997,311.07099999999997,216.28
2017-07-20,2473.45,483.72,-7.452584158675169,-11.380624358786463,UNDERPERFORM,245.183,201.45,208.25799999999998,238.49200000000002,311.07099999999997,311.07099999999997,216.28
2017-07-21,2472.54,479.45,-7.462049761968926,-12.843119432830397,UNDERPERFORM,245.183,201.45,208.25799999999998,238.49200000000002,311.07099999999997,311.07099999999997,216.28
2017-07-24,2469.91,478.03,-8.446913955496916,-14.833686686026827,UNDERPERFORM,245.183,201.45,208.25799999999998,238.49200000000002,311.07099999999997,311.07099999999997,216.28
2017-07-25,2477.13,484.07,-9.031717877248846,-14.455617014508636,UNDERPERFORM,245.183,201.45,208.25799999999998,238.49200000000002,311.07099999999997,311.07099999999997,216.28
2017-07-26,2477.83,484.56,-9.161130907864434,-14.27964902349278,UNDERPERFORM,245.183,201.45,208.25799999999998,238.49200000000002,311.07099999999997,311.07099999999997,216.28
2017-07-27,2475.42,489.38,-9.329592363733596,-13.970290937857088,UNDERPERFORM,245.183,201.45,208.25799999999998,238.49200000000002,311.07099999999997,311.07099999999997,216.28
2017-07-28,2472.1,488.44,-8.827380184034372,-14.1461013850805,UNDERPERFORM,245.183,201.45,208.25799999999998,238.49200000000002,311.07099999999997,311.07099999999997,216.28
2017-07-31,2470.3,489.57,-9.262211382352714,-14.263948723337183,UNDERPERFORM,245.183,201.45,208.25799999999998,238.49200000000002,311.07099999999997,311.07099999999997,216.28
2017-08-01,2476.35,489.87,-8.96207166569245,-15.322120620213997,UNDERPERFORM,245.183,201.45,208.25799999999998,238.49200000000002,311.07099999999997,311.07099999999997,216.28
2017-08-02,2477.57,488.33,-8.67683756178652,-14.902849176614108,UNDERPERFORM,246.435,212.72299999999998,232.375,238.78400000000002,311.749,311.749,216.50599999999997
2017-08-03,2472.16,481.77,-9.544421718178874,-16.850189851570583,UNDERPERFORM,246.435,212.72299999999998,232.375,238.78400000000002,311.749,311.749,216.50599999999997
2017-08-04,2476.83,483.44,-9.088473227525661,-15.481039878319558,UNDERPERFORM,246.435,212.72299999999998,232.375,238.78400000000002,311.749,311.749,216.50599999999997
2017-08-07,2480.91,479.27,-9.233561019869828,-16.208608692611637,UNDERPERFORM,246.435,212.72299999999998,232.375,238.78400000000002,311.749,311.749,216.50599999999997
2017-08-08,2474.92,478.67,-9.269143912954226,-14.894033141312857,UNDERPERFORM,246.435,212.72299999999998,232.375,238.78400000000002,311.749,311.749,216.50599999999997
2017-08-09,2474.02,479.23,-9.087835727383297,-12.512550888146478,UNDERPERFORM,246.435,212.72299999999998,232.375,238.78400000000002,311.749,311.749,216.50599999999997
2017-08-10,2438.21,472.82,-9.3555054909921,-13.404516400798517,UNDERPERFORM,246.435,212.72299999999998,232.375,238.78400000000002,311.749,311.749,216.50599999999997
2017-08-11,2441.32,469.55,-10.377715206625526,-16.60006038969112,UNDERPERFORM,246.435,212.72299999999998,232.375,238.78400000000002,311.749,311.749,216.50599999999997
2017-08-14,2465.84,468.29,-8.85050290728836,-16.12966777111131,UNDERPERFORM,246.435,212.72299999999998,232.375,238.78400000000002,311.749,311.749,216.50599999999997
2017-08-15,2464.61,466.44,-9.873766739071598,-16.91041559043055,UNDERPERFORM,246.435,212.72299999999998,232.375,238.78400000000002,311.749,311.749,216.50599999999997
2017-08-16,2468.11,461.18,-10.148277858071175,-17.08527354776074,UNDERPERFORM,246.435,212.72299999999998,232.375,238.78400000000002,311.749,311.749,216.50599999999997
2017-08-17,2430.01,454.52,-11.59742433061699,-18.0010824463287,UNDERPERFORM,246.435,212.72299999999998,232.375,238.78400000000002,311.749,311.749,216.50599999999997
2017-08-18,2425.55,457.09,-12.509243060941067,-18.00046642627774,UNDERPERFORM,246.435,212.72299999999998,232.375,238.78400000000002,311.749,311.749,216.50599999999997
2017-08-21,2428.37,454.57,-12.344921436486821,-19.72415498181047,UNDERPERFORM,246.435,212.72299999999998,232.375,238.78400000000002,311.749,311.749,216.50599999999997
2017-08-22,2452.51,457.72,-11.74942335994933,-18.99047821316059,UNDERPERFORM,246.435,212.72299999999998,232.375,238.78400000000002,311.749,311.749,216.50599999999997
2017-08-23,2444.04,459.47,-12.148094895758444,-18.971871968962162,UNDERPERFORM,246.435,212.72299999999998,232.375,238.78400000000002,311.749,311.749,216.50599999999997
2017-08-24,2438.97,459.39,-12.482910813283821,-18.372750048863693,UNDERPERFORM,246.435,212.72299999999998,232.375,238.78400000000002,311.749,311.749,216.50599999999997
2017-08-25,2443.05,461.78,-11.982144594200228,-17.612845673505806,UNDERPERFORM,246.435,212.72299999999998,232.375,238.78400000000002,311.749,311.749,216.50599999999997
2017-08-28,2444.24,459.61,-12.156377920495675,-17.824065796531375,UNDERPERFORM,246.435,212.72299999999998,232.375,238.78400000000002,311.749,311.749,216.50599999999997
2017-08-29,2446.3,459.06,-11.992833655914737,-16.15495607386166,UNDERPERFORM,246.435,212.72299999999998,232.375,238.78400000000002,311.749,311.749,216.50599999999997
2017-08-30,2457.59,459.21,-11.398287516899497,-17.05920601090922,UNDERPERFORM,246.435,212.72299999999998,232.375,238.78400000000002,311.749,311.749,216.50599999999997
2017-08-31,2471.65,461.61,-10.531421600744228,-16.40074614701993,UNDERPERFORM,246.435,212.72299999999998,232.375,238.78400000000002,311.749,311.749,216.50599999999997
2017-09-01,2476.55,465.36,-10.507277799459402,-16.07877082882493,UNDERPERFORM,246.435,212.72299999999998,232.375,238.78400000000002,311.749,311.749,216.50599999999997
2017-09-05,2457.85,467.98,-10.615835563831034,-13.948955575169164,UNDERPERFORM,246.62599999999998,208.328,223.718,238.44799999999998,312.971,312.971,215.945
2017-09-06,2465.54,475.65,-10.502816819607396,-14.423734302472035,UNDERPERFORM,246.62599999999998,208.328,223.718,238.44799999999998,312.971,312.971,215.945
2017-09-07,2465.1,476.48,-9.273592509578343,-12.347314201618842,UNDERPERFORM,246.62599999999998,208.328,223.718,238.44799999999998,312.971,312.971,215.945
2017-09-08,2461.43,471.43,-9.607941066300418,-14.472060957910015,UNDERPERFORM,246.62599999999998,208.328,223.718,238.44799999999998,312.971,312.971,215.945
2017-09-11,2488.11,476.23,-7.835147779510521,-14.742740520605825,UNDERPERFORM,246.62599999999998,208.328,223.718,238.44799999999998,312.971,312.971,215.945
2017-09-12,2496.48,478.7,-8.092964352375098,-14.200706181779065,UNDERPERFORM,246.62599999999998,208.328,223.718,238.44799999999998,312.971,312.971,215.945
2017-09-13,2498.37,484.63,-8.093085194436366,-13.696263845852474,UNDERPERFORM,246.62599999999998,208.328,223.718,238.44799999999998,312.971,312.971,215.945
2017-09-14,2495.62,486.5,-8.47504868504535,-12.003038743985817,UNDERPERFORM,246.62599999999998,208.328,223.718,238.44799999999998,312.971,312.971,215.945
2017-09-15,2500.23,487.76,-7.850082190165186,-12.405717980030174,UNDERPERFORM,246.62599999999998,208.328,223.718,238.44799999999998,312.971,312.971,215.945
2017-09-18,2503.87,489.89,-8.504682800983709,-11.88553339208951,UNDERPERFORM,246.62599999999998,208.328,223.718,238.44799999999998,312.971,312.971,215.945
2017-09-19,2506.65,491.73,-9.173424353762204,-12.139296371075803,UNDERPERFORM,246.62599999999998,208.328,223.718,238.44799999999998,312.971,312.971,215.945
2017-09-20,2508.24,495.11,-9.91067355800832,-12.822002711601776,UNDERPERFORM,246.62599999999998,208.328,223.718,238.44799999999998,312.971,312.971,215.945
2017-09-21,2500.6,494.78,-10.495948228960861,-13.519654623949107,UNDERPERFORM,246.62599999999998,208.328,223.718,238.44799999999998,312.971,312.971,215.945
2017-09-22,2502.22,497.41,-9.79805480854501,-11.15140040011432,UNDERPERFORM,246.62599999999998,208.328,223.718,238.44799999999998,312.971,312.971,215.945
2017-09-25,2496.66,504.74,-10.779082939938323,-10.022104962920707,OUTPERFORM,246.62599999999998,208.328,223.718,238.44799999999998,312.971,312.971,215.945
2017-09-26,2496.84,503.77,-10.868843505359981,-10.691745851652257,OUTPERFORM,246.62599999999998,208.328,223.718,238.44799999999998,312.971,312.971,215.945
2017-09-27,2507.04,506.17,-10.412624221438449,-9.194144451221685,OUTPERFORM,246.62599999999998,208.328,223.718,238.44799999999998,312.971,312.971,215.945
2017-09-28,2510.06,506.93,-10.65971418910503,-8.710606879164406,OUTPERFORM,246.62599999999998,208.328,223.718,238.44799999999998,312.971,312.971,215.945
2017-09-29,2519.36,506.72,-10.52201646529005,-8.77635155813995,OUTPERFORM,246.62599999999998,208.328,223.718,238.44799999999998,312.971,312.971,215.945
2017-10-02,2529.12,506.63,-9.818897553565886,-8.776131227830097,OUTPERFORM,247.28400000000002,213.047,233.386,239.21200000000002,313.678,313.678,215.985
2017-10-03,2534.58,506.21,-9.538408825660373,-8.528938761496896,OUTPERFORM,247.28400000000002,213.047,233.386,239.21200000000002,313.678,313.678,215.985
2017-10-04,2537.74,505.89,-9.591803290369016,-8.225241732126342,OUTPERFORM,247.28400000000002,213.047,233.386,239.21200000000002,313.678,313.678,215.985
2017-10-05,2552.07,507.94,-9.51389873776769,-9.049563099842429,OUTPERFORM,247.28400000000002,213.047,233.386,239.21200000000002,313.678,313.678,215.985
2017-10-06,2549.33,503.79,-10.426307153372905,-10.599446337308338,UNDERPERFORM,247.28400000000002,213.047,233.386,239.21200000000002,313.678,313.678,215.985
2017-10-09,2544.73,505.05,-10.315989060561638,-11.257731234186108,UNDERPERFORM,247.28400000000002,213.047,233.386,239.21200000000002,313.678,313.678,215.985
2017-10-10,2550.64,505.57,-9.513910075847354,-10.711384267599167,UNDERPERFORM,247.28400000000002,213.047,233.386,239.21200000000002,313.678,313.678,215.985
2017-10-11,2555.24,506.78,-8.826090059230719,-11.243826403726931,UNDERPERFORM,247.28400000000002,213.047,233.386,239.21200000000002,313.678,313.678,215.985
2017-10-12,2550.93,504.87,-9.422325115666364,-11.295593506219682,UNDERPERFORM,247.28400000000002,213.047,233.386,239.21200000000002,313.678,313.678,215.985
2017-10-13,2553.17,504.51,-9.248372053345467,-10.162398945831407,UNDERPERFORM,247.28400000000002,213.047,233.386,239.21200000000002,313.678,313.678,215.985
2017-10-16,2557.64,505.61,-9.535161748997245,-9.495936705688601,OUTPERFORM,247.28400000000002,213.047,233.386,239.21200000000002,313.678,313.678,215.985
2017-10-17,2559.36,506.03,-9.892794902036716,-8.997230514692657,OUTPERFORM,247.28400000000002,213.047,233.386,239.21200000000002,313.678,313.678,215.985
2017-10-18,2561.26,502.5,-10.143839461128257,-9.934938074668853,OUTPERFORM,247.28400000000002,213.047,233.386,239.21200000000002,313.678,313.678,215.985
2017-10-19,2562.1,500.93,-10.367506865608977,-10.855444628334476,UNDERPERFORM,247.28400000000002,213.047,233.386,239.21200000000002,313.678,313.678,215.985
2017-10-20,2575.21,502.26,-9.885222381635572,-9.932753519232495,UNDERPERFORM,247.28400000000002,213.047,233.386,239.21200000000002,313.678,313.678,215.985
2017-10-23,2564.98,499.32,-10.113611673757173,-9.658042337615347,OUTPERFORM,247.28400000000002,213.047,233.386,239.21200000000002,313.678,313.678,215.985
