,S&P 500,S&P 500 Financials (Sector),S&P 500 Performance (%),S&P 500 Financials (Sector) Performance (%),S&P 500 Financials (Sector) Outperform/Underperform,overall,purchasing power of the consumer dollar,commodities,other services,housing,shelter,services,other personal services
2019-04-29,2943.03,464.220001,-1.6718620012228236,-0.025842055613056747,OUTPERFORM,255.325,,185.894,357.57099999999997,265.111,317.051,323.806,
2019-04-30,2945.83,464.950012,-1.8027207482891106,-0.46241208052959504,OUTPERFORM,255.325,,185.894,357.57099999999997,265.111,317.051,323.806,
2019-05-01,2923.73,460.970001,-2.987620156813553,-1.9150158480009005,OUTPERFORM,255.325,,185.894,357.57099999999997,265.111,317.051,323.806,
2019-05-02,2917.52,461.700012,-3.210695683906717,-1.2364162881822294,OUTPERFORM,255.361,,185.185,357.959,265.823,317.953,324.644,
2019-05-03,2945.64,465.519989,-1.9440486811094448,-0.160851012866714,OUTPERFORM,255.361,,185.185,357.959,265.823,317.953,324.644,
2019-05-06,2932.47,462.420013,-1.7407067369874296,0.05842670204598832,OUTPERFORM,255.361,,185.185,357.959,265.823,317.953,324.644,
2019-05-07,2884.05,454.600006,-3.7080441119023977,-2.433788889411559,OUTPERFORM,255.361,,185.185,357.959,265.823,317.953,324.644,
2019-05-08,2879.42,453.299988,-3.265123748156462,-2.2386139485643164,OUTPERFORM,255.361,,185.185,357.959,265.823,317.953,324.644,
2019-05-09,2870.72,452.670013,-3.829442250161652,-2.5782806746361575,OUTPERFORM,255.361,,185.185,357.959,265.823,317.953,324.644,
2019-05-10,2881.4,455.029999,-4.1281396919616515,-3.170683766081739,OUTPERFORM,255.361,,185.185,357.959,265.823,317.953,324.644,
2019-05-13,2811.87,441.950012,-6.878154433096217,-6.806823324388911,OUTPERFORM,255.361,,185.185,357.959,265.823,317.953,324.644,
2019-05-14,2834.41,445.470001,-5.635106386520494,-5.504647932713025,OUTPERFORM,255.361,,185.185,357.959,265.823,317.953,324.644,
2019-05-15,2850.96,443.329987,-5.780174892427281,-6.881053850163232,UNDERPERFORM,255.361,,185.185,357.959,265.823,317.953,324.644,
2019-05-16,2876.32,448.190002,-4.78819716845913,-5.116856585555185,UNDERPERFORM,255.361,,185.185,357.959,265.823,317.953,324.644,
2019-05-17,2859.53,445.519989,-5.0992639005966955,-5.50807048947104,UNDERPERFORM,255.361,,185.185,357.959,265.823,317.953,324.644,
2019-05-20,2840.23,446.130005,-4.702420496715187,-4.967516541463002,UNDERPERFORM,255.361,,185.185,357.959,265.823,317.953,324.644,
2019-05-21,2864.36,449.950012,-3.0200842373271475,-1.8754718624046651,OUTPERFORM,255.361,,185.185,357.959,265.823,317.953,324.644,
2019-05-22,2856.27,447.700012,-2.584539827083443,-2.1549055955717655,OUTPERFORM,255.361,,185.185,357.959,265.823,317.953,324.644,
2019-05-23,2822.24,441.029999,-0.7909334420720393,-0.37048228970504304,OUTPERFORM,255.361,,185.185,357.959,265.823,317.953,324.644,
2019-05-24,2826.06,444.420013,-1.9331868955537734,-1.094935470645264,OUTPERFORM,255.361,,185.185,357.959,265.823,317.953,324.644,
2019-05-28,2802.39,439.549988,-2.8290764845803396,-0.977725754880987,OUTPERFORM,255.361,,185.185,357.959,265.823,317.953,324.644,
2019-05-29,2783.02,439.070007,-5.277918647829038,-2.70347736330413,OUTPERFORM,255.361,,185.185,357.959,265.823,317.953,324.644,
2019-05-30,2788.86,437.109985,-4.446918952255318,-2.849333940713761,OUTPERFORM,255.361,,185.185,357.959,265.823,317.953,324.644,
2019-05-31,2752.06,430.64999400000005,-4.566623320329432,-2.3978461882095403,OUTPERFORM,255.361,,185.185,357.959,265.823,317.953,324.644,
2019-06-03,2744.45,433.600006,-6.2149730719812,-2.9369616248724917,OUTPERFORM,255.9,,185.563,358.47900000000004,266.44,318.73400000000004,325.339,
2019-06-04,2803.27,445.339996,-1.314158980497071,3.370314461742252,OUTPERFORM,255.9,,185.563,358.47900000000004,266.44,318.73400000000004,325.339,
2019-06-05,2826.15,447.869995,-0.7532659081331605,3.635225577237833,OUTPERFORM,255.9,,185.563,358.47900000000004,266.44,318.73400000000004,325.339,
2019-06-06,2843.49,449.519989,-1.5643823476466756,2.119536326951832,OUTPERFORM,255.9,,185.563,358.47900000000004,266.44,318.73400000000004,325.339,
2019-06-07,2873.34,448.64001500000006,-1.7207942127135611,0.9245756212732159,OUTPERFORM,255.9,,185.563,358.47900000000004,266.44,318.73400000000004,325.339,
2019-06-10,2886.73,452.619995,-0.4750888636826045,3.2624538628463817,OUTPERFORM,255.9,,185.563,358.47900000000004,266.44,318.73400000000004,325.339,
2019-06-11,2885.72,452.630005,-1.323676750683045,2.795693542037947,OUTPERFORM,255.9,,185.563,358.47900000000004,266.44,318.73400000000004,325.339,
2019-06-12,2879.84,448.339996,-1.4748798303084065,1.1894258055702656,OUTPERFORM,255.9,,185.563,358.47900000000004,266.44,318.73400000000004,325.339,
2019-06-13,2891.64,449.39001500000006,1.5640421339533583,4.064009624527709,OUTPERFORM,255.9,,185.563,358.47900000000004,266.44,318.73400000000004,325.339,
2019-06-14,2886.98,450.549988,0.29877917439671275,3.2187830469644796,OUTPERFORM,255.9,,185.563,358.47900000000004,266.44,318.73400000000004,325.339,
2019-06-17,2889.67,446.339996,0.7148433687908629,2.971440333001807,OUTPERFORM,255.9,,185.563,358.47900000000004,266.44,318.73400000000004,325.339,
2019-06-18,2917.75,452.200012,1.032223661156384,3.3789032419053955,OUTPERFORM,255.9,,185.563,358.47900000000004,266.44,318.73400000000004,325.339,
2019-06-19,2926.46,451.26001,0.06428273461489553,1.6603200682493213,OUTPERFORM,255.9,,185.563,358.47900000000004,266.44,318.73400000000004,325.339,
2019-06-20,2954.18,453.5,0.9472195075278522,1.761473377244105,OUTPERFORM,255.9,,185.563,358.47900000000004,266.44,318.73400000000004,325.339,
2019-06-21,2950.46,452.279999,1.5205056653373683,2.622980117482787,OUTPERFORM,255.9,,185.563,358.47900000000004,266.44,318.73400000000004,325.339,
2019-06-24,2945.35,450.769989,0.2576775660532604,1.185211591398505,OUTPERFORM,255.9,,185.563,358.47900000000004,266.44,318.73400000000004,325.339,
2019-06-25,2917.38,449.170013,-1.969758064516125,-1.0507972372965746,OUTPERFORM,255.9,,185.563,358.47900000000004,266.44,318.73400000000004,325.339,
2019-06-26,2913.78,448.440002,-2.1798026662548486,-1.2268469587267572,OUTPERFORM,255.9,,185.563,358.47900000000004,266.44,318.73400000000004,325.339,
2019-06-27,2924.92,452.570007,-1.7965841063916188,-1.8265001806221481,UNDERPERFORM,255.9,,185.563,358.47900000000004,266.44,318.73400000000004,325.339,
2019-06-28,2941.76,458.920013,-1.263010213500071,-0.8490856538954095,OUTPERFORM,255.9,,185.563,358.47900000000004,266.44,318.73400000000004,325.339,
2019-07-01,2964.33,,-1.21962191720566,-1.4347063818551664,UNDERPERFORM,255.9,,185.563,358.47900000000004,266.44,318.73400000000004,325.339,
2019-07-02,2973.01,,-1.2147914818395944,-1.889857365104819,UNDERPERFORM,256.17900000000003,,185.266,359.214,266.809,319.332,326.14,
2019-07-03,2995.82,,-0.3847189755901148,-2.7052196805812057,UNDERPERFORM,256.17900000000003,,185.266,359.214,266.809,319.332,326.14,
2019-07-05,2990.41,467.829987,-0.25183791644985964,-0.3323521911730576,UNDERPERFORM,256.17900000000003,,185.266,359.214,266.809,319.332,326.14,
2019-07-08,2975.95,464.869995,-0.9897860731277186,-1.057807134835742,UNDERPERFORM,256.17900000000003,,185.266,359.214,266.809,319.332,326.14,
2019-07-09,2979.63,466.48999,-0.901311391445192,-1.1422427190997397,UNDERPERFORM,256.17900000000003,,185.266,359.214,266.809,319.332,326.14,
2019-07-10,2993.07,464.339996,-0.4563005730363501,-1.200054229540437,UNDERPERFORM,256.17900000000003,,185.266,359.214,266.809,319.332,326.14,
2019-07-11,2999.91,467.109985,0.2620259552750914,0.03212138146542198,UNDERPERFORM,256.17900000000003,,185.266,359.214,266.809,319.332,326.14,
2019-07-12,3013.77,469.970001,0.7350139381906429,0.472462577551247,UNDERPERFORM,256.17900000000003,,185.266,359.214,266.809,319.332,326.14,
2019-07-15,3014.3,467.4800110000001,1.6079013011528476,0.8891630985355947,UNDERPERFORM,256.17900000000003,,185.266,359.214,266.809,319.332,326.14,
2019-07-16,3004.04,466.269989,0.6422390254851917,-0.10284113551151108,UNDERPERFORM,256.17900000000003,,185.266,359.214,266.809,319.332,326.14,
2019-07-17,2984.42,462.14999400000005,0.2283703091731093,-0.5979392686760843,UNDERPERFORM,256.17900000000003,,185.266,359.214,266.809,319.332,326.14,
2019-07-18,2995.11,465.940002,1.1249953575371618,-0.019311417761325167,UNDERPERFORM,256.17900000000003,,185.266,359.214,266.809,319.332,326.14,
2019-07-19,2976.61,463.679993,-0.004367193641352518,-0.3995394518282902,UNDERPERFORM,256.17900000000003,,185.266,359.214,266.809,319.332,326.14,
2019-07-22,2985.03,464.64999400000005,1.5229997449196508,1.9282256151524457,OUTPERFORM,256.17900000000003,,185.266,359.214,266.809,319.332,326.14,
2019-07-23,3005.47,469.929993,4.081576113117746,5.2946461204027795,OUTPERFORM,256.17900000000003,,185.266,359.214,266.809,319.332,326.14,
2019-07-24,3019.56,474.2300110000001,3.7424887395512307,6.084605521071551,OUTPERFORM,256.17900000000003,,185.266,359.214,266.809,319.332,326.14,
2019-07-25,3003.67,471.420013,1.7499940718358031,3.4564486471924116,OUTPERFORM,256.17900000000003,,185.266,359.214,266.809,319.332,326.14,
2019-07-26,3025.86,476.089996,2.962784002939989,4.946545199337082,OUTPERFORM,256.17900000000003,,185.266,359.214,266.809,319.332,326.14,
2019-07-29,3020.97,472.359985,4.421270212162898,6.274885579960654,OUTPERFORM,256.17900000000003,,185.266,359.214,266.809,319.332,326.14,
2019-07-30,3013.18,471.48999,3.2123038980612417,5.032300356858532,OUTPERFORM,256.17900000000003,,185.266,359.214,266.809,319.332,326.14,
2019-07-31,2980.38,469.450012,1.4379894694924955,3.517091951488416,OUTPERFORM,256.17900000000003,,185.266,359.214,266.809,319.332,326.14,
2019-08-01,2953.56,458.549988,-0.5625751194335837,-0.16546776758821213,OUTPERFORM,256.17900000000003,,185.266,359.214,266.809,319.332,326.14,
2019-08-02,2932.05,457.55999800000006,-1.1496384201742926,-0.5001494096077863,OUTPERFORM,256.596,,185.315,359.18199999999996,267.555,320.41900000000004,326.939,
2019-08-05,2844.74,442.670013,-5.038588901351282,-5.002360069045986,OUTPERFORM,256.596,,185.315,359.18199999999996,267.555,320.41900000000004,326.939,
2019-08-06,2881.77,449.339996,-3.609738802350748,-3.3344807102184015,OUTPERFORM,256.596,,185.315,359.18199999999996,267.555,320.41900000000004,326.939,
2019-08-07,2883.98,443.89001500000006,-3.801597758468278,-4.615677897325532,UNDERPERFORM,256.596,,185.315,359.18199999999996,267.555,320.41900000000004,326.939,
2019-08-08,2938.09,451.269989,-1.611077623735846,-3.2543729466127713,UNDERPERFORM,256.596,,185.315,359.18199999999996,267.555,320.41900000000004,326.939,
2019-08-09,2918.65,449.929993,-2.9291054704129293,-4.895475109560332,UNDERPERFORM,256.596,,185.315,359.18199999999996,267.555,320.41900000000004,326.939,
2019-08-12,2883.75,441.2300110000001,-3.7463409423929894,-6.471510588614726,UNDERPERFORM,256.596,,185.315,359.18199999999996,267.555,320.41900000000004,326.939,
2019-08-13,2926.32,446.720001,-2.602745197236156,-5.6457937105301,UNDERPERFORM,256.596,,185.315,359.18199999999996,267.555,320.41900000000004,326.939,
2019-08-14,2840.6,430.820007,-5.636998428722817,-8.967586971905794,UNDERPERFORM,256.596,,185.315,359.18199999999996,267.555,320.41900000000004,326.939,
2019-08-15,2847.6,432.160004,-5.78815900481382,-9.131813613674067,UNDERPERFORM,256.596,,185.315,359.18199999999996,267.555,320.41900000000004,326.939,
2019-08-16,2888.68,440.190002,-4.959498851754618,-7.904261547996194,UNDERPERFORM,256.596,,185.315,359.18199999999996,267.555,320.41900000000004,326.939,
2019-08-19,2923.65,444.529999,-3.728814675539771,-7.256264034784454,UNDERPERFORM,256.596,,185.315,359.18199999999996,267.555,320.41900000000004,326.939,
2019-08-20,2900.51,438.320007,-4.800493637524317,-8.420038531821062,UNDERPERFORM,256.596,,185.315,359.18199999999996,267.555,320.41900000000004,326.939,
2019-08-21,2924.43,440.320007,-3.724370876624661,-7.4938514988519,UNDERPERFORM,256.596,,185.315,359.18199999999996,267.555,320.41900000000004,326.939,
2019-08-22,2922.95,443.070007,-4.693975369345694,-8.221476961192387,UNDERPERFORM,256.596,,185.315,359.18199999999996,267.555,320.41900000000004,326.939,
2019-08-23,2847.11,431.839996,-7.5094127545666804,-11.337412685654403,UNDERPERFORM,256.596,,185.315,359.18199999999996,267.555,320.41900000000004,326.939,
2019-08-26,2878.38,436.5,-6.382577359153318,-10.758095260448307,UNDERPERFORM,256.596,,185.315,359.18199999999996,267.555,320.41900000000004,326.939,
2019-08-27,2869.16,433.459991,-6.747963780315791,-11.74231128476868,UNDERPERFORM,256.596,,185.315,359.18199999999996,267.555,320.41900000000004,326.939,
2019-08-28,2887.94,437.420013,-6.3931439980811415,-11.526868497588094,UNDERPERFORM,256.596,,185.315,359.18199999999996,267.555,320.41900000000004,326.939,
2019-08-29,2924.58,443.89001500000006,-5.447644419155018,-10.232760222304993,UNDERPERFORM,256.596,,185.315,359.18199999999996,267.555,320.41900000000004,326.939,
2019-08-30,2926.46,445.64999400000005,-5.200825394151631,-9.641122636469024,UNDERPERFORM,256.596,,185.315,359.18199999999996,267.555,320.41900000000004,326.939,
2019-09-03,2906.27,440.720001,-6.001927654729878,-10.673315389017423,UNDERPERFORM,257.305,,185.822,360.537,267.95,320.861,327.852,
2019-09-04,2937.78,445.48999,-5.050354875825769,-9.185607808026287,UNDERPERFORM,257.305,,185.822,360.537,267.95,320.861,327.852,
2019-09-05,2976.0,453.940002,-3.895525135389122,-7.545976242815044,UNDERPERFORM,257.305,,185.822,360.537,267.95,320.861,327.852,
2019-09-06,2978.71,454.01001,-4.542599488536947,-7.949797437350881,UNDERPERFORM,257.305,,185.822,360.537,267.95,320.861,327.852,
2019-09-09,2978.43,460.98999,-4.5995714326896415,-6.672744447670964,UNDERPERFORM,257.305,,185.822,360.537,267.95,320.861,327.852,
2019-09-10,2979.39,462.850006,-4.51223967848009,-6.443919772637385,UNDERPERFORM,257.305,,185.822,360.537,267.95,320.861,327.852,
2019-09-11,3000.93,465.600006,-3.4592692201283026,-5.415837861783657,UNDERPERFORM,257.305,,185.822,360.537,267.95,320.861,327.852,
2019-09-12,3009.57,467.76001,-3.0278327329436694,-4.88429562992454,UNDERPERFORM,257.305,,185.822,360.537,267.95,320.861,327.852,
2019-09-13,3007.39,471.679993,-3.3083731742056255,-4.809189828475913,UNDERPERFORM,257.305,,185.822,360.537,267.95,320.861,327.852,
2019-09-16,2997.96,469.39001500000006,-4.329788999374529,-5.884824876384975,UNDERPERFORM,257.305,,185.822,360.537,267.95,320.861,327.852,
2019-09-17,3005.7,469.839996,-4.292919643880633,-5.683026867606477,UNDERPERFORM,257.305,,185.822,360.537,267.95,320.861,327.852,
2019-09-18,3006.73,471.880005,-4.658124129970864,-5.629661031597422,UNDERPERFORM,257.305,,185.822,360.537,267.95,320.861,327.852,
2019-09-19,3006.79,469.9800110000001,-4.272233506739931,-5.808076904506743,UNDERPERFORM,257.305,,185.822,360.537,267.95,320.861,327.852,
2019-09-20,2992.07,466.959991,-3.911531309913374,-5.805462456236377,UNDERPERFORM,257.305,,185.822,360.537,267.95,320.861,327.852,
2019-09-23,2991.78,467.76001,-3.2788051209103775,-4.384616298647915,UNDERPERFORM,257.305,,185.822,360.537,267.95,320.861,327.852,
2019-09-24,2966.6,463.359985,-4.695511378969153,-6.210028224657405,UNDERPERFORM,257.305,,185.822,360.537,267.95,320.861,327.852,
2019-09-25,2984.87,466.75,-4.252220579130883,-5.874406047083913,UNDERPERFORM,257.305,,185.822,360.537,267.95,320.861,327.852,
2019-09-26,2977.62,464.929993,-5.349485522472031,-7.491343661481686,UNDERPERFORM,257.305,,185.822,360.537,267.95,320.861,327.852,
2019-09-27,2961.79,466.029999,-5.553961147463616,-6.993036404192521,UNDERPERFORM,257.305,,185.822,360.537,267.95,320.861,327.852,
2019-09-30,2976.74,465.540009,-4.972992989669667,-7.088969213623009,UNDERPERFORM,257.305,,185.822,360.537,267.95,320.861,327.852,
2019-10-01,2940.25,455.859985,-6.410048287035719,-8.833472809298382,UNDERPERFORM,257.305,,185.822,360.537,267.95,320.861,327.852,
2019-10-02,2887.61,446.299988,-8.86709146397271,-12.495345592407004,UNDERPERFORM,257.788,,185.90400000000002,362.037,268.488,321.629,328.662,
2019-10-03,2910.63,447.029999,-8.14724816965413,-11.937829797905664,UNDERPERFORM,257.788,,185.90400000000002,362.037,268.488,321.629,328.662,
2019-10-04,2952.01,455.670013,-7.502545864732324,-10.595090670951446,UNDERPERFORM,257.788,,185.90400000000002,362.037,268.488,321.629,328.662,
2019-10-07,2938.79,453.64999400000005,-7.947640108754217,-11.424160825625474,UNDERPERFORM,257.788,,185.90400000000002,362.037,268.488,321.629,328.662,
2019-10-08,2893.06,444.470001,-9.340862513083092,-12.802858099716651,UNDERPERFORM,257.788,,185.90400000000002,362.037,268.488,321.629,328.662,
2019-10-09,2919.4,448.89999400000005,-8.921590955178338,-11.959678826785913,UNDERPERFORM,257.788,,185.90400000000002,362.037,268.488,321.629,328.662,
2019-10-10,2938.13,453.5,-8.788285183874422,-11.108064283660667,UNDERPERFORM,257.788,,185.90400000000002,362.037,268.488,321.629,328.662,
2019-10-11,2970.27,459.30999800000006,-7.870322982869171,-9.811891513139892,UNDERPERFORM,257.788,,185.90400000000002,362.037,268.488,321.629,328.662,
2019-10-14,2966.15,459.859985,-7.980132655783678,-9.79423353116361,UNDERPERFORM,257.788,,185.90400000000002,362.037,268.488,321.629,328.662,
2019-10-15,2995.68,465.9800110000001,-7.538172356639539,-9.093039962714656,UNDERPERFORM,257.788,,185.90400000000002,362.037,268.488,321.629,328.662,
2019-10-16,2989.69,464.839996,-7.726186875389651,-9.191431288223129,UNDERPERFORM,257.788,,185.90400000000002,362.037,268.488,321.629,328.662,
2019-10-17,2997.95,465.369995,-6.933247239459972,-8.733084825256931,UNDERPERFORM,257.788,,185.90400000000002,362.037,268.488,321.629,328.662,
2019-10-18,2986.2,466.450012,-7.570308098973011,-8.787813934927936,UNDERPERFORM,257.788,,185.90400000000002,362.037,268.488,321.629,328.662,
2019-10-21,3006.72,473.089996,-7.7084580321377665,-8.353194274093346,UNDERPERFORM,257.788,,185.90400000000002,362.037,268.488,321.629,328.662,
2019-10-22,2995.99,471.76001,-7.383959070745172,-7.592254923440422,UNDERPERFORM,257.788,,185.90400000000002,362.037,268.488,321.629,328.662,
2019-10-23,3004.52,473.450012,-7.447293517503118,-7.208513456100896,OUTPERFORM,257.788,,185.90400000000002,362.037,268.488,321.629,328.662,
2019-10-24,3010.29,473.26001,-7.008878097603466,-6.621679597585417,OUTPERFORM,257.788,,185.90400000000002,362.037,268.488,321.629,328.662,
2019-10-25,3022.55,475.589996,-7.0856580747298725,-6.666536253499256,OUTPERFORM,257.788,,185.90400000000002,362.037,268.488,321.629,328.662,
2019-10-28,3039.42,477.970001,-7.184780285216963,-6.915552773839384,OUTPERFORM,257.788,,185.90400000000002,362.037,268.488,321.629,328.662,
2019-10-29,3036.89,479.30999800000006,-6.996493484618805,-5.919878097002995,OUTPERFORM,257.788,,185.90400000000002,362.037,268.488,321.629,328.662,
2019-10-30,3046.77,478.619995,-7.340342383056631,-6.734478832264212,OUTPERFORM,257.788,,185.90400000000002,362.037,268.488,321.629,328.662,
2019-10-31,3037.56,475.98999,-7.480316159785572,-7.024127582206219,OUTPERFORM,257.788,,185.90400000000002,362.037,268.488,321.629,328.662,
2019-11-01,3066.91,482.76001,-6.760729519136355,-5.181286919669836,OUTPERFORM,257.788,,185.90400000000002,362.037,268.488,321.629,328.662,
2019-11-04,3078.27,487.05999800000006,-7.191850000452238,-5.069485381163585,OUTPERFORM,258.263,,186.262,363.161,268.938,322.306,329.298,
2019-11-05,3074.62,489.119995,-7.658531604207086,-5.07685773321519,OUTPERFORM,258.263,,186.262,363.161,268.938,322.306,329.298,
2019-11-06,3076.78,491.130005,-7.3479503371185695,-3.8564654584383296,OUTPERFORM,258.263,,186.262,363.161,268.938,322.306,329.298,
2019-11-07,3085.18,494.410004,-7.121848423270871,-3.4713676429786733,OUTPERFORM,258.263,,186.262,363.161,268.938,322.306,329.298,
2019-11-08,3093.08,494.48999,-6.990142954226986,-3.229026071528329,OUTPERFORM,258.263,,186.262,363.161,268.938,322.306,329.298,
2019-11-11,3087.01,493.200012,-6.325653093488926,-2.1486790511451193,OUTPERFORM,258.263,,186.262,363.161,268.938,322.306,329.298,
2019-11-12,3091.84,493.380005,-4.679633620357437,-0.5843463379228364,OUTPERFORM,258.263,,186.262,363.161,268.938,322.306,329.298,
2019-11-13,3094.04,490.549988,-5.561253143847821,-2.259464556193669,OUTPERFORM,258.263,,186.262,363.161,268.938,322.306,329.298,
2019-11-14,3096.63,490.98999,-5.40019551536629,-2.0156071924453234,OUTPERFORM,258.263,,186.262,363.161,268.938,322.306,329.298,
2019-11-15,3120.46,493.220001,-4.970063892120368,-2.785060576110443,OUTPERFORM,258.263,,186.262,363.161,268.938,322.306,329.298,
2019-11-18,3122.03,493.950012,-3.2084749125722345,-0.6336741021886083,OUTPERFORM,258.263,,186.262,363.161,268.938,322.306,329.298,
2019-11-19,3120.18,494.7300110000001,-3.9625475542641952,-1.0658694999234775,OUTPERFORM,258.263,,186.262,363.161,268.938,322.306,329.298,
2019-11-20,3108.46,492.26001,-5.735400701724592,-2.5710024740227544,OUTPERFORM,258.263,,186.262,363.161,268.938,322.306,329.298,
2019-11-21,3103.54,491.779999,-6.93167880672566,-4.545809870827422,OUTPERFORM,258.263,,186.262,363.161,268.938,322.306,329.298,
2019-11-22,3110.29,495.51001,-7.038418545152403,-3.6591305927999085,OUTPERFORM,258.263,,186.262,363.161,268.938,322.306,329.298,
2019-11-25,3133.64,498.73999,-5.831938480216126,-2.6829792324334134,OUTPERFORM,258.263,,186.262,363.161,268.938,322.306,329.298,
2019-11-26,3140.52,498.14999400000005,-6.311584712820961,-3.000623892050125,OUTPERFORM,258.263,,186.262,363.161,268.938,322.306,329.298,
2019-11-27,3153.63,500.029999,-6.079070806343534,-3.0254263422858862,OUTPERFORM,258.263,,186.262,363.161,268.938,322.306,329.298,
2019-11-29,3140.98,498.959991,-7.056473686546627,-3.3042031490823187,OUTPERFORM,258.263,,186.262,363.161,268.938,322.306,329.298,
2019-12-02,3113.87,495.73999,-7.708198723154536,-3.885384829430849,OUTPERFORM,258.682,,186.015,364.64099999999996,269.752,323.435,330.42400000000004,
2019-12-03,3093.2,489.209991,-8.489538956735776,-5.224921997315768,OUTPERFORM,258.682,,186.015,364.64099999999996,269.752,323.435,330.42400000000004,
2019-12-04,3112.76,494.040009,-7.641182212806608,-3.4323684116610464,OUTPERFORM,258.682,,186.015,364.64099999999996,269.752,323.435,330.42400000000004,
2019-12-05,3117.43,495.880005,-7.935856356038573,-3.781747131010227,OUTPERFORM,258.682,,186.015,364.64099999999996,269.752,323.435,330.42400000000004,
2019-12-06,3145.91,502.579987,-6.738941607895111,-2.3547745710952084,OUTPERFORM,258.682,,186.015,364.64099999999996,269.752,323.435,330.42400000000004,
2019-12-09,3135.96,501.070007,-6.045689461463555,-1.6931537761078252,OUTPERFORM,258.682,,186.015,364.64099999999996,269.752,323.435,330.42400000000004,
2019-12-10,3132.52,501.05999800000006,-2.8943950351685843,1.6328244531992553,OUTPERFORM,258.682,,186.015,364.64099999999996,269.752,323.435,330.42400000000004,
2019-12-11,3141.63,500.029999,0.4289993318862928,4.999789582546321,OUTPERFORM,258.682,,186.015,364.64099999999996,269.752,323.435,330.42400000000004,
2019-12-12,3168.57,510.029999,1.6743732331319316,7.826470522262308,OUTPERFORM,258.682,,186.015,364.64099999999996,269.752,323.435,330.42400000000004,
2019-12-13,3168.8,507.630005,6.379835904873166,12.225591844301032,OUTPERFORM,258.682,,186.015,364.64099999999996,269.752,323.435,330.42400000000004,
2019-12-16,3191.45,509.670013,8.030207635179497,15.650101911047809,OUTPERFORM,258.682,,186.015,364.64099999999996,269.752,323.435,330.42400000000004,
2019-12-17,3192.52,512.159973,3.310109603492295,10.818757263123114,OUTPERFORM,258.682,,186.015,364.64099999999996,269.752,323.435,330.42400000000004,
2019-12-18,3191.14,509.7300110000001,6.251976945897431,14.566662794734775,OUTPERFORM,258.682,,186.015,364.64099999999996,269.752,323.435,330.42400000000004,
2019-12-19,3205.37,509.880005,2.4040611861526173,10.952022264006667,OUTPERFORM,258.682,,186.015,364.64099999999996,269.752,323.435,330.42400000000004,
2019-12-20,3221.22,510.170013,6.523938967042997,16.711662434933892,OUTPERFORM,258.682,,186.015,364.64099999999996,269.752,323.435,330.42400000000004,
2019-12-23,3224.01,509.279999,8.465971598421461,20.471214232653967,OUTPERFORM,258.682,,186.015,364.64099999999996,269.752,323.435,330.42400000000004,
2019-12-24,3223.38,509.790009,17.36062565536527,35.36643677058253,OUTPERFORM,258.682,,186.015,364.64099999999996,269.752,323.435,330.42400000000004,
2019-12-26,3239.91,512.590027,12.409835439919782,28.35608346028169,OUTPERFORM,258.682,,186.015,364.64099999999996,269.752,323.435,330.42400000000004,
2019-12-27,3240.02,511.89001500000006,18.18937907185432,35.67188743191798,OUTPERFORM,258.682,,186.015,364.64099999999996,269.752,323.435,330.42400000000004,
2019-12-30,3221.29,509.89999400000005,29.85721426728587,51.458441139922286,OUTPERFORM,258.682,,186.015,364.64099999999996,269.752,323.435,330.42400000000004,
2019-12-31,3230.78,511.39001500000006,19.172119718777438,34.15267547263352,OUTPERFORM,258.682,,186.015,364.64099999999996,269.752,323.435,330.42400000000004,
2020-01-02,3257.85,516.210022,36.53279578229183,57.44350805873528,OUTPERFORM,259.007,,185.90599999999998,364.595,270.35400000000004,324.41900000000004,331.218,
2020-01-03,3234.85,510.519989,27.900632218220057,47.21725314959697,OUTPERFORM,259.007,,185.90599999999998,364.595,270.35400000000004,324.41900000000004,331.218,
2020-01-06,3246.28,510.2300110000001,35.36883365998082,61.41410987508811,OUTPERFORM,259.007,,185.90599999999998,364.595,270.35400000000004,324.41900000000004,331.218,
2020-01-07,3237.18,506.820007,34.35682890690175,56.80341731079939,OUTPERFORM,259.007,,185.90599999999998,364.595,270.35400000000004,324.41900000000004,331.218,
2020-01-08,3253.05,509.55999800000006,41.13505024035542,62.98097162285572,OUTPERFORM,259.007,,185.90599999999998,364.595,270.35400000000004,324.41900000000004,331.218,
2020-01-09,3274.7,513.47998,46.36184857423795,74.92079747589702,OUTPERFORM,259.007,,185.90599999999998,364.595,270.35400000000004,324.41900000000004,331.218,
2020-01-10,3265.35,509.470001,33.42499785480504,53.92308419961584,OUTPERFORM,259.007,,185.90599999999998,364.595,270.35400000000004,324.41900000000004,331.218,
2020-01-13,3288.13,513.179993,32.82368433808918,51.0330197511125,OUTPERFORM,259.007,,185.90599999999998,364.595,270.35400000000004,324.41900000000004,331.218,
2020-01-14,3283.15,511.950012,24.831278254951393,41.5712679272616,OUTPERFORM,259.007,,185.90599999999998,364.595,270.35400000000004,324.41900000000004,331.218,
2020-01-15,3289.29,509.14001500000006,29.42470302620137,45.6100237875648,OUTPERFORM,259.007,,185.90599999999998,364.595,270.35400000000004,324.41900000000004,331.218,
2020-01-16,3316.81,513.070007,26.275293624959552,43.83795619272366,OUTPERFORM,259.007,,185.90599999999998,364.595,270.35400000000004,324.41900000000004,331.218,
2020-01-17,3329.62,515.280029,28.825848587203385,48.916260730821534,OUTPERFORM,259.007,,185.90599999999998,364.595,270.35400000000004,324.41900000000004,331.218,
