,S&P 500,S&P 500 Utilities (Sector),S&P 500 Performance (%),S&P 500 Utilities (Sector) Performance (%),S&P 500 Utilities (Sector) Outperform/Underperform,overall,utilities and public transportation,fuels and utilities,shelter
2017-07-12,2443.25,263.02999900000003,-2.2934495721026904,-3.368851063827283,UNDERPERFORM,245.183,216.28,238.49200000000002,298.904
2017-07-13,2447.83,262.100006,-2.1736697812342554,-3.0157239592969454,UNDERPERFORM,245.183,216.28,238.49200000000002,298.904
2017-07-14,2459.27,263.519989,-1.4976007946616576,-3.3060617301070128,UNDERPERFORM,245.183,216.28,238.49200000000002,298.904
2017-07-17,2459.14,264.549988,-1.5099085243748256,-2.778287242932309,UNDERPERFORM,245.183,216.28,238.49200000000002,298.904
2017-07-18,2460.61,265.27999900000003,-1.8519848107728554,-1.180857835089233,OUTPERFORM,245.183,216.28,238.49200000000002,298.904
2017-07-19,2473.83,266.52999900000003,-1.443391791431281,-1.0175623396337596,OUTPERFORM,245.183,216.28,238.49200000000002,298.904
2017-07-20,2473.45,268.299988,-1.822288200177835,-0.24910324478901735,OUTPERFORM,245.183,216.28,238.49200000000002,298.904
2017-07-21,2472.54,270.350006,-2.2371417726323783,0.28934932661111024,OUTPERFORM,245.183,216.28,238.49200000000002,298.904
2017-07-24,2469.91,267.839996,-2.5515075476015725,-0.2606736339239579,OUTPERFORM,245.183,216.28,238.49200000000002,298.904
2017-07-25,2477.13,266.480011,-2.3883455357916805,-1.809205839794814,OUTPERFORM,245.183,216.28,238.49200000000002,298.904
2017-07-26,2477.83,268.820007,-2.9090111164662535,-0.8263819879464562,OUTPERFORM,245.183,216.28,238.49200000000002,298.904
2017-07-27,2475.42,269.410004,-2.8991931213299127,-0.5463512562469242,OUTPERFORM,245.183,216.28,238.49200000000002,298.904
2017-07-28,2472.1,269.02999900000003,-2.8541338373815783,-0.8220935330644497,OUTPERFORM,245.183,216.28,238.49200000000002,298.904
2017-07-31,2470.3,270.040009,-3.1497976978326903,-1.4164733556726206,OUTPERFORM,245.183,216.28,238.49200000000002,298.904
2017-08-01,2476.35,271.390015,-3.0873812244642362,-1.3880222829555589,OUTPERFORM,245.183,216.28,238.49200000000002,298.904
2017-08-02,2477.57,272.630005,-2.8758139188452714,-1.4281517773012342,OUTPERFORM,246.435,216.50599999999997,238.78400000000002,299.711
2017-08-03,2472.16,273.77999900000003,-3.1729183720629717,-0.2550320504031034,OUTPERFORM,246.435,216.50599999999997,238.78400000000002,299.711
2017-08-04,2476.83,272.980011,-3.1595533382336782,-0.3722587591240889,OUTPERFORM,246.435,216.50599999999997,238.78400000000002,299.711
2017-08-07,2480.91,273.52999900000003,-3.0652194298574797,-0.7510910576685403,OUTPERFORM,246.435,216.50599999999997,238.78400000000002,299.711
2017-08-08,2474.92,274.429993,-3.3709970873710637,-0.27617609450795166,OUTPERFORM,246.435,216.50599999999997,238.78400000000002,299.711
2017-08-09,2474.02,273.070007,-3.4378049256469256,-1.762777991284048,OUTPERFORM,246.435,216.50599999999997,238.78400000000002,299.711
2017-08-10,2438.21,273.76001,-5.31995448914846,-1.6384007205058615,OUTPERFORM,246.435,216.50599999999997,238.78400000000002,299.711
2017-08-11,2441.32,272.0,-4.821090222925706,-2.323410412886817,OUTPERFORM,246.435,216.50599999999997,238.78400000000002,299.711
2017-08-14,2465.84,273.579987,-4.020427148489958,-1.8335838972795226,OUTPERFORM,246.435,216.50599999999997,238.78400000000002,299.711
2017-08-15,2464.61,274.950012,-3.618872572981635,-0.9082023249064708,OUTPERFORM,246.435,216.50599999999997,238.78400000000002,299.711
2017-08-16,2468.11,275.829987,-3.604514919543822,-0.5910599322771493,OUTPERFORM,246.435,216.50599999999997,238.78400000000002,299.711
2017-08-17,2430.01,273.709991,-5.852611513829531,-1.9558053321436009,OUTPERFORM,246.435,216.50599999999997,238.78400000000002,299.711
2017-08-18,2425.55,275.429993,-5.724435738078293,-1.3573554854331538,OUTPERFORM,246.435,216.50599999999997,238.78400000000002,299.711
2017-08-21,2428.37,276.329987,-5.703890092650854,-1.0810878593644935,OUTPERFORM,246.435,216.50599999999997,238.78400000000002,299.711
2017-08-22,2452.51,276.880005,-4.917886607530542,-0.3239952492044118,OUTPERFORM,246.435,216.50599999999997,238.78400000000002,299.711
2017-08-23,2444.04,277.589996,-5.264259549973838,-0.47684530976986883,OUTPERFORM,246.435,216.50599999999997,238.78400000000002,299.711
2017-08-24,2438.97,277.369995,-5.752674044763218,-0.9180563626630112,OUTPERFORM,246.435,216.50599999999997,238.78400000000002,299.711
2017-08-25,2443.05,278.220001,-5.714881152238593,-0.1901341704035775,OUTPERFORM,246.435,216.50599999999997,238.78400000000002,299.711
2017-08-28,2444.24,278.850006,-5.651113238427574,-1.183598276454878,OUTPERFORM,246.435,216.50599999999997,238.78400000000002,299.711
2017-08-29,2446.3,278.429993,-5.707722076180044,-1.3009616880334196,OUTPERFORM,246.435,216.50599999999997,238.78400000000002,299.711
2017-08-30,2457.59,277.220001,-4.914842413971865,-1.8342751806148971,OUTPERFORM,246.435,216.50599999999997,238.78400000000002,299.711
2017-08-31,2471.65,277.27999900000003,-4.28493978236456,-1.38350955654718,OUTPERFORM,246.435,216.50599999999997,238.78400000000002,299.711
2017-09-01,2476.55,276.450012,-4.189427585459837,-2.802194162054261,OUTPERFORM,246.435,216.50599999999997,238.78400000000002,299.711
2017-09-05,2457.85,277.26001,-4.6927530274887825,-3.668958634970765,OUTPERFORM,246.62599999999998,215.945,238.44799999999998,300.814
2017-09-06,2465.54,275.809998,-3.8633403779117392,-3.25850852489985,OUTPERFORM,246.62599999999998,215.945,238.44799999999998,300.814
2017-09-07,2465.1,277.799988,-4.661901888894048,-2.165882634299743,OUTPERFORM,246.62599999999998,215.945,238.44799999999998,300.814
2017-09-08,2461.43,279.02999900000003,-4.553192314403709,-0.9970185352968675,OUTPERFORM,246.62599999999998,215.945,238.44799999999998,300.814
2017-09-11,2488.11,281.619995,-3.64155313034924,0.23491031504196958,OUTPERFORM,246.62599999999998,215.945,238.44799999999998,300.814
2017-09-12,2496.48,276.690002,-3.9457028198982003,-1.7540755289905952,OUTPERFORM,246.62599999999998,215.945,238.44799999999998,300.814
2017-09-13,2498.37,275.220001,-3.800807060236888,-2.2482639921121095,OUTPERFORM,246.62599999999998,215.945,238.44799999999998,300.814
2017-09-14,2495.62,277.619995,-4.103872549396337,-1.5496986258270895,OUTPERFORM,246.62599999999998,215.945,238.44799999999998,300.814
2017-09-15,2500.23,277.899994,-3.889798648430476,-1.9026491682592295,OUTPERFORM,246.62599999999998,215.945,238.44799999999998,300.814
2017-09-18,2503.87,275.170013,-4.68854680553018,-3.2794330404217975,OUTPERFORM,246.62599999999998,215.945,238.44799999999998,300.814
2017-09-19,2506.65,274.579987,-4.5474796939914075,-3.5444639544805034,OUTPERFORM,246.62599999999998,215.945,238.44799999999998,300.814
2017-09-20,2508.24,272.450012,-5.262919345213368,-4.577604897568133,OUTPERFORM,246.62599999999998,215.945,238.44799999999998,300.814
2017-09-21,2500.6,272.200012,-5.359886761889621,-4.326736342246795,OUTPERFORM,246.62599999999998,215.945,238.44799999999998,300.814
2017-09-22,2502.22,270.25,-5.198830054860126,-4.454659972678243,OUTPERFORM,246.62599999999998,215.945,238.44799999999998,300.814
2017-09-25,2496.66,272.52999900000003,-5.054438558395491,-2.437888271466848,OUTPERFORM,246.62599999999998,215.945,238.44799999999998,300.814
2017-09-26,2496.84,272.109985,-5.036759252568201,-2.959958233159188,OUTPERFORM,246.62599999999998,215.945,238.44799999999998,300.814
2017-09-27,2507.04,268.450012,-4.927606580254684,-4.357268528220326,OUTPERFORM,246.62599999999998,215.945,238.44799999999998,300.814
2017-09-28,2510.06,269.269989,-5.334339053366022,-4.371758849466811,OUTPERFORM,246.62599999999998,215.945,238.44799999999998,300.814
2017-09-29,2519.36,268.970001,-5.286861980684121,-5.061592284505256,OUTPERFORM,246.62599999999998,215.945,238.44799999999998,300.814
2017-10-02,2529.12,269.570007,-5.066982969922417,-3.1577735571440058,OUTPERFORM,247.28400000000002,215.985,239.21200000000002,301.43
2017-10-03,2534.58,268.540009,-4.817019358957508,-3.783588954849404,OUTPERFORM,247.28400000000002,215.985,239.21200000000002,301.43
2017-10-04,2537.74,271.390015,-4.308807282023841,-2.622890809204559,OUTPERFORM,247.28400000000002,215.985,239.21200000000002,301.43
2017-10-05,2552.07,271.059998,-4.624394108699792,-3.1028784979937885,OUTPERFORM,247.28400000000002,215.985,239.21200000000002,301.43
2017-10-06,2549.33,270.890015,-5.235004609391258,-2.0289276672694423,OUTPERFORM,247.28400000000002,215.985,239.21200000000002,301.43
2017-10-09,2544.73,271.26001,-5.099441724128917,-0.09574948826327478,OUTPERFORM,247.28400000000002,215.985,239.21200000000002,301.43
2017-10-10,2550.64,273.920013,-4.800223943267712,1.6778096142051169,OUTPERFORM,247.28400000000002,215.985,239.21200000000002,301.43
2017-10-11,2555.24,275.209991,-4.817531299239741,3.3846651366792546,OUTPERFORM,247.28400000000002,215.985,239.21200000000002,301.43
2017-10-12,2550.93,276.579987,-4.934521901808953,3.7473240368704808,OUTPERFORM,247.28400000000002,215.985,239.21200000000002,301.43
2017-10-13,2553.17,274.480011,-4.7502331654541985,3.565638620403866,OUTPERFORM,247.28400000000002,215.985,239.21200000000002,301.43
2017-10-16,2557.64,274.0,-4.658878260804733,2.9649451147051087,OUTPERFORM,247.28400000000002,215.985,239.21200000000002,301.43
2017-10-17,2559.36,275.600006,-4.769417385415653,3.0781356000698645,OUTPERFORM,247.28400000000002,215.985,239.21200000000002,301.43
2017-10-18,2561.26,275.190002,-4.202183564543816,2.924788550039037,OUTPERFORM,247.28400000000002,215.985,239.21200000000002,301.43
2017-10-19,2562.1,277.970001,-4.959919282145253,4.878505720243931,OUTPERFORM,247.28400000000002,215.985,239.21200000000002,301.43
2017-10-20,2575.21,278.320007,-5.080978673527303,5.817055220088219,OUTPERFORM,247.28400000000002,215.985,239.21200000000002,301.43
2017-10-23,2564.98,278.470001,-5.837392941971142,6.803969336694449,OUTPERFORM,247.28400000000002,215.985,239.21200000000002,301.43
2017-10-24,2569.13,278.690002,-6.343801833658381,6.904752718518137,OUTPERFORM,247.28400000000002,215.985,239.21200000000002,301.43
2017-10-25,2557.15,277.470001,-6.935229700368673,5.441766037053397,OUTPERFORM,247.28400000000002,215.985,239.21200000000002,301.43
2017-10-26,2560.4,277.470001,-6.938199898956487,6.506223213451778,OUTPERFORM,247.28400000000002,215.985,239.21200000000002,301.43
2017-10-27,2581.07,279.170013,-6.082460347205288,8.37766114177818,OUTPERFORM,247.28400000000002,215.985,239.21200000000002,301.43
2017-10-30,2572.83,279.220001,-7.036161817629971,8.785595066767705,OUTPERFORM,247.28400000000002,215.985,239.21200000000002,301.43
2017-10-31,2575.26,279.350006,-7.5722120133225985,9.441726150832519,OUTPERFORM,247.28400000000002,215.985,239.21200000000002,301.43
2017-11-01,2579.36,277.77999900000003,-7.097629321212207,9.113047693353394,OUTPERFORM,247.28400000000002,215.985,239.21200000000002,301.43
2017-11-02,2579.85,278.920013,-7.946663050924874,8.8595784526595,OUTPERFORM,247.805,216.65,240.093,302.428
2017-11-03,2587.84,279.940002,-7.512070992805652,9.944233562646954,OUTPERFORM,247.805,216.65,240.093,302.428
2017-11-06,2591.13,278.75,-7.798811514784898,9.800293650299242,OUTPERFORM,247.805,216.65,240.093,302.428
2017-11-07,2590.64,282.190002,-8.553920443915752,11.032858021629544,OUTPERFORM,247.805,216.65,240.093,302.428
2017-11-08,2594.38,282.100006,-8.6205985636445,9.94622351430705,OUTPERFORM,247.805,216.65,240.093,302.428
2017-11-09,2584.62,282.399994,-8.913354525398764,10.71470037635589,OUTPERFORM,247.805,216.65,240.093,302.428
2017-11-10,2582.3,281.170013,-9.049925156291271,8.57242611664506,OUTPERFORM,247.805,216.65,240.093,302.428
2017-11-13,2584.84,284.420013,-10.025862639103044,9.759583032462803,OUTPERFORM,247.805,216.65,240.093,302.428
2017-11-14,2578.87,287.820007,-9.62527115537598,12.508794904379773,OUTPERFORM,247.805,216.65,240.093,302.428
2017-11-15,2564.62,285.100006,-9.134327512108364,11.258538926829264,OUTPERFORM,247.805,216.65,240.093,302.428
2017-11-16,2585.64,283.950012,-8.434349336534686,9.60358371395731,OUTPERFORM,247.805,216.65,240.093,302.428
2017-11-17,2578.85,281.839996,-8.615581967271213,10.538492722522275,OUTPERFORM,247.805,216.65,240.093,302.428
2017-11-20,2582.14,280.959991,-6.516347890939245,10.9899629098126,OUTPERFORM,247.805,216.65,240.093,302.428
2017-11-21,2599.03,281.630005,-1.8841498863696349,13.172593212635885,OUTPERFORM,247.805,216.65,240.093,302.428
2017-11-22,2597.08,281.549988,-3.638400973604339,14.876164916988266,OUTPERFORM,247.805,216.65,240.093,302.428
2017-11-24,2602.42,281.98999,-2.9548861526069614,15.626531170523794,OUTPERFORM,247.805,216.65,240.093,302.428
2017-11-27,2601.42,283.290009,0.7911662146455001,17.61116572448138,OUTPERFORM,247.805,216.65,240.093,302.428
2017-11-28,2627.04,284.5,0.28592697218987606,15.589320367502534,OUTPERFORM,247.805,216.65,240.093,302.428
2017-11-29,2626.07,284.670013,-1.1268825301204766,14.744656209353945,OUTPERFORM,247.805,216.65,240.093,302.428
2017-11-30,2647.58,285.519989,-0.5768060865058988,14.666662248995998,OUTPERFORM,247.805,216.65,240.093,302.428
2017-12-01,2642.22,284.51001,-2.0903199030619324,15.630971969547192,OUTPERFORM,247.805,216.65,240.093,302.428
2017-12-04,2639.44,282.850006,-3.359695371997651,12.568154374686124,OUTPERFORM,248.743,216.638,239.5,303.205
2017-12-05,2629.57,279.339996,-3.757018102495391,10.345645909831624,OUTPERFORM,248.743,216.638,239.5,303.205
2017-12-06,2629.27,280.410004,-3.202565291982362,12.177462446783771,OUTPERFORM,248.743,216.638,239.5,303.205
2017-12-07,2636.98,280.679993,-2.3821598990127035,13.783039145781073,OUTPERFORM,248.743,216.638,239.5,303.205
2017-12-08,2651.5,281.579987,-1.9401174573588365,13.627371483211913,OUTPERFORM,248.743,216.638,239.5,303.205
2017-12-11,2659.99,283.309998,-3.178029337895405,11.359613830280058,OUTPERFORM,248.743,216.638,239.5,303.205
2017-12-12,2664.11,278.359985,-4.154914376169227,9.780717461592658,OUTPERFORM,248.743,216.638,239.5,303.205
2017-12-13,2662.85,279.100006,-2.9672628157476733,11.953470774727592,OUTPERFORM,248.743,216.638,239.5,303.205
2017-12-14,2652.01,278.700012,-2.2779614050990604,12.515145488677582,OUTPERFORM,248.743,216.638,239.5,303.205
2017-12-15,2675.81,279.73999,-0.06946337674172964,13.003428240717895,OUTPERFORM,248.743,216.638,239.5,303.205
2017-12-18,2690.16,276.5,-0.04050162563864479,11.965986377396076,OUTPERFORM,248.743,216.638,239.5,303.205
2017-12-19,2681.47,271.519989,-1.4506016303189484,7.84017399253385,OUTPERFORM,248.743,216.638,239.5,303.205
2017-12-20,2679.25,269.399994,-1.791343489289321,8.47593617533473,OUTPERFORM,248.743,216.638,239.5,303.205
2017-12-21,2684.57,266.200012,-1.548701774974326,7.9743731476458635,OUTPERFORM,248.743,216.638,239.5,303.205
2017-12-22,2683.34,266.589996,-2.0310554697568706,7.387712386706946,OUTPERFORM,248.743,216.638,239.5,303.205
2017-12-26,2680.5,265.02999900000003,-3.8064717555991834,6.4933516794581925,OUTPERFORM,248.743,216.638,239.5,303.205
2017-12-27,2682.62,266.109985,-3.6075917528440415,6.478067833531265,OUTPERFORM,248.743,216.638,239.5,303.205
2017-12-28,2687.54,267.369995,-2.812342919961952,6.760099371026218,OUTPERFORM,248.743,216.638,239.5,303.205
2017-12-29,2673.61,267.369995,-2.7594308742016627,5.738350843398132,OUTPERFORM,248.743,216.638,239.5,303.205
2018-01-02,2695.81,265.040009,-1.8752752672594797,4.870815967567221,OUTPERFORM,249.43900000000002,217.937,241.707,303.769
2018-01-03,2713.06,263.019989,-1.4153291594144024,3.0440701273261483,OUTPERFORM,249.43900000000002,217.937,241.707,303.769
2018-01-04,2723.99,260.730011,0.4080474175427007,2.9170344662040604,OUTPERFORM,249.43900000000002,217.937,241.707,303.769
2018-01-05,2743.15,260.690002,0.9646882154188186,3.374577379736854,OUTPERFORM,249.43900000000002,217.937,241.707,303.769
2018-01-08,2747.71,263.149994,1.3193555880867125,4.765507338795083,OUTPERFORM,249.43900000000002,217.937,241.707,303.769
2018-01-09,2751.29,260.519989,4.0700687296922,3.2702996270614904,UNDERPERFORM,249.43900000000002,217.937,241.707,303.769
2018-01-10,2748.23,257.589996,6.180600094271815,3.541280261842905,UNDERPERFORM,249.43900000000002,217.937,241.707,303.769
2018-01-11,2767.56,256.670013,4.100355456922,2.108452920166548,UNDERPERFORM,249.43900000000002,217.937,241.707,303.769
2018-01-12,2786.24,255.25,6.6454363818695406,0.08234277202163742,UNDERPERFORM,249.43900000000002,217.937,241.707,303.769
2018-01-16,2776.42,254.580002,6.580422264875252,-0.09418608955614749,UNDERPERFORM,249.43900000000002,217.937,241.707,303.769
2018-01-17,2802.56,256.220001,6.1226035359559505,0.03122745190751175,UNDERPERFORM,249.43900000000002,217.937,241.707,303.769
2018-01-18,2798.03,254.619995,8.371806590546417,0.16127925286590905,UNDERPERFORM,249.43900000000002,217.937,241.707,303.769
2018-01-19,2810.3,253.869995,7.491059305016368,-0.4782629735115229,UNDERPERFORM,249.43900000000002,217.937,241.707,303.769
2018-01-22,2832.97,254.149994,7.1191708669068765,-0.5789660724686896,UNDERPERFORM,249.43900000000002,217.937,241.707,303.769
2018-01-23,2839.13,256.579987,6.620375238467191,-0.41529478941109144,UNDERPERFORM,249.43900000000002,217.937,241.707,303.769
2018-01-24,2837.54,255.070007,8.948845638460035,-0.29317488057140073,UNDERPERFORM,249.43900000000002,217.937,241.707,303.769
2018-01-25,2839.25,258.970001,8.651976916836324,1.1127620082922451,UNDERPERFORM,249.43900000000002,217.937,241.707,303.769
2018-01-26,2872.87,259.130005,8.129867099255893,1.9113544356572865,UNDERPERFORM,249.43900000000002,217.937,241.707,303.769
2018-01-29,2853.53,255.820007,7.998667771810508,0.7641413115617279,UNDERPERFORM,249.43900000000002,217.937,241.707,303.769
2018-01-30,2822.43,256.25,5.947469772784442,2.2382704366352923,UNDERPERFORM,249.43900000000002,217.937,241.707,303.769
2018-01-31,2823.81,259.070007,6.3061401197153755,2.654836998352361,UNDERPERFORM,249.43900000000002,217.937,241.707,303.769
2018-02-01,2821.98,254.970001,5.3826965016580575,-0.3439534803059585,UNDERPERFORM,249.43900000000002,217.937,241.707,303.769
2018-02-02,2762.13,253.139999,2.059570128473731,-2.0848644338562927,UNDERPERFORM,249.581,217.872,241.25,304.79900000000004
2018-02-05,2648.94,248.850006,-2.2040581251107527,-3.366722340144246,UNDERPERFORM,249.581,217.872,241.25,304.79900000000004
2018-02-06,2695.14,245.089996,0.07463434739503061,-4.749136098473716,UNDERPERFORM,249.581,217.872,241.25,304.79900000000004
2018-02-07,2681.66,243.880005,0.4314380519373495,-4.368284379761834,UNDERPERFORM,249.581,217.872,241.25,304.79900000000004
2018-02-08,2581.0,240.869995,-3.343831568855815,-5.637389438952245,UNDERPERFORM,249.581,217.872,241.25,304.79900000000004
2018-02-09,2619.55,246.130005,-0.5697346046398599,-4.196021498641212,UNDERPERFORM,249.581,217.872,241.25,304.79900000000004
2018-02-12,2656.0,248.089996,0.6289308176100628,-3.463167573180559,UNDERPERFORM,249.581,217.872,241.25,304.79900000000004
2018-02-13,2662.94,249.0,-0.14998462657577205,-4.097987361462751,UNDERPERFORM,249.581,217.872,241.25,304.79900000000004
2018-02-14,2698.63,246.050003,1.0756916899820723,-6.134361459307181,UNDERPERFORM,249.581,217.872,241.25,304.79900000000004
2018-02-15,2731.2,251.270004,3.14004644927397,-3.8716134585324524,UNDERPERFORM,249.581,217.872,241.25,304.79900000000004
2018-02-16,2732.22,253.149994,2.9162272110893284,-2.881151647645963,UNDERPERFORM,249.581,217.872,241.25,304.79900000000004
2018-02-20,2716.26,249.970001,3.0576665515789303,-3.9721858858452364,UNDERPERFORM,249.581,217.872,241.25,304.79900000000004
2018-02-21,2701.33,246.679993,2.722712978138442,-5.134025324516511,UNDERPERFORM,249.581,217.872,241.25,304.79900000000004
2018-02-22,2703.96,247.809998,1.5221031605980206,-5.0681928225033035,UNDERPERFORM,249.581,217.872,241.25,304.79900000000004
2018-02-23,2747.3,254.410004,2.793877192129113,-2.014331650689516,UNDERPERFORM,249.581,217.872,241.25,304.79900000000004
2018-02-26,2779.6,253.559998,4.030060780262867,0.17383178282697198,UNDERPERFORM,249.581,217.872,241.25,304.79900000000004
2018-02-27,2744.28,249.300003,1.7232623740172537,-0.7682175817890768,UNDERPERFORM,249.581,217.872,241.25,304.79900000000004
2018-02-28,2713.83,247.699997,-0.3393228965836492,-2.7063117593984387,UNDERPERFORM,249.581,217.872,241.25,304.79900000000004
2018-03-01,2677.67,247.550003,-1.834865748683867,-2.963426745468911,UNDERPERFORM,249.581,217.872,241.25,304.79900000000004
2018-03-02,2691.25,246.949997,-1.4241080095087066,-2.7755917322834667,UNDERPERFORM,250.146,217.421,241.118,305.689
2018-03-05,2720.94,251.77999900000003,0.34999723395232607,0.007945662693553679,UNDERPERFORM,250.146,217.421,241.118,305.689
2018-03-06,2728.12,248.350006,0.20790020790020236,-0.49681077762427917,UNDERPERFORM,250.146,217.421,241.118,305.689
2018-03-07,2726.8,246.539993,0.24520886869376923,-0.32747644243033003,UNDERPERFORM,250.146,217.421,241.118,305.689
2018-03-08,2738.97,248.25,0.9583592888974035,0.4979337624818392,UNDERPERFORM,250.146,217.421,241.118,305.689
2018-03-09,2786.57,248.869995,1.9597440184997428,0.16098281417884497,UNDERPERFORM,250.146,217.421,241.118,305.689
2018-03-12,2783.02,249.919998,2.1501666397498065,0.19242944040707144,UNDERPERFORM,250.146,217.421,241.118,305.689
2018-03-13,2765.31,250.440002,1.1714819869095505,-0.4926855667863883,UNDERPERFORM,250.146,217.421,241.118,305.689
2018-03-14,2749.48,252.860001,0.7962577352846223,-0.2800039359544537,UNDERPERFORM,250.146,217.421,241.118,305.689
2018-03-15,2747.33,252.729996,0.9554151830171387,-0.7461842527160201,UNDERPERFORM,250.146,217.421,241.118,305.689
2018-03-16,2752.01,255.25,2.310529172521991,0.200202162985752,UNDERPERFORM,250.146,217.421,241.118,305.689
2018-03-19,2712.92,253.339996,-0.40712038502062065,-1.3050784891886713,UNDERPERFORM,250.146,217.421,241.118,305.689
2018-03-20,2716.94,252.179993,0.4313802319177107,-1.8678565625868782,UNDERPERFORM,250.146,217.421,241.118,305.689
2018-03-21,2711.93,251.179993,-0.8297313703549358,-0.7272195758877609,OUTPERFORM,250.146,217.421,241.118,305.689
2018-03-22,2643.69,252.270004,-3.756275324278169,0.5540493352588882,OUTPERFORM,250.146,217.421,241.118,305.689
2018-03-23,2588.26,248.77999900000003,-5.840366705471478,-0.18856609829487336,OUTPERFORM,250.146,217.421,241.118,305.689
2018-03-26,2658.55,251.369995,-4.104820819882038,3.0416061042214393,OUTPERFORM,250.146,217.421,241.118,305.689
2018-03-27,2612.62,255.039993,-5.69418525323332,4.093709728045991,OUTPERFORM,250.146,217.421,241.118,305.689
2018-03-28,2605.0,254.820007,-6.26225697455588,4.016658976514975,OUTPERFORM,250.146,217.421,241.118,305.689
2018-03-29,2640.87,256.140015,-5.0729690869877775,4.906623035605784,OUTPERFORM,250.146,217.421,241.118,305.689
2018-04-02,2581.88,254.210007,-7.354898900191964,2.79417869639087,OUTPERFORM,250.77900000000002,217.419,241.743,306.798
2018-04-03,2614.45,255.089996,-5.806969949164708,3.43023591148206,OUTPERFORM,250.77900000000002,217.419,241.743,306.798
2018-04-04,2644.69,255.630005,-4.952398750759201,2.4487018684081097,OUTPERFORM,250.77900000000002,217.419,241.743,306.798
2018-04-05,2662.84,257.649994,-4.2026722692703355,2.555426542298722,OUTPERFORM,250.77900000000002,217.419,241.743,306.798
2018-04-06,2604.47,255.820007,-6.102929247408751,1.471582240008007,OUTPERFORM,250.77900000000002,217.419,241.743,306.798
2018-04-09,2613.16,256.119995,-5.409054546639213,0.5259423837268962,OUTPERFORM,250.77900000000002,217.419,241.743,306.798
2018-04-10,2656.87,254.270004,-3.991226168278339,-0.20017073632221383,OUTPERFORM,250.77900000000002,217.419,241.743,306.798
2018-04-11,2642.19,253.880005,-3.9119777726056126,-0.6845831732468222,OUTPERFORM,250.77900000000002,217.419,241.743,306.798
2018-04-12,2663.99,250.639999,-3.2992362643745055,-2.667861727006271,OUTPERFORM,250.77900000000002,217.419,241.743,306.798
2018-04-13,2656.3,252.369995,-2.2366004556378716,-3.58726109461871,UNDERPERFORM,250.77900000000002,217.419,241.743,306.798
2018-04-16,2677.84,255.850006,-1.6606317892370992,-2.2465918132712703,UNDERPERFORM,250.77900000000002,217.419,241.743,306.798
2018-04-17,2706.39,258.52999900000003,0.2504046850864583,-1.7967069894132437,UNDERPERFORM,250.77900000000002,217.419,241.743,306.798
2018-04-18,2708.64,257.519989,-0.28236836001782617,-2.1654934953062366,UNDERPERFORM,250.77900000000002,217.419,241.743,306.798
2018-04-19,2693.13,257.309998,-0.9284975923071426,-2.274967821115126,UNDERPERFORM,250.77900000000002,217.419,241.743,306.798
2018-04-20,2670.14,255.020004,-2.074661405136602,-3.9074608741402783,UNDERPERFORM,250.77900000000002,217.419,241.743,306.798
2018-04-23,2670.29,255.25999500000003,-1.5822528213709108,-4.059235917155791,UNDERPERFORM,250.77900000000002,217.419,241.743,306.798
2018-04-24,2634.56,256.910004,-3.7290662535034325,-4.04496392190048,UNDERPERFORM,250.77900000000002,217.419,241.743,306.798
2018-04-25,2639.4,256.98999,-4.363328043133253,-4.716177162306168,UNDERPERFORM,250.77900000000002,217.419,241.743,306.798
2018-04-26,2666.94,259.640015,-4.210590588936736,-0.6276729968909822,OUTPERFORM,250.77900000000002,217.419,241.743,306.798
2018-04-27,2669.91,262.130005,-4.435830255132734,-0.6443475282436495,OUTPERFORM,250.77900000000002,217.419,241.743,306.798
2018-04-30,2648.05,261.390015,-4.541063150229618,-1.7773861749847186,OUTPERFORM,250.77900000000002,217.419,241.743,306.798
2018-05-01,2654.8,260.660004,-5.12777446226087,-2.136287543391302,OUTPERFORM,250.77900000000002,217.419,241.743,306.798
2018-05-02,2635.67,260.309998,-5.912947870817575,-2.3263711558151323,OUTPERFORM,251.118,216.972,241.274,307.204
2018-05-03,2629.73,260.02999900000003,-6.028380198897231,-2.2847643240444193,OUTPERFORM,251.118,216.972,241.274,307.204
2018-05-04,2663.42,261.040009,-5.2011888024772635,-1.8425182233397175,OUTPERFORM,251.118,216.972,241.274,307.204
2018-05-07,2672.63,259.640015,-5.0784551892655845,-1.8782246633663457,OUTPERFORM,251.118,216.972,241.274,307.204
2018-05-08,2671.92,253.119995,-4.727062674496962,-5.22689556668281,UNDERPERFORM,251.118,216.972,241.274,307.204
2018-05-09,2697.79,251.229996,-3.7132873871719596,-5.217687355449241,UNDERPERFORM,251.118,216.972,241.274,307.204
2018-05-10,2723.07,254.589996,-2.9893337323386615,-3.3337127108955644,UNDERPERFORM,251.118,216.972,241.274,307.204
2018-05-11,2727.72,255.110001,-3.28605871507589,-3.4625023286724343,UNDERPERFORM,251.118,216.972,241.274,307.204
2018-05-14,2730.13,254.0,-4.073687576201568,-4.136470173717665,UNDERPERFORM,251.118,216.972,241.274,307.204
2018-05-15,2711.45,251.75999500000003,-4.44027010262773,-6.056194486965705,UNDERPERFORM,251.118,216.972,241.274,307.204
2018-05-16,2722.46,249.589996,-3.4184516925522046,-6.482078020041326,UNDERPERFORM,251.118,216.972,241.274,307.204
