,S&P 500,S&P 500 Consumer Discretionary (Sector),S&P 500 Performance (%),S&P 500 Consumer Discretionary (Sector) Performance (%),S&P 500 Consumer Discretionary (Sector) Outperform/Underperform,overall,durables,jewelry and watches,jewelry,watches,sporting goods,"pets, pet products and services"
2019-03-29,2834.4,901.200012,-13.668275893577809,-9.564379388421795,OUTPERFORM,255.16299999999998,104.831,171.233,170.72400000000002,142.68200000000002,112.275,177.002
2019-04-01,2867.19,911.77002,-12.832556569958864,-8.26802062556844,OUTPERFORM,255.16299999999998,104.831,171.233,170.72400000000002,142.68200000000002,112.275,177.002
2019-04-02,2867.24,911.539978,-13.554288608633003,-9.105050624242118,OUTPERFORM,255.325,104.33,171.206,172.463,139.609,111.26899999999999,177.696
2019-04-03,2873.4,917.98999,-13.701863876358257,-8.719473750135542,OUTPERFORM,255.325,104.33,171.206,172.463,139.609,111.26899999999999,177.696
2019-04-04,2879.39,924.48999,-13.292017863219296,-7.916569548473074,OUTPERFORM,255.325,104.33,171.206,172.463,139.609,111.26899999999999,177.696
2019-04-05,2892.74,930.289978,-12.915180251373526,-7.241854408239467,OUTPERFORM,255.325,104.33,171.206,172.463,139.609,111.26899999999999,177.696
2019-04-08,2895.77,933.909973,-12.923314709791489,-6.992194394057449,OUTPERFORM,255.325,104.33,171.206,172.463,139.609,111.26899999999999,177.696
2019-04-09,2878.2,925.469971,-12.661926826825919,-6.588950693918749,OUTPERFORM,255.325,104.33,171.206,172.463,139.609,111.26899999999999,177.696
2019-04-10,2888.21,929.97998,-10.957476654242315,-4.680008435283378,OUTPERFORM,255.325,104.33,171.206,172.463,139.609,111.26899999999999,177.696
2019-04-11,2888.32,931.130005,-11.840402412521655,-5.490141043842078,OUTPERFORM,255.325,104.33,171.206,172.463,139.609,111.26899999999999,177.696
2019-04-12,2907.41,936.23999,-11.180729516710464,-4.916471113598431,OUTPERFORM,255.325,104.33,171.206,172.463,139.609,111.26899999999999,177.696
2019-04-15,2905.58,938.159973,-11.513981350078872,-4.650785713333761,OUTPERFORM,255.325,104.33,171.206,172.463,139.609,111.26899999999999,177.696
2019-04-16,2907.06,942.640015,-9.873136734542031,-4.976763792937932,OUTPERFORM,255.325,104.33,171.206,172.463,139.609,111.26899999999999,177.696
2019-04-17,2900.45,944.469971,-10.725718084778945,-5.3599392581680005,OUTPERFORM,255.325,104.33,171.206,172.463,139.609,111.26899999999999,177.696
2019-04-18,2905.03,943.969971,-11.904451432712982,-7.047482969695562,OUTPERFORM,255.325,104.33,171.206,172.463,139.609,111.26899999999999,177.696
2019-04-22,2907.97,941.929993,-12.796391868509527,-7.705499226962886,OUTPERFORM,255.325,104.33,171.206,172.463,139.609,111.26899999999999,177.696
2019-04-23,2933.68,953.400024,-12.317008291041265,-6.434924371289441,OUTPERFORM,255.325,104.33,171.206,172.463,139.609,111.26899999999999,177.696
2019-04-24,2927.25,953.130005,-12.034101529279894,-6.187991633858269,OUTPERFORM,255.325,104.33,171.206,172.463,139.609,111.26899999999999,177.696
2019-04-25,2926.17,948.599976,-12.706102759770776,-7.791908046659001,OUTPERFORM,255.325,104.33,171.206,172.463,139.609,111.26899999999999,177.696
2019-04-26,2939.88,957.390015,-12.444940808577165,-7.644891076291316,OUTPERFORM,255.325,104.33,171.206,172.463,139.609,111.26899999999999,177.696
2019-04-29,2943.03,954.059998,-12.91393569959608,-8.864603512378988,OUTPERFORM,255.325,104.33,171.206,172.463,139.609,111.26899999999999,177.696
2019-04-30,2945.83,952.140015,-12.688725940591716,-8.827664137214509,OUTPERFORM,255.325,104.33,171.206,172.463,139.609,111.26899999999999,177.696
2019-05-01,2923.73,941.369995,-13.503206948783486,-9.704187869565361,OUTPERFORM,255.325,104.33,171.206,172.463,139.609,111.26899999999999,177.696
2019-05-02,2917.52,941.130005,-13.434155517774437,-9.80074646391934,OUTPERFORM,255.361,104.439,178.047,181.264,141.407,111.70100000000001,177.979
2019-05-03,2945.64,954.280029,-13.009169706008306,-8.967069618761192,OUTPERFORM,255.361,104.439,178.047,181.264,141.407,111.70100000000001,177.979
2019-05-06,2932.47,948.210022,-13.066408160724297,-9.535758735101707,OUTPERFORM,255.361,104.439,178.047,181.264,141.407,111.70100000000001,177.979
2019-05-07,2884.05,934.390015,-13.592989289191815,-9.372272422023386,OUTPERFORM,255.361,104.439,178.047,181.264,141.407,111.70100000000001,177.979
2019-05-08,2879.42,933.77002,-10.740291826441695,-6.119801544481385,OUTPERFORM,255.361,104.439,178.047,181.264,141.407,111.70100000000001,177.979
2019-05-09,2870.72,929.780029,-8.231224885797317,-4.020723194713138,OUTPERFORM,255.361,104.439,178.047,181.264,141.407,111.70100000000001,177.979
2019-05-10,2881.4,930.200012,-7.540455462891349,-3.3066181920497817,OUTPERFORM,255.361,104.439,178.047,181.264,141.407,111.70100000000001,177.979
2019-05-13,2811.87,902.789978,-5.602666881521179,-2.176883981791322,OUTPERFORM,255.361,104.439,178.047,181.264,141.407,111.70100000000001,177.979
2019-05-14,2834.41,910.669983,-4.055554427226138,-0.5569124221821542,OUTPERFORM,255.361,104.439,178.047,181.264,141.407,111.70100000000001,177.979
2019-05-15,2850.96,917.780029,-7.742789371664893,-3.1652914264982845,OUTPERFORM,255.361,104.439,178.047,181.264,141.407,111.70100000000001,177.979
2019-05-16,2876.32,926.98999,-4.2302480213892935,0.13069638165634778,OUTPERFORM,255.361,104.439,178.047,181.264,141.407,111.70100000000001,177.979
2019-05-17,2859.53,919.559998,-8.644716496492133,-3.9503652470786688,OUTPERFORM,255.361,104.439,178.047,181.264,141.407,111.70100000000001,177.979
2019-05-20,2840.23,913.169983,-6.075186676984334,-0.8856798160739809,OUTPERFORM,255.361,104.439,178.047,181.264,141.407,111.70100000000001,177.979
2019-05-21,2864.36,918.369995,-3.633800637201956,1.1086653234658073,OUTPERFORM,255.361,104.439,178.047,181.264,141.407,111.70100000000001,177.979
2019-05-22,2856.27,910.099976,3.9944512408248922,6.802949157975013,OUTPERFORM,255.361,104.439,178.047,181.264,141.407,111.70100000000001,177.979
2019-05-23,2822.24,897.919983,-2.081374491279331,-0.006681329354374377,OUTPERFORM,255.361,104.439,178.047,181.264,141.407,111.70100000000001,177.979
2019-05-24,2826.06,899.169983,3.088955197747123,5.804616684641051,OUTPERFORM,255.361,104.439,178.047,181.264,141.407,111.70100000000001,177.979
2019-05-28,2802.39,894.7700199999998,12.970443111455099,16.719286200447247,OUTPERFORM,255.361,104.439,178.047,181.264,141.407,111.70100000000001,177.979
2019-05-29,2783.02,886.8599849999998,2.6558269581190785,9.052677672675657,OUTPERFORM,255.361,104.439,178.047,181.264,141.407,111.70100000000001,177.979
2019-05-30,2788.86,891.340027,16.877957194285308,24.66643149924281,OUTPERFORM,255.361,104.439,178.047,181.264,141.407,111.70100000000001,177.979
2019-05-31,2752.06,878.5399779999998,8.81191211415513,18.1182532127385,OUTPERFORM,255.361,104.439,178.047,181.264,141.407,111.70100000000001,177.979
2019-06-03,2744.45,868.2100220000002,14.442683791334797,22.779406312987692,OUTPERFORM,255.9,104.684,174.08,176.13400000000001,141.049,110.648,178.988
2019-06-04,2803.27,891.080017,16.34770626590134,21.867095359982812,OUTPERFORM,255.9,104.684,174.08,176.13400000000001,141.049,110.648,178.988
2019-06-05,2826.15,894.9699710000001,22.61380004512088,25.81465080412242,OUTPERFORM,255.9,104.684,174.08,176.13400000000001,141.049,110.648,178.988
2019-06-06,2843.49,899.400024,27.089031912040753,25.994619239809037,UNDERPERFORM,255.9,104.684,174.08,176.13400000000001,141.049,110.648,178.988
2019-06-07,2873.34,913.599976,17.40713348833218,17.806342177324062,OUTPERFORM,255.9,104.684,174.08,176.13400000000001,141.049,110.648,178.988
2019-06-10,2886.73,923.22998,16.609171258220368,17.757422510460042,OUTPERFORM,255.9,104.684,174.08,176.13400000000001,141.049,110.648,178.988
2019-06-11,2885.72,926.320007,9.720273604885033,13.278061282046384,OUTPERFORM,255.9,104.684,174.08,176.13400000000001,141.049,110.648,178.988
2019-06-12,2879.84,925.320007,13.313948226813622,17.102434280438693,OUTPERFORM,255.9,104.684,174.08,176.13400000000001,141.049,110.648,178.988
2019-06-13,2891.64,933.630005,10.088515790074792,15.616948419433596,OUTPERFORM,255.9,104.684,174.08,176.13400000000001,141.049,110.648,178.988
2019-06-14,2886.98,935.890015,11.699728003280985,18.002551058539517,OUTPERFORM,255.9,104.684,174.08,176.13400000000001,141.049,110.648,178.988
2019-06-17,2889.67,936.830017,16.967010726573562,22.998457344429735,OUTPERFORM,255.9,104.684,174.08,176.13400000000001,141.049,110.648,178.988
2019-06-18,2917.75,943.840027,15.467568958011778,23.487546885580855,OUTPERFORM,255.9,104.684,174.08,176.13400000000001,141.049,110.648,178.988
2019-06-19,2926.46,946.090027,17.59226890080967,25.627746096815596,OUTPERFORM,255.9,104.684,174.08,176.13400000000001,141.049,110.648,178.988
2019-06-20,2954.18,952.289978,10.905964680442093,17.376832572942092,OUTPERFORM,255.9,104.684,174.08,176.13400000000001,141.049,110.648,178.988
2019-06-21,2950.46,948.840027,10.9441567866557,15.526228377875118,OUTPERFORM,255.9,104.684,174.08,176.13400000000001,141.049,110.648,178.988
2019-06-24,2945.35,943.97998,7.104415304838585,11.75592979861191,OUTPERFORM,255.9,104.684,174.08,176.13400000000001,141.049,110.648,178.988
2019-06-25,2917.38,933.849976,4.572338000301102,8.995301523303834,OUTPERFORM,255.9,104.684,174.08,176.13400000000001,141.049,110.648,178.988
2019-06-26,2913.78,937.700012,5.5094274033813395,8.251950242786531,OUTPERFORM,255.9,104.684,174.08,176.13400000000001,141.049,110.648,178.988
2019-06-27,2924.92,943.23999,2.770848119856928,4.516444785844453,OUTPERFORM,255.9,104.684,174.08,176.13400000000001,141.049,110.648,178.988
2019-06-28,2941.76,945.580017,5.690963439871233,6.445876435157216,OUTPERFORM,255.9,104.684,174.08,176.13400000000001,141.049,110.648,178.988
2019-07-01,2964.33,,5.885945955599992,4.4205211783405085,UNDERPERFORM,255.9,104.684,174.08,176.13400000000001,141.049,110.648,178.988
2019-07-02,2973.01,,3.42487198040744,2.3255299128988494,UNDERPERFORM,256.17900000000003,104.904,170.93,171.55,140.25799999999998,110.96600000000001,178.766
2019-07-03,2995.82,,6.115841822638468,3.639973057202517,UNDERPERFORM,256.17900000000003,104.904,170.93,171.55,140.25799999999998,110.96600000000001,178.766
2019-07-05,2990.41,965.130005,9.276244628292464,8.674793732370102,UNDERPERFORM,256.17900000000003,104.904,170.93,171.55,140.25799999999998,110.96600000000001,178.766
2019-07-08,2975.95,966.919983,6.310126424011631,6.707569138749503,OUTPERFORM,256.17900000000003,104.904,170.93,171.55,140.25799999999998,110.96600000000001,178.766
2019-07-09,2979.63,970.090027,6.499034956036875,6.715881641896271,OUTPERFORM,256.17900000000003,104.904,170.93,171.55,140.25799999999998,110.96600000000001,178.766
2019-07-10,2993.07,973.859985,5.51090336090021,5.621287199963865,OUTPERFORM,256.17900000000003,104.904,170.93,171.55,140.25799999999998,110.96600000000001,178.766
2019-07-11,2999.91,975.460022,4.218545899224591,4.545312099612819,OUTPERFORM,256.17900000000003,104.904,170.93,171.55,140.25799999999998,110.96600000000001,178.766
2019-07-12,3013.77,985.830017,5.251816902343021,5.934885280934066,OUTPERFORM,256.17900000000003,104.904,170.93,171.55,140.25799999999998,110.96600000000001,178.766
2019-07-15,3014.3,989.169983,2.544301601287291,3.896769746681028,OUTPERFORM,256.17900000000003,104.904,170.93,171.55,140.25799999999998,110.96600000000001,178.766
2019-07-16,3004.04,987.400024,3.145483324921128,3.3050528939957857,OUTPERFORM,256.17900000000003,104.904,170.93,171.55,140.25799999999998,110.96600000000001,178.766
2019-07-17,2984.42,978.51001,5.430086444743543,7.325718545656379,OUTPERFORM,256.17900000000003,104.904,170.93,171.55,140.25799999999998,110.96600000000001,178.766
2019-07-18,2995.11,976.380005,5.35996960678784,6.3583179229167675,OUTPERFORM,256.17900000000003,104.904,170.93,171.55,140.25799999999998,110.96600000000001,178.766
2019-07-19,2976.61,969.52002,3.7710393105660156,5.2453329755275835,OUTPERFORM,256.17900000000003,104.904,170.93,171.55,140.25799999999998,110.96600000000001,178.766
2019-07-22,2985.03,971.080017,4.795992164076934,5.08386995131791,OUTPERFORM,256.17900000000003,104.904,170.93,171.55,140.25799999999998,110.96600000000001,178.766
2019-07-23,3005.47,976.679993,4.313495465415329,4.289327670934351,UNDERPERFORM,256.17900000000003,104.904,170.93,171.55,140.25799999999998,110.96600000000001,178.766
2019-07-24,3019.56,981.909973,3.0636903542903937,3.1320510828121595,OUTPERFORM,256.17900000000003,104.904,170.93,171.55,140.25799999999998,110.96600000000001,178.766
2019-07-25,3003.67,975.690002,2.503139588850356,2.380902623294867,UNDERPERFORM,256.17900000000003,104.904,170.93,171.55,140.25799999999998,110.96600000000001,178.766
2019-07-26,3025.86,977.849976,5.426253954538485,4.967953954318327,UNDERPERFORM,256.17900000000003,104.904,170.93,171.55,140.25799999999998,110.96600000000001,178.766
2019-07-29,3020.97,972.169983,7.1265957446808414,5.633907293726792,UNDERPERFORM,256.17900000000003,104.904,170.93,171.55,140.25799999999998,110.96600000000001,178.766
2019-07-30,3013.18,965.47998,5.632953549517961,3.5500519983802103,UNDERPERFORM,256.17900000000003,104.904,170.93,171.55,140.25799999999998,110.96600000000001,178.766
2019-07-31,2980.38,954.090027,4.074449139225478,1.2511980420400803,UNDERPERFORM,256.17900000000003,104.904,170.93,171.55,140.25799999999998,110.96600000000001,178.766
2019-08-01,2953.56,941.700012,-0.011848702228567376,-3.166097164660797,UNDERPERFORM,256.17900000000003,104.904,170.93,171.55,140.25799999999998,110.96600000000001,178.766
2019-08-02,2932.05,933.119995,0.3116724941326199,-3.9575132746970443,UNDERPERFORM,256.596,104.838,169.18200000000002,171.81099999999998,136.326,112.76799999999999,178.821
2019-08-05,2844.74,907.669983,-4.269402781657094,-7.878819237334644,UNDERPERFORM,256.596,104.838,169.18200000000002,171.81099999999998,136.326,112.76799999999999,178.821
2019-08-06,2881.77,920.960022,-2.263516148834499,-6.3817643521841605,UNDERPERFORM,256.596,104.838,169.18200000000002,171.81099999999998,136.326,112.76799999999999,178.821
2019-08-07,2883.98,923.859985,-2.418244260603286,-5.9579219155642456,UNDERPERFORM,256.596,104.838,169.18200000000002,171.81099999999998,136.326,112.76799999999999,178.821
2019-08-08,2938.09,942.179993,-1.794255574459258,-5.146480984352941,UNDERPERFORM,256.596,104.838,169.18200000000002,171.81099999999998,136.326,112.76799999999999,178.821
2019-08-09,2918.65,933.030029,-3.869399531640605,-7.259929974236878,UNDERPERFORM,256.596,104.838,169.18200000000002,171.81099999999998,136.326,112.76799999999999,178.821
2019-08-12,2883.75,919.690002,-4.818251131288931,-7.619907278829674,UNDERPERFORM,256.596,104.838,169.18200000000002,171.81099999999998,136.326,112.76799999999999,178.821
2019-08-13,2926.32,935.460022,-3.8757550972141397,-6.667726652655414,UNDERPERFORM,256.596,104.838,169.18200000000002,171.81099999999998,136.326,112.76799999999999,178.821
2019-08-14,2840.6,906.099976,-7.040216249472309,-10.414856619443857,UNDERPERFORM,256.596,104.838,169.18200000000002,171.81099999999998,136.326,112.76799999999999,178.821
2019-08-15,2847.6,905.419983,-7.570062515823716,-11.045831473301515,UNDERPERFORM,256.596,104.838,169.18200000000002,171.81099999999998,136.326,112.76799999999999,178.821
2019-08-16,2888.68,915.320007,-7.499191448891562,-11.453775424834078,UNDERPERFORM,256.596,104.838,169.18200000000002,171.81099999999998,136.326,112.76799999999999,178.821
2019-08-19,2923.65,926.719971,-6.062942792423732,-9.856531605495789,UNDERPERFORM,256.596,104.838,169.18200000000002,171.81099999999998,136.326,112.76799999999999,178.821
2019-08-20,2900.51,926.0,-9.186801213551943,-11.802807719327625,UNDERPERFORM,256.596,104.838,169.18200000000002,171.81099999999998,136.326,112.76799999999999,178.821
2019-08-21,2924.43,942.919983,-9.527315701385042,-11.534348200528422,UNDERPERFORM,256.596,104.838,169.18200000000002,171.81099999999998,136.326,112.76799999999999,178.821
2019-08-22,2922.95,942.340027,-8.862302708298254,-11.553083802909125,UNDERPERFORM,256.596,104.838,169.18200000000002,171.81099999999998,136.326,112.76799999999999,178.821
2019-08-23,2847.11,916.380005,-10.752819625470977,-13.64762500566088,UNDERPERFORM,256.596,104.838,169.18200000000002,171.81099999999998,136.326,112.76799999999999,178.821
2019-08-26,2878.38,925.719971,-4.12111521934645,-8.261904663537024,UNDERPERFORM,256.596,104.838,169.18200000000002,171.81099999999998,136.326,112.76799999999999,178.821
2019-08-27,2869.16,921.940002,-5.66038976625205,-9.30250841121495,UNDERPERFORM,256.596,104.838,169.18200000000002,171.81099999999998,136.326,112.76799999999999,178.821
2019-08-28,2887.94,932.02002,-5.825689120488886,-9.105803024617899,UNDERPERFORM,256.596,104.838,169.18200000000002,171.81099999999998,136.326,112.76799999999999,178.821
2019-08-29,2924.58,945.77002,-6.405652950325457,-9.571842326214075,UNDERPERFORM,256.596,104.838,169.18200000000002,171.81099999999998,136.326,112.76799999999999,178.821
2019-08-30,2926.46,940.469971,-6.007085296564297,-10.14561171254199,UNDERPERFORM,256.596,104.838,169.18200000000002,171.81099999999998,136.326,112.76799999999999,178.821
2019-09-03,2906.27,936.97998,-6.710984996822178,-10.293922450933469,UNDERPERFORM,257.305,104.72200000000001,171.39700000000002,173.06900000000002,141.002,113.309,179.472
2019-09-04,2937.78,945.049988,-5.163764550930661,-9.114948790723243,UNDERPERFORM,257.305,104.72200000000001,171.39700000000002,173.06900000000002,141.002,113.309,179.472
2019-09-05,2976.0,963.01001,-4.549915647270886,-8.397304808858753,UNDERPERFORM,257.305,104.72200000000001,171.39700000000002,173.06900000000002,141.002,113.309,179.472
2019-09-06,2978.71,965.059998,-4.87275212452376,-9.14773484363528,UNDERPERFORM,257.305,104.72200000000001,171.39700000000002,173.06900000000002,141.002,113.309,179.472
2019-09-09,2978.43,967.98999,-2.3571220163064344,-7.032200395939158,UNDERPERFORM,257.305,104.72200000000001,171.39700000000002,173.06900000000002,141.002,113.309,179.472
2019-09-10,2979.39,964.289978,-3.384504630710572,-7.670437012552201,UNDERPERFORM,257.305,104.72200000000001,171.39700000000002,173.06900000000002,141.002,113.309,179.472
2019-09-11,3000.93,965.830017,-0.2698526112892896,-5.313570234117105,UNDERPERFORM,257.305,104.72200000000001,171.39700000000002,173.06900000000002,141.002,113.309,179.472
2019-09-12,3009.57,970.880005,-1.4302838951408825,-6.064481057892735,UNDERPERFORM,257.305,104.72200000000001,171.39700000000002,173.06900000000002,141.002,113.309,179.472
2019-09-13,3007.39,969.049988,-2.9964938763793136,-7.834172124647076,UNDERPERFORM,257.305,104.72200000000001,171.39700000000002,173.06900000000002,141.002,113.309,179.472
2019-09-16,2997.96,956.400024,-3.7838670543606012,-10.606795198495178,UNDERPERFORM,257.305,104.72200000000001,171.39700000000002,173.06900000000002,141.002,113.309,179.472
2019-09-17,3005.7,962.159973,-3.971552806540568,-10.419244427867092,UNDERPERFORM,257.305,104.72200000000001,171.39700000000002,173.06900000000002,141.002,113.309,179.472
2019-09-18,3006.73,961.5,-5.440416137269944,-13.268986035049313,UNDERPERFORM,257.305,104.72200000000001,171.39700000000002,173.06900000000002,141.002,113.309,179.472
2019-09-19,3006.79,959.359985,-4.404321340912853,-11.944121212164605,UNDERPERFORM,257.305,104.72200000000001,171.39700000000002,173.06900000000002,141.002,113.309,179.472
2019-09-20,2992.07,948.159973,-5.611147214142854,-14.285970441671193,UNDERPERFORM,257.305,104.72200000000001,171.39700000000002,173.06900000000002,141.002,113.309,179.472
2019-09-23,2991.78,950.349976,-5.084627464665847,-14.746172342112851,UNDERPERFORM,257.305,104.72200000000001,171.39700000000002,173.06900000000002,141.002,113.309,179.472
2019-09-24,2966.6,939.039978,-6.858312611458572,-16.597987307880267,UNDERPERFORM,257.305,104.72200000000001,171.39700000000002,173.06900000000002,141.002,113.309,179.472
2019-09-25,2984.87,948.150024,-5.3989896108670665,-14.307787229546209,UNDERPERFORM,257.305,104.72200000000001,171.39700000000002,173.06900000000002,141.002,113.309,179.472
2019-09-26,2977.62,942.859985,-6.877204833746154,-15.291937547292289,UNDERPERFORM,257.305,104.72200000000001,171.39700000000002,173.06900000000002,141.002,113.309,179.472
2019-09-27,2961.79,939.359985,-8.205953089358331,-15.996566622519016,UNDERPERFORM,257.305,104.72200000000001,171.39700000000002,173.06900000000002,141.002,113.309,179.472
2019-09-30,2976.74,947.27002,-7.427299048069247,-15.058279983730017,UNDERPERFORM,257.305,104.72200000000001,171.39700000000002,173.06900000000002,141.002,113.309,179.472
2019-10-01,2940.25,939.960022,-8.821823842616283,-15.143850367524148,UNDERPERFORM,257.305,104.72200000000001,171.39700000000002,173.06900000000002,141.002,113.309,179.472
2019-10-02,2887.61,923.299988,-11.20073558354655,-19.18387253611238,UNDERPERFORM,257.788,104.57,174.06799999999998,174.239,140.624,114.09100000000001,179.865
2019-10-03,2910.63,928.25,-10.642863721487128,-18.45581919944643,UNDERPERFORM,257.788,104.57,174.06799999999998,174.239,140.624,114.09100000000001,179.865
2019-10-04,2952.01,937.219971,-9.89035475973894,-17.936727581131883,UNDERPERFORM,257.788,104.57,174.06799999999998,174.239,140.624,114.09100000000001,179.865
2019-10-07,2938.79,933.119995,-9.174944215399638,-16.601571302303086,UNDERPERFORM,257.788,104.57,174.06799999999998,174.239,140.624,114.09100000000001,179.865
2019-10-08,2893.06,922.52002,-10.031315791928808,-17.819252618463864,UNDERPERFORM,257.788,104.57,174.06799999999998,174.239,140.624,114.09100000000001,179.865
2019-10-09,2919.4,930.77002,-9.878650741956086,-17.7990151547351,UNDERPERFORM,257.788,104.57,174.06799999999998,174.239,140.624,114.09100000000001,179.865
2019-10-10,2938.13,935.73999,-8.709499011943677,-16.333011905005847,UNDERPERFORM,257.788,104.57,174.06799999999998,174.239,140.624,114.09100000000001,179.865
2019-10-11,2970.27,946.47998,-8.843802555824265,-16.256269838343783,UNDERPERFORM,257.788,104.57,174.06799999999998,174.239,140.624,114.09100000000001,179.865
2019-10-14,2966.15,945.880005,-8.627572992588295,-16.39516611009293,UNDERPERFORM,257.788,104.57,174.06799999999998,174.239,140.624,114.09100000000001,179.865
2019-10-15,2995.68,954.960022,-8.420357553376212,-16.656341555123312,UNDERPERFORM,257.788,104.57,174.06799999999998,174.239,140.624,114.09100000000001,179.865
2019-10-16,2989.69,958.849976,-9.255116690594644,-15.855664037090511,UNDERPERFORM,257.788,104.57,174.06799999999998,174.239,140.624,114.09100000000001,179.865
2019-10-17,2997.95,961.900024,-9.3318937489982,-16.277167442685936,UNDERPERFORM,257.788,104.57,174.06799999999998,174.239,140.624,114.09100000000001,179.865
2019-10-18,2986.2,958.789978,-10.26423100154158,-17.70325946711948,UNDERPERFORM,257.788,104.57,174.06799999999998,174.239,140.624,114.09100000000001,179.865
2019-10-21,3006.72,963.289978,-10.224653345913604,-17.727292330746902,UNDERPERFORM,257.788,104.57,174.06799999999998,174.239,140.624,114.09100000000001,179.865
2019-10-22,2995.99,956.369995,-10.601620873218598,-18.077627641840188,UNDERPERFORM,257.788,104.57,174.06799999999998,174.239,140.624,114.09100000000001,179.865
2019-10-23,3004.52,952.26001,-10.592268343416244,-18.984176403249762,UNDERPERFORM,257.788,104.57,174.06799999999998,174.239,140.624,114.09100000000001,179.865
2019-10-24,3010.29,952.780029,-9.700961997066315,-18.421482028237968,UNDERPERFORM,257.788,104.57,174.06799999999998,174.239,140.624,114.09100000000001,179.865
2019-10-25,3022.55,950.76001,-10.584702767464904,-19.931949636179546,UNDERPERFORM,257.788,104.57,174.06799999999998,174.239,140.624,114.09100000000001,179.865
2019-10-28,3039.42,954.330017,-9.901198483442663,-19.585256584437825,UNDERPERFORM,257.788,104.57,174.06799999999998,174.239,140.624,114.09100000000001,179.865
2019-10-29,3036.89,948.690002,-9.960715715196343,-19.98363674694943,UNDERPERFORM,257.788,104.57,174.06799999999998,174.239,140.624,114.09100000000001,179.865
2019-10-30,3046.77,954.409973,-9.911915765569967,-20.46053586883827,UNDERPERFORM,257.788,104.57,174.06799999999998,174.239,140.624,114.09100000000001,179.865
2019-10-31,3037.56,950.01001,-10.39064482060783,-21.96658101921104,UNDERPERFORM,257.788,104.57,174.06799999999998,174.239,140.624,114.09100000000001,179.865
2019-11-01,3066.91,956.169983,-9.12455368386743,-20.893347961744812,UNDERPERFORM,257.788,104.57,174.06799999999998,174.239,140.624,114.09100000000001,179.865
2019-11-04,3078.27,957.26001,-9.075146728262517,-20.91701030602958,UNDERPERFORM,258.263,104.322,171.888,170.048,137.653,113.537,180.485
2019-11-05,3074.62,958.640015,-9.494401205713011,-21.0521548576156,UNDERPERFORM,258.263,104.322,171.888,170.048,137.653,113.537,180.485
2019-11-06,3076.78,959.190002,-10.331421510340167,-22.01961142827481,UNDERPERFORM,258.263,104.322,171.888,170.048,137.653,113.537,180.485
2019-11-07,3085.18,953.780029,-10.408813980636655,-22.868281078776132,UNDERPERFORM,258.263,104.322,171.888,170.048,137.653,113.537,180.485
2019-11-08,3093.08,954.039978,-11.08594228353451,-23.960886564372295,UNDERPERFORM,258.263,104.322,171.888,170.048,137.653,113.537,180.485
2019-11-11,3087.01,951.460022,-11.408646740612127,-23.618615813803736,UNDERPERFORM,258.263,104.322,171.888,170.048,137.653,113.537,180.485
2019-11-12,3091.84,950.700012,-11.863421141900965,-24.05457230188598,UNDERPERFORM,258.263,104.322,171.888,170.048,137.653,113.537,180.485
2019-11-13,3094.04,947.049988,-11.606686264930822,-24.47225380445437,UNDERPERFORM,258.263,104.322,171.888,170.048,137.653,113.537,180.485
2019-11-14,3096.63,950.359985,-12.193441367870362,-25.02800612576326,UNDERPERFORM,258.263,104.322,171.888,170.048,137.653,113.537,180.485
2019-11-15,3120.46,951.73999,-12.856759866400068,-25.835361846810134,UNDERPERFORM,258.263,104.322,171.888,170.048,137.653,113.537,180.485
2019-11-18,3122.03,954.929993,-9.6389064155181,-22.83830129468901,UNDERPERFORM,258.263,104.322,171.888,170.048,137.653,113.537,180.485
2019-11-19,3120.18,945.669983,-8.9519574199874,-22.49496194090479,UNDERPERFORM,258.263,104.322,171.888,170.048,137.653,113.537,180.485
2019-11-20,3108.46,943.0,-6.704403572800621,-21.06738596872476,UNDERPERFORM,258.263,104.322,171.888,170.048,137.653,113.537,180.485
2019-11-21,3103.54,938.080017,-8.691482100407189,-23.254134887528053,UNDERPERFORM,258.263,104.322,171.888,170.048,137.653,113.537,180.485
2019-11-22,3110.29,944.150024,-6.854955842584587,-21.365394481684284,UNDERPERFORM,258.263,104.322,171.888,170.048,137.653,113.537,180.485
2019-11-25,3133.64,952.539978,-6.205682780749299,-20.415412772910457,UNDERPERFORM,258.263,104.322,171.888,170.048,137.653,113.537,180.485
2019-11-26,3140.52,960.23999,-7.182418413850577,-20.32790166546,UNDERPERFORM,258.263,104.322,171.888,170.048,137.653,113.537,180.485
2019-11-27,3153.63,968.210022,-7.278901564153816,-20.48470729667996,UNDERPERFORM,258.263,104.322,171.888,170.048,137.653,113.537,180.485
2019-11-29,3140.98,960.789978,-7.222292784796291,-20.283592749418446,UNDERPERFORM,258.263,104.322,171.888,170.048,137.653,113.537,180.485
2019-12-02,3113.87,953.47998,-7.242754713271637,-19.61420957393284,UNDERPERFORM,258.682,104.32700000000001,172.227,169.577,140.923,113.971,180.30599999999998
2019-12-03,3093.2,943.849976,-6.816449613944398,-19.26005337895638,UNDERPERFORM,258.682,104.32700000000001,172.227,169.577,140.923,113.971,180.30599999999998
2019-12-04,3112.76,947.669983,-5.129439876137576,-18.030846107138267,UNDERPERFORM,258.682,104.32700000000001,172.227,169.577,140.923,113.971,180.30599999999998
